ID,Score,Real_Class
ZINC22445044,8.7,Inactive
ZINC20826908,8.7,Inactive
ZINC14540340,8.7,Inactive
ZINC28035471,8.7,Inactive
ZINC31759175,8.7,Inactive
ZINC01565207,8.7,Inactive
ZINC20270357,8.7,Inactive
ZINC11521247,8.7,Inactive
ZINC05593958,8.7,Inactive
ZINC20130678,8.7,Inactive
ZINC19742953,8.7,Inactive
ZINC26825394,8.7,Inactive
ZINC20911436,8.7,Inactive
ZINC03314813,8.7,Inactive
ZINC08397361,8.7,Inactive
ZINC06813623,8.7,Inactive
ZINC24033356,8.7,Inactive
BDB50271325,8.6,Active
BDB10516,8.6,Active
BDB50265255,8.6,Active
ZINC25486338,8.6,Inactive
ZINC30512577,8.6,Inactive
ZINC14581093,8.6,Inactive
ZINC15667068,8.6,Inactive
ZINC03655848,8.6,Inactive
ZINC16052186,8.6,Inactive
ZINC28603956,8.6,Inactive
ZINC15068876,8.6,Inactive
ZINC14882493,8.6,Inactive
ZINC10668160,8.6,Inactive
ZINC25098092,8.6,Inactive
ZINC05401061,8.6,Inactive
ZINC20428909,8.6,Inactive
ZINC30535411,8.6,Inactive
ZINC27697038,8.6,Inactive
ZINC15005406,8.6,Inactive
ZINC19970484,8.6,Inactive
ZINC05032017,8.6,Inactive
ZINC21114093,8.6,Inactive
ZINC16346348,8.6,Inactive
ZINC28140904,8.6,Inactive
ZINC28335962,8.6,Inactive
ZINC14175244,8.6,Inactive
BDB9054,8.5,Active
BDB50318738,8.5,Active
ZINC20109551,8.5,Inactive
ZINC22934141,8.5,Inactive
ZINC22450496,8.5,Inactive
ZINC26961187,8.5,Inactive
ZINC03355901,8.5,Inactive
ZINC22943711,8.5,Inactive
ZINC28623367,8.5,Inactive
ZINC11784525,8.5,Inactive
ZINC04256843,8.5,Inactive
ZINC15184843,8.5,Inactive
ZINC04932978,8.5,Inactive
ZINC00190426,8.5,Inactive
ZINC31891114,8.5,Inactive
ZINC27796293,8.5,Inactive
ZINC28961274,8.5,Inactive
ZINC28318084,8.5,Inactive
ZINC19971707,8.5,Inactive
ZINC20586195,8.5,Inactive
ZINC14752749,8.5,Inactive
ZINC26746246,8.5,Inactive
ZINC29415384,8.5,Inactive
ZINC23614636,8.5,Inactive
ZINC11492087,8.5,Inactive
ZINC08855353,8.5,Inactive
ZINC02889781,8.5,Inactive
ZINC10816288,8.5,Inactive
ZINC24325212,8.5,Inactive
ZINC17307223,8.5,Inactive
BDB8961,8.4,Active
ZINC03349845,8.4,Inactive
ZINC30669543,8.4,Inactive
ZINC12566502,8.4,Inactive
ZINC29656464,8.4,Inactive
ZINC22050777,8.4,Inactive
ZINC21644767,8.4,Inactive
ZINC00383286,8.4,Inactive
ZINC00071140,8.4,Inactive
ZINC05908373,8.4,Inactive
ZINC02096882,8.4,Inactive
ZINC15064614,8.4,Inactive
ZINC01555721,8.4,Inactive
ZINC19866516,8.4,Inactive
ZINC32004335,8.4,Inactive
ZINC30028895,8.4,Inactive
ZINC10957616,8.4,Inactive
ZINC16393382,8.4,Inactive
ZINC05486410,8.4,Inactive
ZINC14946789,8.4,Inactive
ZINC14036261,8.4,Inactive
ZINC04094085,8.4,Inactive
BDB50166995,8.3,Active
ZINC31494368,8.3,Inactive
ZINC32024813,8.3,Inactive
ZINC16998202,8.3,Inactive
ZINC22448504,8.3,Inactive
ZINC30633139,8.3,Inactive
ZINC11523932,8.3,Inactive
ZINC03362366,8.3,Inactive
ZINC02851237,8.3,Inactive
ZINC09288394,8.3,Inactive
ZINC08926425,8.3,Inactive
ZINC28926189,8.3,Inactive
ZINC12629051,8.3,Inactive
ZINC22419153,8.3,Inactive
ZINC27695983,8.3,Inactive
ZINC29243660,8.3,Inactive
ZINC29678637,8.3,Inactive
ZINC19399910,8.3,Inactive
ZINC30511659,8.3,Inactive
ZINC19866819,8.3,Inactive
ZINC12298141,8.3,Inactive
ZINC03654932,8.3,Inactive
ZINC29036620,8.3,Inactive
ZINC28963266,8.3,Inactive
ZINC04963114,8.3,Inactive
ZINC21511594,8.3,Inactive
ZINC11595610,8.3,Inactive
ZINC24970647,8.3,Inactive
ZINC21746134,8.3,Inactive
ZINC21975517,8.3,Inactive
ZINC05448898,8.3,Inactive
ZINC30399788,8.3,Inactive
ZINC10700932,8.3,Inactive
ZINC02077344,8.3,Inactive
ZINC25438626,8.3,Inactive
ZINC04923227,8.3,Inactive
ZINC08635995,8.2,Inactive
ZINC15594492,8.2,Inactive
ZINC15185409,8.2,Inactive
ZINC03327993,8.2,Inactive
ZINC17222870,8.2,Inactive
ZINC22445338,8.2,Inactive
ZINC20256303,8.2,Inactive
ZINC30902001,8.2,Inactive
ZINC14577541,8.2,Inactive
ZINC14579274,8.2,Inactive
ZINC18021730,8.2,Inactive
ZINC23331751,8.2,Inactive
ZINC12511408,8.2,Inactive
ZINC22934137,8.2,Inactive
ZINC22446174,8.2,Inactive
ZINC31948790,8.2,Inactive
ZINC02446764,8.2,Inactive
ZINC08770113,8.2,Inactive
ZINC19815123,8.2,Inactive
ZINC20264684,8.2,Inactive
ZINC14978235,8.2,Inactive
ZINC14150211,8.2,Inactive
ZINC29655005,8.2,Inactive
ZINC32016637,8.2,Inactive
ZINC11570049,8.2,Inactive
ZINC05742097,8.2,Inactive
ZINC02932783,8.2,Inactive
ZINC01435433,8.2,Inactive
BDB50318731,8.1,Active
ZINC25159429,8.1,Inactive
ZINC03355902,8.1,Inactive
ZINC13757750,8.1,Inactive
ZINC14580721,8.1,Inactive
ZINC12150798,8.1,Inactive
ZINC05706052,8.1,Inactive
ZINC07855678,8.1,Inactive
ZINC26907120,8.1,Inactive
ZINC25025190,8.1,Inactive
ZINC12914430,8.1,Inactive
ZINC03719751,8.1,Inactive
ZINC20538784,8.1,Inactive
ZINC03614249,8.1,Inactive
ZINC11850636,8.1,Inactive
ZINC22187785,8.1,Inactive
ZINC14947927,8.1,Inactive
BDB9057,8,Active
BDB50263215,8,Active
BDB13544,8,Active
ZINC12523779,8,Inactive
ZINC27218182,8,Inactive
ZINC14579198,8,Inactive
ZINC22835993,8,Inactive
ZINC30669504,8,Inactive
ZINC31490423,8,Inactive
ZINC24102614,8,Inactive
ZINC16525344,8,Inactive
ZINC09288653,8,Inactive
ZINC22050289,8,Inactive
ZINC20386533,8,Inactive
ZINC05378935,8,Inactive
ZINC14534891,8,Inactive
ZINC20221770,8,Inactive
ZINC06426056,8,Inactive
ZINC28152793,8,Inactive
ZINC26628721,8,Inactive
ZINC26907404,8,Inactive
ZINC31432558,8,Inactive
ZINC25186128,8,Inactive
ZINC09434565,8,Inactive
ZINC17153213,8,Inactive
ZINC21581575,8,Inactive
ZINC05458206,8,Inactive
ZINC16263056,8,Inactive
BDB50008579,7.9,Active
ZINC31977100,7.9,Inactive
ZINC12457322,7.9,Inactive
ZINC27695992,7.9,Inactive
ZINC16954126,7.9,Inactive
ZINC16978086,7.9,Inactive
ZINC14579847,7.9,Inactive
ZINC23359657,7.9,Inactive
ZINC01881732,7.9,Inactive
ZINC12540133,7.9,Inactive
ZINC30670071,7.9,Inactive
ZINC22050121,7.9,Inactive
ZINC20075893,7.9,Inactive
ZINC28539197,7.9,Inactive
ZINC06160589,7.9,Inactive
ZINC12093034,7.9,Inactive
ZINC00188639,7.9,Inactive
ZINC27800936,7.9,Inactive
ZINC21124968,7.9,Inactive
ZINC20538283,7.9,Inactive
ZINC30655359,7.9,Inactive
ZINC29707305,7.9,Inactive
ZINC19791501,7.9,Inactive
ZINC31394798,7.9,Inactive
ZINC05535058,7.9,Inactive
ZINC09863799,7.9,Inactive
ZINC11596063,7.9,Inactive
ZINC10255393,7.9,Inactive
ZINC07318951,7.9,Inactive
ZINC30716985,7.9,Inactive
ZINC01395286,7.9,Inactive
ZINC23103685,7.9,Inactive
BDB8965,7.8,Active
BDB50271324,7.8,Active
ZINC13474315,7.8,Inactive
ZINC24102618,7.8,Inactive
ZINC30901907,7.8,Inactive
ZINC14577468,7.8,Inactive
ZINC03832367,7.8,Inactive
ZINC09191260,7.8,Inactive
ZINC24102612,7.8,Inactive
ZINC16688655,7.8,Inactive
ZINC22050116,7.8,Inactive
ZINC17219240,7.8,Inactive
ZINC27242400,7.8,Inactive
ZINC03899077,7.8,Inactive
ZINC31554100,7.8,Inactive
ZINC03269728,7.8,Inactive
ZINC06383572,7.8,Inactive
ZINC11813511,7.8,Inactive
ZINC21714778,7.8,Inactive
ZINC20906504,7.8,Inactive
ZINC08793281,7.8,Inactive
ZINC06233165,7.8,Inactive
ZINC04970684,7.8,Inactive
ZINC08980752,7.8,Inactive
ZINC28032087,7.8,Inactive
ZINC25068164,7.8,Inactive
ZINC22119655,7.8,Inactive
ZINC01803126,7.8,Inactive
ZINC23559877,7.8,Inactive
ZINC21775527,7.8,Inactive
ZINC13757751,7.7,Inactive
ZINC21124623,7.7,Inactive
ZINC09191261,7.7,Inactive
ZINC11788453,7.7,Inactive
ZINC21022145,7.7,Inactive
ZINC21022137,7.7,Inactive
ZINC30651931,7.7,Inactive
ZINC22917662,7.7,Inactive
ZINC11787491,7.7,Inactive
ZINC22445323,7.7,Inactive
ZINC30825123,7.7,Inactive
ZINC19958437,7.7,Inactive
ZINC03622014,7.7,Inactive
ZINC30007804,7.7,Inactive
ZINC30664943,7.7,Inactive
ZINC22925023,7.7,Inactive
ZINC06812513,7.7,Inactive
ZINC19962656,7.7,Inactive
ZINC31897778,7.7,Inactive
ZINC19281592,7.7,Inactive
ZINC20439332,7.7,Inactive
ZINC27904450,7.7,Inactive
ZINC14943514,7.7,Inactive
ZINC05650387,7.7,Inactive
ZINC12644018,7.6,Inactive
ZINC20573353,7.6,Inactive
ZINC22051312,7.6,Inactive
ZINC17318320,7.6,Inactive
ZINC30913975,7.6,Inactive
ZINC26310575,7.6,Inactive
ZINC22443706,7.6,Inactive
ZINC14579723,7.6,Inactive
ZINC14579656,7.6,Inactive
ZINC27695897,7.6,Inactive
ZINC02639624,7.6,Inactive
ZINC22772473,7.6,Inactive
ZINC28540737,7.6,Inactive
ZINC08448392,7.6,Inactive
ZINC21162572,7.6,Inactive
ZINC01605050,7.6,Inactive
ZINC03190870,7.6,Inactive
ZINC12476213,7.6,Inactive
ZINC21287677,7.6,Inactive
ZINC29748576,7.6,Inactive
ZINC19415064,7.6,Inactive
ZINC00745384,7.6,Inactive
ZINC03416109,7.6,Inactive
ZINC21263079,7.6,Inactive
ZINC26964647,7.6,Inactive
ZINC16688719,7.6,Inactive
ZINC22458424,7.6,Inactive
ZINC15550566,7.6,Inactive
ZINC29203466,7.6,Inactive
ZINC05248968,7.6,Inactive
ZINC04487018,7.6,Inactive
ZINC09246731,7.6,Inactive
ZINC15895310,7.6,Inactive
ZINC04823442,7.5,Inactive
ZINC22448675,7.5,Inactive
ZINC27693878,7.5,Inactive
ZINC11788454,7.5,Inactive
ZINC12971217,7.5,Inactive
ZINC26310571,7.5,Inactive
ZINC17217451,7.5,Inactive
ZINC22453225,7.5,Inactive
ZINC28296596,7.5,Inactive
ZINC02026150,7.5,Inactive
ZINC21162577,7.5,Inactive
ZINC12499424,7.5,Inactive
ZINC31554094,7.5,Inactive
ZINC03111475,7.5,Inactive
ZINC29579857,7.5,Inactive
ZINC17129483,7.5,Inactive
ZINC01726472,7.5,Inactive
ZINC27708287,7.5,Inactive
ZINC25697555,7.5,Inactive
ZINC21714774,7.5,Inactive
ZINC06193399,7.5,Inactive
ZINC06400943,7.5,Inactive
ZINC25459975,7.5,Inactive
ZINC23310620,7.5,Inactive
ZINC12586861,7.5,Inactive
ZINC05852740,7.4,Inactive
ZINC05946938,7.4,Inactive
ZINC14973005,7.4,Inactive
ZINC02518812,7.4,Inactive
ZINC27693852,7.4,Inactive
ZINC19365805,7.4,Inactive
ZINC30512105,7.4,Inactive
ZINC22051264,7.4,Inactive
ZINC00331262,7.4,Inactive
ZINC03181206,7.4,Inactive
ZINC01758841,7.4,Inactive
ZINC29579912,7.4,Inactive
ZINC00342133,7.4,Inactive
ZINC01856507,7.4,Inactive
ZINC00907230,7.4,Inactive
ZINC15429526,7.4,Inactive
ZINC29887375,7.4,Inactive
ZINC23379897,7.4,Inactive
ZINC05854430,7.4,Inactive
ZINC11851179,7.4,Inactive
ZINC07472067,7.4,Inactive
ZINC23942016,7.4,Inactive
ZINC08674060,7.4,Inactive
BDB50055204,7.3,Active
ZINC27695867,7.3,Inactive
ZINC28296690,7.3,Inactive
ZINC13734941,7.3,Inactive
ZINC14963685,7.3,Inactive
ZINC32011422,7.3,Inactive
ZINC14970425,7.3,Inactive
ZINC15185210,7.3,Inactive
ZINC08034249,7.3,Inactive
ZINC02185041,7.3,Inactive
ZINC14579276,7.3,Inactive
ZINC02037001,7.3,Inactive
ZINC04924409,7.3,Inactive
ZINC26682417,7.3,Inactive
ZINC00727373,7.3,Inactive
ZINC06372382,7.3,Inactive
ZINC21287923,7.3,Inactive
ZINC15781182,7.3,Inactive
ZINC28535559,7.3,Inactive
ZINC19843321,7.3,Inactive
ZINC04536492,7.3,Inactive
ZINC12504488,7.3,Inactive
ZINC10423611,7.3,Inactive
ZINC31416756,7.3,Inactive
ZINC14989758,7.3,Inactive
ZINC14970662,7.3,Inactive
ZINC20148471,7.3,Inactive
ZINC22355878,7.3,Inactive
ZINC13995235,7.3,Inactive
ZINC07161490,7.3,Inactive
ZINC31982969,7.3,Inactive
ZINC23533177,7.3,Inactive
ZINC22051424,7.2,Inactive
ZINC25486341,7.2,Inactive
ZINC14966231,7.2,Inactive
ZINC14580972,7.2,Inactive
ZINC00863053,7.2,Inactive
ZINC17318215,7.2,Inactive
ZINC06843961,7.2,Inactive
ZINC23265672,7.2,Inactive
ZINC28296573,7.2,Inactive
ZINC24521872,7.2,Inactive
ZINC24407170,7.2,Inactive
ZINC25187328,7.2,Inactive
ZINC01689485,7.2,Inactive
ZINC26506868,7.2,Inactive
ZINC21395908,7.2,Inactive
ZINC23544048,7.2,Inactive
ZINC04718830,7.2,Inactive
ZINC27951779,7.2,Inactive
ZINC29492411,7.2,Inactive
ZINC17256715,7.2,Inactive
ZINC21022057,7.2,Inactive
ZINC06078275,7.2,Inactive
ZINC21511599,7.2,Inactive
ZINC26160914,7.2,Inactive
ZINC20337459,7.2,Inactive
ZINC14954574,7.2,Inactive
ZINC15905980,7.2,Inactive
ZINC14855822,7.2,Inactive
ZINC01043572,7.2,Inactive
ZINC14946391,7.2,Inactive
ZINC32053017,7.1,Inactive
ZINC13906764,7.1,Inactive
ZINC31334671,7.1,Inactive
ZINC17286278,7.1,Inactive
ZINC31847294,7.1,Inactive
ZINC14580499,7.1,Inactive
ZINC02905491,7.1,Inactive
ZINC21022066,7.1,Inactive
ZINC23359626,7.1,Inactive
ZINC28296689,7.1,Inactive
ZINC12410393,7.1,Inactive
ZINC06667833,7.1,Inactive
ZINC27835381,7.1,Inactive
ZINC27794475,7.1,Inactive
ZINC24013318,7.1,Inactive
ZINC02974791,7.1,Inactive
ZINC07991076,7.1,Inactive
ZINC12456778,7.1,Inactive
ZINC19265949,7.1,Inactive
ZINC10911016,7.1,Inactive
ZINC21919154,7.1,Inactive
ZINC25200374,7.1,Inactive
ZINC04985414,7.1,Inactive
ZINC14947234,7,Inactive
ZINC13732200,7,Inactive
ZINC14970938,7,Inactive
ZINC31334660,7,Inactive
ZINC17286273,7,Inactive
ZINC03143260,7,Inactive
ZINC22453262,7,Inactive
ZINC20240878,7,Inactive
ZINC17036676,7,Inactive
ZINC14963796,7,Inactive
ZINC10312861,7,Inactive
