ID,Score,Real_Class
ZINC20826908,0.333333,Inactive
ZINC01662163,0.333333,Inactive
ZINC15184843,0.333333,Inactive
ZINC31851886,0.333333,Inactive
ZINC25943080,0.333333,Inactive
ZINC05444774,0.333333,Inactive
ZINC03181206,0.333333,Inactive
ZINC03190870,0.333333,Inactive
ZINC03851025,0.333333,Inactive
ZINC01694525,0.333333,Inactive
ZINC01662162,0.333333,Inactive
ZINC03622014,0.333333,Inactive
ZINC00342133,0.333333,Inactive
ZINC19415064,0.333333,Inactive
ZINC21287923,0.333333,Inactive
ZINC28535559,0.333333,Inactive
ZINC04009383,0.333333,Inactive
ZINC11278495,0.333333,Inactive
ZINC28318084,0.333333,Inactive
ZINC16001630,0.333333,Inactive
ZINC07263032,0.333333,Inactive
ZINC05688406,0.333333,Inactive
ZINC19971031,0.333333,Inactive
ZINC19971707,0.333333,Inactive
ZINC26123993,0.333333,Inactive
ZINC25262457,0.333333,Inactive
ZINC11976502,0.333333,Inactive
ZINC16037016,0.333333,Inactive
ZINC23614636,0.333333,Inactive
ZINC25186128,0.333333,Inactive
ZINC31897778,0.333333,Inactive
ZINC20999737,0.333333,Inactive
ZINC04940394,0.333333,Inactive
ZINC26551893,0.333333,Inactive
ZINC01555721,0.333333,Inactive
ZINC23355510,0.333333,Inactive
ZINC02324007,0.333333,Inactive
ZINC20639794,0.333333,Inactive
ZINC11492087,0.333333,Inactive
ZINC02237732,0.333333,Inactive
ZINC22355878,0.333333,Inactive
ZINC10816288,0.333333,Inactive
ZINC23686592,0.333333,Inactive
ZINC25068164,0.333333,Inactive
ZINC23851235,0.333333,Inactive
ZINC06134839,0.333333,Inactive
ZINC07048797,0.333333,Inactive
ZINC01435433,0.333333,Inactive
BDB50265255,0.315789,Active
ZINC00863053,0.315789,Inactive
BDB50032161,0.3125,Active
BDB50271473,0.3125,Active
ZINC09680880,0.3125,Inactive
ZINC03635843,0.3125,Inactive
ZINC24102614,0.3125,Inactive
ZINC27246815,0.3125,Inactive
ZINC12333478,0.3125,Inactive
ZINC20685667,0.3125,Inactive
ZINC03242101,0.3125,Inactive
ZINC13723202,0.3125,Inactive
ZINC30978122,0.3125,Inactive
ZINC25337488,0.3125,Inactive
ZINC28152793,0.3125,Inactive
ZINC26086511,0.3125,Inactive
ZINC27716490,0.3125,Inactive
ZINC11730182,0.3125,Inactive
ZINC29122726,0.3125,Inactive
ZINC27926705,0.3125,Inactive
BDB9057,0.307692,Active
BDB50003996,0.307692,Active
ZINC14578422,0.307692,Inactive
ZINC25486338,0.307692,Inactive
ZINC21124623,0.307692,Inactive
ZINC09191261,0.307692,Inactive
ZINC17286278,0.307692,Inactive
ZINC14579198,0.307692,Inactive
ZINC03138896,0.307692,Inactive
ZINC13757750,0.307692,Inactive
ZINC22833219,0.307692,Inactive
ZINC27695897,0.307692,Inactive
ZINC29656464,0.307692,Inactive
ZINC17219240,0.307692,Inactive
ZINC28603956,0.307692,Inactive
ZINC24904249,0.307692,Inactive
ZINC09288653,0.307692,Inactive
ZINC03120079,0.307692,Inactive
ZINC03528771,0.307692,Inactive
ZINC04924409,0.307692,Inactive
ZINC05401061,0.307692,Inactive
ZINC04131581,0.307692,Inactive
ZINC05378935,0.307692,Inactive
ZINC29404682,0.307692,Inactive
ZINC31778507,0.307692,Inactive
ZINC31554094,0.307692,Inactive
ZINC12283189,0.307692,Inactive
ZINC17302737,0.307692,Inactive
ZINC20221770,0.307692,Inactive
ZINC05851615,0.307692,Inactive
ZINC26024896,0.307692,Inactive
ZINC30902406,0.307692,Inactive
ZINC14581021,0.307692,Inactive
ZINC20538283,0.307692,Inactive
ZINC01568027,0.307692,Inactive
ZINC14989758,0.307692,Inactive
ZINC06383572,0.307692,Inactive
ZINC06812513,0.307692,Inactive
ZINC01560443,0.307692,Inactive
ZINC07991076,0.307692,Inactive
ZINC21511599,0.307692,Inactive
ZINC20906504,0.307692,Inactive
ZINC14150211,0.307692,Inactive
ZINC19281592,0.307692,Inactive
ZINC05854430,0.307692,Inactive
ZINC16363432,0.307692,Inactive
ZINC11851179,0.307692,Inactive
ZINC19268309,0.307692,Inactive
ZINC11570049,0.307692,Inactive
ZINC11651373,0.307692,Inactive
ZINC25459975,0.307692,Inactive
ZINC30028895,0.307692,Inactive
ZINC08349828,0.307692,Inactive
ZINC24943558,0.307692,Inactive
ZINC05448898,0.307692,Inactive
ZINC10700932,0.307692,Inactive
ZINC09427641,0.307692,Inactive
ZINC10932447,0.307692,Inactive
ZINC23016064,0.307692,Inactive
ZINC21114093,0.307692,Inactive
ZINC08448564,0.307692,Inactive
ZINC14036261,0.307692,Inactive
ZINC22018417,0.307692,Inactive
ZINC22119655,0.307692,Inactive
ZINC03861649,0.307692,Inactive
ZINC05624754,0.307692,Inactive
ZINC01395286,0.307692,Inactive
ZINC14964932,0.307692,Inactive
ZINC18320600,0.307692,Inactive
ZINC13038190,0.307692,Inactive
BDB9012,0.294118,Active
ZINC08770129,0.294118,Inactive
ZINC04156196,0.294118,Inactive
ZINC03143260,0.294118,Inactive
ZINC31490423,0.294118,Inactive
ZINC02518812,0.294118,Inactive
ZINC13573936,0.294118,Inactive
ZINC20075893,0.294118,Inactive
ZINC27800936,0.294118,Inactive
ZINC14978235,0.294118,Inactive
ZINC31542139,0.294118,Inactive
ZINC28732631,0.294118,Inactive
BDB50055204,0.285714,Active
BDB8961,0.285714,Active
ZINC31430223,0.285714,Inactive
ZINC03440683,0.285714,Inactive
ZINC22830804,0.285714,Inactive
ZINC22450496,0.285714,Inactive
ZINC24874049,0.285714,Inactive
ZINC08757864,0.285714,Inactive
ZINC09358235,0.285714,Inactive
ZINC14970938,0.285714,Inactive
ZINC30633139,0.285714,Inactive
ZINC30914024,0.285714,Inactive
ZINC13734941,0.285714,Inactive
ZINC27188936,0.285714,Inactive
ZINC30669504,0.285714,Inactive
ZINC14580621,0.285714,Inactive
ZINC22443706,0.285714,Inactive
ZINC16957638,0.285714,Inactive
ZINC23336181,0.285714,Inactive
ZINC14965255,0.285714,Inactive
ZINC31050984,0.285714,Inactive
ZINC12219030,0.285714,Inactive
ZINC20936997,0.285714,Inactive
ZINC22446174,0.285714,Inactive
ZINC05766861,0.285714,Inactive
ZINC29631551,0.285714,Inactive
ZINC23795918,0.285714,Inactive
ZINC30040342,0.285714,Inactive
ZINC25098092,0.285714,Inactive
ZINC29243660,0.285714,Inactive
ZINC12303010,0.285714,Inactive
ZINC24443488,0.285714,Inactive
ZINC29579912,0.285714,Inactive
ZINC00408852,0.285714,Inactive
ZINC01726472,0.285714,Inactive
ZINC19901914,0.285714,Inactive
ZINC25025190,0.285714,Inactive
ZINC12504488,0.285714,Inactive
ZINC12914430,0.285714,Inactive
ZINC27835381,0.285714,Inactive
ZINC28961274,0.285714,Inactive
ZINC21124968,0.285714,Inactive
ZINC30916536,0.285714,Inactive
ZINC19962656,0.285714,Inactive
ZINC21800292,0.285714,Inactive
ZINC12298141,0.285714,Inactive
ZINC22016915,0.285714,Inactive
ZINC19317648,0.285714,Inactive
ZINC21934789,0.285714,Inactive
ZINC26825394,0.285714,Inactive
ZINC15907068,0.285714,Inactive
ZINC08793281,0.285714,Inactive
ZINC20911436,0.285714,Inactive
ZINC26938851,0.285714,Inactive
ZINC21511594,0.285714,Inactive
ZINC00114228,0.285714,Inactive
ZINC20148471,0.285714,Inactive
ZINC32004335,0.285714,Inactive
ZINC01043572,0.285714,Inactive
ZINC21746134,0.285714,Inactive
ZINC29991393,0.285714,Inactive
ZINC21975517,0.285714,Inactive
ZINC17153213,0.285714,Inactive
ZINC02077344,0.285714,Inactive
ZINC02889781,0.285714,Inactive
ZINC30883689,0.285714,Inactive
ZINC07771036,0.285714,Inactive
ZINC05486410,0.285714,Inactive
ZINC24680241,0.285714,Inactive
ZINC02034155,0.285714,Inactive
ZINC11855795,0.285714,Inactive
ZINC21775527,0.285714,Inactive
ZINC13474311,0.277778,Inactive
ZINC26961187,0.277778,Inactive
ZINC12611729,0.277778,Inactive
ZINC28140904,0.277778,Inactive
ZINC13757751,0.272727,Inactive
ZINC15594492,0.272727,Inactive
ZINC22964085,0.272727,Inactive
ZINC30678639,0.272727,Inactive
ZINC24407170,0.272727,Inactive
ZINC21078781,0.272727,Inactive
ZINC20839810,0.272727,Inactive
ZINC00967835,0.272727,Inactive
ZINC05996099,0.272727,Inactive
ZINC19398044,0.272727,Inactive
ZINC21395908,0.272727,Inactive
ZINC04932978,0.272727,Inactive
ZINC01571322,0.272727,Inactive
ZINC01756756,0.272727,Inactive
ZINC00489876,0.272727,Inactive
ZINC06667833,0.272727,Inactive
ZINC30655359,0.272727,Inactive
ZINC23314362,0.272727,Inactive
ZINC08643210,0.272727,Inactive
ZINC25697555,0.272727,Inactive
ZINC29853056,0.272727,Inactive
BDB50322767,0.266667,Active
BDB10516,0.266667,Active
BDB50318738,0.266667,Active
BDB50263215,0.266667,Active
ZINC14577531,0.266667,Inactive
ZINC05946938,0.266667,Inactive
ZINC03655849,0.266667,Inactive
ZINC11788453,0.266667,Inactive
ZINC08983684,0.266667,Inactive
ZINC13732204,0.266667,Inactive
ZINC22842977,0.266667,Inactive
ZINC31373391,0.266667,Inactive
ZINC14579853,0.266667,Inactive
ZINC20153670,0.266667,Inactive
ZINC30909890,0.266667,Inactive
ZINC23336588,0.266667,Inactive
ZINC06843961,0.266667,Inactive
ZINC23265672,0.266667,Inactive
ZINC14956560,0.266667,Inactive
ZINC11784525,0.266667,Inactive
ZINC24905283,0.266667,Inactive
ZINC24873595,0.266667,Inactive
ZINC21162577,0.266667,Inactive
ZINC27221868,0.266667,Inactive
ZINC01836027,0.266667,Inactive
ZINC22934137,0.266667,Inactive
ZINC02037001,0.266667,Inactive
ZINC01516607,0.266667,Inactive
ZINC11785587,0.266667,Inactive
ZINC30270825,0.266667,Inactive
ZINC23027703,0.266667,Inactive
ZINC11919698,0.266667,Inactive
ZINC16052777,0.266667,Inactive
ZINC06144608,0.266667,Inactive
ZINC30639808,0.266667,Inactive
ZINC22450690,0.266667,Inactive
ZINC02856677,0.266667,Inactive
ZINC02795535,0.266667,Inactive
ZINC23089563,0.266667,Inactive
ZINC19384557,0.266667,Inactive
ZINC23541817,0.266667,Inactive
ZINC15675682,0.266667,Inactive
ZINC02141190,0.266667,Inactive
ZINC10255393,0.266667,Inactive
ZINC23310620,0.266667,Inactive
ZINC22604536,0.266667,Inactive
ZINC30399788,0.266667,Inactive
ZINC27593076,0.266667,Inactive
ZINC04213416,0.266667,Inactive
ZINC29069574,0.266667,Inactive
ZINC25531729,0.266667,Inactive
ZINC14175244,0.266667,Inactive
ZINC29541380,0.266667,Inactive
ZINC14957768,0.263158,Inactive
ZINC08397361,0.263158,Inactive
BDB50271517,0.25,Active
BDB50166995,0.25,Active
ZINC31977100,0.25,Inactive
ZINC10312968,0.25,Inactive
ZINC05217784,0.25,Inactive
ZINC30914010,0.25,Inactive
ZINC22835993,0.25,Inactive
ZINC03327993,0.25,Inactive
ZINC02627186,0.25,Inactive
ZINC30512577,0.25,Inactive
ZINC09191260,0.25,Inactive
ZINC22757168,0.25,Inactive
ZINC14579656,0.25,Inactive
ZINC31373395,0.25,Inactive
ZINC30670071,0.25,Inactive
ZINC03655848,0.25,Inactive
ZINC16052186,0.25,Inactive
ZINC22050777,0.25,Inactive
ZINC02851237,0.25,Inactive
ZINC16688655,0.25,Inactive
ZINC12629051,0.25,Inactive
ZINC20919926,0.25,Inactive
ZINC21162572,0.25,Inactive
ZINC22445044,0.25,Inactive
ZINC14844822,0.25,Inactive
ZINC05547868,0.25,Inactive
ZINC00331262,0.25,Inactive
ZINC22582499,0.25,Inactive
ZINC12488669,0.25,Inactive
ZINC00039573,0.25,Inactive
ZINC05223391,0.25,Inactive
ZINC01649671,0.25,Inactive
ZINC00071140,0.25,Inactive
ZINC16082619,0.25,Inactive
ZINC01758841,0.25,Inactive
ZINC06485290,0.25,Inactive
ZINC22004996,0.25,Inactive
ZINC26682417,0.25,Inactive
ZINC28035471,0.25,Inactive
ZINC21287677,0.25,Inactive
ZINC17125135,0.25,Inactive
ZINC00967188,0.25,Inactive
ZINC28144299,0.25,Inactive
ZINC21982990,0.25,Inactive
ZINC22947939,0.25,Inactive
ZINC32077990,0.25,Inactive
ZINC29579857,0.25,Inactive
ZINC31554100,0.25,Inactive
ZINC01721564,0.25,Inactive
ZINC23169262,0.25,Inactive
ZINC02008996,0.25,Inactive
ZINC20270357,0.25,Inactive
ZINC27481430,0.25,Inactive
ZINC30535411,0.25,Inactive
ZINC14314020,0.25,Inactive
ZINC21022057,0.25,Inactive
ZINC21263079,0.25,Inactive
ZINC30914022,0.25,Inactive
ZINC11887184,0.25,Inactive
ZINC03654932,0.25,Inactive
ZINC31498244,0.25,Inactive
ZINC06193399,0.25,Inactive
ZINC26752538,0.25,Inactive
ZINC09863799,0.25,Inactive
ZINC19841795,0.25,Inactive
ZINC19866516,0.25,Inactive
ZINC14173862,0.25,Inactive
ZINC08980752,0.25,Inactive
ZINC28032087,0.25,Inactive
ZINC29792488,0.25,Inactive
ZINC06865495,0.25,Inactive
ZINC02806203,0.25,Inactive
ZINC05574961,0.25,Inactive
ZINC22934141,0.235294,Inactive
ZINC30909900,0.235294,Inactive
ZINC03355902,0.235294,Inactive
ZINC19366526,0.235294,Inactive
ZINC28296690,0.235294,Inactive
ZINC05834350,0.235294,Inactive
ZINC08757859,0.235294,Inactive
ZINC03832367,0.235294,Inactive
ZINC11786096,0.235294,Inactive
ZINC14577541,0.235294,Inactive
ZINC23359516,0.235294,Inactive
ZINC08034249,0.235294,Inactive
ZINC22447755,0.235294,Inactive
ZINC03815673,0.235294,Inactive
ZINC14961728,0.235294,Inactive
ZINC19843321,0.235294,Inactive
ZINC03416109,0.235294,Inactive
ZINC17249773,0.235294,Inactive
ZINC19967618,0.235294,Inactive
ZINC20836773,0.235294,Inactive
ZINC09144767,0.235294,Inactive
ZINC29665084,0.230769,Inactive
ZINC15185409,0.230769,Inactive
ZINC30901907,0.230769,Inactive
ZINC30913374,0.230769,Inactive
ZINC27695869,0.230769,Inactive
ZINC25486282,0.230769,Inactive
ZINC28754722,0.230769,Inactive
ZINC20532190,0.230769,Inactive
ZINC17283674,0.230769,Inactive
ZINC28926189,0.230769,Inactive
ZINC11998057,0.230769,Inactive
ZINC12511408,0.230769,Inactive
ZINC23168070,0.230769,Inactive
ZINC19208308,0.230769,Inactive
ZINC19271525,0.230769,Inactive
ZINC03176669,0.230769,Inactive
ZINC06160589,0.230769,Inactive
ZINC01605050,0.230769,Inactive
ZINC23544048,0.230769,Inactive
ZINC11765095,0.230769,Inactive
ZINC05377908,0.230769,Inactive
ZINC23090885,0.230769,Inactive
ZINC29748576,0.230769,Inactive
ZINC03111475,0.230769,Inactive
ZINC24529527,0.230769,Inactive
ZINC19399910,0.230769,Inactive
ZINC00190426,0.230769,Inactive
ZINC26082192,0.230769,Inactive
ZINC29989001,0.230769,Inactive
ZINC15001218,0.230769,Inactive
ZINC19742996,0.230769,Inactive
ZINC17022585,0.230769,Inactive
ZINC19146855,0.230769,Inactive
ZINC31171364,0.230769,Inactive
ZINC29415384,0.230769,Inactive
ZINC29036620,0.230769,Inactive
ZINC29203466,0.230769,Inactive
ZINC11294223,0.230769,Inactive
ZINC11850636,0.230769,Inactive
ZINC21253064,0.230769,Inactive
ZINC27904450,0.230769,Inactive
ZINC06813623,0.230769,Inactive
ZINC14487264,0.230769,Inactive
ZINC21861611,0.230769,Inactive
ZINC21263947,0.222222,Inactive
ZINC20109551,0.222222,Inactive
ZINC20233384,0.222222,Inactive
ZINC24102618,0.222222,Inactive
ZINC07318951,0.222222,Inactive
ZINC25159429,0.214286,Inactive
ZINC17318320,0.214286,Inactive
ZINC03831911,0.214286,Inactive
ZINC12457322,0.214286,Inactive
ZINC11788454,0.214286,Inactive
ZINC14973005,0.214286,Inactive
ZINC01704418,0.214286,Inactive
ZINC28324133,0.214286,Inactive
ZINC15431147,0.214286,Inactive
ZINC14951001,0.214286,Inactive
ZINC04273404,0.214286,Inactive
ZINC16997519,0.214286,Inactive
ZINC02950100,0.214286,Inactive
ZINC09335928,0.214286,Inactive
ZINC31039582,0.214286,Inactive
ZINC19319451,0.214286,Inactive
ZINC20428909,0.214286,Inactive
ZINC23335056,0.214286,Inactive
ZINC26309841,0.214286,Inactive
ZINC27697038,0.214286,Inactive
ZINC01719779,0.214286,Inactive
ZINC02119239,0.214286,Inactive
ZINC20538784,0.214286,Inactive
ZINC21521946,0.214286,Inactive
ZINC14185532,0.214286,Inactive
ZINC23379897,0.214286,Inactive
ZINC22458424,0.214286,Inactive
ZINC24329249,0.214286,Inactive
ZINC19842331,0.214286,Inactive
ZINC10060133,0.214286,Inactive
ZINC16393382,0.214286,Inactive
ZINC07161490,0.214286,Inactive
ZINC23260834,0.214286,Inactive
ZINC25200374,0.214286,Inactive
ZINC14943514,0.214286,Inactive
ZINC27628651,0.214286,Inactive
ZINC18067901,0.214286,Inactive
ZINC15895310,0.214286,Inactive
ZINC14577513,0.210526,Inactive
ZINC22921789,0.210526,Inactive
ZINC28296689,0.210526,Inactive
ZINC28623367,0.210526,Inactive
ZINC25438626,0.210526,Inactive
BDB13544,0.2,Active
ZINC13511923,0.2,Inactive
ZINC04823442,0.2,Inactive
ZINC14581075,0.2,Inactive
ZINC03349845,0.2,Inactive
ZINC04158033,0.2,Inactive
ZINC28960443,0.2,Inactive
ZINC14580560,0.2,Inactive
ZINC09358238,0.2,Inactive
ZINC17157600,0.2,Inactive
ZINC31334671,0.2,Inactive
ZINC22943711,0.2,Inactive
ZINC16954137,0.2,Inactive
ZINC22450314,0.2,Inactive
