ID,Score,Real_Class
ZINC16978086,0.4883,Inactive
ZINC05356577,0.48811,Inactive
ZINC06144608,0.48804,Inactive
ZINC14964932,0.48781,Inactive
ZINC03635843,0.48712,Inactive
ZINC26746246,0.48708,Inactive
ZINC05378935,0.48655,Inactive
ZINC26551893,0.4863,Inactive
ZINC05151384,0.48592,Inactive
ZINC16951347,0.48559,Inactive
ZINC23331751,0.48529,Inactive
ZINC05780483,0.48529,Inactive
ZINC19415064,0.48499,Inactive
ZINC25186128,0.48478,Inactive
BDB50032161,0.48454,Active
ZINC05593958,0.48447,Inactive
ZINC08622844,0.48443,Inactive
ZINC03654932,0.48412,Inactive
ZINC21022066,0.48399,Inactive
ZINC16363432,0.48322,Inactive
ZINC21919154,0.48286,Inactive
ZINC22450321,0.4819,Inactive
ZINC01571322,0.48129,Inactive
ZINC29989001,0.48126,Inactive
ZINC02963959,0.48032,Inactive
ZINC11631889,0.48008,Inactive
ZINC31759175,0.47964,Inactive
ZINC00342133,0.47894,Inactive
ZINC20221770,0.47828,Inactive
ZINC13734941,0.47547,Inactive
ZINC05223391,0.47473,Inactive
ZINC05699859,0.474,Inactive
ZINC05444774,0.47361,Inactive
ZINC20270357,0.47302,Inactive
ZINC20593114,0.47283,Inactive
ZINC20264684,0.47265,Inactive
ZINC17020369,0.47177,Inactive
ZINC24874049,0.47134,Inactive
ZINC23333008,0.4712,Inactive
ZINC15185210,0.47025,Inactive
ZINC30536141,0.47018,Inactive
ZINC16263056,0.47013,Inactive
ZINC22693931,0.47001,Inactive
ZINC04256843,0.46994,Inactive
ZINC27188936,0.46935,Inactive
ZINC23359516,0.46896,Inactive
ZINC20966789,0.46874,Inactive
ZINC12471753,0.46865,Inactive
ZINC16892380,0.46798,Inactive
ZINC25697555,0.46765,Inactive
ZINC11521247,0.46689,Inactive
ZINC04086826,0.46668,Inactive
ZINC04795625,0.46638,Inactive
ZINC26964647,0.46553,Inactive
ZINC12572823,0.46536,Inactive
ZINC12488669,0.46519,Inactive
ZINC12611729,0.46514,Inactive
ZINC03861649,0.46492,Inactive
ZINC05217784,0.46478,Inactive
ZINC21022145,0.46443,Inactive
ZINC01690486,0.46397,Inactive
ZINC27236997,0.46349,Inactive
ZINC02008996,0.46349,Inactive
ZINC29415384,0.46304,Inactive
ZINC22443706,0.46285,Inactive
ZINC14084437,0.46193,Inactive
ZINC29707305,0.46183,Inactive
ZINC30670063,0.46123,Inactive
ZINC23265677,0.46111,Inactive
BDB10516,0.46105,Active
ZINC30669543,0.46086,Inactive
ZINC12603184,0.46073,Inactive
ZINC31149824,0.46036,Inactive
ZINC17286278,0.45946,Inactive
ZINC00071140,0.45943,Inactive
ZINC07318951,0.45933,Inactive
ZINC03253373,0.4583,Inactive
ZINC04131581,0.45817,Inactive
ZINC12566502,0.45754,Inactive
ZINC17125135,0.45749,Inactive
ZINC19331043,0.4573,Inactive
ZINC32004335,0.45691,Inactive
ZINC04985414,0.45633,Inactive
ZINC10060133,0.45543,Inactive
ZINC08612376,0.45541,Inactive
ZINC05741820,0.45535,Inactive
ZINC22450122,0.45527,Inactive
ZINC04740047,0.45466,Inactive
ZINC11298007,0.45465,Inactive
ZINC05330486,0.45463,Inactive
ZINC05547868,0.45411,Inactive
ZINC14989758,0.45376,Inactive
ZINC22604536,0.45344,Inactive
ZINC22835993,0.45337,Inactive
ZINC01600808,0.45289,Inactive
ZINC23027703,0.45283,Inactive
ZINC22943711,0.45232,Inactive
ZINC12139683,0.4522,Inactive
ZINC15001218,0.45175,Inactive
ZINC06068282,0.45166,Inactive
ZINC28538367,0.45152,Inactive
ZINC05688406,0.45129,Inactive
ZINC29665084,0.45115,Inactive
ZINC03440683,0.45027,Inactive
ZINC14954574,0.45022,Inactive
ZINC19318817,0.44996,Inactive
ZINC20936989,0.44954,Inactive
ZINC01565207,0.44949,Inactive
ZINC23168070,0.44947,Inactive
ZINC04291274,0.4489,Inactive
ZINC00190426,0.44765,Inactive
ZINC14752749,0.44413,Inactive
ZINC26123993,0.4441,Inactive
ZINC28318084,0.44309,Inactive
ZINC31498069,0.44237,Inactive
ZINC14581021,0.44152,Inactive
BDB9054,0.44108,Active
ZINC23841698,0.44027,Inactive
ZINC11850996,0.44004,Inactive
ZINC02851237,0.43995,Inactive
ZINC24013318,0.43993,Inactive
ZINC20233384,0.43975,Inactive
ZINC28324133,0.43956,Inactive
BDB50318738,0.4394,Active
ZINC14580499,0.4393,Inactive
ZINC24271694,0.43921,Inactive
ZINC01679609,0.43859,Inactive
ZINC11998057,0.43855,Inactive
ZINC05386669,0.43797,Inactive
BDB50271473,0.43754,Active
ZINC01758841,0.4374,Inactive
ZINC05946938,0.43694,Inactive
ZINC30515719,0.43691,Inactive
ZINC27695867,0.43656,Inactive
ZINC02974791,0.43602,Inactive
ZINC25486341,0.43552,Inactive
ZINC04521975,0.4346,Inactive
ZINC11703637,0.43389,Inactive
ZINC23890623,0.43333,Inactive
ZINC13511923,0.43325,Inactive
ZINC17249773,0.43284,Inactive
ZINC23259109,0.4328,Inactive
ZINC23089276,0.43273,Inactive
ZINC22051264,0.43225,Inactive
ZINC22445323,0.43224,Inactive
ZINC06078275,0.4317,Inactive
ZINC30653715,0.43133,Inactive
ZINC14581075,0.43105,Inactive
ZINC19873848,0.43048,Inactive
ZINC20256303,0.43033,Inactive
ZINC31802604,0.42996,Inactive
ZINC25943080,0.42874,Inactive
ZINC20873908,0.42869,Inactive
ZINC11786096,0.42862,Inactive
ZINC30511659,0.42852,Inactive
ZINC31273797,0.42846,Inactive
ZINC24443488,0.42821,Inactive
ZINC17195882,0.42779,Inactive
ZINC22943722,0.42767,Inactive
ZINC12410393,0.42738,Inactive
ZINC10809617,0.42723,Inactive
BDB8965,0.42719,Active
ZINC24735251,0.42679,Inactive
ZINC11278495,0.4267,Inactive
ZINC24904249,0.42645,Inactive
ZINC01568504,0.42616,Inactive
ZINC16688655,0.4255,Inactive
ZINC27695897,0.42525,Inactive
ZINC19971377,0.42494,Inactive
ZINC04487018,0.42481,Inactive
ZINC28754722,0.42468,Inactive
ZINC29243660,0.42462,Inactive
ZINC26628721,0.42421,Inactive
ZINC30669579,0.42384,Inactive
ZINC12511408,0.42355,Inactive
ZINC08926031,0.42329,Inactive
ZINC01662131,0.42293,Inactive
ZINC21114372,0.42247,Inactive
ZINC06193399,0.42205,Inactive
ZINC19968131,0.42158,Inactive
ZINC25187328,0.42143,Inactive
ZINC22128584,0.42074,Inactive
ZINC19399910,0.4206,Inactive
ZINC25722733,0.42054,Inactive
ZINC11784525,0.4203,Inactive
ZINC21643726,0.42025,Inactive
ZINC03921486,0.4199,Inactive
ZINC29792488,0.4191,Inactive
ZINC17161787,0.41905,Inactive
ZINC20340495,0.41886,Inactive
ZINC31885569,0.41863,Inactive
ZINC31982969,0.41831,Inactive
ZINC12830422,0.41678,Inactive
ZINC27695983,0.41605,Inactive
ZINC02324007,0.41599,Inactive
ZINC02856677,0.4157,Inactive
ZINC30664943,0.41517,Inactive
ZINC12421523,0.41516,Inactive
ZINC15594492,0.41503,Inactive
ZINC28140904,0.41503,Inactive
ZINC02077344,0.41412,Inactive
ZINC00967828,0.41348,Inactive
ZINC30007804,0.41294,Inactive
ZINC14150211,0.41248,Inactive
ZINC03878372,0.41206,Inactive
ZINC20573353,0.41195,Inactive
ZINC18021730,0.41154,Inactive
ZINC19971031,0.41137,Inactive
ZINC11762052,0.41065,Inactive
ZINC18057077,0.41034,Inactive
ZINC10255393,0.40968,Inactive
ZINC21078781,0.40952,Inactive
ZINC22051312,0.40918,Inactive
ZINC19825193,0.4089,Inactive
ZINC31977097,0.40866,Inactive
ZINC03815673,0.40746,Inactive
ZINC23644685,0.4064,Inactive
ZINC05764913,0.4061,Inactive
ZINC13323894,0.40604,Inactive
ZINC11788454,0.40535,Inactive
ZINC20075893,0.40494,Inactive
ZINC06856556,0.40491,Inactive
ZINC09288394,0.40455,Inactive
ZINC23942016,0.40415,Inactive
ZINC13140493,0.40398,Inactive
ZINC02185041,0.40332,Inactive
ZINC31554094,0.40274,Inactive
ZINC09288653,0.40206,Inactive
ZINC23169457,0.40202,Inactive
ZINC22119655,0.40198,Inactive
ZINC12093034,0.40182,Inactive
ZINC01856507,0.40179,Inactive
ZINC26906860,0.40077,Inactive
ZINC19369289,0.39979,Inactive
ZINC27693878,0.3997,Inactive
ZINC28144299,0.39953,Inactive
ZINC23089563,0.39926,Inactive
ZINC08829046,0.39922,Inactive
ZINC21162577,0.39888,Inactive
ZINC01286520,0.39831,Inactive
ZINC17222870,0.39825,Inactive
ZINC03655848,0.39797,Inactive
ZINC24905283,0.39793,Inactive
ZINC22050777,0.39752,Inactive
ZINC29581745,0.39709,Inactive
ZINC14751140,0.3968,Inactive
ZINC27693852,0.39673,Inactive
ZINC03812960,0.39626,Inactive
ZINC27843497,0.39576,Inactive
ZINC01555721,0.3957,Inactive
ZINC22917662,0.39495,Inactive
ZINC03120079,0.39472,Inactive
ZINC22949427,0.39445,Inactive
ZINC15873454,0.39418,Inactive
