No.,Active_Prob,Predicted_Class,Real_Class
1099,2.961451E-20,Inactive,Inactive
350,2.6902673E-20,Inactive,Inactive
611,2.6467406E-20,Inactive,Inactive
600,2.4905025E-20,Inactive,Inactive
1206,2.4299534E-20,Inactive,Inactive
1836,2.0677257E-20,Inactive,Inactive
1824,2.0399675E-20,Inactive,Inactive
1497,2.018425E-20,Inactive,Inactive
766,1.9920656E-20,Inactive,Inactive
1134,1.8317916E-20,Inactive,Inactive
1994,1.7246929E-20,Inactive,Inactive
450,1.6425838E-20,Inactive,Inactive
80,1.4307373E-20,Inactive,Inactive
202,1.2161701E-20,Inactive,Inactive
837,1.1703515E-20,Inactive,Inactive
1279,1.13598475E-20,Inactive,Inactive
685,1.083989E-20,Inactive,Inactive
1052,1.00787515E-20,Inactive,Inactive
780,7.273173E-21,Inactive,Inactive
1551,6.0780763E-21,Inactive,Inactive
1879,5.661372E-21,Inactive,Inactive
2079,5.5078463E-21,Inactive,Inactive
1435,5.3983693E-21,Inactive,Inactive
1723,4.3816165E-21,Inactive,Inactive
1061,4.3232078E-21,Inactive,Inactive
1560,4.314114E-21,Inactive,Inactive
1103,4.1398156E-21,Inactive,Inactive
1974,4.0730846E-21,Inactive,Inactive
848,4.0387986E-21,Inactive,Inactive
96,3.589634E-21,Inactive,Inactive
203,3.4596975E-21,Inactive,Inactive
264,3.3554036E-21,Inactive,Inactive
1988,2.8760347E-21,Inactive,Inactive
504,2.8154302E-21,Inactive,Inactive
700,2.7242424E-21,Inactive,Inactive
923,2.6244397E-21,Inactive,Inactive
1376,2.6033208E-21,Inactive,Inactive
1475,2.4897793E-21,Inactive,Inactive
1796,2.2997725E-21,Inactive,Inactive
637,2.1761934E-21,Inactive,Inactive
1511,1.9680303E-21,Inactive,Inactive
1616,1.542546E-21,Inactive,Inactive
308,1.5282198E-21,Inactive,Inactive
168,1.3621128E-21,Inactive,Inactive
1999,8.931863E-22,Inactive,Inactive
1097,8.300867E-22,Inactive,Inactive
1249,8.1053613E-22,Inactive,Inactive
306,7.585639E-22,Inactive,Inactive
2067,6.607484E-22,Inactive,Inactive
936,6.2641503E-22,Inactive,Inactive
481,6.1099213E-22,Inactive,Inactive
1015,6.002337E-22,Inactive,Inactive
857,5.8840633E-22,Inactive,Inactive
335,5.567159E-22,Inactive,Inactive
275,5.365088E-22,Inactive,Inactive
1833,4.823142E-22,Inactive,Inactive
1033,4.7821955E-22,Inactive,Inactive
1175,4.772154E-22,Inactive,Inactive
1792,4.7649324E-22,Inactive,Inactive
1650,4.0994105E-22,Inactive,Inactive
87,3.8208812E-22,Inactive,Inactive
467,3.7775191E-22,Inactive,Inactive
1726,3.5003175E-22,Inactive,Inactive
366,3.3079838E-22,Inactive,Inactive
1433,3.2855857E-22,Inactive,Inactive
110,3.240798E-22,Inactive,Inactive
1139,3.232686E-22,Inactive,Inactive
1946,3.2305904E-22,Inactive,Inactive
678,3.1766974E-22,Inactive,Inactive
353,2.9304317E-22,Inactive,Inactive
1272,2.922294E-22,Inactive,Inactive
250,2.8965233E-22,Inactive,Inactive
584,2.5643866E-22,Inactive,Inactive
545,2.5332636E-22,Inactive,Inactive
1997,2.3348917E-22,Inactive,Inactive
216,2.0129713E-22,Inactive,Inactive
816,1.9933178E-22,Inactive,Inactive
1855,1.8697865E-22,Inactive,Inactive
1190,1.6627752E-22,Inactive,Inactive
1266,1.6616845E-22,Inactive,Inactive
48,1.5966493E-22,Inactive,Inactive
320,1.5782825E-22,Inactive,Inactive
2058,7.671364E-23,Inactive,Inactive
949,7.487142E-23,Inactive,Inactive
1759,7.2915007E-23,Inactive,Inactive
523,6.487768E-23,Inactive,Inactive
1048,6.129224E-23,Inactive,Inactive
618,6.127354E-23,Inactive,Inactive
1676,5.343211E-23,Inactive,Inactive
2085,4.2843594E-23,Inactive,Inactive
453,4.107329E-23,Inactive,Inactive
1057,3.5757585E-23,Inactive,Inactive
1290,3.4367407E-23,Inactive,Inactive
286,3.1924642E-23,Inactive,Inactive
134,2.6723023E-23,Inactive,Inactive
117,2.4371534E-23,Inactive,Inactive
1895,1.9530408E-23,Inactive,Inactive
1121,1.9410309E-23,Inactive,Inactive
1128,1.9333086E-23,Inactive,Inactive
1579,1.7579489E-23,Inactive,Inactive
721,1.7050067E-23,Inactive,Inactive
767,1.6490542E-23,Inactive,Inactive
1644,1.5129052E-23,Inactive,Inactive
1058,1.4325482E-23,Inactive,Inactive
707,1.3480924E-23,Inactive,Inactive
1519,1.2939428E-23,Inactive,Inactive
510,1.25166146E-23,Inactive,Inactive
1754,1.1580084E-23,Inactive,Inactive
1937,9.733346E-24,Inactive,Inactive
1104,9.3959566E-24,Inactive,Inactive
1197,8.347633E-24,Inactive,Inactive
281,8.106497E-24,Inactive,Inactive
966,7.83718E-24,Inactive,Inactive
265,7.569675E-24,Inactive,Inactive
1183,7.5457165E-24,Inactive,Inactive
1067,6.756974E-24,Inactive,Inactive
1180,5.87233E-24,Inactive,Inactive
1280,5.6297055E-24,Inactive,Inactive
294,5.5169433E-24,Inactive,Inactive
557,5.0635203E-24,Inactive,Inactive
1868,4.346003E-24,Inactive,Inactive
2006,4.2073605E-24,Inactive,Inactive
293,3.52427E-24,Inactive,Inactive
1782,3.2442212E-24,Inactive,Inactive
1957,2.9402828E-24,Inactive,Inactive
1827,2.8394133E-24,Inactive,Inactive
146,2.4516708E-24,Inactive,Inactive
1529,2.2059702E-24,Inactive,Inactive
1696,2.1131257E-24,Inactive,Inactive
169,1.8643574E-24,Inactive,Inactive
342,1.7746037E-24,Inactive,Inactive
1064,1.5015833E-24,Inactive,Inactive
1985,1.4799623E-24,Inactive,Inactive
1302,1.4414718E-24,Inactive,Inactive
925,1.365956E-24,Inactive,Inactive
1670,1.0172554E-24,Inactive,Inactive
1525,9.87987E-25,Inactive,Inactive
195,9.370216E-25,Inactive,Inactive
461,8.373717E-25,Inactive,Inactive
1311,7.8885563E-25,Inactive,Inactive
945,7.8679996E-25,Inactive,Inactive
979,7.67121E-25,Inactive,Inactive
396,7.491277E-25,Inactive,Inactive
2081,6.325638E-25,Inactive,Inactive
46,6.1126164E-25,Inactive,Inactive
654,5.50731E-25,Inactive,Inactive
1018,5.4118225E-25,Inactive,Inactive
895,5.341779E-25,Inactive,Inactive
1820,5.0285805E-25,Inactive,Inactive
952,4.303865E-25,Inactive,Inactive
1193,4.0973559E-25,Inactive,Inactive
471,3.9740061E-25,Inactive,Inactive
1184,3.5302425E-25,Inactive,Inactive
1727,3.2101807E-25,Inactive,Inactive
1680,2.69624E-25,Inactive,Inactive
1367,2.6538615E-25,Inactive,Inactive
1702,2.6174856E-25,Inactive,Inactive
1288,2.351218E-25,Inactive,Inactive
1312,2.1695E-25,Inactive,Inactive
670,2.1141406E-25,Inactive,Inactive
301,2.0386942E-25,Inactive,Inactive
1961,1.9953156E-25,Inactive,Inactive
886,1.8854407E-25,Inactive,Inactive
1150,1.8401774E-25,Inactive,Inactive
729,1.7970425E-25,Inactive,Inactive
1620,1.609194E-25,Inactive,Inactive
1508,1.6088626E-25,Inactive,Inactive
889,1.494183E-25,Inactive,Inactive
1556,1.4341926E-25,Inactive,Inactive
1138,1.3468779E-25,Inactive,Inactive
1903,1.290678E-25,Inactive,Inactive
104,1.2279988E-25,Inactive,Inactive
459,1.1796807E-25,Inactive,Inactive
1912,1.1367795E-25,Inactive,Inactive
1687,1.1317992E-25,Inactive,Inactive
114,1.1076834E-25,Inactive,Inactive
1632,9.734784E-26,Inactive,Inactive
1304,9.729475E-26,Inactive,Inactive
164,9.615866E-26,Inactive,Inactive
1776,9.482002E-26,Inactive,Inactive
602,9.290732E-26,Inactive,Inactive
1862,8.2702544E-26,Inactive,Inactive
1344,7.6669934E-26,Inactive,Inactive
1345,7.5410764E-26,Inactive,Inactive
1514,7.2779007E-26,Inactive,Inactive
1611,6.1622474E-26,Inactive,Inactive
262,5.906946E-26,Inactive,Inactive
511,5.5005465E-26,Inactive,Inactive
526,5.439139E-26,Inactive,Inactive
1652,5.173321E-26,Inactive,Inactive
1969,5.012108E-26,Inactive,Inactive
505,4.5458017E-26,Inactive,Inactive
2066,3.717968E-26,Inactive,Inactive
1357,3.5451394E-26,Inactive,Inactive
287,3.5366163E-26,Inactive,Inactive
1592,3.329372E-26,Inactive,Inactive
1273,3.2302387E-26,Inactive,Inactive
931,2.8612546E-26,Inactive,Inactive
1809,2.6128654E-26,Inactive,Inactive
139,2.5230935E-26,Inactive,Inactive
885,2.5201115E-26,Inactive,Inactive
718,2.3752232E-26,Inactive,Inactive
1491,2.1956836E-26,Inactive,Inactive
1102,2.1572931E-26,Inactive,Inactive
1458,2.0396188E-26,Inactive,Inactive
388,1.9683408E-26,Inactive,Inactive
1901,1.4730105E-26,Inactive,Inactive
1753,1.4017226E-26,Inactive,Inactive
1858,1.2669548E-26,Inactive,Inactive
206,1.2507001E-26,Inactive,Inactive
1878,1.2426962E-26,Inactive,Inactive
1055,1.2208239E-26,Inactive,Inactive
1080,1.2154568E-26,Inactive,Inactive
1629,1.2114666E-26,Inactive,Inactive
352,1.1546409E-26,Inactive,Inactive
830,1.14779886E-26,Inactive,Inactive
1947,9.469454E-27,Inactive,Inactive
1228,9.328443E-27,Inactive,Inactive
1012,9.012923E-27,Inactive,Inactive
954,8.6384306E-27,Inactive,Inactive
159,8.356668E-27,Inactive,Inactive
2000,6.1289543E-27,Inactive,Inactive
1306,5.890224E-27,Inactive,Inactive
488,5.8750096E-27,Inactive,Inactive
1186,5.8291787E-27,Inactive,Inactive
726,5.670865E-27,Inactive,Inactive
49,5.5565363E-27,Inactive,Inactive
940,5.4131177E-27,Inactive,Inactive
1691,4.984059E-27,Inactive,Inactive
593,4.937262E-27,Inactive,Inactive
494,4.8440944E-27,Inactive,Inactive
496,4.7082578E-27,Inactive,Inactive
850,4.4482268E-27,Inactive,Inactive
147,4.360793E-27,Inactive,Inactive
1292,4.274311E-27,Inactive,Inactive
1472,4.216174E-27,Inactive,Inactive
1390,3.404439E-27,Inactive,Inactive
242,2.95969E-27,Inactive,Inactive
806,2.9499625E-27,Inactive,Inactive
874,2.8798683E-27,Inactive,Inactive
1549,2.685582E-27,Inactive,Inactive
1074,2.650712E-27,Inactive,Inactive
1750,2.6302446E-27,Inactive,Inactive
312,2.6048526E-27,Inactive,Inactive
1604,2.479923E-27,Inactive,Inactive
483,2.1873892E-27,Inactive,Inactive
1112,2.1024445E-27,Inactive,Inactive
1504,2.0820603E-27,Inactive,Inactive
276,2.0801946E-27,Inactive,Inactive
1254,1.9881261E-27,Inactive,Inactive
1808,1.9092874E-27,Inactive,Inactive
65,1.8805329E-27,Inactive,Inactive
996,1.7384657E-27,Inactive,Inactive
410,1.7091319E-27,Inactive,Inactive
310,1.658027E-27,Inactive,Inactive
1453,1.6024418E-27,Inactive,Inactive
587,1.5659424E-27,Inactive,Inactive
1554,1.4928026E-27,Inactive,Inactive
417,1.3410678E-27,Inactive,Inactive
950,1.1025475E-27,Inactive,Inactive
1270,1.0805956E-27,Inactive,Inactive
1215,9.94603E-28,Inactive,Inactive
605,9.569164E-28,Inactive,Inactive
266,9.506584E-28,Inactive,Inactive
1880,9.501653E-28,Inactive,Inactive
699,9.441423E-28,Inactive,Inactive
878,8.3598215E-28,Inactive,Inactive
1260,8.177138E-28,Inactive,Inactive
480,7.442416E-28,Inactive,Inactive
664,6.4525553E-28,Inactive,Inactive
746,5.7693133E-28,Inactive,Inactive
563,5.5869697E-28,Inactive,Inactive
375,5.5019885E-28,Inactive,Inactive
1873,5.2190833E-28,Inactive,Inactive
881,4.911786E-28,Inactive,Inactive
1857,4.600908E-28,Inactive,Inactive
1989,4.2314636E-28,Inactive,Inactive
1874,3.7239257E-28,Inactive,Inactive
1910,3.6747184E-28,Inactive,Inactive
390,3.6348868E-28,Inactive,Inactive
604,3.3112184E-28,Inactive,Inactive
1370,3.3003104E-28,Inactive,Inactive
938,3.1236222E-28,Inactive,Inactive
1324,3.106795E-28,Inactive,Inactive
1169,3.0780588E-28,Inactive,Inactive
1164,2.9812409E-28,Inactive,Inactive
1534,2.9583225E-28,Inactive,Inactive
983,2.8481942E-28,Inactive,Inactive
455,2.7631565E-28,Inactive,Inactive
1352,2.7584067E-28,Inactive,Inactive
91,2.757197E-28,Inactive,Inactive
1467,2.41303E-28,Inactive,Inactive
1050,2.1221365E-28,Inactive,Inactive
2057,2.0697218E-28,Inactive,Inactive
161,1.9258693E-28,Inactive,Inactive
1853,1.6637408E-28,Inactive,Inactive
395,1.6348319E-28,Inactive,Inactive
696,1.6271977E-28,Inactive,Inactive
124,1.5833733E-28,Inactive,Inactive
297,1.3875167E-28,Inactive,Inactive
194,1.2795185E-28,Inactive,Inactive
1396,1.2480203E-28,Inactive,Inactive
1239,1.1701369E-28,Inactive,Inactive
1147,1.135746E-28,Inactive,Inactive
732,1.1337809E-28,Inactive,Inactive
751,1.0893486E-28,Inactive,Inactive
854,1.0866756E-28,Inactive,Inactive
554,1.0428556E-28,Inactive,Inactive
447,9.40461E-29,Inactive,Inactive
1924,7.864383E-29,Inactive,Inactive
2107,7.800146E-29,Inactive,Inactive
83,7.607026E-29,Inactive,Inactive
755,7.407715E-29,Inactive,Inactive
193,7.31728E-29,Inactive,Inactive
394,7.0308414E-29,Inactive,Inactive
433,6.072721E-29,Inactive,Inactive
2022,5.771599E-29,Inactive,Inactive
1884,5.2652945E-29,Inactive,Inactive
1502,4.846104E-29,Inactive,Inactive
820,4.7239947E-29,Inactive,Inactive
1156,4.071996E-29,Inactive,Inactive
448,3.72097E-29,Inactive,Inactive
1624,3.6908305E-29,Inactive,Inactive
389,3.0407464E-29,Inactive,Inactive
1793,3.028106E-29,Inactive,Inactive
1422,2.9936724E-29,Inactive,Inactive
900,2.8095713E-29,Inactive,Inactive
330,2.3551629E-29,Inactive,Inactive
1484,1.9407805E-29,Inactive,Inactive
988,1.9299279E-29,Inactive,Inactive
58,1.83265E-29,Inactive,Inactive
888,1.8182494E-29,Inactive,Inactive
762,1.7733134E-29,Inactive,Inactive
1489,1.7719069E-29,Inactive,Inactive
1623,1.7575277E-29,Inactive,Inactive
492,1.7015967E-29,Inactive,Inactive
1115,1.6649335E-29,Inactive,Inactive
2042,1.5498298E-29,Inactive,Inactive
698,1.5441175E-29,Inactive,Inactive
1918,1.5015392E-29,Inactive,Inactive
1063,1.4733847E-29,Inactive,Inactive
745,1.4180001E-29,Inactive,Inactive
386,1.3711783E-29,Inactive,Inactive
338,1.331661E-29,Inactive,Inactive
1526,1.3214895E-29,Inactive,Inactive
267,1.2842954E-29,Inactive,Inactive
1722,1.2440508E-29,Inactive,Inactive
1316,1.2201097E-29,Inactive,Inactive
1512,1.2138888E-29,Inactive,Inactive
1020,1.20906406E-29,Inactive,Inactive
1977,1.1641125E-29,Inactive,Inactive
1842,1.15622595E-29,Inactive,Inactive
1351,1.14966394E-29,Inactive,Inactive
232,1.12766824E-29,Inactive,Inactive
427,1.1252962E-29,Inactive,Inactive
413,1.1116177E-29,Inactive,Inactive
1060,1.0863229E-29,Inactive,Inactive
397,1.0711795E-29,Inactive,Inactive
946,1.0572551E-29,Inactive,Inactive
1765,8.819353E-30,Inactive,Inactive
251,8.711352E-30,Inactive,Inactive
697,8.614987E-30,Inactive,Inactive
656,8.461453E-30,Inactive,Inactive
998,7.186568E-30,Inactive,Inactive
928,7.1166196E-30,Inactive,Inactive
990,6.8202694E-30,Inactive,Inactive
36,6.733666E-30,Inactive,Inactive
1420,6.431145E-30,Inactive,Inactive
1729,6.412233E-30,Inactive,Inactive
1241,6.2290014E-30,Inactive,Inactive
148,6.1898704E-30,Inactive,Inactive
596,5.9650606E-30,Inactive,Inactive
845,5.4711333E-30,Inactive,Inactive
1685,5.3070136E-30,Inactive,Inactive
1976,4.5364554E-30,Inactive,Inactive
922,4.3180948E-30,Inactive,Inactive
1355,3.9374938E-30,Inactive,Inactive
1470,3.721607E-30,Inactive,Inactive
1800,3.161476E-30,Inactive,Inactive
1234,3.1303228E-30,Inactive,Inactive
1486,2.9095791E-30,Inactive,Inactive
1487,2.6870639E-30,Inactive,Inactive
113,2.5298348E-30,Inactive,Inactive
1531,2.517589E-30,Inactive,Inactive
2013,2.4672374E-30,Inactive,Inactive
1789,2.2971403E-30,Inactive,Inactive
1846,2.2184106E-30,Inactive,Inactive
356,2.21748E-30,Inactive,Inactive
1822,1.8977822E-30,Inactive,Inactive
1017,1.7319232E-30,Inactive,Inactive
1641,1.6947616E-30,Inactive,Inactive
416,1.5225975E-30,Inactive,Inactive
1786,1.5119593E-30,Inactive,Inactive
1695,1.4480921E-30,Inactive,Inactive
2023,1.3495334E-30,Inactive,Inactive
976,1.3089411E-30,Inactive,Inactive
54,1.2929415E-30,Inactive,Inactive
1479,1.287606E-30,Inactive,Inactive
1949,1.0038296E-30,Inactive,Inactive
1844,9.978051E-31,Inactive,Inactive
2055,9.815864E-31,Inactive,Inactive
1250,9.569989E-31,Inactive,Inactive
1532,9.437519E-31,Inactive,Inactive
376,8.940378E-31,Inactive,Inactive
1752,8.091885E-31,Inactive,Inactive
1634,8.0486E-31,Inactive,Inactive
741,7.8026386E-31,Inactive,Inactive
1437,7.625555E-31,Inactive,Inactive
798,7.0813844E-31,Inactive,Inactive
82,6.9434114E-31,Inactive,Inactive
853,6.6576257E-31,Inactive,Inactive
515,6.4816566E-31,Inactive,Inactive
1490,6.0203564E-31,Inactive,Inactive
1681,5.970726E-31,Inactive,Inactive
789,5.9472214E-31,Inactive,Inactive
347,5.3458803E-31,Inactive,Inactive
21,4.7764304E-31,Inactive,Active
1116,3.855167E-31,Inactive,Inactive
1851,3.4787103E-31,Inactive,Inactive
2084,3.4572262E-31,Inactive,Inactive
652,3.0186457E-31,Inactive,Inactive
1983,3.0001402E-31,Inactive,Inactive
1232,2.960079E-31,Inactive,Inactive
1404,2.9369764E-31,Inactive,Inactive
292,2.8644797E-31,Inactive,Inactive
236,2.8558386E-31,Inactive,Inactive
1768,2.5890858E-31,Inactive,Inactive
1209,2.5765336E-31,Inactive,Inactive
1548,2.5567364E-31,Inactive,Inactive
1330,2.4049855E-31,Inactive,Inactive
1686,2.3911173E-31,Inactive,Inactive
239,2.350009E-31,Inactive,Inactive
1246,2.3042743E-31,Inactive,Inactive
90,2.106872E-31,Inactive,Inactive
329,2.0139836E-31,Inactive,Inactive
1162,2.0129544E-31,Inactive,Inactive
1669,1.8603723E-31,Inactive,Inactive
52,1.7458989E-31,Inactive,Inactive
691,1.5285502E-31,Inactive,Inactive
1664,1.5038996E-31,Inactive,Inactive
711,1.4183016E-31,Inactive,Inactive
2027,1.3461854E-31,Inactive,Inactive
561,1.2874728E-31,Inactive,Inactive
196,1.2190104E-31,Inactive,Inactive
616,1.1200445E-31,Inactive,Inactive
1771,1.0968066E-31,Inactive,Inactive
1968,1.0867611E-31,Inactive,Inactive
1029,1.0168831E-31,Inactive,Inactive
539,1.0034653E-31,Inactive,Inactive
283,9.444538E-32,Inactive,Inactive
137,9.3667516E-32,Inactive,Inactive
205,8.9546074E-32,Inactive,Inactive
364,8.765813E-32,Inactive,Inactive
385,8.6009247E-32,Inactive,Inactive
1889,8.431737E-32,Inactive,Inactive
899,8.2323325E-32,Inactive,Inactive
1698,8.2248617E-32,Inactive,Inactive
1570,8.1378504E-32,Inactive,Inactive
846,8.047584E-32,Inactive,Inactive
2077,7.9228784E-32,Inactive,Inactive
546,7.2069306E-32,Inactive,Inactive
212,7.128023E-32,Inactive,Inactive
1187,6.7191874E-32,Inactive,Inactive
1255,6.473326E-32,Inactive,Inactive
958,6.074774E-32,Inactive,Inactive
1452,5.93618E-32,Inactive,Inactive
1372,5.872933E-32,Inactive,Inactive
1244,5.5958744E-32,Inactive,Inactive
1386,5.197615E-32,Inactive,Inactive
2009,5.1077504E-32,Inactive,Inactive
476,4.954834E-32,Inactive,Inactive
987,4.918226E-32,Inactive,Inactive
1285,4.903726E-32,Inactive,Inactive
1648,4.8714708E-32,Inactive,Inactive
1541,4.7910085E-32,Inactive,Inactive
1366,4.5489627E-32,Inactive,Inactive
877,4.5116E-32,Inactive,Inactive
735,4.506715E-32,Inactive,Inactive
1243,4.466222E-32,Inactive,Inactive
753,4.3636942E-32,Inactive,Inactive
1144,4.2122092E-32,Inactive,Inactive
783,4.199118E-32,Inactive,Inactive
102,3.9829922E-32,Inactive,Inactive
1528,3.9560084E-32,Inactive,Inactive
819,3.9407658E-32,Inactive,Inactive
466,3.758641E-32,Inactive,Inactive
1082,3.713038E-32,Inactive,Inactive
173,3.6945576E-32,Inactive,Inactive
686,3.687461E-32,Inactive,Inactive
245,3.679508E-32,Inactive,Inactive
1003,3.5762464E-32,Inactive,Inactive
1298,3.2949195E-32,Inactive,Inactive
814,3.2744456E-32,Inactive,Inactive
1053,3.2614058E-32,Inactive,Inactive
1990,3.1522245E-32,Inactive,Inactive
322,3.1212337E-32,Inactive,Inactive
1319,2.986197E-32,Inactive,Inactive
1628,2.9190925E-32,Inactive,Inactive
1314,2.85818E-32,Inactive,Inactive
1006,2.820187E-32,Inactive,Inactive
