ID,Score,Real_Class
CHEMBL474550,10.3,Inactive
CHEMBL516274,10.3,Inactive
CHEMBL597349,10.3,Inactive
CHEMBL230304,10.2,Active
CHEMBL477095,10.2,Active
CHEMBL1086620,10.2,Inactive
CHEMBL113587,10.2,Inactive
CHEMBL1778732,10.2,Inactive
CHEMBL198269,10.2,Inactive
CHEMBL202515,10.2,Inactive
CHEMBL208472,10.2,Inactive
CHEMBL218591,10.2,Inactive
CHEMBL237306,10.2,Inactive
CHEMBL239563,10.2,Inactive
CHEMBL246801,10.2,Inactive
CHEMBL253490,10.2,Inactive
CHEMBL3398431,10.2,Inactive
CHEMBL3398464,10.2,Inactive
CHEMBL3927519,10.2,Inactive
CHEMBL402956,10.2,Inactive
CHEMBL4082711,10.2,Inactive
CHEMBL4167180,10.2,Inactive
CHEMBL4176938,10.2,Inactive
CHEMBL4248276,10.2,Inactive
CHEMBL4281316,10.2,Inactive
CHEMBL4483327,10.2,Inactive
CHEMBL4635054,10.2,Inactive
CHEMBL4641671,10.2,Inactive
CHEMBL4642679,10.2,Inactive
CHEMBL473961,10.2,Inactive
CHEMBL478726,10.2,Inactive
CHEMBL189110,10.1,Active
CHEMBL104494,10.1,Inactive
CHEMBL1090861,10.1,Inactive
CHEMBL119111,10.1,Inactive
CHEMBL119798,10.1,Inactive
CHEMBL197636,10.1,Inactive
CHEMBL2180635,10.1,Inactive
CHEMBL218101,10.1,Inactive
CHEMBL220205,10.1,Inactive
CHEMBL220837,10.1,Inactive
CHEMBL2237302,10.1,Inactive
CHEMBL231688,10.1,Inactive
CHEMBL255251,10.1,Inactive
CHEMBL293526,10.1,Inactive
CHEMBL307728,10.1,Inactive
CHEMBL3355861,10.1,Inactive
CHEMBL3355865,10.1,Inactive
CHEMBL343459,10.1,Inactive
CHEMBL370648,10.1,Inactive
CHEMBL371120,10.1,Inactive
CHEMBL372639,10.1,Inactive
CHEMBL3752362,10.1,Inactive
CHEMBL381865,10.1,Inactive
CHEMBL3895481,10.1,Inactive
CHEMBL3978096,10.1,Inactive
CHEMBL398486,10.1,Inactive
CHEMBL4164018,10.1,Inactive
CHEMBL4173286,10.1,Inactive
CHEMBL4175461,10.1,Inactive
CHEMBL4176762,10.1,Inactive
CHEMBL419756,10.1,Inactive
CHEMBL419768,10.1,Inactive
CHEMBL4250091,10.1,Inactive
CHEMBL4446633,10.1,Inactive
CHEMBL446365,10.1,Inactive
CHEMBL473299,10.1,Inactive
CHEMBL475988,10.1,Inactive
CHEMBL496726,10.1,Inactive
CHEMBL496733,10.1,Inactive
CHEMBL515003,10.1,Inactive
CHEMBL515454,10.1,Inactive
CHEMBL604491,10.1,Inactive
CHEMBL605088,10.1,Inactive
CHEMBL1927473,10,Active
CHEMBL104850,10,Inactive
CHEMBL1778837,10,Inactive
CHEMBL192774,10,Inactive
CHEMBL1947141,10,Inactive
CHEMBL1947145,10,Inactive
CHEMBL197637,10,Inactive
CHEMBL210057,10,Inactive
CHEMBL219610,10,Inactive
CHEMBL219773,10,Inactive
CHEMBL225936,10,Inactive
CHEMBL2282522,10,Inactive
CHEMBL374682,10,Inactive
CHEMBL3746821,10,Inactive
CHEMBL391987,10,Inactive
CHEMBL393778,10,Inactive
CHEMBL393805,10,Inactive
CHEMBL3946222,10,Inactive
CHEMBL4168900,10,Inactive
CHEMBL4174837,10,Inactive
CHEMBL4176459,10,Inactive
CHEMBL4288513,10,Inactive
CHEMBL435512,10,Inactive
CHEMBL477094,10,Inactive
CHEMBL478897,10,Inactive
CHEMBL522224,10,Inactive
CHEMBL522575,10,Inactive
CHEMBL522619,10,Inactive
CHEMBL595440,10,Inactive
CHEMBL598372,10,Inactive
CHEMBL1778831,9.9,Inactive
CHEMBL1778832,9.9,Inactive
CHEMBL200984,9.9,Inactive
CHEMBL2031857,9.9,Inactive
CHEMBL2031953,9.9,Inactive
CHEMBL2035060,9.9,Inactive
CHEMBL2035061,9.9,Inactive
CHEMBL215812,9.9,Inactive
CHEMBL2204695,9.9,Inactive
CHEMBL234383,9.9,Inactive
CHEMBL236218,9.9,Inactive
CHEMBL246623,9.9,Inactive
CHEMBL247397,9.9,Inactive
CHEMBL248260,9.9,Inactive
CHEMBL3263244,9.9,Inactive
CHEMBL3263246,9.9,Inactive
CHEMBL374925,9.9,Inactive
CHEMBL3765679,9.9,Inactive
CHEMBL38943,9.9,Inactive
CHEMBL391782,9.9,Inactive
CHEMBL393939,9.9,Inactive
CHEMBL3955741,9.9,Inactive
CHEMBL4172668,9.9,Inactive
CHEMBL4176105,9.9,Inactive
CHEMBL4473188,9.9,Inactive
CHEMBL4571105,9.9,Inactive
CHEMBL477690,9.9,Inactive
CHEMBL491596,9.9,Inactive
CHEMBL502521,9.9,Inactive
CHEMBL515181,9.9,Inactive
CHEMBL516511,9.9,Inactive
CHEMBL520827,9.9,Inactive
CHEMBL76676,9.8,Active
CHEMBL201880,9.8,Active
CHEMBL1091523,9.8,Inactive
CHEMBL120570,9.8,Inactive
CHEMBL165539,9.8,Inactive
CHEMBL1760556,9.8,Inactive
CHEMBL1934479,9.8,Inactive
CHEMBL198207,9.8,Inactive
CHEMBL199244,9.8,Inactive
CHEMBL2037587,9.8,Inactive
CHEMBL221490,9.8,Inactive
CHEMBL2282519,9.8,Inactive
CHEMBL235143,9.8,Inactive
CHEMBL238946,9.8,Inactive
CHEMBL246201,9.8,Inactive
CHEMBL260494,9.8,Inactive
CHEMBL3397559,9.8,Inactive
CHEMBL363154,9.8,Inactive
CHEMBL373813,9.8,Inactive
CHEMBL376325,9.8,Inactive
CHEMBL3765766,9.8,Inactive
CHEMBL3827709,9.8,Inactive
CHEMBL385974,9.8,Inactive
CHEMBL3973785,9.8,Inactive
CHEMBL399217,9.8,Inactive
CHEMBL408,9.8,Inactive
CHEMBL4159072,9.8,Inactive
CHEMBL4159849,9.8,Inactive
CHEMBL4165852,9.8,Inactive
CHEMBL4247929,9.8,Inactive
CHEMBL486176,9.8,Inactive
CHEMBL501982,9.8,Inactive
CHEMBL601861,9.8,Inactive
CHEMBL1081602,9.7,Inactive
CHEMBL1082117,9.7,Inactive
CHEMBL117578,9.7,Inactive
CHEMBL119078,9.7,Inactive
CHEMBL166539,9.7,Inactive
CHEMBL1934470,9.7,Inactive
CHEMBL200811,9.7,Inactive
CHEMBL202087,9.7,Inactive
CHEMBL2037578,9.7,Inactive
CHEMBL220059,9.7,Inactive
CHEMBL2204606,9.7,Inactive
CHEMBL2204609,9.7,Inactive
CHEMBL220557,9.7,Inactive
CHEMBL223356,9.7,Inactive
CHEMBL237485,9.7,Inactive
CHEMBL239351,9.7,Inactive
CHEMBL248412,9.7,Inactive
CHEMBL3355862,9.7,Inactive
CHEMBL368931,9.7,Inactive
CHEMBL372850,9.7,Inactive
CHEMBL373591,9.7,Inactive
CHEMBL3892207,9.7,Inactive
CHEMBL392718,9.7,Inactive
CHEMBL4059614,9.7,Inactive
CHEMBL4164769,9.7,Inactive
CHEMBL4165832,9.7,Inactive
CHEMBL4240680,9.7,Inactive
CHEMBL4243662,9.7,Inactive
CHEMBL4436761,9.7,Inactive
CHEMBL4461490,9.7,Inactive
CHEMBL4518775,9.7,Inactive
CHEMBL4519021,9.7,Inactive
CHEMBL473717,9.7,Inactive
CHEMBL489363,9.7,Inactive
CHEMBL498401,9.7,Inactive
CHEMBL597956,9.7,Inactive
CHEMBL606157,9.7,Inactive
CHEMBL609901,9.7,Inactive
CHEMBL481551,9.6,Active
CHEMBL1075856,9.6,Inactive
CHEMBL1079944,9.6,Inactive
CHEMBL1081003,9.6,Inactive
CHEMBL1089634,9.6,Inactive
CHEMBL1169827,9.6,Inactive
CHEMBL118576,9.6,Inactive
CHEMBL124079,9.6,Inactive
CHEMBL180928,9.6,Inactive
CHEMBL181656,9.6,Inactive
CHEMBL1934311,9.6,Inactive
CHEMBL2031952,9.6,Inactive
CHEMBL2035063,9.6,Inactive
CHEMBL2037577,9.6,Inactive
CHEMBL2037585,9.6,Inactive
CHEMBL208567,9.6,Inactive
CHEMBL213315,9.6,Inactive
CHEMBL217118,9.6,Inactive
CHEMBL2180629,9.6,Inactive
CHEMBL218950,9.6,Inactive
CHEMBL2204689,9.6,Inactive
CHEMBL2204691,9.6,Inactive
CHEMBL234662,9.6,Inactive
CHEMBL238745,9.6,Inactive
CHEMBL238944,9.6,Inactive
CHEMBL3287569,9.6,Inactive
CHEMBL3314592,9.6,Inactive
CHEMBL3355870,9.6,Inactive
CHEMBL3401864,9.6,Inactive
CHEMBL377218,9.6,Inactive
CHEMBL3921000,9.6,Inactive
CHEMBL399310,9.6,Inactive
CHEMBL407201,9.6,Inactive
CHEMBL4176941,9.6,Inactive
CHEMBL4237642,9.6,Inactive
CHEMBL4250574,9.6,Inactive
CHEMBL4458366,9.6,Inactive
CHEMBL4476782,9.6,Inactive
CHEMBL4548975,9.6,Inactive
CHEMBL482857,9.6,Inactive
CHEMBL484466,9.6,Inactive
CHEMBL484467,9.6,Inactive
CHEMBL498172,9.6,Inactive
CHEMBL50259,9.6,Inactive
CHEMBL525366,9.6,Inactive
CHEMBL52633,9.6,Inactive
CHEMBL1934476,9.5,Active
CHEMBL1080025,9.5,Inactive
CHEMBL1081949,9.5,Inactive
CHEMBL1090557,9.5,Inactive
CHEMBL1419984,9.5,Inactive
CHEMBL1946756,9.5,Inactive
CHEMBL199372,9.5,Inactive
CHEMBL206895,9.5,Inactive
CHEMBL213524,9.5,Inactive
CHEMBL2159607,9.5,Inactive
CHEMBL220224,9.5,Inactive
CHEMBL220431,9.5,Inactive
CHEMBL2204607,9.5,Inactive
CHEMBL2206305,9.5,Inactive
CHEMBL220990,9.5,Inactive
CHEMBL221101,9.5,Inactive
CHEMBL223349,9.5,Inactive
CHEMBL234168,9.5,Inactive
CHEMBL237277,9.5,Inactive
CHEMBL237484,9.5,Inactive
CHEMBL246624,9.5,Inactive
CHEMBL248413,9.5,Inactive
CHEMBL259873,9.5,Inactive
CHEMBL265421,9.5,Inactive
CHEMBL289887,9.5,Inactive
CHEMBL3105681,9.5,Inactive
CHEMBL3393187,9.5,Inactive
CHEMBL3397557,9.5,Inactive
CHEMBL3398435,9.5,Inactive
CHEMBL359285,9.5,Inactive
CHEMBL3601095,9.5,Inactive
CHEMBL3601097,9.5,Inactive
CHEMBL376418,9.5,Inactive
CHEMBL3765559,9.5,Inactive
CHEMBL391068,9.5,Inactive
CHEMBL3920153,9.5,Inactive
CHEMBL3932461,9.5,Inactive
CHEMBL3967369,9.5,Inactive
CHEMBL3973122,9.5,Inactive
CHEMBL3974778,9.5,Inactive
CHEMBL398485,9.5,Inactive
CHEMBL4169731,9.5,Inactive
CHEMBL4170032,9.5,Inactive
CHEMBL434063,9.5,Inactive
CHEMBL443238,9.5,Inactive
CHEMBL4576159,9.5,Inactive
CHEMBL484266,9.5,Inactive
CHEMBL485088,9.5,Inactive
CHEMBL50680,9.5,Inactive
CHEMBL518033,9.5,Inactive
CHEMBL550847,9.5,Inactive
CHEMBL573018,9.5,Inactive
CHEMBL598371,9.5,Inactive
CHEMBL604479,9.5,Inactive
CHEMBL86688,9.5,Inactive
CHEMBL1090859,9.4,Inactive
CHEMBL1209173,9.4,Inactive
CHEMBL144112,9.4,Inactive
CHEMBL149605,9.4,Inactive
CHEMBL1644614,9.4,Inactive
CHEMBL1800685,9.4,Inactive
CHEMBL1934469,9.4,Inactive
CHEMBL199782,9.4,Inactive
CHEMBL201202,9.4,Inactive
CHEMBL202246,9.4,Inactive
CHEMBL2035059,9.4,Inactive
CHEMBL2035065,9.4,Inactive
CHEMBL2037588,9.4,Inactive
CHEMBL207442,9.4,Inactive
CHEMBL207887,9.4,Inactive
CHEMBL213314,9.4,Inactive
CHEMBL221100,9.4,Inactive
CHEMBL223247,9.4,Inactive
CHEMBL246200,9.4,Inactive
CHEMBL327767,9.4,Inactive
CHEMBL333890,9.4,Inactive
CHEMBL3398425,9.4,Inactive
CHEMBL372412,9.4,Inactive
CHEMBL374323,9.4,Inactive
CHEMBL3764546,9.4,Inactive
CHEMBL3765763,9.4,Inactive
CHEMBL381468,9.4,Inactive
CHEMBL381889,9.4,Inactive
CHEMBL3984358,9.4,Inactive
CHEMBL399311,9.4,Inactive
CHEMBL4166946,9.4,Inactive
CHEMBL4172725,9.4,Inactive
CHEMBL4176512,9.4,Inactive
CHEMBL4246394,9.4,Inactive
CHEMBL4445012,9.4,Inactive
CHEMBL478334,9.4,Inactive
CHEMBL489591,9.4,Inactive
CHEMBL495506,9.4,Inactive
CHEMBL499038,9.4,Inactive
CHEMBL503066,9.4,Inactive
CHEMBL503072,9.4,Inactive
CHEMBL508733,9.4,Inactive
CHEMBL514173,9.4,Inactive
CHEMBL515106,9.4,Inactive
CHEMBL605520,9.4,Inactive
CHEMBL3901479,9.3,Active
CHEMBL473952,9.3,Active
CHEMBL104246,9.3,Inactive
CHEMBL1080533,9.3,Inactive
CHEMBL1491825,9.3,Inactive
CHEMBL167430,9.3,Inactive
CHEMBL1778830,9.3,Inactive
CHEMBL1946570,9.3,Inactive
CHEMBL197971,9.3,Inactive
CHEMBL2037586,9.3,Inactive
CHEMBL208202,9.3,Inactive
CHEMBL218117,9.3,Inactive
CHEMBL219005,9.3,Inactive
CHEMBL220060,9.3,Inactive
CHEMBL221292,9.3,Inactive
CHEMBL2282521,9.3,Inactive
CHEMBL2322437,9.3,Inactive
CHEMBL232399,9.3,Inactive
CHEMBL234909,9.3,Inactive
CHEMBL246486,9.3,Inactive
CHEMBL247658,9.3,Inactive
CHEMBL247660,9.3,Inactive
CHEMBL3335623,9.3,Inactive
CHEMBL3335650,9.3,Inactive
CHEMBL3335656,9.3,Inactive
CHEMBL3398434,9.3,Inactive
CHEMBL3398441,9.3,Inactive
CHEMBL3597403,9.3,Inactive
CHEMBL359892,9.3,Inactive
CHEMBL360368,9.3,Inactive
CHEMBL373791,9.3,Inactive
CHEMBL3764453,9.3,Inactive
CHEMBL3765522,9.3,Inactive
CHEMBL377660,9.3,Inactive
CHEMBL3818601,9.3,Inactive
CHEMBL392950,9.3,Inactive
CHEMBL3934302,9.3,Inactive
CHEMBL393766,9.3,Inactive
CHEMBL393777,9.3,Inactive
CHEMBL3947738,9.3,Inactive
CHEMBL401580,9.3,Inactive
CHEMBL4167731,9.3,Inactive
CHEMBL4167767,9.3,Inactive
CHEMBL4237449,9.3,Inactive
CHEMBL4243327,9.3,Inactive
CHEMBL4243419,9.3,Inactive
CHEMBL4443192,9.3,Inactive
CHEMBL4649566,9.3,Inactive
CHEMBL478335,9.3,Inactive
CHEMBL491597,9.3,Inactive
CHEMBL496136,9.3,Inactive
CHEMBL496743,9.3,Inactive
CHEMBL496807,9.3,Inactive
CHEMBL496933,9.3,Inactive
CHEMBL497789,9.3,Inactive
CHEMBL498608,9.3,Inactive
CHEMBL501979,9.3,Inactive
CHEMBL50755,9.3,Inactive
CHEMBL522577,9.3,Inactive
CHEMBL526371,9.3,Inactive
CHEMBL583378,9.3,Inactive
CHEMBL81208,9.3,Inactive
CHEMBL1089501,9.2,Active
CHEMBL401616,9.2,Active
CHEMBL3398446,9.2,Active
CHEMBL200495,9.2,Active
CHEMBL1075665,9.2,Inactive
CHEMBL1079402,9.2,Inactive
CHEMBL1079766,9.2,Inactive
CHEMBL1079982,9.2,Inactive
CHEMBL1087336,9.2,Inactive
CHEMBL1089826,9.2,Inactive
CHEMBL1093532,9.2,Inactive
CHEMBL1254756,9.2,Inactive
CHEMBL1760414,9.2,Inactive
CHEMBL1778829,9.2,Inactive
CHEMBL1946953,9.2,Inactive
CHEMBL200611,9.2,Inactive
CHEMBL219872,9.2,Inactive
CHEMBL2204608,9.2,Inactive
CHEMBL2204697,9.2,Inactive
CHEMBL2204699,9.2,Inactive
CHEMBL2204700,9.2,Inactive
CHEMBL2206306,9.2,Inactive
CHEMBL234169,9.2,Inactive
CHEMBL238357,9.2,Inactive
CHEMBL246803,9.2,Inactive
CHEMBL255930,9.2,Inactive
CHEMBL270836,9.2,Inactive
CHEMBL3263236,9.2,Inactive
CHEMBL332018,9.2,Inactive
CHEMBL3335622,9.2,Inactive
CHEMBL3398424,9.2,Inactive
CHEMBL3398429,9.2,Inactive
CHEMBL3740264,9.2,Inactive
CHEMBL3764102,9.2,Inactive
CHEMBL3818059,9.2,Inactive
CHEMBL3904658,9.2,Inactive
CHEMBL3947015,9.2,Inactive
CHEMBL400507,9.2,Inactive
CHEMBL4239431,9.2,Inactive
CHEMBL4240461,9.2,Inactive
CHEMBL4242129,9.2,Inactive
CHEMBL4245943,9.2,Inactive
CHEMBL4247103,9.2,Inactive
CHEMBL4248967,9.2,Inactive
CHEMBL425254,9.2,Inactive
CHEMBL425945,9.2,Inactive
CHEMBL426105,9.2,Inactive
CHEMBL4456821,9.2,Inactive
CHEMBL4476019,9.2,Inactive
CHEMBL4544745,9.2,Inactive
CHEMBL471850,9.2,Inactive
CHEMBL491606,9.2,Inactive
CHEMBL497991,9.2,Inactive
CHEMBL514174,9.2,Inactive
CHEMBL514871,9.2,Inactive
CHEMBL523594,9.2,Inactive
CHEMBL527045,9.2,Inactive
CHEMBL602670,9.2,Inactive
CHEMBL402840,9.1,Active
CHEMBL1080470,9.1,Active
CHEMBL220597,9.1,Active
CHEMBL1075894,9.1,Inactive
CHEMBL1089177,9.1,Inactive
CHEMBL1089827,9.1,Inactive
CHEMBL113324,9.1,Inactive
CHEMBL118413,9.1,Inactive
CHEMBL119709,9.1,Inactive
CHEMBL1254673,9.1,Inactive
CHEMBL167043,9.1,Inactive
CHEMBL1813205,9.1,Inactive
CHEMBL1829173,9.1,Inactive
CHEMBL1946566,9.1,Inactive
CHEMBL1946569,9.1,Inactive
CHEMBL1946572,9.1,Inactive
CHEMBL1946755,9.1,Inactive
CHEMBL1947140,9.1,Inactive
CHEMBL1947144,9.1,Inactive
CHEMBL199459,9.1,Inactive
CHEMBL2037579,9.1,Inactive
CHEMBL206285,9.1,Inactive
CHEMBL207449,9.1,Inactive
CHEMBL213361,9.1,Inactive
CHEMBL218339,9.1,Inactive
CHEMBL218384,9.1,Inactive
CHEMBL219686,9.1,Inactive
CHEMBL221923,9.1,Inactive
CHEMBL2282517,9.1,Inactive
CHEMBL231531,9.1,Inactive
CHEMBL23670,9.1,Inactive
CHEMBL237084,9.1,Inactive
CHEMBL254347,9.1,Inactive
CHEMBL325172,9.1,Inactive
CHEMBL3335625,9.1,Inactive
CHEMBL333778,9.1,Inactive
CHEMBL372107,9.1,Inactive
CHEMBL3758197,9.1,Inactive
CHEMBL3764209,9.1,Inactive
CHEMBL3781952,9.1,Inactive
CHEMBL379851,9.1,Inactive
CHEMBL3914680,9.1,Inactive
CHEMBL393765,9.1,Inactive
CHEMBL398133,9.1,Inactive
CHEMBL398745,9.1,Inactive
CHEMBL401829,9.1,Inactive
CHEMBL4077016,9.1,Inactive
CHEMBL4077366,9.1,Inactive
CHEMBL4167706,9.1,Inactive
CHEMBL426529,9.1,Inactive
CHEMBL4514402,9.1,Inactive
CHEMBL458866,9.1,Inactive
CHEMBL460198,9.1,Inactive
CHEMBL489766,9.1,Inactive
CHEMBL492031,9.1,Inactive
CHEMBL50143,9.1,Inactive
CHEMBL501439,9.1,Inactive
CHEMBL516463,9.1,Inactive
CHEMBL52426,9.1,Inactive
CHEMBL53688,9.1,Inactive
CHEMBL593960,9.1,Inactive
CHEMBL596262,9.1,Inactive
CHEMBL112725,9,Active
CHEMBL86658,9,Active
CHEMBL118900,9,Inactive
CHEMBL119795,9,Inactive
CHEMBL120574,9,Inactive
CHEMBL148237,9,Inactive
CHEMBL1760557,9,Inactive
CHEMBL1946758,9,Inactive
CHEMBL1946954,9,Inactive
CHEMBL1947146,9,Inactive
CHEMBL1947147,9,Inactive
CHEMBL200810,9,Inactive
CHEMBL202240,9,Inactive
CHEMBL2037082,9,Inactive
CHEMBL2037580,9,Inactive
CHEMBL2037584,9,Inactive
CHEMBL215126,9,Inactive
CHEMBL215127,9,Inactive
CHEMBL2180620,9,Inactive
CHEMBL2204601,9,Inactive
CHEMBL221755,9,Inactive
CHEMBL231696,9,Inactive
CHEMBL232398,9,Inactive
CHEMBL234587,9,Inactive
CHEMBL234665,9,Inactive
CHEMBL247398,9,Inactive
CHEMBL247399,9,Inactive
CHEMBL248186,9,Inactive
CHEMBL279053,9,Inactive
CHEMBL314483,9,Inactive
CHEMBL3263232,9,Inactive
CHEMBL3264936,9,Inactive
CHEMBL3335647,9,Inactive
CHEMBL3393176,9,Inactive
CHEMBL3397558,9,Inactive
CHEMBL360919,9,Inactive
CHEMBL376235,9,Inactive
CHEMBL3764216,9,Inactive
CHEMBL376537,9,Inactive
CHEMBL377883,9,Inactive
CHEMBL379145,9,Inactive
CHEMBL3817950,9,Inactive
CHEMBL398746,9,Inactive
CHEMBL4068467,9,Inactive
CHEMBL4088081,9,Inactive
CHEMBL4101472,9,Inactive
CHEMBL4162863,9,Inactive
CHEMBL4170847,9,Inactive
CHEMBL4243162,9,Inactive
CHEMBL426327,9,Inactive
CHEMBL426371,9,Inactive
CHEMBL426632,9,Inactive
CHEMBL427237,9,Inactive
CHEMBL430970,9,Inactive
CHEMBL475989,9,Inactive
CHEMBL481060,9,Inactive
CHEMBL482659,9,Inactive
CHEMBL483035,9,Inactive
CHEMBL485087,9,Inactive
CHEMBL489172,9,Inactive
CHEMBL489507,9,Inactive
CHEMBL496116,9,Inactive
CHEMBL499312,9,Inactive
CHEMBL517436,9,Inactive
CHEMBL523395,9,Inactive
CHEMBL525262,9,Inactive
CHEMBL574824,9,Inactive
CHEMBL77040,9,Inactive
CHEMBL94716,9,Inactive
CHEMBL107789,8.9,Active
CHEMBL3103200,8.9,Active
CHEMBL1075704,8.9,Inactive
CHEMBL1075893,8.9,Inactive
CHEMBL1079965,8.9,Inactive
CHEMBL1089110,8.9,Inactive
CHEMBL1089825,8.9,Inactive
CHEMBL1090493,8.9,Inactive
CHEMBL117764,8.9,Inactive
CHEMBL153057,8.9,Inactive
CHEMBL1760274,8.9,Inactive
CHEMBL1760559,8.9,Inactive
CHEMBL1778833,8.9,Inactive
CHEMBL1800285,8.9,Inactive
CHEMBL180504,8.9,Inactive
CHEMBL180926,8.9,Inactive
CHEMBL1813198,8.9,Inactive
CHEMBL1825104,8.9,Inactive
CHEMBL1946955,8.9,Inactive
CHEMBL1947142,8.9,Inactive
CHEMBL198605,8.9,Inactive
CHEMBL2011539,8.9,Inactive
CHEMBL2031856,8.9,Inactive
CHEMBL2035058,8.9,Inactive
CHEMBL2036997,8.9,Inactive
CHEMBL208203,8.9,Inactive
CHEMBL210469,8.9,Inactive
CHEMBL215701,8.9,Inactive
CHEMBL2180634,8.9,Inactive
CHEMBL219609,8.9,Inactive
CHEMBL2204698,8.9,Inactive
CHEMBL220836,8.9,Inactive
CHEMBL2282520,8.9,Inactive
CHEMBL232397,8.9,Inactive
CHEMBL237730,8.9,Inactive
CHEMBL247620,8.9,Inactive
CHEMBL248259,8.9,Inactive
CHEMBL254540,8.9,Inactive
CHEMBL254743,8.9,Inactive
CHEMBL256569,8.9,Inactive
CHEMBL257180,8.9,Inactive
CHEMBL294878,8.9,Inactive
CHEMBL295416,8.9,Inactive
CHEMBL301156,8.9,Inactive
CHEMBL315048,8.9,Inactive
CHEMBL323672,8.9,Inactive
CHEMBL3263233,8.9,Inactive
CHEMBL331464,8.9,Inactive
CHEMBL3335646,8.9,Inactive
CHEMBL3335655,8.9,Inactive
CHEMBL3335663,8.9,Inactive
CHEMBL3398427,8.9,Inactive
CHEMBL3398452,8.9,Inactive
CHEMBL3597400,8.9,Inactive
