No.,Active_Prob,Predicted_Class,Real_Class
564,0.9846481,Active,Inactive
267,0.9845016,Active,Inactive
2,0.98439944,Active,Active
456,0.98283994,Active,Inactive
771,0.97996,Active,Inactive
1185,0.97982013,Active,Inactive
924,0.9786296,Active,Inactive
716,0.97810495,Active,Inactive
1238,0.97624743,Active,Inactive
756,0.9756127,Active,Inactive
903,0.97527313,Active,Inactive
16,0.9738771,Active,Active
177,0.97164106,Active,Inactive
424,0.97121197,Active,Inactive
892,0.9711945,Active,Inactive
116,0.9711898,Active,Inactive
1146,0.969484,Active,Inactive
1215,0.96941876,Active,Inactive
968,0.96681476,Active,Inactive
516,0.9665204,Active,Inactive
135,0.9643012,Active,Inactive
1149,0.9629131,Active,Inactive
1028,0.96195376,Active,Inactive
1010,0.9610007,Active,Inactive
27,0.9603678,Active,Active
1173,0.9573248,Active,Inactive
285,0.95719683,Active,Inactive
25,0.9482681,Active,Active
737,0.94279325,Active,Inactive
943,0.9394781,Active,Inactive
328,0.9391743,Active,Inactive
90,0.9376476,Active,Inactive
699,0.93707687,Active,Inactive
270,0.9369719,Active,Inactive
767,0.9323771,Active,Inactive
234,0.93225735,Active,Inactive
331,0.9262218,Active,Inactive
560,0.92490816,Active,Inactive
95,0.9239845,Active,Inactive
80,0.92289436,Active,Inactive
1061,0.919855,Active,Inactive
1114,0.91580635,Active,Inactive
418,0.9156407,Active,Inactive
20,0.9126227,Active,Active
66,0.9096167,Active,Inactive
795,0.9093243,Active,Inactive
497,0.90582526,Active,Inactive
86,0.90550506,Active,Inactive
1132,0.90200263,Active,Inactive
450,0.9013994,Active,Inactive
1202,0.90033084,Active,Inactive
320,0.8950002,Active,Inactive
10,0.8914063,Active,Active
789,0.89038765,Active,Inactive
1013,0.8844122,Active,Inactive
997,0.8839639,Active,Inactive
873,0.8819493,Active,Inactive
1162,0.88083017,Active,Inactive
1038,0.8792333,Active,Inactive
204,0.8791585,Active,Inactive
583,0.87720275,Active,Inactive
317,0.8754665,Active,Inactive
781,0.8694687,Active,Inactive
39,0.8641908,Active,Active
505,0.8580308,Active,Inactive
97,0.84688556,Active,Inactive
1073,0.8411087,Active,Inactive
352,0.8318886,Active,Inactive
211,0.8310921,Active,Inactive
854,0.82315063,Active,Inactive
455,0.8197442,Active,Inactive
8,0.81741583,Active,Active
1218,0.81310284,Active,Inactive
146,0.8078206,Active,Inactive
1088,0.7979779,Active,Inactive
115,0.7973137,Active,Inactive
1043,0.79578626,Active,Inactive
369,0.7936257,Active,Inactive
1223,0.78708476,Active,Inactive
1119,0.7809361,Active,Inactive
174,0.7624407,Active,Inactive
441,0.75973713,Active,Inactive
1220,0.75198185,Active,Inactive
380,0.7484895,Active,Inactive
966,0.7377862,Active,Inactive
1140,0.7266943,Active,Inactive
957,0.7195558,Active,Inactive
823,0.71639436,Active,Inactive
936,0.7125001,Active,Inactive
766,0.6970366,Active,Inactive
53,0.687076,Active,Inactive
1000,0.6847367,Active,Inactive
301,0.6816248,Active,Inactive
740,0.6682062,Active,Inactive
436,0.66109836,Active,Inactive
1001,0.6597461,Active,Inactive
14,0.63711923,Active,Active
26,0.6369737,Active,Active
664,0.6318575,Active,Inactive
298,0.630543,Active,Inactive
444,0.6281126,Active,Inactive
1157,0.62505794,Active,Inactive
74,0.6237105,Active,Inactive
142,0.6177459,Active,Inactive
1036,0.6120333,Active,Inactive
396,0.60826594,Active,Inactive
750,0.6070243,Active,Inactive
995,0.58542585,Active,Inactive
5,0.58246124,Active,Active
887,0.57954013,Active,Inactive
1213,0.5752145,Active,Inactive
1222,0.5667417,Active,Inactive
96,0.5642332,Active,Inactive
850,0.5576359,Active,Inactive
1,0.55737907,Active,Active
239,0.55279315,Active,Inactive
430,0.5461758,Active,Inactive
179,0.54427963,Active,Inactive
318,0.5405244,Active,Inactive
248,0.54037404,Active,Inactive
1163,0.5366472,Active,Inactive
917,0.5270751,Active,Inactive
199,0.5261295,Active,Inactive
842,0.500259,Active,Inactive
933,0.49460518,Inactive,Inactive
881,0.46773612,Inactive,Inactive
304,0.458338,Inactive,Inactive
709,0.44740474,Inactive,Inactive
935,0.44012052,Inactive,Inactive
1117,0.436654,Inactive,Inactive
205,0.43461773,Inactive,Inactive
681,0.42254242,Inactive,Inactive
464,0.4177195,Inactive,Inactive
407,0.4165408,Inactive,Inactive
562,0.41229594,Inactive,Inactive
569,0.40036005,Inactive,Inactive
929,0.39751685,Inactive,Inactive
503,0.39732277,Inactive,Inactive
496,0.39718717,Inactive,Inactive
774,0.39580458,Inactive,Inactive
162,0.39144105,Inactive,Inactive
800,0.3910248,Inactive,Inactive
608,0.38534108,Inactive,Inactive
804,0.38036147,Inactive,Inactive
236,0.37692478,Inactive,Inactive
1121,0.3705435,Inactive,Inactive
1101,0.3678704,Inactive,Inactive
1076,0.3671301,Inactive,Inactive
1230,0.3643083,Inactive,Inactive
1029,0.3520758,Inactive,Inactive
413,0.35034293,Inactive,Inactive
183,0.34798813,Inactive,Inactive
491,0.3465522,Inactive,Inactive
1042,0.34054518,Inactive,Inactive
940,0.3343166,Inactive,Inactive
210,0.33294132,Inactive,Inactive
101,0.32971102,Inactive,Inactive
658,0.32172632,Inactive,Inactive
828,0.31381541,Inactive,Inactive
1067,0.31093282,Inactive,Inactive
358,0.31017607,Inactive,Inactive
57,0.30581814,Inactive,Inactive
416,0.30140567,Inactive,Inactive
1065,0.29733947,Inactive,Inactive
1142,0.28373092,Inactive,Inactive
552,0.28128415,Inactive,Inactive
927,0.281255,Inactive,Inactive
632,0.2809605,Inactive,Inactive
336,0.26650557,Inactive,Inactive
818,0.26314592,Inactive,Inactive
921,0.257302,Inactive,Inactive
382,0.2508278,Inactive,Inactive
502,0.25026286,Inactive,Inactive
119,0.2481738,Inactive,Inactive
266,0.24776056,Inactive,Inactive
880,0.2366384,Inactive,Inactive
815,0.23564771,Inactive,Inactive
493,0.22794056,Inactive,Inactive
379,0.21703056,Inactive,Inactive
377,0.21548417,Inactive,Inactive
575,0.20958346,Inactive,Inactive
311,0.20283768,Inactive,Inactive
312,0.20012465,Inactive,Inactive
420,0.1983934,Inactive,Inactive
305,0.19795612,Inactive,Inactive
148,0.19787404,Inactive,Inactive
1071,0.19276303,Inactive,Inactive
566,0.19000372,Inactive,Inactive
419,0.18758252,Inactive,Inactive
1027,0.18680283,Inactive,Inactive
1096,0.18567294,Inactive,Inactive
45,0.18187582,Inactive,Inactive
307,0.18177614,Inactive,Inactive
1196,0.17953,Inactive,Inactive
421,0.17878199,Inactive,Inactive
408,0.17367709,Inactive,Inactive
69,0.17278793,Inactive,Inactive
346,0.16861615,Inactive,Inactive
208,0.16400293,Inactive,Inactive
433,0.16088715,Inactive,Inactive
1233,0.1599291,Inactive,Inactive
349,0.15834743,Inactive,Inactive
1041,0.15642515,Inactive,Inactive
545,0.15040046,Inactive,Inactive
590,0.14966062,Inactive,Inactive
176,0.14941844,Inactive,Inactive
213,0.14914334,Inactive,Inactive
755,0.1486929,Inactive,Inactive
387,0.14658162,Inactive,Inactive
690,0.14252335,Inactive,Inactive
1106,0.14193568,Inactive,Inactive
286,0.13955736,Inactive,Inactive
321,0.13942018,Inactive,Inactive
29,0.13842604,Inactive,Active
634,0.13807514,Inactive,Inactive
561,0.13722017,Inactive,Inactive
796,0.1367971,Inactive,Inactive
1017,0.13446912,Inactive,Inactive
293,0.132911,Inactive,Inactive
440,0.12325087,Inactive,Inactive
1143,0.12237486,Inactive,Inactive
1014,0.121827334,Inactive,Inactive
884,0.12036577,Inactive,Inactive
157,0.11921728,Inactive,Inactive
807,0.118824184,Inactive,Inactive
269,0.11722493,Inactive,Inactive
207,0.1169388,Inactive,Inactive
437,0.11563605,Inactive,Inactive
1034,0.11016595,Inactive,Inactive
729,0.11003107,Inactive,Inactive
1090,0.10898298,Inactive,Inactive
153,0.108944654,Inactive,Inactive
185,0.10850641,Inactive,Inactive
803,0.10357505,Inactive,Inactive
64,0.10132998,Inactive,Inactive
1055,0.0996137,Inactive,Inactive
945,0.0990673,Inactive,Inactive
1203,0.09889418,Inactive,Inactive
1100,0.0970507,Inactive,Inactive
574,0.09572238,Inactive,Inactive
431,0.09332836,Inactive,Inactive
1019,0.09267256,Inactive,Inactive
743,0.091973186,Inactive,Inactive
752,0.09153044,Inactive,Inactive
99,0.08909419,Inactive,Inactive
52,0.08884439,Inactive,Inactive
916,0.08827317,Inactive,Inactive
981,0.08823061,Inactive,Inactive
1053,0.087792516,Inactive,Inactive
607,0.08751503,Inactive,Inactive
38,0.08737004,Inactive,Active
1066,0.08729854,Inactive,Inactive
705,0.085146636,Inactive,Inactive
254,0.08495948,Inactive,Inactive
719,0.084869385,Inactive,Inactive
360,0.08254182,Inactive,Inactive
1211,0.082371205,Inactive,Inactive
788,0.0814611,Inactive,Inactive
170,0.07905492,Inactive,Inactive
801,0.0770143,Inactive,Inactive
105,0.07677114,Inactive,Inactive
711,0.07539266,Inactive,Inactive
94,0.074330926,Inactive,Inactive
399,0.07266429,Inactive,Inactive
242,0.07133788,Inactive,Inactive
393,0.071220756,Inactive,Inactive
1176,0.07099691,Inactive,Inactive
309,0.0702523,Inactive,Inactive
412,0.06932005,Inactive,Inactive
137,0.06892419,Inactive,Inactive
279,0.06877467,Inactive,Inactive
886,0.06789452,Inactive,Inactive
1107,0.067184746,Inactive,Inactive
451,0.06522396,Inactive,Inactive
930,0.06483713,Inactive,Inactive
1074,0.062512904,Inactive,Inactive
316,0.06197056,Inactive,Inactive
1098,0.061923236,Inactive,Inactive
666,0.061032176,Inactive,Inactive
138,0.060649604,Inactive,Inactive
798,0.0594562,Inactive,Inactive
167,0.05895391,Inactive,Inactive
1020,0.058031976,Inactive,Inactive
193,0.057681978,Inactive,Inactive
1156,0.057298303,Inactive,Inactive
1145,0.056657195,Inactive,Inactive
343,0.05509743,Inactive,Inactive
356,0.053981543,Inactive,Inactive
453,0.05360785,Inactive,Inactive
132,0.053319186,Inactive,Inactive
1138,0.05225119,Inactive,Inactive
81,0.052183867,Inactive,Inactive
1032,0.051985174,Inactive,Inactive
514,0.051169753,Inactive,Inactive
1224,0.050328106,Inactive,Inactive
776,0.050002366,Inactive,Inactive
513,0.048909068,Inactive,Inactive
401,0.048612922,Inactive,Inactive
554,0.047772914,Inactive,Inactive
85,0.04702443,Inactive,Inactive
1182,0.04686904,Inactive,Inactive
403,0.046732873,Inactive,Inactive
114,0.045819223,Inactive,Inactive
296,0.04513502,Inactive,Inactive
289,0.04413131,Inactive,Inactive
748,0.043971837,Inactive,Inactive
619,0.043347716,Inactive,Inactive
216,0.042778492,Inactive,Inactive
130,0.042622983,Inactive,Inactive
1049,0.04255715,Inactive,Inactive
879,0.04222828,Inactive,Inactive
50,0.042162508,Inactive,Inactive
73,0.041921407,Inactive,Inactive
287,0.0414111,Inactive,Inactive
1165,0.04137656,Inactive,Inactive
127,0.04118535,Inactive,Inactive
362,0.04026279,Inactive,Inactive
448,0.04019046,Inactive,Inactive
895,0.03999281,Inactive,Inactive
363,0.039937466,Inactive,Inactive
195,0.039763987,Inactive,Inactive
964,0.03944552,Inactive,Inactive
1158,0.03930196,Inactive,Inactive
1168,0.038386583,Inactive,Inactive
790,0.038340837,Inactive,Inactive
983,0.037902504,Inactive,Inactive
106,0.0366939,Inactive,Inactive
201,0.035938084,Inactive,Inactive
375,0.035905063,Inactive,Inactive
1153,0.0357216,Inactive,Inactive
812,0.03554198,Inactive,Inactive
1105,0.035342455,Inactive,Inactive
1152,0.035149574,Inactive,Inactive
339,0.03500676,Inactive,Inactive
300,0.034732193,Inactive,Inactive
1179,0.033819914,Inactive,Inactive
985,0.03257203,Inactive,Inactive
593,0.032326728,Inactive,Inactive
1024,0.032302916,Inactive,Inactive
474,0.03186834,Inactive,Inactive
492,0.031685144,Inactive,Inactive
928,0.031384677,Inactive,Inactive
200,0.03129551,Inactive,Inactive
32,0.030767292,Inactive,Active
969,0.030415446,Inactive,Inactive
1002,0.030402988,Inactive,Inactive
12,0.029798567,Inactive,Active
63,0.029222906,Inactive,Inactive
283,0.02901578,Inactive,Inactive
904,0.028769672,Inactive,Inactive
1159,0.028646857,Inactive,Inactive
825,0.028416038,Inactive,Inactive
1206,0.028251022,Inactive,Inactive
660,0.027710259,Inactive,Inactive
1021,0.027570575,Inactive,Inactive
1210,0.02721548,Inactive,Inactive
1046,0.026894212,Inactive,Inactive
428,0.026300669,Inactive,Inactive
869,0.02628097,Inactive,Inactive
17,0.026177287,Inactive,Active
1079,0.02588591,Inactive,Inactive
639,0.025793135,Inactive,Inactive
259,0.02569446,Inactive,Inactive
526,0.025504231,Inactive,Inactive
840,0.025494307,Inactive,Inactive
109,0.025297761,Inactive,Inactive
192,0.025142014,Inactive,Inactive
364,0.024726301,Inactive,Inactive
650,0.024321854,Inactive,Inactive
870,0.024310231,Inactive,Inactive
1110,0.024257421,Inactive,Inactive
951,0.024074972,Inactive,Inactive
731,0.023766518,Inactive,Inactive
1022,0.023526907,Inactive,Inactive
71,0.023501396,Inactive,Inactive
948,0.023295075,Inactive,Inactive
987,0.023161143,Inactive,Inactive
785,0.023151398,Inactive,Inactive
156,0.023042917,Inactive,Inactive
280,0.023009747,Inactive,Inactive
644,0.023006588,Inactive,Inactive
780,0.022560984,Inactive,Inactive
61,0.022062987,Inactive,Inactive
1193,0.021732628,Inactive,Inactive
1108,0.021683067,Inactive,Inactive
1154,0.021649957,Inactive,Inactive
1174,0.021627843,Inactive,Inactive
202,0.021332324,Inactive,Inactive
799,0.020830065,Inactive,Inactive
914,0.020753264,Inactive,Inactive
521,0.020720333,Inactive,Inactive
537,0.020280182,Inactive,Inactive
1180,0.020243376,Inactive,Inactive
215,0.019914359,Inactive,Inactive
237,0.019798636,Inactive,Inactive
1151,0.019629627,Inactive,Inactive
1167,0.019588351,Inactive,Inactive
324,0.019531578,Inactive,Inactive
768,0.01923889,Inactive,Inactive
902,0.019231737,Inactive,Inactive
852,0.019170046,Inactive,Inactive
158,0.01906836,Inactive,Inactive
858,0.01902166,Inactive,Inactive
348,0.018766552,Inactive,Inactive
79,0.018674195,Inactive,Inactive
1031,0.018578857,Inactive,Inactive
900,0.018416435,Inactive,Inactive
294,0.018249929,Inactive,Inactive
218,0.018174738,Inactive,Inactive
772,0.017835945,Inactive,Inactive
370,0.0177778,Inactive,Inactive
299,0.017719358,Inactive,Inactive
509,0.017514586,Inactive,Inactive
334,0.017509282,Inactive,Inactive
498,0.017104536,Inactive,Inactive
36,0.017007887,Inactive,Active
926,0.016966432,Inactive,Inactive
907,0.016934723,Inactive,Inactive
885,0.016835421,Inactive,Inactive
915,0.016789675,Inactive,Inactive
340,0.01673609,Inactive,Inactive
714,0.016735286,Inactive,Inactive
584,0.016477048,Inactive,Inactive
702,0.015993625,Inactive,Inactive
539,0.015935868,Inactive,Inactive
605,0.01585871,Inactive,Inactive
747,0.015770346,Inactive,Inactive
93,0.015657246,Inactive,Inactive
754,0.015546352,Inactive,Inactive
863,0.015492678,Inactive,Inactive
976,0.015226394,Inactive,Inactive
468,0.015223712,Inactive,Inactive
40,0.015127093,Inactive,Inactive
282,0.0150227845,Inactive,Inactive
42,0.014877319,Inactive,Inactive
241,0.01482451,Inactive,Inactive
1091,0.014606178,Inactive,Inactive
586,0.014423281,Inactive,Inactive
764,0.014288783,Inactive,Inactive
810,0.014160156,Inactive,Inactive
219,0.01411584,Inactive,Inactive
759,0.014108568,Inactive,Inactive
1166,0.014071733,Inactive,Inactive
953,0.013855875,Inactive,Inactive
1124,0.013602942,Inactive,Inactive
462,0.013589114,Inactive,Inactive
1004,0.013451248,Inactive,Inactive
889,0.013270915,Inactive,Inactive
725,0.013131827,Inactive,Inactive
478,0.012725979,Inactive,Inactive
839,0.0126033425,Inactive,Inactive
958,0.012482613,Inactive,Inactive
551,0.012431532,Inactive,Inactive
609,0.012369156,Inactive,Inactive
982,0.012313724,Inactive,Inactive
1160,0.0122899115,Inactive,Inactive
571,0.012132674,Inactive,Inactive
47,0.012071013,Inactive,Inactive
899,0.012068868,Inactive,Inactive
1120,0.01204738,Inactive,Inactive
819,0.0119996965,Inactive,Inactive
706,0.011859626,Inactive,Inactive
758,0.011813462,Inactive,Inactive
778,0.011772841,Inactive,Inactive
288,0.0117203,Inactive,Inactive
744,0.011667788,Inactive,Inactive
534,0.011462569,Inactive,Inactive
314,0.011380285,Inactive,Inactive
302,0.011319846,Inactive,Inactive
1007,0.011291206,Inactive,Inactive
908,0.011122525,Inactive,Inactive
7,0.011085749,Inactive,Active
1199,0.010985732,Inactive,Inactive
708,0.010881066,Inactive,Inactive
861,0.010635316,Inactive,Inactive
233,0.010622293,Inactive,Inactive
1212,0.010529846,Inactive,Inactive
169,0.010500282,Inactive,Inactive
1116,0.010398805,Inactive,Inactive
229,0.010382533,Inactive,Inactive
257,0.010323882,Inactive,Inactive
680,0.010305136,Inactive,Inactive
124,0.010193318,Inactive,Inactive
805,0.010031104,Inactive,Inactive
992,0.010017484,Inactive,Inactive
891,0.009759128,Inactive,Inactive
154,0.009704113,Inactive,Inactive
383,0.009543806,Inactive,Inactive
769,0.009508908,Inactive,Inactive
1221,0.009462804,Inactive,Inactive
700,0.009388417,Inactive,Inactive
1095,0.009381026,Inactive,Inactive
695,0.009270132,Inactive,Inactive
458,0.009250909,Inactive,Inactive
721,0.00916028,Inactive,Inactive
859,0.009149343,Inactive,Inactive
1161,0.009047151,Inactive,Inactive
906,0.00904274,Inactive,Inactive
517,0.008995175,Inactive,Inactive
247,0.008965701,Inactive,Inactive
1155,0.008938521,Inactive,Inactive
826,0.00892821,Inactive,Inactive
425,0.008782864,Inactive,Inactive
538,0.008766711,Inactive,Inactive
1234,0.008749634,Inactive,Inactive
188,0.008748561,Inactive,Inactive
923,0.008713543,Inactive,Inactive
460,0.008517504,Inactive,Inactive
477,0.008514971,Inactive,Inactive
411,0.008477688,Inactive,Inactive
394,0.008442253,Inactive,Inactive
1058,0.008366823,Inactive,Inactive
1219,0.008248866,Inactive,Inactive
145,0.008195013,Inactive,Inactive
918,0.008160144,Inactive,Inactive
860,0.008151263,Inactive,Inactive
510,0.008101404,Inactive,Inactive
55,0.008066297,Inactive,Inactive
390,0.008037657,Inactive,Inactive
1123,0.007973045,Inactive,Inactive
762,0.007933259,Inactive,Inactive
1051,0.007931024,Inactive,Inactive
547,0.007835299,Inactive,Inactive
613,0.0078109503,Inactive,Inactive
829,0.0076122284,Inactive,Inactive
1057,0.007483512,Inactive,Inactive
121,0.0074395537,Inactive,Inactive
831,0.0073310137,Inactive,Inactive
629,0.007280916,Inactive,Inactive
446,0.0072630644,Inactive,Inactive
867,0.007214248,Inactive,Inactive
659,0.0072007477,Inactive,Inactive
122,0.0071726143,Inactive,Inactive
223,0.0071422756,Inactive,Inactive
627,0.007138133,Inactive,Inactive
406,0.0071059465,Inactive,Inactive
43,0.0069544613,Inactive,Inactive
591,0.0069479346,Inactive,Inactive
11,0.006916523,Inactive,Active
476,0.0066830516,Inactive,Inactive
820,0.0066578686,Inactive,Inactive
682,0.006582707,Inactive,Inactive
647,0.006560117,Inactive,Inactive
635,0.0065525174,Inactive,Inactive
221,0.006547004,Inactive,Inactive
979,0.00648731,Inactive,Inactive
386,0.006485343,Inactive,Inactive
550,0.0064718425,Inactive,Inactive
946,0.006424397,Inactive,Inactive
633,0.006381333,Inactive,Inactive
1194,0.006372601,Inactive,Inactive
417,0.0063551664,Inactive,Inactive
98,0.006224692,Inactive,Inactive
739,0.006222129,Inactive,Inactive
701,0.0062075555,Inactive,Inactive
76,0.00618124,Inactive,Inactive
1189,0.0061626434,Inactive,Inactive
325,0.0061597526,Inactive,Inactive
833,0.0060555637,Inactive,Inactive
209,0.005999744,Inactive,Inactive
535,0.005996138,Inactive,Inactive
1064,0.0058626235,Inactive,Inactive
1025,0.005842924,Inactive,Inactive
704,0.005836308,Inactive,Inactive
745,0.005760759,Inactive,Inactive
1011,0.005736947,Inactive,Inactive
641,0.005701959,Inactive,Inactive
991,0.0056831837,Inactive,Inactive
1087,0.0056807697,Inactive,Inactive
723,0.005633533,Inactive,Inactive
46,0.005591333,Inactive,Inactive
141,0.005567342,Inactive,Inactive
1039,0.0055199564,Inactive,Inactive
1125,0.0054048,Inactive,Inactive
381,0.0053037405,Inactive,Inactive
342,0.005274415,Inactive,Inactive
813,0.0052464604,Inactive,Inactive
68,0.005168617,Inactive,Inactive
715,0.005096942,Inactive,Inactive
1083,0.00508675,Inactive,Inactive
402,0.005084604,Inactive,Inactive
227,0.004994482,Inactive,Inactive
327,0.004974067,Inactive,Inactive
126,0.004965633,Inactive,Inactive
24,0.0049367547,Inactive,Active
730,0.0049345493,Inactive,Inactive
292,0.0049118698,Inactive,Inactive
107,0.0048848093,Inactive,Inactive
581,0.004873544,Inactive,Inactive
120,0.0047795177,Inactive,Inactive
222,0.004746914,Inactive,Inactive
862,0.0047035813,Inactive,Inactive
23,0.004699528,Inactive,Active
291,0.004634559,Inactive,Inactive
1099,0.0046164393,Inactive,Inactive
495,0.004582256,Inactive,Inactive
640,0.0045382082,Inactive,Inactive
663,0.0045346916,Inactive,Inactive
579,0.0045292974,Inactive,Inactive
125,0.004523456,Inactive,Inactive
661,0.0044733584,Inactive,Inactive
1225,0.004466921,Inactive,Inactive
1201,0.004457891,Inactive,Inactive
1018,0.004426867,Inactive,Inactive
782,0.0044177175,Inactive,Inactive
961,0.004311919,Inactive,Inactive
1209,0.004293382,Inactive,Inactive
128,0.004292786,Inactive,Inactive
753,0.0042825937,Inactive,Inactive
1113,0.0042088926,Inactive,Inactive
875,0.0042009056,Inactive,Inactive
1133,0.0041902363,Inactive,Inactive
529,0.004183233,Inactive,Inactive
1237,0.004168451,Inactive,Inactive
297,0.0041674078,Inactive,Inactive
1169,0.0041168034,Inactive,Inactive
435,0.0040656626,Inactive,Inactive
999,0.0040252805,Inactive,Inactive
532,0.004021138,Inactive,Inactive
405,0.0040147603,Inactive,Inactive
856,0.004008144,Inactive,Inactive
525,0.003992021,Inactive,Inactive
679,0.003955096,Inactive,Inactive
950,0.003932506,Inactive,Inactive
741,0.0039096475,Inactive,Inactive
938,0.0039001107,Inactive,Inactive
857,0.003889978,Inactive,Inactive
217,0.00388214,Inactive,Inactive
686,0.003828168,Inactive,Inactive
232,0.0037961304,Inactive,Inactive
149,0.0037282407,Inactive,Inactive
598,0.0037170053,Inactive,Inactive
1003,0.003689915,Inactive,Inactive
231,0.0036685169,Inactive,Inactive
662,0.0036046505,Inactive,Inactive
1035,0.0036031604,Inactive,Inactive
786,0.0035713613,Inactive,Inactive
278,0.0035271943,Inactive,Inactive
717,0.0035260916,Inactive,Inactive
919,0.0035042167,Inactive,Inactive
452,0.0034179091,Inactive,Inactive
1126,0.003414899,Inactive,Inactive
397,0.0033999681,Inactive,Inactive
727,0.0033957362,Inactive,Inactive
937,0.0033834577,Inactive,Inactive
865,0.003381908,Inactive,Inactive
973,0.003376931,Inactive,Inactive
853,0.0033723116,Inactive,Inactive
260,0.0033706129,Inactive,Inactive
481,0.003356874,Inactive,Inactive
290,0.003345102,Inactive,Inactive
866,0.0033447444,Inactive,Inactive
1131,0.0033401847,Inactive,Inactive
1235,0.0033379495,Inactive,Inactive
1197,0.0032961965,Inactive,Inactive
642,0.0032961369,Inactive,Inactive
712,0.0032197535,Inactive,Inactive
638,0.0031998158,Inactive,Inactive
1164,0.0031546354,Inactive,Inactive
366,0.0031216443,Inactive,Inactive
994,0.0029774308,Inactive,Inactive
426,0.0029274821,Inactive,Inactive
735,0.0029266477,Inactive,Inactive
809,0.002912134,Inactive,Inactive
252,0.002862513,Inactive,Inactive
543,0.0028241873,Inactive,Inactive
956,0.0028239489,Inactive,Inactive
528,0.0028183758,Inactive,Inactive
78,0.0027520955,Inactive,Inactive
506,0.0027448833,Inactive,Inactive
726,0.0027179718,Inactive,Inactive
783,0.002667129,Inactive,Inactive
846,0.0026570559,Inactive,Inactive
864,0.0026367903,Inactive,Inactive
385,0.0026300251,Inactive,Inactive
910,0.0025812685,Inactive,Inactive
678,0.0025784075,Inactive,Inactive
996,0.002577722,Inactive,Inactive
313,0.0025762022,Inactive,Inactive
1191,0.0025411248,Inactive,Inactive
527,0.002480626,Inactive,Inactive
151,0.0024767518,Inactive,Inactive
490,0.0024363995,Inactive,Inactive
434,0.0024271011,Inactive,Inactive
775,0.0024131835,Inactive,Inactive
794,0.0023916662,Inactive,Inactive
494,0.0023889244,Inactive,Inactive
212,0.0023827255,Inactive,Inactive
925,0.0023813546,Inactive,Inactive
91,0.0023631454,Inactive,Inactive
519,0.002287805,Inactive,Inactive
159,0.0022752285,Inactive,Inactive
