No.,Active_Prob,Predicted_Class,Real_Class
363,2.2974498E-07,Inactive,Inactive
288,2.2952314E-07,Inactive,Inactive
1069,2.2275039E-07,Inactive,Inactive
650,2.1477683E-07,Inactive,Inactive
811,2.0367094E-07,Inactive,Inactive
235,1.9996486E-07,Inactive,Inactive
190,1.3034816E-07,Inactive,Inactive
549,1.2683175E-07,Inactive,Inactive
333,1.248504E-07,Inactive,Inactive
606,1.033536E-07,Inactive,Inactive
507,1.00293036E-07,Inactive,Inactive
365,9.265282E-08,Inactive,Inactive
527,7.841565E-08,Inactive,Inactive
161,7.438221E-08,Inactive,Inactive
495,7.4110446E-08,Inactive,Inactive
327,7.16799E-08,Inactive,Inactive
324,5.8782607E-08,Inactive,Inactive
113,5.4297253E-08,Inactive,Inactive
640,5.380344E-08,Inactive,Inactive
767,5.3706962E-08,Inactive,Inactive
456,4.521665E-08,Inactive,Inactive
362,4.125387E-08,Inactive,Inactive
543,4.0605922E-08,Inactive,Inactive
1210,3.9908276E-08,Inactive,Inactive
1182,3.270591E-08,Inactive,Inactive
244,3.0894892E-08,Inactive,Inactive
722,2.8591966E-08,Inactive,Inactive
20,2.1685837E-08,Inactive,Active
540,1.691277E-08,Inactive,Inactive
306,1.3817076E-08,Inactive,Inactive
442,1.3778311E-08,Inactive,Inactive
1226,1.3457058E-08,Inactive,Inactive
386,1.0735636E-08,Inactive,Inactive
1154,1.0726938E-08,Inactive,Inactive
221,9.9920285E-09,Inactive,Inactive
132,9.6905E-09,Inactive,Inactive
1148,8.643603E-09,Inactive,Inactive
226,7.903607E-09,Inactive,Inactive
204,7.604681E-09,Inactive,Inactive
1026,7.487496E-09,Inactive,Inactive
1044,6.903213E-09,Inactive,Inactive
1075,6.567684E-09,Inactive,Inactive
232,5.4742606E-09,Inactive,Inactive
845,5.3489897E-09,Inactive,Inactive
175,4.4800537E-09,Inactive,Inactive
728,4.1993276E-09,Inactive,Inactive
904,3.7212848E-09,Inactive,Inactive
1197,3.613417E-09,Inactive,Inactive
55,3.48454E-09,Inactive,Inactive
1193,3.354976E-09,Inactive,Inactive
303,3.2220948E-09,Inactive,Inactive
605,2.9580296E-09,Inactive,Inactive
902,2.6879743E-09,Inactive,Inactive
602,2.0661013E-09,Inactive,Inactive
887,1.6055373E-09,Inactive,Inactive
999,1.4342864E-09,Inactive,Inactive
921,1.3030762E-09,Inactive,Inactive
180,1.2972189E-09,Inactive,Inactive
538,1.2903882E-09,Inactive,Inactive
683,1.122172E-09,Inactive,Inactive
107,9.0854413E-10,Inactive,Inactive
203,8.238378E-10,Inactive,Inactive
861,6.32132E-10,Inactive,Inactive
388,6.2584204E-10,Inactive,Inactive
674,5.976829E-10,Inactive,Inactive
1233,5.6934246E-10,Inactive,Inactive
49,5.618236E-10,Inactive,Inactive
88,4.8590443E-10,Inactive,Inactive
1212,4.661512E-10,Inactive,Inactive
1035,4.6362755E-10,Inactive,Inactive
123,4.571829E-10,Inactive,Inactive
991,4.5035256E-10,Inactive,Inactive
1107,4.0362336E-10,Inactive,Inactive
852,3.9898188E-10,Inactive,Inactive
772,3.4433115E-10,Inactive,Inactive
71,3.1603933E-10,Inactive,Inactive
865,2.9386385E-10,Inactive,Inactive
823,2.9228078E-10,Inactive,Inactive
38,2.635817E-10,Inactive,Active
698,2.430601E-10,Inactive,Inactive
404,2.4133193E-10,Inactive,Inactive
162,2.3292257E-10,Inactive,Inactive
178,2.3202688E-10,Inactive,Inactive
345,2.122249E-10,Inactive,Inactive
1003,2.0311412E-10,Inactive,Inactive
482,1.9925583E-10,Inactive,Inactive
172,1.9386683E-10,Inactive,Inactive
467,1.833839E-10,Inactive,Inactive
760,1.7449321E-10,Inactive,Inactive
898,1.7297619E-10,Inactive,Inactive
851,1.5964581E-10,Inactive,Inactive
1036,1.2477748E-10,Inactive,Inactive
296,1.2128937E-10,Inactive,Inactive
318,1.11052015E-10,Inactive,Inactive
881,8.216138E-11,Inactive,Inactive
206,7.979105E-11,Inactive,Inactive
282,7.657903E-11,Inactive,Inactive
1088,6.853406E-11,Inactive,Inactive
598,5.8277584E-11,Inactive,Inactive
926,5.6418894E-11,Inactive,Inactive
1112,5.410179E-11,Inactive,Inactive
225,4.798092E-11,Inactive,Inactive
891,4.7427083E-11,Inactive,Inactive
513,4.204837E-11,Inactive,Inactive
208,4.0035232E-11,Inactive,Inactive
1190,3.3057005E-11,Inactive,Inactive
159,2.5183817E-11,Inactive,Inactive
947,2.4376147E-11,Inactive,Inactive
1237,2.0625909E-11,Inactive,Inactive
95,1.866063E-11,Inactive,Inactive
1092,1.8188175E-11,Inactive,Inactive
1191,1.7518141E-11,Inactive,Inactive
576,1.7037038E-11,Inactive,Inactive
570,1.6971879E-11,Inactive,Inactive
1137,1.6769544E-11,Inactive,Inactive
393,1.5160513E-11,Inactive,Inactive
117,1.4799325E-11,Inactive,Inactive
1022,1.4092797E-11,Inactive,Inactive
359,1.3971369E-11,Inactive,Inactive
604,1.2358626E-11,Inactive,Inactive
658,1.2240439E-11,Inactive,Inactive
894,1.0686201E-11,Inactive,Inactive
756,1.0000383E-11,Inactive,Inactive
475,9.172545E-12,Inactive,Inactive
440,8.9275315E-12,Inactive,Inactive
423,8.025761E-12,Inactive,Inactive
879,7.939387E-12,Inactive,Inactive
69,7.0106555E-12,Inactive,Inactive
41,6.749956E-12,Inactive,Inactive
1189,6.4990873E-12,Inactive,Inactive
1118,6.3703452E-12,Inactive,Inactive
654,5.955168E-12,Inactive,Inactive
375,5.474221E-12,Inactive,Inactive
1072,5.0753768E-12,Inactive,Inactive
304,4.8916413E-12,Inactive,Inactive
793,4.875741E-12,Inactive,Inactive
1121,4.4354086E-12,Inactive,Inactive
64,4.108621E-12,Inactive,Inactive
966,3.6632993E-12,Inactive,Inactive
520,3.650695E-12,Inactive,Inactive
593,2.5696927E-12,Inactive,Inactive
70,2.1814562E-12,Inactive,Inactive
899,2.173428E-12,Inactive,Inactive
620,2.0355254E-12,Inactive,Inactive
197,1.8331447E-12,Inactive,Inactive
18,1.743829E-12,Inactive,Active
408,1.7236312E-12,Inactive,Inactive
1115,1.3934689E-12,Inactive,Inactive
305,1.1983001E-12,Inactive,Inactive
325,1.0264726E-12,Inactive,Inactive
344,9.985244E-13,Inactive,Inactive
934,9.173291E-13,Inactive,Inactive
1056,8.8506557E-13,Inactive,Inactive
1085,8.571791E-13,Inactive,Inactive
349,8.2279696E-13,Inactive,Inactive
422,8.09619E-13,Inactive,Inactive
562,8.064687E-13,Inactive,Inactive
537,7.648115E-13,Inactive,Inactive
914,6.351161E-13,Inactive,Inactive
281,5.912553E-13,Inactive,Inactive
239,5.486385E-13,Inactive,Inactive
1132,5.389348E-13,Inactive,Inactive
426,5.3121125E-13,Inactive,Inactive
43,5.2030613E-13,Inactive,Inactive
465,4.748686E-13,Inactive,Inactive
601,4.6577537E-13,Inactive,Inactive
61,4.585638E-13,Inactive,Inactive
481,4.5756254E-13,Inactive,Inactive
1017,4.0783487E-13,Inactive,Inactive
432,3.4905328E-13,Inactive,Inactive
502,3.2546142E-13,Inactive,Inactive
708,2.9799275E-13,Inactive,Inactive
534,2.93957E-13,Inactive,Inactive
245,2.667814E-13,Inactive,Inactive
961,2.6519395E-13,Inactive,Inactive
642,2.6107653E-13,Inactive,Inactive
46,2.319336E-13,Inactive,Inactive
480,2.299751E-13,Inactive,Inactive
1145,2.2873928E-13,Inactive,Inactive
313,2.2853431E-13,Inactive,Inactive
1205,2.258938E-13,Inactive,Inactive
82,2.011737E-13,Inactive,Inactive
707,1.9228889E-13,Inactive,Inactive
631,1.8166696E-13,Inactive,Inactive
998,1.7463477E-13,Inactive,Inactive
1220,1.5282522E-13,Inactive,Inactive
1098,1.4672718E-13,Inactive,Inactive
1105,1.4561978E-13,Inactive,Inactive
149,1.4437443E-13,Inactive,Inactive
754,1.3035085E-13,Inactive,Inactive
302,1.199269E-13,Inactive,Inactive
1058,1.1959522E-13,Inactive,Inactive
321,1.1912465E-13,Inactive,Inactive
876,1.1791704E-13,Inactive,Inactive
900,1.09127856E-13,Inactive,Inactive
1081,1.090983E-13,Inactive,Inactive
446,8.327923E-14,Inactive,Inactive
1097,7.291186E-14,Inactive,Inactive
515,6.508819E-14,Inactive,Inactive
873,6.4788446E-14,Inactive,Inactive
1004,6.2240753E-14,Inactive,Inactive
101,6.114341E-14,Inactive,Inactive
1027,6.0517116E-14,Inactive,Inactive
369,6.021315E-14,Inactive,Inactive
331,5.7274166E-14,Inactive,Inactive
608,5.3513746E-14,Inactive,Inactive
837,4.7692434E-14,Inactive,Inactive
397,4.4938716E-14,Inactive,Inactive
745,3.889886E-14,Inactive,Inactive
590,3.8565607E-14,Inactive,Inactive
1019,3.852003E-14,Inactive,Inactive
153,3.7417016E-14,Inactive,Inactive
236,3.5684438E-14,Inactive,Inactive
434,3.497982E-14,Inactive,Inactive
1213,3.239884E-14,Inactive,Inactive
124,3.101749E-14,Inactive,Inactive
351,2.900178E-14,Inactive,Inactive
332,2.6462287E-14,Inactive,Inactive
857,2.6091412E-14,Inactive,Inactive
213,2.1703978E-14,Inactive,Inactive
574,2.1574668E-14,Inactive,Inactive
45,2.0072477E-14,Inactive,Inactive
1030,1.929409E-14,Inactive,Inactive
169,1.9126167E-14,Inactive,Inactive
1024,1.8179235E-14,Inactive,Inactive
1194,1.7845307E-14,Inactive,Inactive
1032,1.766565E-14,Inactive,Inactive
444,1.7435479E-14,Inactive,Inactive
508,1.721356E-14,Inactive,Inactive
493,1.7048227E-14,Inactive,Inactive
584,1.5297213E-14,Inactive,Inactive
931,1.4539351E-14,Inactive,Inactive
322,1.4377666E-14,Inactive,Inactive
315,1.4239464E-14,Inactive,Inactive
848,1.3725442E-14,Inactive,Inactive
639,1.3541262E-14,Inactive,Inactive
828,1.3074246E-14,Inactive,Inactive
972,1.2978367E-14,Inactive,Inactive
75,1.2850036E-14,Inactive,Inactive
780,1.2646834E-14,Inactive,Inactive
81,1.2371461E-14,Inactive,Inactive
326,9.956042E-15,Inactive,Inactive
105,9.645016E-15,Inactive,Inactive
284,9.2603546E-15,Inactive,Inactive
118,8.951064E-15,Inactive,Inactive
457,8.520436E-15,Inactive,Inactive
368,8.225497E-15,Inactive,Inactive
839,8.185963E-15,Inactive,Inactive
378,7.945737E-15,Inactive,Inactive
681,7.828013E-15,Inactive,Inactive
563,7.213182E-15,Inactive,Inactive
1012,6.9215446E-15,Inactive,Inactive
286,6.7500225E-15,Inactive,Inactive
374,6.2988453E-15,Inactive,Inactive
1142,6.2307833E-15,Inactive,Inactive
663,5.7136764E-15,Inactive,Inactive
58,5.3033097E-15,Inactive,Inactive
739,5.2410845E-15,Inactive,Inactive
668,4.946152E-15,Inactive,Inactive
463,4.8997667E-15,Inactive,Inactive
706,4.8205285E-15,Inactive,Inactive
761,4.479638E-15,Inactive,Inactive
546,4.357494E-15,Inactive,Inactive
269,4.2660785E-15,Inactive,Inactive
940,4.1339574E-15,Inactive,Inactive
979,4.010684E-15,Inactive,Inactive
660,3.8715568E-15,Inactive,Inactive
569,3.5111487E-15,Inactive,Inactive
883,3.4117399E-15,Inactive,Inactive
307,3.3397321E-15,Inactive,Inactive
1011,2.9899162E-15,Inactive,Inactive
813,2.9316384E-15,Inactive,Inactive
1048,2.5837099E-15,Inactive,Inactive
1231,2.540085E-15,Inactive,Inactive
928,2.5316205E-15,Inactive,Inactive
361,2.4871193E-15,Inactive,Inactive
1203,2.3239878E-15,Inactive,Inactive
265,2.3036164E-15,Inactive,Inactive
500,2.1936781E-15,Inactive,Inactive
505,2.1657652E-15,Inactive,Inactive
460,1.9485167E-15,Inactive,Inactive
519,1.7798117E-15,Inactive,Inactive
486,1.7690356E-15,Inactive,Inactive
669,1.660005E-15,Inactive,Inactive
152,1.6530918E-15,Inactive,Inactive
580,1.5769159E-15,Inactive,Inactive
704,1.5720869E-15,Inactive,Inactive
410,1.5410449E-15,Inactive,Inactive
651,1.4740417E-15,Inactive,Inactive
749,1.4536432E-15,Inactive,Inactive
414,1.3835512E-15,Inactive,Inactive
798,1.2089573E-15,Inactive,Inactive
736,1.1666102E-15,Inactive,Inactive
856,1.1570636E-15,Inactive,Inactive
186,9.458496E-16,Inactive,Inactive
37,9.239214E-16,Inactive,Active
115,9.085812E-16,Inactive,Inactive
488,8.994496E-16,Inactive,Inactive
259,8.158369E-16,Inactive,Inactive
685,7.7078526E-16,Inactive,Inactive
139,7.5259407E-16,Inactive,Inactive
702,7.295477E-16,Inactive,Inactive
1109,6.5070495E-16,Inactive,Inactive
860,5.813356E-16,Inactive,Inactive
174,4.7217015E-16,Inactive,Inactive
950,4.517388E-16,Inactive,Inactive
1018,4.3874816E-16,Inactive,Inactive
447,4.1734253E-16,Inactive,Inactive
48,3.711879E-16,Inactive,Inactive
1071,3.4629544E-16,Inactive,Inactive
573,3.264233E-16,Inactive,Inactive
1055,3.126717E-16,Inactive,Inactive
762,2.839988E-16,Inactive,Inactive
1150,2.5856806E-16,Inactive,Inactive
1089,2.4893012E-16,Inactive,Inactive
233,2.3537412E-16,Inactive,Inactive
358,2.2110425E-16,Inactive,Inactive
583,2.1547216E-16,Inactive,Inactive
1222,1.9371174E-16,Inactive,Inactive
1009,1.7924977E-16,Inactive,Inactive
462,1.6043408E-16,Inactive,Inactive
906,1.376864E-16,Inactive,Inactive
987,1.3602106E-16,Inactive,Inactive
719,1.3562987E-16,Inactive,Inactive
833,1.2852744E-16,Inactive,Inactive
1001,1.225772E-16,Inactive,Inactive
984,1.1566615E-16,Inactive,Inactive
1218,1.1416258E-16,Inactive,Inactive
1215,1.1201898E-16,Inactive,Inactive
67,1.0273912E-16,Inactive,Inactive
924,9.095899E-17,Inactive,Inactive
418,8.496506E-17,Inactive,Inactive
87,8.144341E-17,Inactive,Inactive
684,8.0384406E-17,Inactive,Inactive
1147,4.9007712E-17,Inactive,Inactive
724,4.5647635E-17,Inactive,Inactive
1126,4.0851992E-17,Inactive,Inactive
571,3.8545326E-17,Inactive,Inactive
803,3.639805E-17,Inactive,Inactive
589,3.6244394E-17,Inactive,Inactive
518,3.2610577E-17,Inactive,Inactive
421,3.2475015E-17,Inactive,Inactive
1006,2.9606647E-17,Inactive,Inactive
757,2.8756785E-17,Inactive,Inactive
128,2.6324361E-17,Inactive,Inactive
715,2.3775366E-17,Inactive,Inactive
936,2.1763306E-17,Inactive,Inactive
406,1.9931327E-17,Inactive,Inactive
842,1.8174146E-17,Inactive,Inactive
539,1.8036428E-17,Inactive,Inactive
997,1.7024318E-17,Inactive,Inactive
164,1.668988E-17,Inactive,Inactive
108,1.596294E-17,Inactive,Inactive
301,1.5920553E-17,Inactive,Inactive
144,1.5566474E-17,Inactive,Inactive
249,1.3125698E-17,Inactive,Inactive
599,1.24248384E-17,Inactive,Inactive
945,1.2296773E-17,Inactive,Inactive
591,1.1124602E-17,Inactive,Inactive
957,1.1114379E-17,Inactive,Inactive
1106,1.0675718E-17,Inactive,Inactive
943,1.0551503E-17,Inactive,Inactive
215,1.0260003E-17,Inactive,Inactive
859,9.5251824E-18,Inactive,Inactive
431,9.187294E-18,Inactive,Inactive
91,8.9901984E-18,Inactive,Inactive
86,7.913721E-18,Inactive,Inactive
912,7.472181E-18,Inactive,Inactive
795,7.282179E-18,Inactive,Inactive
59,7.281429E-18,Inactive,Inactive
1228,7.139068E-18,Inactive,Inactive
804,7.099093E-18,Inactive,Inactive
1094,6.921851E-18,Inactive,Inactive
1065,6.873882E-18,Inactive,Inactive
1110,6.7992695E-18,Inactive,Inactive
830,6.199242E-18,Inactive,Inactive
293,6.149216E-18,Inactive,Inactive
672,5.9071048E-18,Inactive,Inactive
521,5.722764E-18,Inactive,Inactive
1103,5.2790203E-18,Inactive,Inactive
751,5.278275E-18,Inactive,Inactive
675,5.0673423E-18,Inactive,Inactive
791,4.8023873E-18,Inactive,Inactive
1219,4.7826975E-18,Inactive,Inactive
607,4.6698217E-18,Inactive,Inactive
452,4.6031964E-18,Inactive,Inactive
471,4.5751686E-18,Inactive,Inactive
874,4.4830844E-18,Inactive,Inactive
347,4.1639275E-18,Inactive,Inactive
1143,4.1570077E-18,Inactive,Inactive
407,4.079466E-18,Inactive,Inactive
1200,4.05684E-18,Inactive,Inactive
472,3.9894375E-18,Inactive,Inactive
182,3.8920304E-18,Inactive,Inactive
868,3.7551568E-18,Inactive,Inactive
634,3.5857254E-18,Inactive,Inactive
1192,3.2356659E-18,Inactive,Inactive
677,3.1203035E-18,Inactive,Inactive
1099,2.941694E-18,Inactive,Inactive
339,2.8964298E-18,Inactive,Inactive
1086,2.744346E-18,Inactive,Inactive
916,2.7226362E-18,Inactive,Inactive
1209,2.6544176E-18,Inactive,Inactive
1039,2.269292E-18,Inactive,Inactive
490,2.0764622E-18,Inactive,Inactive
297,2.0401097E-18,Inactive,Inactive
454,2.0350186E-18,Inactive,Inactive
1184,1.911971E-18,Inactive,Inactive
1227,1.863382E-18,Inactive,Inactive
844,1.8378969E-18,Inactive,Inactive
247,1.7769732E-18,Inactive,Inactive
1114,1.6996278E-18,Inactive,Inactive
238,1.6497946E-18,Inactive,Inactive
878,1.618397E-18,Inactive,Inactive
291,1.5951244E-18,Inactive,Inactive
612,1.2844595E-18,Inactive,Inactive
954,1.2713366E-18,Inactive,Inactive
200,1.0537942E-18,Inactive,Inactive
319,9.856373E-19,Inactive,Inactive
60,9.50554E-19,Inactive,Inactive
637,9.498834E-19,Inactive,Inactive
703,9.459058E-19,Inactive,Inactive
458,8.6232555E-19,Inactive,Inactive
802,8.517591E-19,Inactive,Inactive
289,8.4781076E-19,Inactive,Inactive
399,7.749884E-19,Inactive,Inactive
575,7.5559614E-19,Inactive,Inactive
66,7.196347E-19,Inactive,Inactive
794,6.8430326E-19,Inactive,Inactive
919,6.753615E-19,Inactive,Inactive
1157,6.4911727E-19,Inactive,Inactive
850,6.3240403E-19,Inactive,Inactive
237,5.72962E-19,Inactive,Inactive
533,5.7163464E-19,Inactive,Inactive
937,5.605483E-19,Inactive,Inactive
1120,5.435985E-19,Inactive,Inactive
104,5.0905507E-19,Inactive,Inactive
629,4.903889E-19,Inactive,Inactive
329,4.880878E-19,Inactive,Inactive
910,4.258688E-19,Inactive,Inactive
353,3.548223E-19,Inactive,Inactive
1136,2.9679328E-19,Inactive,Inactive
808,2.8017727E-19,Inactive,Inactive
547,2.722022E-19,Inactive,Inactive
372,2.6859105E-19,Inactive,Inactive
905,2.619961E-19,Inactive,Inactive
450,2.4958011E-19,Inactive,Inactive
726,2.1847298E-19,Inactive,Inactive
801,1.9546697E-19,Inactive,Inactive
568,1.927642E-19,Inactive,Inactive
758,1.911022E-19,Inactive,Inactive
524,1.8456807E-19,Inactive,Inactive
769,1.6465684E-19,Inactive,Inactive
968,1.4186836E-19,Inactive,Inactive
664,1.2015526E-19,Inactive,Inactive
1161,1.1884424E-19,Inactive,Inactive
436,1.1447247E-19,Inactive,Inactive
701,1.1329603E-19,Inactive,Inactive
542,1.0220461E-19,Inactive,Inactive
689,9.2061945E-20,Inactive,Inactive
220,9.093734E-20,Inactive,Inactive
959,8.229431E-20,Inactive,Inactive
194,7.829576E-20,Inactive,Inactive
657,7.19843E-20,Inactive,Inactive
371,6.894122E-20,Inactive,Inactive
390,6.366153E-20,Inactive,Inactive
1064,5.804237E-20,Inactive,Inactive
686,5.5749214E-20,Inactive,Inactive
451,5.3177202E-20,Inactive,Inactive
1135,3.984384E-20,Inactive,Inactive
716,3.8755664E-20,Inactive,Inactive
734,3.7014785E-20,Inactive,Inactive
1127,3.1377752E-20,Inactive,Inactive
676,3.1280588E-20,Inactive,Inactive
379,3.0968566E-20,Inactive,Inactive
611,2.852131E-20,Inactive,Inactive
1087,2.8112783E-20,Inactive,Inactive
1067,2.788358E-20,Inactive,Inactive
1123,2.5710891E-20,Inactive,Inactive
391,2.5344455E-20,Inactive,Inactive
952,2.5292782E-20,Inactive,Inactive
255,2.4565343E-20,Inactive,Inactive
90,2.2517503E-20,Inactive,Inactive
188,2.2467909E-20,Inactive,Inactive
364,2.1895093E-20,Inactive,Inactive
649,1.8291453E-20,Inactive,Inactive
925,1.7897405E-20,Inactive,Inactive
112,1.6286761E-20,Inactive,Inactive
740,1.5211016E-20,Inactive,Inactive
893,1.491863E-20,Inactive,Inactive
1232,1.4680168E-20,Inactive,Inactive
1186,1.3750766E-20,Inactive,Inactive
596,1.34910274E-20,Inactive,Inactive
784,1.3249684E-20,Inactive,Inactive
578,1.3014941E-20,Inactive,Inactive
1015,1.2824753E-20,Inactive,Inactive
814,1.18027784E-20,Inactive,Inactive
730,1.0540464E-20,Inactive,Inactive
402,9.370735E-21,Inactive,Inactive
982,9.183216E-21,Inactive,Inactive
858,8.8127346E-21,Inactive,Inactive
191,8.2860015E-21,Inactive,Inactive
143,8.237907E-21,Inactive,Inactive
1010,7.699605E-21,Inactive,Inactive
970,7.126514E-21,Inactive,Inactive
