ID,Score,Real_Class
ZINC23308135,8.5,Inactive
ZINC03487172,8.5,Inactive
ZINC11463929,8.5,Inactive
ZINC08592901,8.5,Inactive
ZINC10865351,8.5,Inactive
ZINC26087210,8.5,Inactive
ZINC26089085,8.5,Inactive
ZINC03426359,8.5,Inactive
ZINC20287387,8.5,Inactive
ZINC14241340,8.5,Inactive
ZINC10379638,8.5,Inactive
ZINC31128208,8.5,Inactive
ZINC01116184,8.5,Inactive
ZINC20673451,8.5,Inactive
ZINC11215870,8.5,Inactive
ZINC13500828,8.5,Inactive
ZINC13498460,8.5,Inactive
ZINC13499124,8.5,Inactive
ZINC21814575,8.5,Inactive
ZINC20052932,8.5,Inactive
ZINC25770449,8.5,Inactive
ZINC09699818,8.5,Inactive
ZINC26823356,8.5,Inactive
ZINC21332394,8.5,Inactive
ZINC21994201,8.5,Inactive
ZINC10384997,8.5,Inactive
ZINC03168643,8.5,Inactive
BDB28661,8.4,Active
BDB50145719,8.4,Active
BDB50181902,8.4,Active
ZINC27809176,8.4,Inactive
ZINC10755181,8.4,Inactive
ZINC05552898,8.4,Inactive
ZINC09274825,8.4,Inactive
ZINC25037466,8.4,Inactive
ZINC27712649,8.4,Inactive
ZINC23961017,8.4,Inactive
ZINC13954107,8.4,Inactive
ZINC06190760,8.4,Inactive
ZINC26008223,8.4,Inactive
ZINC31075185,8.4,Inactive
ZINC12411474,8.4,Inactive
ZINC10934579,8.4,Inactive
ZINC31844249,8.4,Inactive
ZINC14695922,8.4,Inactive
ZINC14981699,8.4,Inactive
ZINC31792621,8.4,Inactive
ZINC03478260,8.4,Inactive
ZINC18247919,8.4,Inactive
ZINC09764556,8.4,Inactive
ZINC17889641,8.4,Inactive
ZINC04805829,8.4,Inactive
ZINC23896073,8.4,Inactive
ZINC17018025,8.4,Inactive
ZINC01151900,8.4,Inactive
ZINC24788682,8.4,Inactive
ZINC22327387,8.4,Inactive
BDB50181911,8.3,Active
ZINC09718237,8.3,Inactive
ZINC26298693,8.3,Inactive
ZINC25290175,8.3,Inactive
ZINC31855183,8.3,Inactive
ZINC29138055,8.3,Inactive
ZINC01281795,8.3,Inactive
ZINC19263181,8.3,Inactive
ZINC04802885,8.3,Inactive
ZINC13959432,8.3,Inactive
ZINC22180599,8.3,Inactive
ZINC24416640,8.3,Inactive
ZINC08164040,8.3,Inactive
ZINC09173550,8.3,Inactive
ZINC06791052,8.3,Inactive
ZINC04557010,8.3,Inactive
ZINC05409342,8.3,Inactive
ZINC06015547,8.3,Inactive
ZINC05341042,8.3,Inactive
ZINC22083050,8.3,Inactive
ZINC23964294,8.3,Inactive
ZINC01281783,8.3,Inactive
ZINC31167276,8.3,Inactive
ZINC20064701,8.3,Inactive
ZINC13898747,8.3,Inactive
ZINC28439744,8.3,Inactive
ZINC31686003,8.3,Inactive
ZINC10828262,8.3,Inactive
ZINC12563275,8.3,Inactive
ZINC25476503,8.3,Inactive
ZINC13064730,8.3,Inactive
ZINC11119447,8.3,Inactive
ZINC24198568,8.3,Inactive
ZINC12984146,8.3,Inactive
ZINC23990616,8.3,Inactive
BDB50184274,8.2,Active
ZINC08980286,8.2,Inactive
ZINC22135134,8.2,Inactive
ZINC14674533,8.2,Inactive
ZINC08980293,8.2,Inactive
ZINC21760470,8.2,Inactive
ZINC18251850,8.2,Inactive
ZINC08821412,8.2,Inactive
ZINC20754448,8.2,Inactive
ZINC23716157,8.2,Inactive
ZINC31838497,8.2,Inactive
ZINC18378297,8.2,Inactive
ZINC14072945,8.2,Inactive
ZINC03467879,8.2,Inactive
ZINC02610995,8.2,Inactive
ZINC14362385,8.2,Inactive
ZINC17345630,8.2,Inactive
ZINC24832447,8.2,Inactive
ZINC08433425,8.2,Inactive
ZINC02268042,8.2,Inactive
ZINC06361789,8.2,Inactive
ZINC09369246,8.2,Inactive
ZINC27259115,8.2,Inactive
ZINC15776695,8.2,Inactive
ZINC29580970,8.2,Inactive
ZINC10481817,8.2,Inactive
ZINC13500776,8.2,Inactive
ZINC10983392,8.2,Inactive
ZINC14114465,8.2,Inactive
ZINC22979323,8.2,Inactive
ZINC29695010,8.2,Inactive
ZINC03784127,8.2,Inactive
ZINC23316806,8.2,Inactive
BDB50179828,8.1,Active
BDB50293846,8.1,Active
ZINC23905866,8.1,Inactive
ZINC09524827,8.1,Inactive
ZINC25317561,8.1,Inactive
ZINC04747965,8.1,Inactive
ZINC02385596,8.1,Inactive
ZINC26698804,8.1,Inactive
ZINC01858979,8.1,Inactive
ZINC22216728,8.1,Inactive
ZINC18170380,8.1,Inactive
ZINC23619679,8.1,Inactive
ZINC15324817,8.1,Inactive
ZINC24045847,8.1,Inactive
ZINC08506535,8.1,Inactive
ZINC06371408,8.1,Inactive
ZINC11926867,8.1,Inactive
ZINC23582212,8.1,Inactive
ZINC28621283,8.1,Inactive
ZINC03266107,8.1,Inactive
ZINC13100784,8.1,Inactive
ZINC22411676,8.1,Inactive
ZINC30790245,8.1,Inactive
ZINC11047432,8.1,Inactive
ZINC29272147,8.1,Inactive
ZINC12773185,8.1,Inactive
ZINC21228840,8.1,Inactive
ZINC26120255,8.1,Inactive
ZINC08960795,8.1,Inactive
ZINC25487871,8.1,Inactive
ZINC21478723,8.1,Inactive
ZINC05371386,8.1,Inactive
ZINC26118454,8.1,Inactive
ZINC02185962,8.1,Inactive
ZINC13643810,8.1,Inactive
ZINC19645807,8.1,Inactive
ZINC16923869,8.1,Inactive
ZINC27186178,8,Inactive
ZINC24982046,8,Inactive
ZINC27533052,8,Inactive
ZINC23873292,8,Inactive
ZINC12603486,8,Inactive
ZINC23047699,8,Inactive
ZINC09692577,8,Inactive
ZINC18274926,8,Inactive
ZINC10982210,8,Inactive
ZINC12639621,8,Inactive
ZINC04507922,8,Inactive
ZINC05966653,8,Inactive
ZINC11451481,8,Inactive
ZINC20078985,8,Inactive
ZINC09718774,8,Inactive
ZINC02027652,8,Inactive
ZINC18080642,8,Inactive
ZINC21140351,8,Inactive
ZINC26534127,8,Inactive
ZINC29664250,8,Inactive
ZINC23425463,8,Inactive
ZINC25347518,8,Inactive
ZINC31652886,8,Inactive
ZINC26640556,8,Inactive
ZINC10532374,8,Inactive
ZINC21757289,8,Inactive
ZINC11925715,8,Inactive
ZINC13499293,8,Inactive
ZINC13498965,8,Inactive
ZINC13500354,8,Inactive
ZINC13498450,8,Inactive
ZINC13500933,8,Inactive
ZINC12295095,8,Inactive
ZINC12274163,8,Inactive
ZINC29868527,8,Inactive
ZINC31004590,8,Inactive
ZINC09911694,8,Inactive
ZINC22984755,8,Inactive
ZINC24952255,8,Inactive
ZINC11926938,8,Inactive
ZINC25522789,8,Inactive
ZINC11406248,8,Inactive
ZINC14585417,8,Inactive
BDB50169251,7.9,Active
BDB50212693,7.9,Active
BDB50124379,7.9,Active
ZINC23444008,7.9,Inactive
ZINC15238330,7.9,Inactive
ZINC09832510,7.9,Inactive
ZINC28445933,7.9,Inactive
ZINC06146384,7.9,Inactive
ZINC02297529,7.9,Inactive
ZINC21601695,7.9,Inactive
ZINC13114602,7.9,Inactive
ZINC27836758,7.9,Inactive
ZINC25504496,7.9,Inactive
ZINC11227880,7.9,Inactive
ZINC09257169,7.9,Inactive
ZINC28605308,7.9,Inactive
ZINC18276597,7.9,Inactive
ZINC06126239,7.9,Inactive
ZINC07345195,7.9,Inactive
ZINC05172348,7.9,Inactive
ZINC22604303,7.9,Inactive
ZINC08821717,7.9,Inactive
ZINC25479062,7.9,Inactive
ZINC16255096,7.9,Inactive
ZINC09561788,7.9,Inactive
ZINC27469529,7.9,Inactive
ZINC19924449,7.9,Inactive
ZINC00961899,7.9,Inactive
ZINC27835814,7.9,Inactive
ZINC08966283,7.9,Inactive
ZINC22201344,7.9,Inactive
ZINC13064967,7.9,Inactive
ZINC13499680,7.9,Inactive
ZINC20603872,7.9,Inactive
ZINC22724112,7.9,Inactive
ZINC17653711,7.9,Inactive
ZINC23533229,7.9,Inactive
ZINC08899576,7.9,Inactive
ZINC02962158,7.9,Inactive
ZINC28615430,7.9,Inactive
ZINC02371313,7.8,Inactive
ZINC18050809,7.8,Inactive
ZINC16733784,7.8,Inactive
ZINC30709467,7.8,Inactive
ZINC31438248,7.8,Inactive
ZINC25482629,7.8,Inactive
ZINC03815652,7.8,Inactive
ZINC26877746,7.8,Inactive
ZINC03413962,7.8,Inactive
ZINC14675468,7.8,Inactive
ZINC18268599,7.8,Inactive
ZINC08980285,7.8,Inactive
ZINC04561497,7.8,Inactive
ZINC06184721,7.8,Inactive
ZINC04706665,7.8,Inactive
ZINC05429156,7.8,Inactive
ZINC22670601,7.8,Inactive
ZINC01036413,7.8,Inactive
ZINC23589132,7.8,Inactive
ZINC16874528,7.8,Inactive
ZINC05694786,7.8,Inactive
ZINC13955427,7.8,Inactive
ZINC03956775,7.8,Inactive
ZINC25491883,7.8,Inactive
ZINC09493061,7.8,Inactive
ZINC28357025,7.8,Inactive
ZINC30680128,7.8,Inactive
ZINC06655644,7.8,Inactive
ZINC14675241,7.8,Inactive
ZINC17440756,7.8,Inactive
ZINC28700019,7.8,Inactive
ZINC27590945,7.8,Inactive
ZINC14236659,7.8,Inactive
ZINC08724507,7.8,Inactive
ZINC04494250,7.8,Inactive
ZINC16949879,7.8,Inactive
ZINC30726847,7.8,Inactive
ZINC09003103,7.8,Inactive
ZINC14953556,7.8,Inactive
ZINC22713295,7.8,Inactive
ZINC23461183,7.8,Inactive
ZINC29646870,7.8,Inactive
BDB24566,7.7,Active
ZINC08871146,7.7,Inactive
ZINC18533905,7.7,Inactive
ZINC21938943,7.7,Inactive
ZINC10561235,7.7,Inactive
ZINC25146526,7.7,Inactive
ZINC27499745,7.7,Inactive
ZINC29496606,7.7,Inactive
ZINC13748973,7.7,Inactive
ZINC30475691,7.7,Inactive
ZINC04977707,7.7,Inactive
ZINC08957415,7.7,Inactive
ZINC25491854,7.7,Inactive
ZINC11925431,7.7,Inactive
ZINC07247184,7.7,Inactive
ZINC06639123,7.7,Inactive
ZINC16399873,7.7,Inactive
ZINC10414882,7.7,Inactive
ZINC06012086,7.7,Inactive
ZINC31011547,7.7,Inactive
ZINC08980289,7.7,Inactive
ZINC29135650,7.7,Inactive
ZINC08763315,7.7,Inactive
ZINC06173287,7.7,Inactive
ZINC08899181,7.7,Inactive
ZINC03271639,7.7,Inactive
ZINC27541976,7.7,Inactive
ZINC02180957,7.7,Inactive
ZINC16349188,7.7,Inactive
ZINC15532907,7.7,Inactive
ZINC27292554,7.7,Inactive
ZINC31183514,7.7,Inactive
ZINC26891064,7.7,Inactive
ZINC23509298,7.7,Inactive
ZINC27268966,7.7,Inactive
ZINC22078628,7.7,Inactive
ZINC08980291,7.7,Inactive
ZINC25254942,7.7,Inactive
ZINC05439501,7.7,Inactive
ZINC23566832,7.7,Inactive
ZINC13561911,7.7,Inactive
BDB50085042,7.6,Active
ZINC12589627,7.6,Inactive
ZINC18261499,7.6,Inactive
ZINC23443451,7.6,Inactive
ZINC17063569,7.6,Inactive
ZINC14150872,7.6,Inactive
ZINC22873662,7.6,Inactive
ZINC21760467,7.6,Inactive
ZINC10882907,7.6,Inactive
ZINC27542026,7.6,Inactive
ZINC12536627,7.6,Inactive
ZINC09037171,7.6,Inactive
ZINC26284400,7.6,Inactive
ZINC25803457,7.6,Inactive
ZINC11718028,7.6,Inactive
ZINC28395748,7.6,Inactive
ZINC16882329,7.6,Inactive
ZINC05657743,7.6,Inactive
ZINC02819334,7.6,Inactive
ZINC30560908,7.6,Inactive
ZINC22533486,7.6,Inactive
ZINC31838495,7.6,Inactive
ZINC29304993,7.6,Inactive
ZINC26822083,7.6,Inactive
ZINC24702159,7.6,Inactive
ZINC26726392,7.6,Inactive
ZINC13097885,7.6,Inactive
ZINC10304632,7.6,Inactive
ZINC13962983,7.6,Inactive
ZINC22662944,7.6,Inactive
ZINC13840651,7.6,Inactive
ZINC12273682,7.6,Inactive
ZINC25393610,7.6,Inactive
ZINC27769706,7.6,Inactive
ZINC26427902,7.6,Inactive
ZINC24958203,7.6,Inactive
ZINC29897463,7.6,Inactive
ZINC12045716,7.6,Inactive
ZINC29493093,7.6,Inactive
ZINC24905895,7.6,Inactive
BDB50157057,7.5,Active
BDB50194625,7.5,Active
ZINC11926094,7.5,Inactive
ZINC27740440,7.5,Inactive
ZINC16678466,7.5,Inactive
ZINC16303852,7.5,Inactive
ZINC09751113,7.5,Inactive
ZINC29342278,7.5,Inactive
ZINC13793087,7.5,Inactive
ZINC15163256,7.5,Inactive
ZINC23589178,7.5,Inactive
ZINC24851105,7.5,Inactive
ZINC06428790,7.5,Inactive
ZINC27751627,7.5,Inactive
ZINC31524217,7.5,Inactive
ZINC03592093,7.5,Inactive
ZINC22034194,7.5,Inactive
ZINC08903198,7.5,Inactive
ZINC01367547,7.5,Inactive
ZINC02106469,7.5,Inactive
ZINC29605312,7.5,Inactive
ZINC21954877,7.5,Inactive
ZINC31189811,7.5,Inactive
ZINC13840659,7.5,Inactive
ZINC01898172,7.5,Inactive
ZINC24616559,7.5,Inactive
ZINC20160605,7.5,Inactive
ZINC27808828,7.5,Inactive
ZINC10905171,7.5,Inactive
ZINC27778052,7.5,Inactive
ZINC23324041,7.5,Inactive
ZINC06590955,7.5,Inactive
ZINC13030715,7.5,Inactive
ZINC13561923,7.5,Inactive
ZINC18050550,7.5,Inactive
ZINC03150581,7.5,Inactive
ZINC03226584,7.5,Inactive
ZINC05014619,7.5,Inactive
BDB50213331,7.4,Active
ZINC25477187,7.4,Inactive
ZINC10580120,7.4,Inactive
ZINC00669006,7.4,Inactive
ZINC23618678,7.4,Inactive
ZINC25492909,7.4,Inactive
ZINC13882894,7.4,Inactive
ZINC04514491,7.4,Inactive
ZINC24639020,7.4,Inactive
ZINC27814115,7.4,Inactive
ZINC07468977,7.4,Inactive
ZINC16170040,7.4,Inactive
ZINC00693047,7.4,Inactive
ZINC27497650,7.4,Inactive
ZINC14131463,7.4,Inactive
ZINC03233356,7.4,Inactive
ZINC29497706,7.4,Inactive
ZINC11865509,7.4,Inactive
ZINC24738115,7.4,Inactive
ZINC13840647,7.4,Inactive
ZINC01902729,7.4,Inactive
ZINC13499595,7.4,Inactive
ZINC17224356,7.4,Inactive
ZINC08847300,7.4,Inactive
ZINC03276532,7.4,Inactive
ZINC19898193,7.4,Inactive
ZINC09293530,7.4,Inactive
BDB50169253,7.3,Active
ZINC23777610,7.3,Inactive
ZINC03018436,7.3,Inactive
ZINC08438969,7.3,Inactive
ZINC00933158,7.3,Inactive
ZINC22834642,7.3,Inactive
ZINC01987169,7.3,Inactive
ZINC30715587,7.3,Inactive
ZINC29240787,7.3,Inactive
ZINC14976400,7.3,Inactive
ZINC05579435,7.3,Inactive
ZINC23462185,7.3,Inactive
ZINC03341153,7.3,Inactive
ZINC23511380,7.3,Inactive
ZINC02870661,7.3,Inactive
ZINC29526167,7.3,Inactive
ZINC22143101,7.3,Inactive
ZINC28360073,7.3,Inactive
ZINC08441028,7.3,Inactive
ZINC18985742,7.3,Inactive
ZINC23198770,7.3,Inactive
ZINC21226147,7.3,Inactive
ZINC06472191,7.3,Inactive
ZINC09941713,7.3,Inactive
ZINC02618306,7.3,Inactive
ZINC13150291,7.2,Inactive
ZINC14523355,7.2,Inactive
ZINC15414667,7.2,Inactive
ZINC11667503,7.2,Inactive
ZINC12304814,7.2,Inactive
ZINC28896934,7.2,Inactive
ZINC20068129,7.2,Inactive
ZINC10439180,7.2,Inactive
ZINC23871121,7.2,Inactive
ZINC23429459,7.2,Inactive
ZINC29334717,7.2,Inactive
ZINC04376640,7.2,Inactive
ZINC15176792,7.2,Inactive
ZINC02649444,7.2,Inactive
ZINC08899175,7.2,Inactive
ZINC12529531,7.2,Inactive
