ID,Score,Real_Class
ZINC31843490,0.70955,Inactive
ZINC27778828,0.70301,Inactive
ZINC30790543,0.69607,Inactive
ZINC09699818,0.6943,Inactive
ZINC08957415,0.69317,Inactive
ZINC10825206,0.69072,Inactive
ZINC29022087,0.69047,Inactive
ZINC11257085,0.68914,Inactive
ZINC22614087,0.68485,Inactive
ZINC01595125,0.68319,Inactive
ZINC09185200,0.68256,Inactive
ZINC08847456,0.68054,Inactive
BDB50194625,0.68005,Active
ZINC27533765,0.67984,Inactive
BDB50135780,0.67632,Active
ZINC17183062,0.67377,Inactive
ZINC29134672,0.67143,Inactive
ZINC21120759,0.66907,Inactive
ZINC29122825,0.66239,Inactive
ZINC27700560,0.66216,Inactive
ZINC03416130,0.66095,Inactive
ZINC05626847,0.65887,Inactive
ZINC21446633,0.65853,Inactive
ZINC20065865,0.65806,Inactive
ZINC23871189,0.65746,Inactive
ZINC04805829,0.65518,Inactive
ZINC17958262,0.65084,Inactive
ZINC22713054,0.64944,Inactive
ZINC14702920,0.64893,Inactive
ZINC09568369,0.64871,Inactive
ZINC27999094,0.64675,Inactive
ZINC28860275,0.64624,Inactive
ZINC26025190,0.64543,Inactive
ZINC03266107,0.64433,Inactive
ZINC24734519,0.63911,Inactive
ZINC29040290,0.63896,Inactive
ZINC02371313,0.63804,Inactive
ZINC27621660,0.63789,Inactive
ZINC14148449,0.63732,Inactive
ZINC21382999,0.63616,Inactive
ZINC27473296,0.635,Inactive
ZINC17043685,0.63432,Inactive
ZINC10481817,0.63303,Inactive
ZINC31128208,0.63179,Inactive
BDB50314832,0.6296,Active
ZINC10136764,0.6275,Inactive
ZINC10414473,0.62708,Inactive
ZINC06407714,0.62677,Inactive
BDB50184274,0.62652,Active
ZINC21434566,0.62561,Inactive
ZINC06905362,0.62539,Inactive
ZINC31285348,0.62498,Inactive
BDB50157055,0.62476,Active
ZINC09173550,0.62437,Inactive
BDB50100444,0.62369,Active
ZINC28700019,0.62273,Inactive
ZINC28309471,0.62058,Inactive
ZINC09436612,0.61987,Inactive
ZINC11309174,0.61912,Inactive
ZINC10664065,0.61885,Inactive
ZINC26089085,0.61813,Inactive
ZINC14637188,0.61751,Inactive
ZINC18619117,0.61744,Inactive
ZINC26167380,0.61732,Inactive
ZINC29428497,0.61699,Inactive
ZINC14811597,0.61633,Inactive
ZINC13141779,0.61436,Inactive
ZINC11926436,0.61433,Inactive
ZINC25393610,0.61075,Inactive
ZINC23276562,0.60911,Inactive
ZINC27268966,0.60633,Inactive
ZINC22604303,0.6025,Inactive
ZINC12397081,0.59895,Inactive
ZINC28269218,0.59811,Inactive
ZINC28847888,0.59765,Inactive
ZINC02185962,0.59543,Inactive
ZINC24205081,0.59525,Inactive
ZINC02560008,0.59485,Inactive
ZINC25479062,0.59478,Inactive
ZINC07345195,0.59441,Inactive
ZINC27533677,0.59356,Inactive
ZINC13959432,0.59311,Inactive
ZINC12044452,0.59288,Inactive
ZINC31855183,0.59282,Inactive
ZINC09458186,0.59225,Inactive
ZINC08321468,0.58936,Inactive
ZINC21122248,0.58902,Inactive
ZINC28226274,0.58649,Inactive
ZINC31648262,0.58412,Inactive
ZINC18618142,0.58059,Inactive
ZINC03288444,0.57908,Inactive
ZINC31643358,0.57895,Inactive
ZINC23964294,0.57886,Inactive
BDB50264403,0.57874,Active
ZINC21604079,0.57758,Inactive
ZINC02224938,0.57709,Inactive
ZINC03306262,0.57644,Inactive
ZINC29286833,0.57535,Inactive
ZINC29868527,0.57436,Inactive
ZINC22018385,0.57412,Inactive
ZINC00669006,0.57405,Inactive
ZINC03224821,0.57344,Inactive
ZINC17991313,0.57337,Inactive
ZINC10775500,0.57256,Inactive
ZINC17087671,0.56811,Inactive
ZINC06636754,0.56804,Inactive
ZINC12566626,0.56279,Inactive
ZINC17181519,0.56243,Inactive
ZINC09556621,0.55981,Inactive
ZINC24420980,0.5592,Inactive
ZINC17204619,0.5578,Inactive
ZINC31838497,0.55678,Inactive
ZINC18251774,0.55659,Inactive
ZINC21448897,0.55649,Inactive
ZINC07490843,0.55642,Inactive
ZINC11459371,0.55604,Inactive
ZINC08592901,0.5547,Inactive
ZINC26008223,0.55374,Inactive
ZINC10057682,0.55321,Inactive
ZINC24704908,0.55284,Inactive
ZINC25317561,0.5527,Inactive
ZINC12639325,0.55259,Inactive
BDB50085042,0.55245,Active
ZINC27533211,0.55205,Inactive
ZINC03123179,0.552,Inactive
ZINC20790196,0.55189,Inactive
ZINC18617206,0.55141,Inactive
ZINC05132189,0.55059,Inactive
ZINC14413788,0.55006,Inactive
ZINC24910967,0.5498,Inactive
ZINC24477573,0.54943,Inactive
ZINC10413866,0.54586,Inactive
ZINC01723437,0.54467,Inactive
BDB50109547,0.54433,Active
ZINC13602901,0.54316,Inactive
ZINC22873662,0.54017,Inactive
ZINC20067710,0.53988,Inactive
ZINC19263181,0.53918,Inactive
ZINC03426359,0.53883,Inactive
ZINC01281783,0.53808,Inactive
ZINC16631327,0.53755,Inactive
ZINC23973504,0.53657,Inactive
ZINC12655718,0.5359,Inactive
ZINC30791002,0.53412,Inactive
ZINC08821717,0.53363,Inactive
ZINC04557010,0.53319,Inactive
ZINC08765568,0.53271,Inactive
ZINC26823356,0.53174,Inactive
ZINC12295095,0.53128,Inactive
ZINC15414667,0.53071,Inactive
ZINC16940579,0.53045,Inactive
ZINC23461183,0.52999,Inactive
ZINC29558806,0.52912,Inactive
ZINC12638130,0.52896,Inactive
ZINC06458055,0.52783,Inactive
ZINC03597679,0.52705,Inactive
ZINC24270843,0.52645,Inactive
ZINC02078997,0.52548,Inactive
ZINC08980286,0.52378,Inactive
ZINC11072971,0.52189,Inactive
ZINC05657743,0.52182,Inactive
ZINC21814575,0.52056,Inactive
ZINC24185724,0.51869,Inactive
ZINC05598232,0.51866,Inactive
ZINC15033021,0.5179,Inactive
ZINC31838495,0.5158,Inactive
ZINC02618903,0.5155,Inactive
ZINC09440245,0.51489,Inactive
ZINC25657975,0.51459,Inactive
ZINC13097392,0.51459,Inactive
ZINC26558397,0.51442,Inactive
ZINC29646870,0.51302,Inactive
ZINC26822083,0.51225,Inactive
ZINC11024482,0.51211,Inactive
ZINC31068583,0.51133,Inactive
BDB24566,0.50933,Active
ZINC09003433,0.50825,Inactive
ZINC11309740,0.5078,Inactive
ZINC26775825,0.50762,Inactive
ZINC03018436,0.50636,Inactive
ZINC22083050,0.50567,Inactive
ZINC27170139,0.50537,Inactive
ZINC02385596,0.50475,Inactive
ZINC08832411,0.50412,Inactive
ZINC08833291,0.5038,Inactive
ZINC10677859,0.50362,Inactive
ZINC13748973,0.50341,Inactive
ZINC22327387,0.50268,Inactive
ZINC13005012,0.50246,Inactive
ZINC21329284,0.50227,Inactive
ZINC20976274,0.50203,Inactive
ZINC11215870,0.50072,Inactive
ZINC24912233,0.50016,Inactive
ZINC00650584,0.50011,Inactive
ZINC17833999,0.50001,Inactive
ZINC10385192,0.49825,Inactive
ZINC13063729,0.49747,Inactive
ZINC17703376,0.49664,Inactive
ZINC03168643,0.49412,Inactive
ZINC25491564,0.49406,Inactive
ZINC28298233,0.4939,Inactive
ZINC03309972,0.49378,Inactive
ZINC12775433,0.49321,Inactive
ZINC21332394,0.493,Inactive
ZINC11233069,0.49248,Inactive
ZINC27316343,0.49112,Inactive
ZINC31280025,0.48954,Inactive
ZINC22135134,0.48788,Inactive
ZINC06134646,0.48696,Inactive
ZINC24958203,0.48633,Inactive
ZINC05172348,0.48574,Inactive
ZINC27186178,0.48533,Inactive
ZINC08448668,0.48446,Inactive
ZINC29969114,0.48265,Inactive
ZINC13962951,0.48168,Inactive
ZINC23553071,0.4802,Inactive
ZINC02083011,0.47998,Inactive
ZINC23047699,0.47988,Inactive
ZINC16296596,0.47875,Inactive
ZINC28621283,0.4786,Inactive
ZINC13155191,0.47562,Inactive
ZINC08671281,0.47474,Inactive
ZINC22670601,0.47389,Inactive
ZINC26087210,0.47343,Inactive
ZINC09591774,0.47205,Inactive
ZINC16793249,0.47201,Inactive
ZINC24704410,0.47181,Inactive
ZINC03476937,0.47155,Inactive
ZINC08960795,0.47089,Inactive
ZINC22297528,0.46988,Inactive
ZINC02268042,0.4693,Inactive
ZINC22297781,0.46908,Inactive
ZINC13030715,0.46877,Inactive
ZINC05004501,0.46845,Inactive
ZINC29875345,0.46795,Inactive
ZINC21730013,0.46684,Inactive
ZINC02352710,0.46572,Inactive
ZINC22216728,0.46535,Inactive
ZINC01886804,0.46403,Inactive
ZINC22008380,0.46286,Inactive
ZINC23198312,0.46246,Inactive
ZINC14981699,0.46233,Inactive
ZINC30436505,0.46189,Inactive
ZINC04491442,0.46183,Inactive
ZINC25433170,0.46119,Inactive
ZINC28063286,0.46091,Inactive
ZINC01662328,0.45985,Inactive
ZINC01405899,0.45921,Inactive
ZINC12639621,0.45884,Inactive
ZINC11369488,0.45706,Inactive
ZINC04210025,0.45636,Inactive
ZINC22539232,0.45539,Inactive
ZINC27751627,0.45533,Inactive
ZINC11869039,0.4548,Inactive
ZINC20287387,0.45355,Inactive
ZINC14585417,0.45271,Inactive
ZINC29493093,0.4519,Inactive
ZINC31556599,0.45152,Inactive
ZINC08451325,0.45148,Inactive
ZINC13898747,0.45087,Inactive
ZINC21766224,0.45084,Inactive
ZINC02610995,0.45069,Inactive
ZINC09198593,0.45018,Inactive
ZINC27292554,0.44886,Inactive
ZINC08939642,0.44855,Inactive
ZINC22678961,0.44734,Inactive
ZINC09386964,0.44475,Inactive
ZINC06172765,0.44389,Inactive
ZINC27441256,0.44354,Inactive
ZINC14231759,0.4435,Inactive
ZINC26522877,0.44336,Inactive
ZINC15772207,0.44201,Inactive
ZINC19924449,0.44141,Inactive
ZINC06639123,0.44097,Inactive
ZINC26284400,0.4405,Inactive
ZINC15776695,0.43919,Inactive
ZINC22078628,0.4371,Inactive
ZINC16874528,0.43699,Inactive
ZINC18183100,0.43657,Inactive
ZINC04514491,0.43617,Inactive
BDB50213315,0.43599,Active
ZINC26703047,0.43569,Inactive
ZINC02106469,0.43544,Inactive
ZINC23845969,0.43499,Inactive
ZINC04802885,0.43467,Inactive
ZINC01565234,0.43376,Inactive
ZINC31011975,0.43374,Inactive
ZINC18276597,0.43337,Inactive
BDB50213331,0.43301,Active
ZINC29737757,0.43274,Inactive
ZINC21183284,0.43252,Inactive
ZINC05341042,0.43112,Inactive
ZINC20668227,0.43059,Inactive
ZINC05552898,0.43,Inactive
ZINC16399873,0.42955,Inactive
ZINC22465675,0.42952,Inactive
BDB50151001,0.42761,Active
BDB50145719,0.42742,Active
ZINC02819334,0.42677,Inactive
ZINC09640782,0.42668,Inactive
ZINC11115065,0.42624,Inactive
ZINC26888454,0.42599,Inactive
ZINC09911694,0.42561,Inactive
ZINC07247184,0.4249,Inactive
ZINC25803457,0.42474,Inactive
ZINC02753207,0.42336,Inactive
ZINC14695922,0.42334,Inactive
ZINC07468977,0.42239,Inactive
ZINC25575289,0.42222,Inactive
ZINC10495423,0.42205,Inactive
ZINC08624845,0.42151,Inactive
ZINC18170380,0.42107,Inactive
ZINC27079254,0.42081,Inactive
ZINC08980285,0.41994,Inactive
ZINC13114602,0.41916,Inactive
ZINC20160605,0.41882,Inactive
ZINC30779545,0.41869,Inactive
ZINC25491854,0.41861,Inactive
ZINC09424641,0.4183,Inactive
ZINC25254942,0.4177,Inactive
ZINC23533229,0.41647,Inactive
ZINC18961764,0.41606,Inactive
ZINC02572995,0.41576,Inactive
ZINC20032106,0.41482,Inactive
ZINC16896240,0.41462,Inactive
ZINC12603486,0.41451,Inactive
ZINC05409342,0.41428,Inactive
ZINC29272147,0.41377,Inactive
ZINC29905471,0.41365,Inactive
ZINC11227880,0.41149,Inactive
ZINC02962158,0.41102,Inactive
ZINC27712649,0.41033,Inactive
ZINC17063684,0.40884,Inactive
ZINC19829852,0.4087,Inactive
ZINC22834642,0.40802,Inactive
ZINC15789857,0.40775,Inactive
BDB50311792,0.40711,Active
ZINC25290175,0.40692,Inactive
ZINC08903198,0.40577,Inactive
ZINC12273682,0.40567,Inactive
ZINC28439744,0.40497,Inactive
ZINC17219322,0.40485,Inactive
ZINC31512267,0.40339,Inactive
ZINC01935608,0.40109,Inactive
ZINC19706424,0.4001,Inactive
ZINC13840659,0.4,Inactive
ZINC31467967,0.39953,Inactive
ZINC29695010,0.39924,Inactive
ZINC29580970,0.39897,Inactive
ZINC24182388,0.39862,Inactive
ZINC31711886,0.39828,Inactive
ZINC27333273,0.39619,Inactive
ZINC02766888,0.39529,Inactive
ZINC31372621,0.39524,Inactive
ZINC08579683,0.3949,Inactive
ZINC26488274,0.39433,Inactive
ZINC10755181,0.39299,Inactive
ZINC24045847,0.39285,Inactive
ZINC19105382,0.39275,Inactive
ZINC04977707,0.39265,Inactive
ZINC12369772,0.39264,Inactive
ZINC11865509,0.39232,Inactive
ZINC01987169,0.39213,Inactive
ZINC16736628,0.3914,Inactive
ZINC31905415,0.39108,Inactive
ZINC14114465,0.39052,Inactive
ZINC08724507,0.39044,Inactive
ZINC31004590,0.39027,Inactive
ZINC13840651,0.39012,Inactive
ZINC23429459,0.38998,Inactive
ZINC27533052,0.38976,Inactive
ZINC17427990,0.38951,Inactive
ZINC15776150,0.38891,Inactive
ZINC12773185,0.38816,Inactive
ZINC04509341,0.38786,Inactive
ZINC27905693,0.38742,Inactive
ZINC16949879,0.38732,Inactive
ZINC14251372,0.38711,Inactive
ZINC22984755,0.38708,Inactive
ZINC08654840,0.38579,Inactive
ZINC21738638,0.38545,Inactive
ZINC05030682,0.38485,Inactive
ZINC18826294,0.38462,Inactive
ZINC00961899,0.38422,Inactive
ZINC24982046,0.38372,Inactive
ZINC26891060,0.38283,Inactive
ZINC28296577,0.38245,Inactive
ZINC28032560,0.38205,Inactive
ZINC04376640,0.38202,Inactive
ZINC13600800,0.38123,Inactive
ZINC17440756,0.38103,Inactive
ZINC17427998,0.37985,Inactive
BDB50227736,0.37926,Active
ZINC20169014,0.37832,Inactive
ZINC25782190,0.37709,Inactive
ZINC16958490,0.377,Inactive
ZINC06616128,0.37642,Inactive
ZINC17054267,0.37587,Inactive
ZINC26877746,0.37572,Inactive
ZINC11925973,0.37569,Inactive
ZINC25504496,0.37532,Inactive
ZINC11867620,0.37523,Inactive
ZINC04896773,0.37373,Inactive
ZINC31584002,0.37326,Inactive
ZINC14241340,0.37258,Inactive
ZINC03467879,0.37163,Inactive
ZINC12588426,0.37089,Inactive
ZINC12658888,0.37052,Inactive
ZINC30475691,0.37047,Inactive
ZINC22145076,0.36974,Inactive
ZINC28079158,0.36964,Inactive
ZINC24416640,0.36946,Inactive
ZINC03956775,0.36905,Inactive
ZINC16427847,0.36884,Inactive
ZINC26298693,0.36777,Inactive
ZINC23961017,0.36731,Inactive
ZINC31524217,0.36564,Inactive
ZINC06173287,0.36443,Inactive
ZINC28445933,0.3634,Inactive
ZINC06184721,0.36243,Inactive
ZINC24098682,0.3623,Inactive
ZINC09037171,0.3623,Inactive
ZINC18247919,0.36226,Inactive
ZINC25154569,0.36208,Inactive
ZINC22533486,0.36155,Inactive
ZINC13882894,0.36134,Inactive
ZINC16923869,0.36097,Inactive
ZINC24905895,0.36085,Inactive
ZINC03150581,0.36063,Inactive
ZINC08676855,0.36042,Inactive
ZINC03467959,0.36005,Inactive
ZINC28615430,0.35999,Inactive
ZINC08438969,0.35965,Inactive
ZINC10531391,0.35778,Inactive
ZINC28605414,0.35775,Inactive
ZINC03323653,0.35768,Inactive
ZINC09635966,0.35546,Inactive
ZINC31452257,0.35543,Inactive
ZINC22979323,0.35483,Inactive
ZINC18378297,0.35367,Inactive
ZINC25491883,0.35333,Inactive
ZINC13100784,0.35264,Inactive
ZINC09764556,0.35181,Inactive
ZINC06371408,0.35177,Inactive
ZINC09257169,0.35149,Inactive
ZINC22201344,0.35088,Inactive
ZINC21274907,0.35064,Inactive
ZINC30726847,0.35058,Inactive
ZINC15776164,0.35035,Inactive
ZINC23444008,0.35031,Inactive
ZINC02174170,0.3495,Inactive
ZINC12984146,0.34901,Inactive
ZINC29453799,0.34794,Inactive
ZINC22033605,0.34707,Inactive
ZINC10828262,0.34701,Inactive
ZINC16733784,0.34687,Inactive
ZINC11925715,0.34664,Inactive
ZINC14730594,0.34622,Inactive
ZINC30709467,0.34616,Inactive
ZINC14115532,0.34588,Inactive
ZINC05004499,0.34566,Inactive
ZINC13063743,0.34556,Inactive
ZINC03784127,0.34545,Inactive
ZINC30002395,0.34438,Inactive
ZINC23576684,0.34344,Inactive
ZINC10934579,0.34308,Inactive
ZINC31075185,0.34208,Inactive
ZINC05920532,0.34195,Inactive
ZINC10905171,0.3406,Inactive
ZINC06472191,0.34,Inactive
ZINC29897463,0.33917,Inactive
ZINC12018740,0.33794,Inactive
ZINC28446533,0.33744,Inactive
ZINC26120255,0.3373,Inactive
ZINC14818449,0.33687,Inactive
ZINC27778052,0.33632,Inactive
ZINC27769706,0.33602,Inactive
ZINC02062854,0.33601,Inactive
ZINC31652886,0.33584,Inactive
ZINC03478260,0.3357,Inactive
ZINC13962983,0.33472,Inactive
ZINC19911509,0.33388,Inactive
ZINC09119092,0.33388,Inactive
ZINC01858979,0.33381,Inactive
ZINC21140351,0.33365,Inactive
ZINC02648050,0.33302,Inactive
ZINC23990616,0.33133,Inactive
ZINC15324817,0.33127,Inactive
ZINC14675241,0.33121,Inactive
ZINC22373960,0.33074,Inactive
ZINC06178430,0.33066,Inactive
ZINC15163256,0.32968,Inactive
ZINC16998546,0.32863,Inactive
ZINC16303852,0.3279,Inactive
ZINC25734665,0.32744,Inactive
ZINC21760467,0.32733,Inactive
ZINC23447156,0.32722,Inactive
ZINC04588837,0.32722,Inactive
ZINC26711155,0.32701,Inactive
ZINC26891064,0.32686,Inactive
ZINC11451481,0.32658,Inactive
BDB50179828,0.32627,Active
ZINC10581781,0.32575,Inactive
ZINC09064707,0.32566,Inactive
ZINC09832510,0.32503,Inactive
ZINC16349188,0.32468,Inactive
ZINC24851105,0.32451,Inactive
ZINC22713295,0.32383,Inactive
ZINC22143101,0.32376,Inactive
ZINC27497650,0.32331,Inactive
ZINC31686003,0.32329,Inactive
ZINC24897126,0.32311,Inactive
ZINC31284541,0.32242,Inactive
ZINC06884326,0.32205,Inactive
ZINC25366100,0.32101,Inactive
ZINC17063569,0.32032,Inactive
ZINC30790245,0.32025,Inactive
ZINC31068806,0.31956,Inactive
ZINC06015547,0.31952,Inactive
ZINC01567723,0.31905,Inactive
ZINC21954877,0.31836,Inactive
ZINC30680128,0.31819,Inactive
ZINC30774036,0.31811,Inactive
ZINC17889641,0.31808,Inactive
ZINC20603872,0.31737,Inactive
ZINC03267650,0.31673,Inactive
ZINC10460058,0.31663,Inactive
ZINC21938943,0.31631,Inactive
ZINC16680279,0.31548,Inactive
ZINC18080642,0.31546,Inactive
ZINC19645807,0.31469,Inactive
ZINC13498854,0.31458,Inactive
ZINC02617008,0.31418,Inactive
ZINC26427902,0.31396,Inactive
ZINC28605308,0.31385,Inactive
ZINC25148759,0.31378,Inactive
ZINC16118951,0.31363,Inactive
ZINC11823527,0.3135,Inactive
ZINC13499124,0.3133,Inactive
ZINC10882907,0.31323,Inactive
ZINC04706665,0.31278,Inactive
ZINC13868497,0.31246,Inactive
ZINC23618678,0.31213,Inactive
ZINC17653711,0.31166,Inactive
ZINC19828246,0.31145,Inactive
ZINC23511380,0.31126,Inactive
ZINC29240787,0.31102,Inactive
ZINC13500828,0.31073,Inactive
ZINC25146526,0.3103,Inactive
ZINC22180599,0.3094,Inactive
ZINC28664126,0.30927,Inactive
ZINC09003103,0.30903,Inactive
ZINC05499738,0.3088,Inactive
ZINC25142423,0.30747,Inactive
ZINC03222478,0.30637,Inactive
ZINC21292732,0.30469,Inactive
ZINC11307719,0.30465,Inactive
ZINC08980291,0.30394,Inactive
ZINC04558089,0.30382,Inactive
ZINC08763315,0.30337,Inactive
ZINC17327451,0.30319,Inactive
ZINC23619679,0.30308,Inactive
ZINC13899592,0.30275,Inactive
ZINC16170040,0.3027,Inactive
ZINC05371386,0.30115,Inactive
ZINC21326654,0.30069,Inactive
ZINC21443729,0.29937,Inactive
ZINC13494832,0.29928,Inactive
ZINC08980289,0.29863,Inactive
ZINC27517376,0.29846,Inactive
ZINC23871121,0.29842,Inactive
ZINC03271639,0.29824,Inactive
ZINC09493061,0.29741,Inactive
ZINC16008303,0.29723,Inactive
ZINC14862954,0.29647,Inactive
ZINC04561497,0.29628,Inactive
ZINC28433147,0.29598,Inactive
ZINC09442093,0.29474,Inactive
ZINC02180957,0.29468,Inactive
ZINC08715718,0.2942,Inactive
ZINC15414661,0.29418,Inactive
ZINC27499745,0.29411,Inactive
ZINC05694786,0.2937,Inactive
ZINC09692577,0.29315,Inactive
ZINC13793087,0.29283,Inactive
ZINC13950851,0.29268,Inactive
ZINC24198568,0.29246,Inactive
ZINC03276532,0.2921,Inactive
ZINC24108516,0.29106,Inactive
ZINC26883942,0.2909,Inactive
ZINC01422872,0.2909,Inactive
BDB50181911,0.29083,Active
ZINC18533905,0.29073,Inactive
ZINC17005976,0.29073,Inactive
BDB50135773,0.29007,Active
ZINC26980320,0.28998,Inactive
ZINC10615829,0.28982,Inactive
ZINC23316806,0.28956,Inactive
ZINC23493652,0.28856,Inactive
ZINC15063596,0.28855,Inactive
ZINC12003766,0.28849,Inactive
ZINC17173693,0.28755,Inactive
ZINC08384239,0.28737,Inactive
ZINC11718028,0.28711,Inactive
ZINC04507922,0.2868,Inactive
ZINC13500933,0.28632,Inactive
ZINC31183514,0.28616,Inactive
ZINC15176792,0.2857,Inactive
ZINC10758327,0.28426,Inactive
ZINC12766414,0.28418,Inactive
ZINC19940225,0.28414,Inactive
ZINC12681824,0.28382,Inactive
ZINC18985742,0.28373,Inactive
ZINC03028661,0.28319,Inactive
ZINC08966283,0.28302,Inactive
ZINC31495319,0.28282,Inactive
ZINC21994201,0.2825,Inactive
ZINC29605312,0.28243,Inactive
ZINC13643810,0.2821,Inactive
ZINC18250301,0.282,Inactive
ZINC24046013,0.28175,Inactive
ZINC13063924,0.28137,Inactive
ZINC06892122,0.28134,Inactive
ZINC14151586,0.2808,Inactive
ZINC11992516,0.28078,Inactive
ZINC25037466,0.28031,Inactive
ZINC25770449,0.27996,Inactive
ZINC13064730,0.27995,Inactive
ZINC09424564,0.2798,Inactive
ZINC06197936,0.27963,Inactive
ZINC29664250,0.27952,Inactive
ZINC01723438,0.27943,Inactive
ZINC04494250,0.2794,Inactive
ZINC08887796,0.27936,Inactive
ZINC06126239,0.27926,Inactive
ZINC31458804,0.27905,Inactive
ZINC10783836,0.27876,Inactive
ZINC08821412,0.2785,Inactive
ZINC05201954,0.27836,Inactive
ZINC13828424,0.27774,Inactive
ZINC14072945,0.27751,Inactive
ZINC03374447,0.2774,Inactive
ZINC09718237,0.27722,Inactive
ZINC27469529,0.27721,Inactive
ZINC27723794,0.27491,Inactive
ZINC06655644,0.27447,Inactive
ZINC05498495,0.27444,Inactive
ZINC23463859,0.27426,Inactive
ZINC22662944,0.27392,Inactive
ZINC06428790,0.27295,Inactive
ZINC21226147,0.27171,Inactive
ZINC23582212,0.27152,Inactive
ZINC24018054,0.27112,Inactive
ZINC06590955,0.27095,Inactive
ZINC28896934,0.27044,Inactive
ZINC22132132,0.27033,Inactive
ZINC13498460,0.27025,Inactive
ZINC11119447,0.26997,Inactive
ZINC03430492,0.26993,Inactive
ZINC03815652,0.26983,Inactive
ZINC27836758,0.26965,Inactive
ZINC12566899,0.26938,Inactive
BDB50157057,0.26877,Active
ZINC23613622,0.26877,Inactive
ZINC19854215,0.26868,Inactive
ZINC23068955,0.26867,Inactive
ZINC13097885,0.2685,Inactive
ZINC06791052,0.26819,Inactive
ZINC09475906,0.26766,Inactive
ZINC31792621,0.26718,Inactive
ZINC14953556,0.26716,Inactive
ZINC09779972,0.26697,Inactive
ZINC05803810,0.26681,Inactive
ZINC10384997,0.26677,Inactive
ZINC20064701,0.26574,Inactive
ZINC24657145,0.26522,Inactive
ZINC14403746,0.26467,Inactive
ZINC03487172,0.26456,Inactive
ZINC05808338,0.26444,Inactive
ZINC17263287,0.26429,Inactive
ZINC26688775,0.26404,Inactive
ZINC31189811,0.26333,Inactive
ZINC09431820,0.26308,Inactive
ZINC11260788,0.26281,Inactive
ZINC13500354,0.2628,Inactive
ZINC27659282,0.26262,Inactive
ZINC12589627,0.26253,Inactive
ZINC14674533,0.26238,Inactive
ZINC09672916,0.26228,Inactive
ZINC10983392,0.26175,Inactive
ZINC31167276,0.26162,Inactive
ZINC06279689,0.2607,Inactive
ZINC16052337,0.26022,Inactive
ZINC22034194,0.25991,Inactive
ZINC02029211,0.25953,Inactive
ZINC05429156,0.25944,Inactive
ZINC27644194,0.25922,Inactive
ZINC27814115,0.25842,Inactive
ZINC06361789,0.25836,Inactive
ZINC29606397,0.25807,Inactive
ZINC13500776,0.25793,Inactive
BDB50293846,0.25782,Active
ZINC08899181,0.25782,Inactive
ZINC22652418,0.25781,Inactive
ZINC10982210,0.25777,Inactive
ZINC03052282,0.25771,Inactive
ZINC17224356,0.25731,Inactive
ZINC20052932,0.25718,Inactive
ZINC12529531,0.25707,Inactive
ZINC02144377,0.25683,Inactive
ZINC19972884,0.25613,Inactive
