ID,Score,Real_Class
ZINC26269054,0.423077,Inactive
ZINC22539232,0.423077,Inactive
ZINC24897126,0.423077,Inactive
ZINC31128208,0.423077,Inactive
ZINC10136764,0.419355,Inactive
ZINC23047699,0.419355,Inactive
ZINC28030100,0.419355,Inactive
ZINC24704908,0.419355,Inactive
ZINC29737757,0.413793,Inactive
ZINC25482629,0.413793,Inactive
ZINC12775433,0.413793,Inactive
ZINC24416640,0.413793,Inactive
ZINC01595125,0.413793,Inactive
ZINC03426359,0.413793,Inactive
ZINC26640556,0.413793,Inactive
ZINC08647900,0.413793,Inactive
ZINC14585417,0.413793,Inactive
ZINC28615430,0.413793,Inactive
ZINC09524827,0.407407,Inactive
ZINC08957415,0.407407,Inactive
ZINC28032560,0.407407,Inactive
ZINC06639123,0.407407,Inactive
ZINC26775825,0.407407,Inactive
ZINC21730013,0.407407,Inactive
ZINC13141779,0.407407,Inactive
ZINC27905693,0.407407,Inactive
ZINC09493061,0.407407,Inactive
ZINC31792621,0.407407,Inactive
ZINC19105382,0.407407,Inactive
ZINC23553071,0.407407,Inactive
ZINC28664126,0.4,Inactive
ZINC18251774,0.4,Inactive
ZINC21382999,0.4,Inactive
ZINC17991313,0.4,Inactive
ZINC03224821,0.4,Inactive
ZINC24616559,0.393939,Inactive
ZINC05371378,0.393939,Inactive
BDB50109547,0.392857,Active
ZINC12588426,0.392857,Inactive
ZINC19316093,0.392857,Inactive
ZINC05030682,0.392857,Inactive
ZINC24851105,0.392857,Inactive
ZINC23619679,0.392857,Inactive
ZINC24910967,0.392857,Inactive
ZINC26008223,0.392857,Inactive
ZINC11463929,0.392857,Inactive
ZINC27292554,0.392857,Inactive
ZINC15088189,0.392857,Inactive
ZINC13828424,0.392857,Inactive
ZINC31068583,0.392857,Inactive
ZINC21604079,0.392857,Inactive
ZINC12639325,0.392857,Inactive
ZINC12638130,0.392857,Inactive
ZINC16680279,0.392857,Inactive
ZINC23533229,0.392857,Inactive
ZINC14403746,0.387097,Inactive
ZINC26883942,0.384615,Inactive
ZINC21954877,0.384615,Inactive
ZINC10677859,0.384615,Inactive
ZINC25254942,0.384615,Inactive
ZINC27316343,0.37931,Inactive
ZINC10785539,0.37931,Inactive
ZINC03306262,0.37931,Inactive
ZINC31711886,0.37931,Inactive
ZINC25491564,0.37931,Inactive
ZINC00693047,0.37931,Inactive
ZINC18619117,0.37931,Inactive
ZINC05920532,0.37931,Inactive
ZINC22297528,0.37931,Inactive
ZINC14981699,0.37931,Inactive
ZINC17703376,0.37931,Inactive
ZINC19924449,0.37931,Inactive
ZINC02560008,0.37931,Inactive
ZINC11369488,0.37931,Inactive
ZINC19854215,0.37931,Inactive
ZINC26823356,0.37931,Inactive
ZINC06172765,0.375,Inactive
ZINC14873097,0.375,Inactive
BDB50145719,0.37037,Active
ZINC16733784,0.37037,Inactive
ZINC01858979,0.37037,Inactive
ZINC24045847,0.37037,Inactive
ZINC22670601,0.37037,Inactive
ZINC23589132,0.37037,Inactive
ZINC24832447,0.37037,Inactive
ZINC22227712,0.37037,Inactive
ZINC21228840,0.37037,Inactive
ZINC07490843,0.37037,Inactive
ZINC25148759,0.37037,Inactive
ZINC21122248,0.37037,Inactive
ZINC02648050,0.366667,Inactive
ZINC17833999,0.366667,Inactive
ZINC03309972,0.366667,Inactive
ZINC23068955,0.366667,Inactive
ZINC31512267,0.366667,Inactive
ZINC27186178,0.36,Inactive
ZINC30560908,0.36,Inactive
ZINC20668227,0.36,Inactive
ZINC13643810,0.36,Inactive
ZINC08967627,0.36,Inactive
ZINC21183284,0.357143,Inactive
ZINC28105887,0.357143,Inactive
ZINC24182388,0.357143,Inactive
ZINC06173287,0.357143,Inactive
ZINC30853280,0.357143,Inactive
ZINC30779545,0.357143,Inactive
ZINC29304993,0.357143,Inactive
ZINC05409342,0.357143,Inactive
ZINC05598232,0.357143,Inactive
ZINC03323653,0.357143,Inactive
ZINC29539787,0.357143,Inactive
ZINC29428497,0.357143,Inactive
ZINC29558806,0.357143,Inactive
ZINC01567723,0.357143,Inactive
ZINC25487871,0.357143,Inactive
ZINC22033605,0.357143,Inactive
ZINC20032106,0.357143,Inactive
ZINC22614087,0.357143,Inactive
ZINC03222478,0.354839,Inactive
ZINC17043685,0.354839,Inactive
ZINC26726392,0.354839,Inactive
ZINC13505385,0.354839,Inactive
ZINC14523355,0.346154,Inactive
ZINC08980286,0.346154,Inactive
ZINC14150872,0.346154,Inactive
ZINC23448078,0.346154,Inactive
ZINC22834642,0.346154,Inactive
ZINC22180599,0.346154,Inactive
ZINC23961017,0.346154,Inactive
ZINC01835362,0.346154,Inactive
ZINC20078985,0.346154,Inactive
ZINC06279689,0.346154,Inactive
ZINC02106469,0.346154,Inactive
ZINC11925973,0.346154,Inactive
ZINC15532907,0.346154,Inactive
ZINC29123020,0.346154,Inactive
ZINC13494291,0.346154,Inactive
ZINC08441028,0.346154,Inactive
ZINC12984146,0.346154,Inactive
ZINC21332394,0.346154,Inactive
ZINC12045716,0.346154,Inactive
ZINC18618142,0.346154,Inactive
ZINC10755181,0.344828,Inactive
ZINC28296577,0.344828,Inactive
ZINC25290175,0.344828,Inactive
ZINC22873662,0.344828,Inactive
ZINC12766414,0.344828,Inactive
ZINC09274825,0.344828,Inactive
ZINC03374447,0.344828,Inactive
ZINC26584846,0.344828,Inactive
ZINC25479062,0.344828,Inactive
ZINC12681824,0.344828,Inactive
ZINC12273682,0.344828,Inactive
ZINC22078628,0.344828,Inactive
ZINC08671281,0.344828,Inactive
ZINC02967355,0.344828,Inactive
ZINC03018741,0.344828,Inactive
ZINC02618903,0.344828,Inactive
ZINC13097392,0.344828,Inactive
BDB50100444,0.333333,Active
BDB50184274,0.333333,Active
ZINC13150291,0.333333,Inactive
ZINC15238330,0.333333,Inactive
ZINC29905471,0.333333,Inactive
ZINC10531391,0.333333,Inactive
ZINC02385596,0.333333,Inactive
ZINC13748973,0.333333,Inactive
ZINC15163256,0.333333,Inactive
ZINC27333273,0.333333,Inactive
ZINC02062854,0.333333,Inactive
ZINC00650584,0.333333,Inactive
ZINC25504496,0.333333,Inactive
ZINC20754448,0.333333,Inactive
ZINC15033021,0.333333,Inactive
ZINC17087671,0.333333,Inactive
ZINC06371408,0.333333,Inactive
ZINC16940579,0.333333,Inactive
ZINC01830415,0.333333,Inactive
ZINC02610995,0.333333,Inactive
ZINC14362385,0.333333,Inactive
ZINC15063596,0.333333,Inactive
ZINC10934579,0.333333,Inactive
ZINC26558397,0.333333,Inactive
ZINC26534127,0.333333,Inactive
ZINC09033782,0.333333,Inactive
ZINC09458186,0.333333,Inactive
ZINC13962983,0.333333,Inactive
ZINC16846215,0.333333,Inactive
ZINC29497706,0.333333,Inactive
ZINC30680128,0.333333,Inactive
ZINC20064701,0.333333,Inactive
ZINC26120255,0.333333,Inactive
ZINC23509298,0.333333,Inactive
ZINC08676855,0.333333,Inactive
ZINC11215870,0.333333,Inactive
ZINC13030715,0.333333,Inactive
ZINC11115065,0.333333,Inactive
ZINC02366283,0.333333,Inactive
ZINC28269218,0.333333,Inactive
ZINC19898193,0.333333,Inactive
ZINC24905895,0.333333,Inactive
ZINC13950851,0.333333,Inactive
ZINC06472191,0.333333,Inactive
ZINC02618306,0.333333,Inactive
ZINC02192868,0.322581,Inactive
ZINC22662944,0.322581,Inactive
BDB50085042,0.321429,Active
ZINC10121353,0.321429,Inactive
ZINC28896934,0.321429,Inactive
ZINC31584002,0.321429,Inactive
ZINC10561235,0.321429,Inactive
ZINC08980293,0.321429,Inactive
ZINC10495423,0.321429,Inactive
ZINC29496606,0.321429,Inactive
ZINC13155191,0.321429,Inactive
ZINC22216728,0.321429,Inactive
ZINC08980285,0.321429,Inactive
ZINC18170380,0.321429,Inactive
ZINC11451481,0.321429,Inactive
ZINC11307719,0.321429,Inactive
ZINC08980289,0.321429,Inactive
ZINC26822083,0.321429,Inactive
ZINC25433170,0.321429,Inactive
ZINC04509341,0.321429,Inactive
ZINC23462185,0.321429,Inactive
ZINC30558905,0.321429,Inactive
ZINC03956775,0.321429,Inactive
ZINC14695922,0.321429,Inactive
ZINC05341042,0.321429,Inactive
ZINC10304632,0.321429,Inactive
ZINC08821717,0.321429,Inactive
ZINC02268042,0.321429,Inactive
ZINC26891060,0.321429,Inactive
ZINC25476503,0.321429,Inactive
ZINC10983392,0.321429,Inactive
ZINC26522877,0.321429,Inactive
ZINC01662328,0.321429,Inactive
ZINC08980291,0.321429,Inactive
ZINC25734665,0.321429,Inactive
ZINC11926938,0.321429,Inactive
ZINC00633241,0.321429,Inactive
ZINC03168643,0.321429,Inactive
ZINC27836758,0.32,Inactive
ZINC19828246,0.32,Inactive
ZINC10384997,0.32,Inactive
ZINC19263181,0.3125,Inactive
BDB50157057,0.310345,Active
ZINC18261499,0.310345,Inactive
ZINC27937969,0.310345,Inactive
ZINC20053411,0.310345,Inactive
ZINC21760470,0.310345,Inactive
ZINC27499745,0.310345,Inactive
ZINC04802885,0.310345,Inactive
ZINC21292732,0.310345,Inactive
ZINC10882907,0.310345,Inactive
ZINC19706424,0.310345,Inactive
ZINC27712649,0.310345,Inactive
ZINC29969114,0.310345,Inactive
ZINC17054267,0.310345,Inactive
ZINC03052282,0.310345,Inactive
ZINC28621283,0.310345,Inactive
ZINC13100784,0.310345,Inactive
ZINC26087210,0.310345,Inactive
ZINC11309174,0.310345,Inactive
ZINC11047432,0.310345,Inactive
ZINC10775500,0.310345,Inactive
ZINC03478260,0.310345,Inactive
ZINC11309740,0.310345,Inactive
ZINC27268966,0.310345,Inactive
ZINC05371386,0.310345,Inactive
ZINC17224356,0.310345,Inactive
ZINC13602901,0.310345,Inactive
ZINC16949879,0.310345,Inactive
ZINC21475980,0.310345,Inactive
ZINC27999094,0.310345,Inactive
ZINC02185962,0.310345,Inactive
ZINC12858745,0.310345,Inactive
ZINC09037171,0.307692,Inactive
ZINC14675468,0.307692,Inactive
ZINC10982210,0.307692,Inactive
ZINC23716157,0.307692,Inactive
ZINC10414882,0.307692,Inactive
ZINC23198312,0.307692,Inactive
ZINC14251372,0.307692,Inactive
ZINC29453799,0.307692,Inactive
ZINC17889641,0.307692,Inactive
ZINC27778052,0.307692,Inactive
ZINC20052932,0.307692,Inactive
ZINC23198770,0.307692,Inactive
ZINC24417867,0.307692,Inactive
ZINC29695010,0.307692,Inactive
ZINC25657975,0.3,Inactive
ZINC12603486,0.3,Inactive
ZINC30709467,0.3,Inactive
ZINC18274926,0.3,Inactive
ZINC18378297,0.3,Inactive
ZINC11926867,0.3,Inactive
ZINC08624845,0.3,Inactive
ZINC25575289,0.3,Inactive
ZINC22713295,0.3,Inactive
ZINC19645807,0.3,Inactive
ZINC13868497,0.3,Inactive
BDB50169253,0.296296,Active
BDB50181911,0.296296,Active
ZINC12589627,0.296296,Inactive
ZINC23444008,0.296296,Inactive
ZINC25491817,0.296296,Inactive
ZINC03413962,0.296296,Inactive
ZINC25803457,0.296296,Inactive
ZINC03467959,0.296296,Inactive
ZINC07247184,0.296296,Inactive
ZINC16998546,0.296296,Inactive
ZINC15324817,0.296296,Inactive
ZINC31011547,0.296296,Inactive
ZINC29135650,0.296296,Inactive
ZINC04557010,0.296296,Inactive
ZINC11823527,0.296296,Inactive
ZINC05172348,0.296296,Inactive
ZINC08832411,0.296296,Inactive
ZINC30790245,0.296296,Inactive
ZINC11865509,0.296296,Inactive
ZINC14675241,0.296296,Inactive
ZINC27469529,0.296296,Inactive
ZINC23871222,0.296296,Inactive
ZINC24952255,0.296296,Inactive
ZINC19740207,0.296296,Inactive
ZINC02400825,0.296296,Inactive
ZINC23316806,0.296296,Inactive
ZINC11119447,0.291667,Inactive
ZINC08451325,0.290323,Inactive
ZINC10379638,0.290323,Inactive
ZINC13063729,0.290323,Inactive
ZINC24198568,0.290323,Inactive
BDB50169251,0.285714,Active
ZINC26771348,0.285714,Inactive
ZINC16678466,0.285714,Inactive
ZINC05552898,0.285714,Inactive
ZINC26711155,0.285714,Inactive
ZINC21760467,0.285714,Inactive
ZINC27059463,0.285714,Inactive
ZINC08164040,0.285714,Inactive
ZINC25037466,0.285714,Inactive
ZINC27533211,0.285714,Inactive
ZINC22533486,0.285714,Inactive
ZINC23845969,0.285714,Inactive
ZINC27659282,0.285714,Inactive
ZINC09629079,0.285714,Inactive
ZINC03487172,0.285714,Inactive
ZINC08579683,0.285714,Inactive
ZINC25491883,0.285714,Inactive
ZINC18183100,0.285714,Inactive
ZINC25347518,0.285714,Inactive
ZINC01723437,0.285714,Inactive
ZINC13840647,0.285714,Inactive
ZINC09440245,0.285714,Inactive
ZINC22201344,0.285714,Inactive
ZINC20603872,0.285714,Inactive
ZINC18985742,0.285714,Inactive
ZINC09003103,0.285714,Inactive
ZINC31477693,0.285714,Inactive
ZINC29493093,0.285714,Inactive
ZINC05439501,0.285714,Inactive
BDB50179828,0.28125,Active
ZINC10865351,0.28125,Inactive
ZINC18268599,0.28,Inactive
ZINC27541976,0.28,Inactive
ZINC24982046,0.275862,Inactive
ZINC23777610,0.275862,Inactive
ZINC31855183,0.275862,Inactive
ZINC08321468,0.275862,Inactive
ZINC13793087,0.275862,Inactive
ZINC11925431,0.275862,Inactive
ZINC10039371,0.275862,Inactive
ZINC06190760,0.275862,Inactive
ZINC31452257,0.275862,Inactive
ZINC12369772,0.275862,Inactive
ZINC31075185,0.275862,Inactive
ZINC12411474,0.275862,Inactive
ZINC29605312,0.275862,Inactive
ZINC06884326,0.275862,Inactive
ZINC29664250,0.275862,Inactive
ZINC09561788,0.275862,Inactive
ZINC10532374,0.275862,Inactive
ZINC12773185,0.275862,Inactive
ZINC21757289,0.275862,Inactive
ZINC00961899,0.275862,Inactive
ZINC29580970,0.275862,Inactive
ZINC08715718,0.275862,Inactive
ZINC19898183,0.275862,Inactive
ZINC30726847,0.275862,Inactive
ZINC21994201,0.275862,Inactive
ZINC23461183,0.275862,Inactive
ZINC16923869,0.275862,Inactive
ZINC17427998,0.269231,Inactive
ZINC21601695,0.269231,Inactive
ZINC22566517,0.269231,Inactive
ZINC06012086,0.269231,Inactive
ZINC19810472,0.269231,Inactive
ZINC29586289,0.269231,Inactive
ZINC13574575,0.269231,Inactive
ZINC01966284,0.269231,Inactive
ZINC21140351,0.269231,Inactive
ZINC16255096,0.269231,Inactive
ZINC09764556,0.269231,Inactive
BDB24566,0.266667,Active
ZINC18533905,0.266667,Inactive
ZINC23589178,0.266667,Inactive
ZINC02617008,0.266667,Inactive
ZINC06134646,0.266667,Inactive
ZINC30758242,0.266667,Inactive
ZINC26703047,0.266667,Inactive
ZINC08592901,0.266667,Inactive
ZINC31686003,0.266667,Inactive
ZINC18247919,0.266667,Inactive
ZINC12295095,0.266667,Inactive
ZINC22375046,0.266667,Inactive
BDB28799,0.259259,Active
BDB50212693,0.259259,Active
ZINC11667503,0.259259,Inactive
ZINC09774039,0.259259,Inactive
ZINC24098682,0.259259,Inactive
ZINC28063286,0.259259,Inactive
ZINC09445365,0.259259,Inactive
ZINC28445933,0.259259,Inactive
ZINC23618678,0.259259,Inactive
ZINC11718028,0.259259,Inactive
ZINC13882894,0.259259,Inactive
ZINC28395748,0.259259,Inactive
ZINC29874984,0.259259,Inactive
ZINC29240787,0.259259,Inactive
ZINC14072945,0.259259,Inactive
ZINC08822656,0.259259,Inactive
ZINC23647929,0.259259,Inactive
ZINC06757008,0.259259,Inactive
ZINC01935608,0.259259,Inactive
ZINC03476937,0.259259,Inactive
ZINC30002395,0.259259,Inactive
ZINC05579435,0.259259,Inactive
ZINC23511380,0.259259,Inactive
ZINC13962951,0.259259,Inactive
ZINC28357025,0.259259,Inactive
ZINC09640782,0.259259,Inactive
ZINC31068806,0.259259,Inactive
ZINC06655644,0.259259,Inactive
ZINC16427847,0.259259,Inactive
ZINC31183514,0.259259,Inactive
ZINC28360073,0.259259,Inactive
ZINC27590945,0.259259,Inactive
ZINC01116184,0.259259,Inactive
ZINC23990616,0.259259,Inactive
ZINC03226584,0.259259,Inactive
ZINC04514491,0.258065,Inactive
ZINC14241340,0.258065,Inactive
BDB50227736,0.25,Active
ZINC01993237,0.25,Inactive
ZINC31438248,0.25,Inactive
ZINC02766888,0.25,Inactive
ZINC29342278,0.25,Inactive
ZINC13114602,0.25,Inactive
ZINC00669006,0.25,Inactive
ZINC29334717,0.25,Inactive
ZINC01987169,0.25,Inactive
ZINC25492909,0.25,Inactive
ZINC06428790,0.25,Inactive
ZINC03592093,0.25,Inactive
ZINC09003433,0.25,Inactive
ZINC09672916,0.25,Inactive
ZINC16846137,0.25,Inactive
ZINC18276597,0.25,Inactive
ZINC16874528,0.25,Inactive
ZINC16296596,0.25,Inactive
ZINC06015547,0.25,Inactive
ZINC23888208,0.25,Inactive
ZINC26688477,0.25,Inactive
ZINC03350779,0.25,Inactive
ZINC31167276,0.25,Inactive
ZINC21326654,0.25,Inactive
ZINC27533677,0.25,Inactive
ZINC14045490,0.25,Inactive
ZINC13494832,0.25,Inactive
ZINC13063924,0.25,Inactive
ZINC04494250,0.25,Inactive
ZINC14114465,0.25,Inactive
ZINC14953556,0.25,Inactive
ZINC30853436,0.25,Inactive
ZINC18050550,0.25,Inactive
ZINC29229828,0.25,Inactive
ZINC09293530,0.25,Inactive
ZINC03784127,0.25,Inactive
BDB50293846,0.241379,Active
ZINC23443451,0.241379,Inactive
ZINC18050809,0.241379,Inactive
ZINC23873292,0.241379,Inactive
ZINC01281795,0.241379,Inactive
ZINC14674533,0.241379,Inactive
ZINC08821412,0.241379,Inactive
ZINC30475691,0.241379,Inactive
ZINC04491442,0.241379,Inactive
ZINC06184721,0.241379,Inactive
ZINC15176792,0.241379,Inactive
ZINC03799035,0.241379,Inactive
ZINC08763315,0.241379,Inactive
ZINC21707753,0.241379,Inactive
ZINC20480110,0.241379,Inactive
ZINC31240853,0.241379,Inactive
ZINC14236659,0.241379,Inactive
ZINC08724507,0.241379,Inactive
ZINC13498450,0.241379,Inactive
ZINC13064730,0.241379,Inactive
ZINC31004590,0.241379,Inactive
ZINC22984755,0.241379,Inactive
ZINC16008303,0.24,Inactive
ZINC04697145,0.24,Inactive
ZINC02027652,0.24,Inactive
ZINC27835814,0.24,Inactive
BDB50311792,0.233333,Active
BDB50213315,0.233333,Active
ZINC30765611,0.233333,Inactive
ZINC22297781,0.233333,Inactive
ZINC27751627,0.233333,Inactive
ZINC11260788,0.233333,Inactive
ZINC09369246,0.233333,Inactive
ZINC13840659,0.233333,Inactive
ZINC11925715,0.233333,Inactive
ZINC24738115,0.233333,Inactive
ZINC10615829,0.233333,Inactive
