No.,Active_Prob,Predicted_Class,Real_Class
650,2.6354024E-23,Inactive,Inactive
1106,2.2015412E-23,Inactive,Inactive
469,2.1745896E-23,Inactive,Inactive
218,1.9856593E-23,Inactive,Inactive
433,1.9704097E-23,Inactive,Inactive
962,1.7345874E-23,Inactive,Inactive
2078,1.6144528E-23,Inactive,Inactive
57,1.6119666E-23,Inactive,Inactive
395,1.4172852E-23,Inactive,Inactive
1151,1.4111674E-23,Inactive,Inactive
925,1.3714233E-23,Inactive,Inactive
223,1.20802585E-23,Inactive,Inactive
1880,1.14904485E-23,Inactive,Inactive
1182,1.1484489E-23,Inactive,Inactive
323,1.083636E-23,Inactive,Inactive
1324,1.0620484E-23,Inactive,Inactive
330,1.01830804E-23,Inactive,Inactive
2091,9.8046725E-24,Inactive,Inactive
310,9.574114E-24,Inactive,Inactive
2041,9.395168E-24,Inactive,Inactive
333,8.650778E-24,Inactive,Inactive
648,8.488539E-24,Inactive,Inactive
2167,8.436887E-24,Inactive,Inactive
125,8.2527725E-24,Inactive,Inactive
1651,7.874309E-24,Inactive,Inactive
1290,6.001163E-24,Inactive,Inactive
582,5.8569384E-24,Inactive,Inactive
1950,5.8132217E-24,Inactive,Inactive
609,5.7048303E-24,Inactive,Inactive
2026,5.454188E-24,Inactive,Inactive
1002,5.210342E-24,Inactive,Inactive
819,4.8908745E-24,Inactive,Inactive
289,3.9888925E-24,Inactive,Inactive
219,3.8775255E-24,Inactive,Inactive
2159,3.8076076E-24,Inactive,Inactive
204,3.4284763E-24,Inactive,Inactive
322,3.419373E-24,Inactive,Inactive
164,3.369148E-24,Inactive,Inactive
1410,3.223398E-24,Inactive,Inactive
2099,3.10016E-24,Inactive,Inactive
1945,2.8951286E-24,Inactive,Inactive
462,2.8798949E-24,Inactive,Inactive
300,2.4464111E-24,Inactive,Inactive
890,2.361205E-24,Inactive,Inactive
1238,2.3516407E-24,Inactive,Inactive
564,2.3122868E-24,Inactive,Inactive
62,2.2669492E-24,Inactive,Inactive
1982,2.2291742E-24,Inactive,Inactive
895,2.201456E-24,Inactive,Inactive
966,2.1498114E-24,Inactive,Inactive
2029,2.0557826E-24,Inactive,Inactive
1582,2.0267383E-24,Inactive,Inactive
1749,2.0099077E-24,Inactive,Inactive
385,1.853444E-24,Inactive,Inactive
1659,1.7983396E-24,Inactive,Inactive
1453,1.6601116E-24,Inactive,Inactive
973,1.5319998E-24,Inactive,Inactive
1201,1.3970691E-24,Inactive,Inactive
2131,1.3455486E-24,Inactive,Inactive
833,1.3265234E-24,Inactive,Inactive
1407,1.3030315E-24,Inactive,Inactive
578,1.2880964E-24,Inactive,Inactive
1532,1.2819591E-24,Inactive,Inactive
1621,1.0777773E-24,Inactive,Inactive
491,1.0287401E-24,Inactive,Inactive
988,9.759032E-25,Inactive,Inactive
368,9.621118E-25,Inactive,Inactive
936,9.331193E-25,Inactive,Inactive
1085,9.197115E-25,Inactive,Inactive
99,9.124812E-25,Inactive,Inactive
1083,8.989618E-25,Inactive,Inactive
1034,8.2683657E-25,Inactive,Inactive
147,8.259917E-25,Inactive,Inactive
986,7.437234E-25,Inactive,Inactive
148,7.381074E-25,Inactive,Inactive
600,6.925445E-25,Inactive,Inactive
808,6.824685E-25,Inactive,Inactive
1631,6.721647E-25,Inactive,Inactive
1155,6.696719E-25,Inactive,Inactive
1003,6.6896465E-25,Inactive,Inactive
751,6.460792E-25,Inactive,Inactive
1896,6.191516E-25,Inactive,Inactive
934,6.1117304E-25,Inactive,Inactive
1365,5.827073E-25,Inactive,Inactive
421,5.7074826E-25,Inactive,Inactive
1951,5.6282637E-25,Inactive,Inactive
562,5.564412E-25,Inactive,Inactive
272,5.4268315E-25,Inactive,Inactive
460,5.2926527E-25,Inactive,Inactive
1452,5.211691E-25,Inactive,Inactive
184,5.1922835E-25,Inactive,Inactive
1082,5.007524E-25,Inactive,Inactive
1705,4.809814E-25,Inactive,Inactive
730,4.797518E-25,Inactive,Inactive
1505,4.6042513E-25,Inactive,Inactive
1495,4.519143E-25,Inactive,Inactive
1672,4.436827E-25,Inactive,Inactive
726,4.259179E-25,Inactive,Inactive
1581,4.0739154E-25,Inactive,Inactive
849,3.996582E-25,Inactive,Inactive
871,3.9842216E-25,Inactive,Inactive
1242,3.841995E-25,Inactive,Inactive
1766,3.4530717E-25,Inactive,Inactive
1074,3.429953E-25,Inactive,Inactive
834,3.2172787E-25,Inactive,Inactive
1884,3.2108786E-25,Inactive,Inactive
2046,3.0975696E-25,Inactive,Inactive
1596,2.980586E-25,Inactive,Inactive
1862,2.9692034E-25,Inactive,Inactive
800,2.8403543E-25,Inactive,Inactive
1752,2.8046194E-25,Inactive,Inactive
1351,2.7544784E-25,Inactive,Inactive
166,2.6580459E-25,Inactive,Inactive
1875,2.5491969E-25,Inactive,Inactive
1475,2.537864E-25,Inactive,Inactive
2066,2.3395065E-25,Inactive,Inactive
659,2.216454E-25,Inactive,Inactive
195,2.0902674E-25,Inactive,Inactive
1863,2.009968E-25,Inactive,Inactive
1329,1.9621643E-25,Inactive,Inactive
1703,1.9139198E-25,Inactive,Inactive
271,1.8896602E-25,Inactive,Inactive
278,1.7377117E-25,Inactive,Inactive
426,1.7125338E-25,Inactive,Inactive
1131,1.5762645E-25,Inactive,Inactive
2045,1.5484208E-25,Inactive,Inactive
1358,1.5379894E-25,Inactive,Inactive
160,1.532005E-25,Inactive,Inactive
1471,1.488829E-25,Inactive,Inactive
951,1.4535583E-25,Inactive,Inactive
1854,1.411629E-25,Inactive,Inactive
427,1.4099984E-25,Inactive,Inactive
1633,1.4072847E-25,Inactive,Inactive
766,1.3954652E-25,Inactive,Inactive
1168,1.3408544E-25,Inactive,Inactive
1377,1.3013568E-25,Inactive,Inactive
701,1.2992041E-25,Inactive,Inactive
1999,1.2913626E-25,Inactive,Inactive
587,1.2564296E-25,Inactive,Inactive
149,1.2362571E-25,Inactive,Inactive
1617,1.2254578E-25,Inactive,Inactive
1603,1.2126694E-25,Inactive,Inactive
1937,1.1815858E-25,Inactive,Inactive
2085,1.0935388E-25,Inactive,Inactive
1723,1.0811286E-25,Inactive,Inactive
1810,1.02683405E-25,Inactive,Inactive
1699,9.572862E-26,Inactive,Inactive
412,9.489022E-26,Inactive,Inactive
1961,9.106516E-26,Inactive,Inactive
1888,8.7095094E-26,Inactive,Inactive
1970,8.337631E-26,Inactive,Inactive
461,8.1258084E-26,Inactive,Inactive
1947,8.0139714E-26,Inactive,Inactive
1738,7.633695E-26,Inactive,Inactive
1927,7.6208345E-26,Inactive,Inactive
437,7.617463E-26,Inactive,Inactive
2136,7.394626E-26,Inactive,Inactive
2112,7.0828345E-26,Inactive,Inactive
686,7.052907E-26,Inactive,Inactive
572,6.8225474E-26,Inactive,Inactive
914,6.405744E-26,Inactive,Inactive
1029,6.260339E-26,Inactive,Inactive
1789,5.9786726E-26,Inactive,Inactive
1422,5.5445976E-26,Inactive,Inactive
1043,5.443747E-26,Inactive,Inactive
2081,5.1675218E-26,Inactive,Inactive
1563,5.061719E-26,Inactive,Inactive
424,5.0462566E-26,Inactive,Inactive
1486,4.9053124E-26,Inactive,Inactive
1369,4.883803E-26,Inactive,Inactive
2060,4.8026425E-26,Inactive,Inactive
586,4.6400774E-26,Inactive,Inactive
2143,4.590727E-26,Inactive,Inactive
1461,4.4902715E-26,Inactive,Inactive
1265,4.4729532E-26,Inactive,Inactive
1572,4.4487216E-26,Inactive,Inactive
893,4.4072198E-26,Inactive,Inactive
1476,4.1391418E-26,Inactive,Inactive
1149,4.0912625E-26,Inactive,Inactive
1327,3.767194E-26,Inactive,Inactive
859,3.749917E-26,Inactive,Inactive
1285,3.7205645E-26,Inactive,Inactive
1971,3.7029504E-26,Inactive,Inactive
1885,3.6962608E-26,Inactive,Inactive
1643,3.6188276E-26,Inactive,Inactive
805,3.573844E-26,Inactive,Inactive
123,3.5599924E-26,Inactive,Inactive
1717,3.515874E-26,Inactive,Inactive
445,3.4919082E-26,Inactive,Inactive
1272,3.4759205E-26,Inactive,Inactive
1437,3.3284578E-26,Inactive,Inactive
1518,3.307914E-26,Inactive,Inactive
1604,3.228034E-26,Inactive,Inactive
1841,3.178412E-26,Inactive,Inactive
551,2.893922E-26,Inactive,Inactive
2146,2.6787488E-26,Inactive,Inactive
2104,2.6429188E-26,Inactive,Inactive
621,2.6205614E-26,Inactive,Inactive
1868,2.5304479E-26,Inactive,Inactive
651,2.4095923E-26,Inactive,Inactive
763,2.3350294E-26,Inactive,Inactive
1684,2.3209183E-26,Inactive,Inactive
1829,2.3019345E-26,Inactive,Inactive
1111,2.2792946E-26,Inactive,Inactive
1385,2.2487819E-26,Inactive,Inactive
1589,2.1630944E-26,Inactive,Inactive
984,2.1385053E-26,Inactive,Inactive
1071,2.1314442E-26,Inactive,Inactive
617,2.1309564E-26,Inactive,Inactive
2089,2.0157874E-26,Inactive,Inactive
1753,2.0138966E-26,Inactive,Inactive
102,1.9514741E-26,Inactive,Inactive
2197,1.9406208E-26,Inactive,Inactive
864,1.8324501E-26,Inactive,Inactive
114,1.7925843E-26,Inactive,Inactive
1436,1.7232013E-26,Inactive,Inactive
2034,1.7209415E-26,Inactive,Inactive
1745,1.7053164E-26,Inactive,Inactive
1793,1.6915356E-26,Inactive,Inactive
1736,1.674752E-26,Inactive,Inactive
140,1.6529124E-26,Inactive,Inactive
444,1.5964694E-26,Inactive,Inactive
598,1.5532414E-26,Inactive,Inactive
712,1.4503064E-26,Inactive,Inactive
2165,1.406275E-26,Inactive,Inactive
150,1.3698317E-26,Inactive,Inactive
846,1.3485944E-26,Inactive,Inactive
554,1.3347146E-26,Inactive,Inactive
1840,1.3334422E-26,Inactive,Inactive
1943,1.3324406E-26,Inactive,Inactive
739,1.2862733E-26,Inactive,Inactive
317,1.2836558E-26,Inactive,Inactive
1069,1.2804622E-26,Inactive,Inactive
1523,1.2748232E-26,Inactive,Inactive
55,1.234103E-26,Inactive,Inactive
1110,1.1857754E-26,Inactive,Inactive
695,1.1540597E-26,Inactive,Inactive
913,1.10037576E-26,Inactive,Inactive
2137,1.0929794E-26,Inactive,Inactive
280,1.0120213E-26,Inactive,Inactive
175,9.130199E-27,Inactive,Inactive
1275,8.841902E-27,Inactive,Inactive
1440,8.672571E-27,Inactive,Inactive
795,8.600946E-27,Inactive,Inactive
811,7.960373E-27,Inactive,Inactive
1852,7.418978E-27,Inactive,Inactive
1212,7.112099E-27,Inactive,Inactive
2206,6.926574E-27,Inactive,Inactive
158,6.925332E-27,Inactive,Inactive
1923,6.9130585E-27,Inactive,Inactive
61,6.905178E-27,Inactive,Inactive
2043,6.8734575E-27,Inactive,Inactive
1280,6.763256E-27,Inactive,Inactive
1925,6.590149E-27,Inactive,Inactive
750,6.4397963E-27,Inactive,Inactive
1094,6.3193844E-27,Inactive,Inactive
832,6.1218973E-27,Inactive,Inactive
1511,6.0109826E-27,Inactive,Inactive
1869,5.995868E-27,Inactive,Inactive
1354,5.9760474E-27,Inactive,Inactive
882,5.854606E-27,Inactive,Inactive
1447,5.8487573E-27,Inactive,Inactive
1487,5.800365E-27,Inactive,Inactive
369,5.6506095E-27,Inactive,Inactive
590,5.3614735E-27,Inactive,Inactive
2067,5.264055E-27,Inactive,Inactive
229,5.1174177E-27,Inactive,Inactive
1338,5.1136514E-27,Inactive,Inactive
1570,4.9650447E-27,Inactive,Inactive
1046,4.896486E-27,Inactive,Inactive
924,4.8136265E-27,Inactive,Inactive
610,4.757655E-27,Inactive,Inactive
292,4.64771E-27,Inactive,Inactive
1936,4.615237E-27,Inactive,Inactive
622,4.180317E-27,Inactive,Inactive
1086,4.1546265E-27,Inactive,Inactive
1638,4.131631E-27,Inactive,Inactive
1185,3.996761E-27,Inactive,Inactive
131,3.897852E-27,Inactive,Inactive
906,3.8332516E-27,Inactive,Inactive
1213,3.798071E-27,Inactive,Inactive
584,3.7511453E-27,Inactive,Inactive
468,3.7312936E-27,Inactive,Inactive
733,3.7304254E-27,Inactive,Inactive
599,3.591938E-27,Inactive,Inactive
528,3.5579133E-27,Inactive,Inactive
1398,3.553112E-27,Inactive,Inactive
608,3.4293736E-27,Inactive,Inactive
970,3.417268E-27,Inactive,Inactive
1799,3.3687573E-27,Inactive,Inactive
2145,3.3437915E-27,Inactive,Inactive
573,3.330044E-27,Inactive,Inactive
1281,3.294463E-27,Inactive,Inactive
1711,3.2240695E-27,Inactive,Inactive
2012,3.2066156E-27,Inactive,Inactive
1808,3.0628686E-27,Inactive,Inactive
1148,3.0476938E-27,Inactive,Inactive
532,3.0114634E-27,Inactive,Inactive
950,2.9526418E-27,Inactive,Inactive
217,2.9141598E-27,Inactive,Inactive
465,2.8802858E-27,Inactive,Inactive
82,2.8672842E-27,Inactive,Inactive
525,2.8241883E-27,Inactive,Inactive
2125,2.7664063E-27,Inactive,Inactive
1780,2.670595E-27,Inactive,Inactive
1381,2.6221099E-27,Inactive,Inactive
334,2.5822655E-27,Inactive,Inactive
1393,2.5593958E-27,Inactive,Inactive
328,2.5394107E-27,Inactive,Inactive
841,2.4402929E-27,Inactive,Inactive
2031,2.3128302E-27,Inactive,Inactive
1850,2.2931776E-27,Inactive,Inactive
354,2.2673692E-27,Inactive,Inactive
379,2.215581E-27,Inactive,Inactive
2190,2.1701681E-27,Inactive,Inactive
2201,2.0497497E-27,Inactive,Inactive
1770,2.0465388E-27,Inactive,Inactive
161,2.0312633E-27,Inactive,Inactive
356,1.9877394E-27,Inactive,Inactive
250,1.9523443E-27,Inactive,Inactive
1126,1.9090617E-27,Inactive,Inactive
585,1.887454E-27,Inactive,Inactive
1907,1.8751247E-27,Inactive,Inactive
2141,1.8623217E-27,Inactive,Inactive
478,1.789079E-27,Inactive,Inactive
2169,1.7766534E-27,Inactive,Inactive
774,1.7730379E-27,Inactive,Inactive
1323,1.7689911E-27,Inactive,Inactive
577,1.7218865E-27,Inactive,Inactive
550,1.7054913E-27,Inactive,Inactive
899,1.7042425E-27,Inactive,Inactive
1811,1.6710947E-27,Inactive,Inactive
2140,1.6590265E-27,Inactive,Inactive
1670,1.6168779E-27,Inactive,Inactive
923,1.6166189E-27,Inactive,Inactive
1666,1.5868631E-27,Inactive,Inactive
1038,1.3405103E-27,Inactive,Inactive
812,1.3361147E-27,Inactive,Inactive
1932,1.3078649E-27,Inactive,Inactive
399,1.2973703E-27,Inactive,Inactive
1821,1.2772612E-27,Inactive,Inactive
389,1.229474E-27,Inactive,Inactive
1815,1.19400415E-27,Inactive,Inactive
285,1.1710708E-27,Inactive,Inactive
1100,1.1612883E-27,Inactive,Inactive
1962,1.160996E-27,Inactive,Inactive
606,1.1561653E-27,Inactive,Inactive
1510,1.1458821E-27,Inactive,Inactive
1348,1.1296455E-27,Inactive,Inactive
347,1.1275403E-27,Inactive,Inactive
198,1.108629E-27,Inactive,Inactive
690,1.0939966E-27,Inactive,Inactive
728,1.0836089E-27,Inactive,Inactive
1001,1.0723826E-27,Inactive,Inactive
1944,1.0715443E-27,Inactive,Inactive
754,1.0589757E-27,Inactive,Inactive
1697,1.0311193E-27,Inactive,Inactive
990,1.0289543E-27,Inactive,Inactive
625,1.0143823E-27,Inactive,Inactive
1601,9.5368045E-28,Inactive,Inactive
2040,9.459845E-28,Inactive,Inactive
283,9.394252E-28,Inactive,Inactive
83,9.391206E-28,Inactive,Inactive
566,8.875726E-28,Inactive,Inactive
481,8.508297E-28,Inactive,Inactive
537,8.462334E-28,Inactive,Inactive
1241,8.410424E-28,Inactive,Inactive
1070,8.32253E-28,Inactive,Inactive
242,8.264003E-28,Inactive,Inactive
761,8.080207E-28,Inactive,Inactive
1546,7.8901094E-28,Inactive,Inactive
1737,7.838838E-28,Inactive,Inactive
2017,7.747129E-28,Inactive,Inactive
2111,7.732573E-28,Inactive,Inactive
408,7.696112E-28,Inactive,Inactive
258,7.546824E-28,Inactive,Inactive
630,7.544636E-28,Inactive,Inactive
404,7.4245514E-28,Inactive,Inactive
694,7.0799096E-28,Inactive,Inactive
776,6.9600494E-28,Inactive,Inactive
1706,6.7486396E-28,Inactive,Inactive
1624,6.692852E-28,Inactive,Inactive
1674,6.568235E-28,Inactive,Inactive
1600,6.2679077E-28,Inactive,Inactive
675,5.8612847E-28,Inactive,Inactive
1493,5.8228195E-28,Inactive,Inactive
1660,5.756255E-28,Inactive,Inactive
2105,5.726141E-28,Inactive,Inactive
1689,5.629307E-28,Inactive,Inactive
2069,5.523565E-28,Inactive,Inactive
1762,5.5225117E-28,Inactive,Inactive
1993,5.5143226E-28,Inactive,Inactive
638,5.4928663E-28,Inactive,Inactive
168,5.471222E-28,Inactive,Inactive
1211,5.4540097E-28,Inactive,Inactive
549,5.263791E-28,Inactive,Inactive
76,5.182085E-28,Inactive,Inactive
2090,5.171342E-28,Inactive,Inactive
265,5.0754027E-28,Inactive,Inactive
1498,4.77041E-28,Inactive,Inactive
1916,4.6647415E-28,Inactive,Inactive
1112,4.605175E-28,Inactive,Inactive
1640,4.496335E-28,Inactive,Inactive
1763,4.3839756E-28,Inactive,Inactive
2147,4.3608413E-28,Inactive,Inactive
972,4.300576E-28,Inactive,Inactive
1190,4.246842E-28,Inactive,Inactive
743,4.1997035E-28,Inactive,Inactive
1837,4.119181E-28,Inactive,Inactive
1695,4.0621E-28,Inactive,Inactive
1557,4.0471126E-28,Inactive,Inactive
1683,4.0427614E-28,Inactive,Inactive
1566,3.992599E-28,Inactive,Inactive
2142,3.9868004E-28,Inactive,Inactive
2132,3.8831423E-28,Inactive,Inactive
245,3.7118421E-28,Inactive,Inactive
788,3.4374267E-28,Inactive,Inactive
319,3.4012826E-28,Inactive,Inactive
1366,3.3770931E-28,Inactive,Inactive
1116,3.3498795E-28,Inactive,Inactive
2193,3.3269183E-28,Inactive,Inactive
953,3.3260935E-28,Inactive,Inactive
1188,3.262595E-28,Inactive,Inactive
1271,3.1935766E-28,Inactive,Inactive
1720,3.1851694E-28,Inactive,Inactive
1061,3.1145913E-28,Inactive,Inactive
1591,3.094069E-28,Inactive,Inactive
2200,3.0150481E-28,Inactive,Inactive
2115,2.9782171E-28,Inactive,Inactive
1611,2.900329E-28,Inactive,Inactive
1483,2.8552328E-28,Inactive,Inactive
1469,2.8239928E-28,Inactive,Inactive
2016,2.7664787E-28,Inactive,Inactive
40,2.7091334E-28,Inactive,Inactive
876,2.6652709E-28,Inactive,Inactive
1479,2.6554472E-28,Inactive,Inactive
1939,2.4974277E-28,Inactive,Inactive
1249,2.4867328E-28,Inactive,Inactive
2039,2.338539E-28,Inactive,Inactive
1308,2.2468072E-28,Inactive,Inactive
1731,2.2316198E-28,Inactive,Inactive
1331,2.2166195E-28,Inactive,Inactive
459,2.097077E-28,Inactive,Inactive
2195,2.0805113E-28,Inactive,Inactive
1269,1.9431596E-28,Inactive,Inactive
757,1.8607442E-28,Inactive,Inactive
133,1.8484414E-28,Inactive,Inactive
1482,1.7194438E-28,Inactive,Inactive
843,1.6966716E-28,Inactive,Inactive
887,1.6548665E-28,Inactive,Inactive
365,1.6229637E-28,Inactive,Inactive
45,1.5595035E-28,Inactive,Inactive
517,1.4785486E-28,Inactive,Inactive
1060,1.4733348E-28,Inactive,Inactive
2122,1.463923E-28,Inactive,Inactive
1273,1.433616E-28,Inactive,Inactive
1676,1.4159197E-28,Inactive,Inactive
1306,1.3722517E-28,Inactive,Inactive
1594,1.3602853E-28,Inactive,Inactive
1802,1.3230992E-28,Inactive,Inactive
749,1.3138048E-28,Inactive,Inactive
2187,1.2688447E-28,Inactive,Inactive
1303,1.2082117E-28,Inactive,Inactive
1260,1.2061394E-28,Inactive,Inactive
1722,1.1656905E-28,Inactive,Inactive
1087,1.159862E-28,Inactive,Inactive
1614,1.1481699E-28,Inactive,Inactive
145,1.1474781E-28,Inactive,Inactive
1673,1.0694448E-28,Inactive,Inactive
1560,1.0201445E-28,Inactive,Inactive
1098,1.019141E-28,Inactive,Inactive
262,9.4466063E-29,Inactive,Inactive
325,9.3657293E-29,Inactive,Inactive
1628,9.237567E-29,Inactive,Inactive
1901,9.2009215E-29,Inactive,Inactive
1824,9.0693383E-29,Inactive,Inactive
1026,9.068162E-29,Inactive,Inactive
1184,8.887274E-29,Inactive,Inactive
874,8.6956525E-29,Inactive,Inactive
1312,8.5313033E-29,Inactive,Inactive
446,7.7805325E-29,Inactive,Inactive
2175,7.695051E-29,Inactive,Inactive
1882,7.5120374E-29,Inactive,Inactive
84,7.4584135E-29,Inactive,Inactive
1533,7.410598E-29,Inactive,Inactive
1367,7.405285E-29,Inactive,Inactive
470,7.230983E-29,Inactive,Inactive
1877,7.195048E-29,Inactive,Inactive
1336,7.0786363E-29,Inactive,Inactive
767,6.9460674E-29,Inactive,Inactive
1361,6.9449016E-29,Inactive,Inactive
297,6.896326E-29,Inactive,Inactive
668,6.700333E-29,Inactive,Inactive
186,6.693487E-29,Inactive,Inactive
409,6.597562E-29,Inactive,Inactive
224,6.547368E-29,Inactive,Inactive
401,6.424405E-29,Inactive,Inactive
1540,6.2587054E-29,Inactive,Inactive
228,6.2192455E-29,Inactive,Inactive
1921,5.966315E-29,Inactive,Inactive
646,5.860074E-29,Inactive,Inactive
339,5.684547E-29,Inactive,Inactive
2113,5.581109E-29,Inactive,Inactive
263,5.464399E-29,Inactive,Inactive
779,5.2289455E-29,Inactive,Inactive
1191,5.158493E-29,Inactive,Inactive
1413,5.0461528E-29,Inactive,Inactive
1524,5.039266E-29,Inactive,Inactive
1773,5.0317363E-29,Inactive,Inactive
502,5.0220333E-29,Inactive,Inactive
303,4.9214052E-29,Inactive,Inactive
