ID,Score,Real_Class
DECOY6543,0.5,Inactive
DECOY5726,0.5,Inactive
DECOY6567,0.5,Inactive
DECOY8288,0.5,Inactive
DECOY2356,0.5,Inactive
DECOY5781,0.5,Inactive
DECOY2140,0.5,Inactive
DECOY4633,0.5,Inactive
DECOY8069,0.5,Inactive
DECOY6995,0.5,Inactive
DECOY6704,0.5,Inactive
DECOY4928,0.47619,Inactive
DECOY6771,0.47619,Inactive
DECOY6101,0.47619,Inactive
DECOY5159,0.47619,Inactive
DECOY2217,0.47619,Inactive
DECOY3644,0.47619,Inactive
DECOY6335,0.47619,Inactive
DECOY4439,0.47619,Inactive
DECOY923,0.47619,Inactive
DECOY5768,0.47619,Inactive
DECOY6582,0.47619,Inactive
DECOY5255,0.473684,Inactive
DECOY5814,0.473684,Inactive
DECOY2901,0.473684,Inactive
DECOY851,0.473684,Inactive
DECOY1109,0.473684,Inactive
DECOY2252,0.473684,Inactive
DECOY7858,0.473684,Inactive
DECOY7781,0.473684,Inactive
DECOY1358,0.473684,Inactive
DECOY5371,0.473684,Inactive
DECOY7353,0.473684,Inactive
DECOY364,0.473684,Inactive
DECOY4074,0.473684,Inactive
DECOY6328,0.473684,Inactive
CHEMBL3221292,0.470588,Active
DECOY1542,0.470588,Inactive
DECOY7943,0.470588,Inactive
DECOY1008,0.470588,Inactive
DECOY4566,0.470588,Inactive
DECOY4520,0.470588,Inactive
DECOY2036,0.470588,Inactive
DECOY2354,0.470588,Inactive
DECOY474,0.470588,Inactive
DECOY443,0.470588,Inactive
DECOY3402,0.470588,Inactive
DECOY5790,0.470588,Inactive
DECOY2982,0.470588,Inactive
DECOY3325,0.470588,Inactive
DECOY890,0.470588,Inactive
DECOY366,0.470588,Inactive
DECOY4011,0.470588,Inactive
DECOY14,0.466667,Inactive
DECOY8461,0.466667,Inactive
DECOY5044,0.466667,Inactive
CHEMBL686,0.466667,Inactive
DECOY8071,0.466667,Inactive
DECOY5106,0.466667,Inactive
DECOY2699,0.466667,Inactive
CHEMBL3221004,0.466667,Inactive
DECOY4324,0.466667,Inactive
DECOY1951,0.466667,Inactive
DECOY7006,0.466667,Inactive
DECOY3537,0.466667,Inactive
DECOY2829,0.461538,Inactive
DECOY7593,0.461538,Inactive
DECOY7078,0.461538,Inactive
DECOY2772,0.461538,Inactive
DECOY7821,0.461538,Inactive
DECOY2523,0.461538,Inactive
DECOY3742,0.454545,Inactive
DECOY3484,0.454545,Inactive
DECOY1220,0.45,Inactive
DECOY4207,0.45,Inactive
DECOY4769,0.45,Inactive
DECOY6387,0.45,Inactive
DECOY5803,0.45,Inactive
DECOY6998,0.45,Inactive
DECOY4994,0.45,Inactive
DECOY761,0.45,Inactive
DECOY5980,0.45,Inactive
DECOY4781,0.45,Inactive
DECOY6968,0.444444,Inactive
DECOY1660,0.444444,Inactive
DECOY208,0.444444,Inactive
DECOY4511,0.444444,Inactive
DECOY3936,0.444444,Inactive
DECOY876,0.444444,Inactive
DECOY1707,0.444444,Inactive
DECOY3037,0.444444,Inactive
DECOY4219,0.444444,Inactive
DECOY3489,0.444444,Inactive
DECOY122,0.444444,Inactive
DECOY2499,0.444444,Inactive
DECOY2245,0.444444,Inactive
DECOY2679,0.444444,Inactive
DECOY6824,0.444444,Inactive
DECOY1611,0.444444,Inactive
DECOY7209,0.444444,Inactive
CHEMBL3311541,0.444444,Inactive
DECOY5529,0.444444,Inactive
CHEMBL3604354,0.444444,Inactive
DECOY3512,0.444444,Inactive
DECOY5614,0.444444,Inactive
DECOY303,0.444444,Inactive
DECOY4440,0.444444,Inactive
DECOY7950,0.444444,Inactive
DECOY7535,0.444444,Inactive
DECOY3455,0.444444,Inactive
DECOY2405,0.4375,Inactive
DECOY4686,0.4375,Inactive
DECOY6230,0.4375,Inactive
DECOY1408,0.4375,Inactive
DECOY1061,0.4375,Inactive
DECOY6356,0.4375,Inactive
DECOY833,0.4375,Inactive
DECOY3710,0.4375,Inactive
DECOY8279,0.4375,Inactive
DECOY8021,0.4375,Inactive
DECOY7750,0.4375,Inactive
DECOY2547,0.4375,Inactive
DECOY2518,0.4375,Inactive
DECOY7442,0.4375,Inactive
DECOY459,0.4375,Inactive
DECOY2013,0.4375,Inactive
DECOY3082,0.4375,Inactive
DECOY4107,0.4375,Inactive
DECOY7983,0.4375,Inactive
DECOY236,0.4375,Inactive
DECOY6960,0.434783,Inactive
DECOY2723,0.434783,Inactive
DECOY1813,0.434783,Inactive
DECOY4553,0.434783,Inactive
DECOY6899,0.428571,Inactive
DECOY8236,0.428571,Inactive
DECOY8490,0.428571,Inactive
DECOY4471,0.428571,Inactive
DECOY1625,0.428571,Inactive
DECOY3123,0.428571,Inactive
DECOY6069,0.428571,Inactive
DECOY3940,0.428571,Inactive
DECOY5045,0.428571,Inactive
DECOY4484,0.428571,Inactive
DECOY1928,0.428571,Inactive
DECOY6921,0.428571,Inactive
DECOY5064,0.428571,Inactive
DECOY467,0.428571,Inactive
DECOY7151,0.428571,Inactive
DECOY5385,0.428571,Inactive
DECOY7381,0.428571,Inactive
DECOY4166,0.428571,Inactive
DECOY4782,0.428571,Inactive
DECOY7340,0.428571,Inactive
DECOY7493,0.428571,Inactive
DECOY7076,0.428571,Inactive
DECOY4668,0.428571,Inactive
DECOY151,0.428571,Inactive
DECOY6452,0.428571,Inactive
DECOY2110,0.428571,Inactive
DECOY3890,0.428571,Inactive
DECOY7245,0.421053,Inactive
DECOY1336,0.421053,Inactive
DECOY4016,0.421053,Inactive
DECOY463,0.421053,Inactive
DECOY1927,0.421053,Inactive
DECOY3996,0.421053,Inactive
DECOY849,0.421053,Inactive
DECOY2949,0.421053,Inactive
DECOY6803,0.421053,Inactive
DECOY1908,0.421053,Inactive
DECOY727,0.421053,Inactive
DECOY6576,0.421053,Inactive
DECOY719,0.421053,Inactive
DECOY4239,0.421053,Inactive
DECOY1887,0.421053,Inactive
DECOY1054,0.421053,Inactive
DECOY3349,0.421053,Inactive
DECOY7201,0.421053,Inactive
DECOY7505,0.421053,Inactive
DECOY3934,0.421053,Inactive
DECOY3700,0.421053,Inactive
DECOY5564,0.416667,Inactive
DECOY6145,0.416667,Inactive
DECOY2273,0.416667,Inactive
DECOY3494,0.416667,Inactive
DECOY6757,0.416667,Inactive
DECOY2125,0.411765,Inactive
DECOY3165,0.411765,Inactive
DECOY3732,0.411765,Inactive
DECOY7349,0.411765,Inactive
DECOY4649,0.411765,Inactive
DECOY4852,0.411765,Inactive
DECOY8197,0.411765,Inactive
DECOY7566,0.411765,Inactive
DECOY1422,0.411765,Inactive
DECOY1653,0.411765,Inactive
DECOY8335,0.411765,Inactive
DECOY7891,0.411765,Inactive
DECOY1834,0.411765,Inactive
DECOY6132,0.411765,Inactive
DECOY2914,0.411765,Inactive
DECOY6504,0.409091,Inactive
DECOY240,0.409091,Inactive
DECOY6676,0.409091,Inactive
DECOY3395,0.409091,Inactive
DECOY5311,0.409091,Inactive
DECOY4466,0.409091,Inactive
DECOY6004,0.409091,Inactive
DECOY5589,0.409091,Inactive
DECOY6519,0.409091,Inactive
DECOY4009,0.409091,Inactive
DECOY7668,0.409091,Inactive
DECOY1840,0.409091,Inactive
DECOY6261,0.409091,Inactive
DECOY4518,0.409091,Inactive
DECOY4927,0.409091,Inactive
DECOY2853,0.409091,Inactive
DECOY5338,0.409091,Inactive
DECOY5809,0.409091,Inactive
DECOY4329,0.409091,Inactive
DECOY7161,0.409091,Inactive
CHEMBL107516,0.4,Active
DECOY3657,0.4,Inactive
DECOY7953,0.4,Inactive
DECOY8151,0.4,Inactive
DECOY742,0.4,Inactive
DECOY8459,0.4,Inactive
DECOY5258,0.4,Inactive
DECOY1747,0.4,Inactive
DECOY7249,0.4,Inactive
DECOY8119,0.4,Inactive
DECOY5350,0.4,Inactive
DECOY93,0.4,Inactive
DECOY3074,0.4,Inactive
DECOY2774,0.4,Inactive
DECOY6900,0.4,Inactive
DECOY1673,0.4,Inactive
DECOY2557,0.4,Inactive
DECOY7798,0.4,Inactive
DECOY5665,0.4,Inactive
DECOY6094,0.4,Inactive
DECOY1991,0.4,Inactive
DECOY104,0.4,Inactive
DECOY5024,0.4,Inactive
DECOY5784,0.4,Inactive
DECOY8334,0.4,Inactive
DECOY1191,0.4,Inactive
DECOY3835,0.4,Inactive
DECOY697,0.4,Inactive
DECOY8280,0.4,Inactive
DECOY8057,0.4,Inactive
DECOY3466,0.4,Inactive
DECOY3583,0.4,Inactive
DECOY7914,0.4,Inactive
DECOY6124,0.4,Inactive
DECOY3054,0.4,Inactive
DECOY7033,0.4,Inactive
DECOY3633,0.4,Inactive
DECOY4996,0.4,Inactive
DECOY5264,0.4,Inactive
DECOY6397,0.391304,Inactive
DECOY5370,0.391304,Inactive
DECOY7112,0.391304,Inactive
DECOY6426,0.391304,Inactive
DECOY6033,0.391304,Inactive
DECOY6021,0.391304,Inactive
DECOY4033,0.391304,Inactive
DECOY2528,0.388889,Inactive
DECOY4395,0.388889,Inactive
DECOY8226,0.388889,Inactive
DECOY5683,0.388889,Inactive
DECOY5450,0.388889,Inactive
DECOY3676,0.388889,Inactive
DECOY7979,0.388889,Inactive
DECOY1764,0.388889,Inactive
DECOY5052,0.388889,Inactive
DECOY967,0.388889,Inactive
CHEMBL3604356,0.388889,Inactive
DECOY2126,0.388889,Inactive
DECOY584,0.388889,Inactive
DECOY7828,0.388889,Inactive
DECOY6613,0.388889,Inactive
DECOY464,0.388889,Inactive
DECOY3829,0.388889,Inactive
DECOY6649,0.384615,Inactive
DECOY257,0.384615,Inactive
DECOY7948,0.384615,Inactive
DECOY2398,0.384615,Inactive
DECOY8124,0.384615,Inactive
DECOY8248,0.384615,Inactive
DECOY8174,0.384615,Inactive
DECOY643,0.384615,Inactive
DECOY218,0.384615,Inactive
DECOY7370,0.384615,Inactive
DECOY568,0.384615,Inactive
DECOY3924,0.380952,Inactive
DECOY4965,0.380952,Inactive
DECOY1225,0.380952,Inactive
DECOY5496,0.380952,Inactive
DECOY5155,0.380952,Inactive
DECOY7500,0.380952,Inactive
CHEMBL3288092,0.380952,Inactive
DECOY6967,0.380952,Inactive
DECOY1313,0.375,Inactive
DECOY8086,0.375,Inactive
DECOY1221,0.375,Inactive
CHEMBL107931,0.375,Inactive
DECOY3420,0.375,Inactive
DECOY3574,0.375,Inactive
DECOY6201,0.375,Inactive
DECOY6156,0.375,Inactive
DECOY8194,0.375,Inactive
DECOY3615,0.375,Inactive
DECOY313,0.375,Inactive
DECOY636,0.375,Inactive
DECOY3471,0.375,Inactive
DECOY2337,0.375,Inactive
DECOY8109,0.375,Inactive
DECOY2157,0.375,Inactive
DECOY3449,0.375,Inactive
DECOY2085,0.375,Inactive
DECOY4036,0.375,Inactive
DECOY1634,0.375,Inactive
CHEMBL3311549,0.375,Inactive
DECOY5873,0.375,Inactive
DECOY6006,0.375,Inactive
DECOY537,0.375,Inactive
DECOY6487,0.375,Inactive
DECOY1188,0.375,Inactive
DECOY1183,0.375,Inactive
DECOY2050,0.375,Inactive
DECOY983,0.368421,Inactive
DECOY3157,0.368421,Inactive
DECOY5413,0.368421,Inactive
DECOY4532,0.368421,Inactive
DECOY559,0.368421,Inactive
DECOY1654,0.368421,Inactive
DECOY6171,0.368421,Inactive
DECOY517,0.368421,Inactive
DECOY8261,0.368421,Inactive
DECOY6773,0.368421,Inactive
DECOY4041,0.363636,Inactive
DECOY406,0.363636,Inactive
DECOY4124,0.363636,Inactive
DECOY3338,0.36,Inactive
CHEMBL296834,0.357143,Active
DECOY2231,0.357143,Inactive
DECOY7985,0.357143,Inactive
DECOY8216,0.357143,Inactive
DECOY4346,0.357143,Inactive
DECOY288,0.357143,Inactive
DECOY8358,0.357143,Inactive
DECOY2665,0.357143,Inactive
DECOY8117,0.357143,Inactive
DECOY1915,0.357143,Inactive
DECOY7931,0.357143,Inactive
DECOY5702,0.357143,Inactive
DECOY4779,0.357143,Inactive
DECOY7723,0.357143,Inactive
DECOY1624,0.352941,Inactive
DECOY7034,0.352941,Inactive
DECOY6227,0.352941,Inactive
DECOY1296,0.352941,Inactive
DECOY4417,0.352941,Inactive
DECOY7952,0.352941,Inactive
DECOY205,0.352941,Inactive
DECOY4463,0.352941,Inactive
DECOY1307,0.352941,Inactive
DECOY8150,0.352941,Inactive
DECOY7804,0.352941,Inactive
DECOY4596,0.352941,Inactive
DECOY2153,0.352941,Inactive
DECOY2477,0.352941,Inactive
DECOY7852,0.352941,Inactive
DECOY5907,0.352941,Inactive
DECOY159,0.35,Inactive
DECOY4307,0.35,Inactive
DECOY1241,0.35,Inactive
DECOY6667,0.35,Inactive
DECOY5909,0.35,Inactive
DECOY7262,0.35,Inactive
DECOY3605,0.35,Inactive
DECOY8337,0.35,Inactive
DECOY7424,0.347826,Inactive
DECOY3369,0.347826,Inactive
CHEMBL235565,0.333333,Active
CHEMBL4170878,0.333333,Active
DECOY2703,0.333333,Inactive
DECOY5320,0.333333,Inactive
DECOY2913,0.333333,Inactive
DECOY4488,0.333333,Inactive
DECOY3550,0.333333,Inactive
DECOY5772,0.333333,Inactive
DECOY8323,0.333333,Inactive
DECOY2277,0.333333,Inactive
DECOY3591,0.333333,Inactive
DECOY7661,0.333333,Inactive
DECOY7211,0.333333,Inactive
DECOY723,0.333333,Inactive
DECOY5602,0.333333,Inactive
DECOY3329,0.333333,Inactive
DECOY5279,0.333333,Inactive
DECOY6644,0.333333,Inactive
DECOY2198,0.333333,Inactive
DECOY8411,0.333333,Inactive
DECOY481,0.333333,Inactive
DECOY6778,0.333333,Inactive
DECOY3144,0.333333,Inactive
DECOY5998,0.333333,Inactive
DECOY580,0.333333,Inactive
DECOY1207,0.333333,Inactive
DECOY6235,0.333333,Inactive
DECOY4185,0.333333,Inactive
DECOY200,0.333333,Inactive
DECOY7704,0.333333,Inactive
DECOY2664,0.333333,Inactive
DECOY671,0.333333,Inactive
DECOY5959,0.333333,Inactive
DECOY2918,0.333333,Inactive
DECOY2130,0.333333,Inactive
DECOY4763,0.333333,Inactive
DECOY692,0.333333,Inactive
DECOY6012,0.333333,Inactive
DECOY1508,0.333333,Inactive
DECOY7069,0.333333,Inactive
DECOY2244,0.333333,Inactive
DECOY5386,0.333333,Inactive
DECOY3980,0.333333,Inactive
DECOY8439,0.333333,Inactive
DECOY4570,0.333333,Inactive
DECOY2156,0.333333,Inactive
DECOY5055,0.333333,Inactive
DECOY2926,0.333333,Inactive
DECOY3125,0.333333,Inactive
DECOY5871,0.333333,Inactive
DECOY2940,0.333333,Inactive
DECOY8467,0.333333,Inactive
DECOY8121,0.333333,Inactive
DECOY3006,0.333333,Inactive
DECOY7246,0.333333,Inactive
DECOY5178,0.333333,Inactive
DECOY2479,0.333333,Inactive
DECOY8308,0.333333,Inactive
DECOY1244,0.333333,Inactive
DECOY1973,0.333333,Inactive
DECOY5426,0.333333,Inactive
DECOY7489,0.333333,Inactive
DECOY7564,0.333333,Inactive
DECOY3675,0.333333,Inactive
DECOY3247,0.333333,Inactive
DECOY4916,0.32,Inactive
DECOY7082,0.318182,Inactive
DECOY5567,0.318182,Inactive
DECOY5653,0.318182,Inactive
CHEMBL540657,0.315789,Active
DECOY1668,0.315789,Inactive
DECOY5147,0.315789,Inactive
DECOY2387,0.315789,Inactive
DECOY6295,0.315789,Inactive
DECOY5491,0.315789,Inactive
DECOY1725,0.315789,Inactive
DECOY7168,0.315789,Inactive
DECOY3446,0.315789,Inactive
DECOY2043,0.315789,Inactive
CHEMBL558409,0.3125,Inactive
DECOY613,0.3125,Inactive
DECOY8156,0.3125,Inactive
DECOY7152,0.3125,Inactive
DECOY7871,0.3125,Inactive
DECOY6141,0.3125,Inactive
DECOY8204,0.3125,Inactive
DECOY4415,0.3125,Inactive
DECOY1406,0.3125,Inactive
DECOY3271,0.3125,Inactive
DECOY1743,0.307692,Inactive
DECOY848,0.307692,Inactive
DECOY7574,0.307692,Inactive
DECOY556,0.307692,Inactive
DECOY123,0.307692,Inactive
DECOY8170,0.307692,Inactive
DECOY2060,0.307692,Inactive
DECOY7087,0.307692,Inactive
DECOY7588,0.307692,Inactive
DECOY4292,0.304348,Inactive
DECOY6020,0.3,Inactive
DECOY1232,0.3,Inactive
DECOY5046,0.3,Inactive
DECOY1452,0.3,Inactive
DECOY2697,0.3,Inactive
DECOY4161,0.3,Inactive
DECOY1972,0.3,Inactive
DECOY6248,0.3,Inactive
DECOY6846,0.294118,Inactive
DECOY518,0.294118,Inactive
DECOY1676,0.294118,Inactive
DECOY7895,0.294118,Inactive
DECOY1619,0.294118,Inactive
DECOY3272,0.294118,Inactive
DECOY4955,0.294118,Inactive
DECOY1228,0.294118,Inactive
DECOY5710,0.294118,Inactive
DECOY838,0.294118,Inactive
DECOY6730,0.291667,Inactive
DECOY1051,0.291667,Inactive
DECOY7794,0.285714,Inactive
DECOY7286,0.285714,Inactive
DECOY8089,0.285714,Inactive
DECOY8176,0.285714,Inactive
DECOY7727,0.285714,Inactive
DECOY7307,0.285714,Inactive
DECOY8,0.285714,Inactive
DECOY6709,0.285714,Inactive
DECOY1916,0.285714,Inactive
DECOY7686,0.285714,Inactive
DECOY7403,0.285714,Inactive
DECOY138,0.285714,Inactive
DECOY839,0.285714,Inactive
DECOY2377,0.285714,Inactive
DECOY7751,0.285714,Inactive
DECOY7072,0.285714,Inactive
DECOY8492,0.285714,Inactive
DECOY8083,0.285714,Inactive
DECOY2258,0.285714,Inactive
DECOY4530,0.285714,Inactive
DECOY7713,0.277778,Inactive
DECOY2669,0.277778,Inactive
DECOY4355,0.277778,Inactive
DECOY4811,0.277778,Inactive
DECOY6104,0.277778,Inactive
DECOY5995,0.277778,Inactive
DECOY3932,0.272727,Inactive
DECOY2614,0.272727,Inactive
DECOY548,0.272727,Inactive
DECOY6288,0.272727,Inactive
DECOY768,0.272727,Inactive
DECOY2678,0.272727,Inactive
DECOY6475,0.266667,Inactive
DECOY418,0.266667,Inactive
DECOY2808,0.266667,Inactive
DECOY2814,0.266667,Inactive
DECOY8366,0.266667,Inactive
DECOY8078,0.266667,Inactive
DECOY4372,0.266667,Inactive
DECOY2753,0.266667,Inactive
DECOY5594,0.266667,Inactive
CHEMBL117651,0.263158,Active
DECOY7842,0.263158,Inactive
DECOY1882,0.263158,Inactive
DECOY225,0.263158,Inactive
DECOY7675,0.263158,Inactive
DECOY5799,0.263158,Inactive
DECOY2474,0.263158,Inactive
DECOY7194,0.263158,Inactive
DECOY5165,0.263158,Inactive
DECOY1219,0.263158,Inactive
DECOY3689,0.25,Inactive
DECOY346,0.25,Inactive
DECOY968,0.25,Inactive
DECOY5569,0.25,Inactive
DECOY7925,0.25,Inactive
DECOY2775,0.25,Inactive
DECOY2267,0.25,Inactive
DECOY7008,0.25,Inactive
DECOY2799,0.25,Inactive
DECOY6681,0.25,Inactive
DECOY539,0.25,Inactive
DECOY2553,0.25,Inactive
DECOY6918,0.25,Inactive
DECOY2261,0.25,Inactive
DECOY7288,0.25,Inactive
DECOY7375,0.25,Inactive
DECOY5457,0.25,Inactive
DECOY5905,0.25,Inactive
DECOY5788,0.25,Inactive
DECOY5103,0.238095,Inactive
DECOY8011,0.238095,Inactive
DECOY4106,0.238095,Inactive
DECOY4176,0.238095,Inactive
DECOY6058,0.238095,Inactive
DECOY3149,0.238095,Inactive
DECOY1995,0.238095,Inactive
DECOY6375,0.235294,Inactive
DECOY3815,0.235294,Inactive
DECOY8340,0.235294,Inactive
DECOY8394,0.235294,Inactive
DECOY148,0.235294,Inactive
DECOY614,0.235294,Inactive
DECOY8307,0.235294,Inactive
DECOY3939,0.235294,Inactive
DECOY5328,0.235294,Inactive
DECOY3435,0.230769,Inactive
CHEMBL148522,0.230769,Inactive
DECOY2123,0.230769,Inactive
DECOY1672,0.230769,Inactive
DECOY1379,0.230769,Inactive
DECOY4442,0.230769,Inactive
DECOY2770,0.227273,Inactive
DECOY2544,0.227273,Inactive
DECOY3167,0.222222,Inactive
DECOY4199,0.222222,Inactive
DECOY1783,0.222222,Inactive
DECOY1281,0.222222,Inactive
DECOY6870,0.222222,Inactive
DECOY5076,0.217391,Inactive
DECOY1503,0.214286,Inactive
DECOY6303,0.214286,Inactive
DECOY7956,0.214286,Inactive
DECOY2963,0.210526,Inactive
DECOY2484,0.210526,Inactive
DECOY4183,0.208333,Inactive
DECOY1402,0.2,Inactive
DECOY5734,0.2,Inactive
DECOY351,0.2,Inactive
DECOY5037,0.2,Inactive
DECOY2854,0.2,Inactive
DECOY1023,0.190476,Inactive
DECOY2232,0.176471,Inactive
DECOY1196,0.176471,Inactive
DECOY5955,0.173913,Inactive
DECOY5679,0.166667,Inactive
DECOY356,0.166667,Inactive
DECOY1104,0.166667,Inactive
DECOY4826,0.157895,Inactive
DECOY7454,0.157895,Inactive
DECOY1092,0.153846,Inactive
DECOY7518,0.15,Inactive
DECOY3681,0.15,Inactive
DECOY5483,0.142857,Inactive
DECOY2414,0.142857,Inactive
DECOY2201,0.142857,Inactive
DECOY7055,0.142857,Inactive
DECOY322,0.142857,Inactive
DECOY5040,0.133333,Inactive
DECOY381,0.133333,Inactive
