No.,Active_Prob,Predicted_Class,Real_Class
116,2.4854793E-22,Inactive,Inactive
1005,2.4701386E-22,Inactive,Inactive
1104,2.1390401E-22,Inactive,Inactive
698,1.8968855E-22,Inactive,Inactive
260,1.7349655E-22,Inactive,Inactive
1894,1.621366E-22,Inactive,Inactive
1685,1.4766986E-22,Inactive,Inactive
350,1.436352E-22,Inactive,Inactive
27,1.4144935E-22,Inactive,Active
1901,1.1477269E-22,Inactive,Inactive
1187,1.1236746E-22,Inactive,Inactive
382,1.0945504E-22,Inactive,Inactive
56,9.877356E-23,Inactive,Inactive
1542,9.304721E-23,Inactive,Inactive
1127,9.2528664E-23,Inactive,Inactive
2064,8.6826196E-23,Inactive,Inactive
1263,8.280306E-23,Inactive,Inactive
1221,7.331552E-23,Inactive,Inactive
591,5.9162006E-23,Inactive,Inactive
1490,5.824545E-23,Inactive,Inactive
484,5.1241482E-23,Inactive,Inactive
1788,4.1465918E-23,Inactive,Inactive
31,3.8033562E-23,Inactive,Active
2173,3.172639E-23,Inactive,Inactive
1991,3.10351E-23,Inactive,Inactive
1349,2.5670574E-23,Inactive,Inactive
1074,2.1432455E-23,Inactive,Inactive
1264,1.974262E-23,Inactive,Inactive
637,1.8667068E-23,Inactive,Inactive
1693,1.8097989E-23,Inactive,Inactive
1512,1.0079967E-23,Inactive,Inactive
579,9.674046E-24,Inactive,Inactive
506,8.02484E-24,Inactive,Inactive
655,7.61564E-24,Inactive,Inactive
1759,6.326872E-24,Inactive,Inactive
678,4.3370764E-24,Inactive,Inactive
1193,3.7644967E-24,Inactive,Inactive
965,3.472955E-24,Inactive,Inactive
1952,3.0014444E-24,Inactive,Inactive
1141,2.8980125E-24,Inactive,Inactive
9,1.95948E-24,Inactive,Active
505,1.8845788E-24,Inactive,Inactive
1503,1.8365388E-24,Inactive,Inactive
1316,1.6941786E-24,Inactive,Inactive
1455,1.132655E-24,Inactive,Inactive
239,1.0745629E-24,Inactive,Inactive
391,1.01809E-24,Inactive,Inactive
1072,9.412813E-25,Inactive,Inactive
196,9.343838E-25,Inactive,Inactive
1904,8.553186E-25,Inactive,Inactive
963,7.2691644E-25,Inactive,Inactive
328,6.6473177E-25,Inactive,Inactive
1906,6.494299E-25,Inactive,Inactive
1466,5.9360205E-25,Inactive,Inactive
2068,5.6937175E-25,Inactive,Inactive
52,5.64355E-25,Inactive,Inactive
1194,5.5428873E-25,Inactive,Inactive
1394,5.3411065E-25,Inactive,Inactive
1175,4.880379E-25,Inactive,Inactive
1622,4.859702E-25,Inactive,Inactive
2097,4.7031286E-25,Inactive,Inactive
1435,4.6685765E-25,Inactive,Inactive
2053,4.37119E-25,Inactive,Inactive
1123,3.999846E-25,Inactive,Inactive
155,3.785245E-25,Inactive,Inactive
153,3.2956858E-25,Inactive,Inactive
2100,3.1906712E-25,Inactive,Inactive
2028,3.092139E-25,Inactive,Inactive
2106,2.6105155E-25,Inactive,Inactive
681,1.9698139E-25,Inactive,Inactive
1423,1.5161852E-25,Inactive,Inactive
884,1.4855556E-25,Inactive,Inactive
1632,1.4138925E-25,Inactive,Inactive
975,1.3962959E-25,Inactive,Inactive
2109,1.2975052E-25,Inactive,Inactive
24,1.234584E-25,Inactive,Active
837,1.1918848E-25,Inactive,Inactive
1872,9.8999357E-26,Inactive,Inactive
380,9.16073E-26,Inactive,Inactive
1508,8.462761E-26,Inactive,Inactive
516,7.766578E-26,Inactive,Inactive
1428,7.3236306E-26,Inactive,Inactive
1319,7.220685E-26,Inactive,Inactive
929,7.1986004E-26,Inactive,Inactive
1163,6.932446E-26,Inactive,Inactive
2177,5.969944E-26,Inactive,Inactive
570,5.764128E-26,Inactive,Inactive
1120,5.2586787E-26,Inactive,Inactive
2156,5.13645E-26,Inactive,Inactive
1705,4.5657876E-26,Inactive,Inactive
780,4.2200866E-26,Inactive,Inactive
430,3.849284E-26,Inactive,Inactive
1203,3.69753E-26,Inactive,Inactive
1983,3.5049065E-26,Inactive,Inactive
1200,3.3577254E-26,Inactive,Inactive
518,3.213683E-26,Inactive,Inactive
898,3.1234587E-26,Inactive,Inactive
1652,3.0229403E-26,Inactive,Inactive
1607,2.5443571E-26,Inactive,Inactive
586,2.518766E-26,Inactive,Inactive
1448,2.0518944E-26,Inactive,Inactive
390,1.8860298E-26,Inactive,Inactive
2035,1.7454637E-26,Inactive,Inactive
1310,1.6549251E-26,Inactive,Inactive
823,1.3207003E-26,Inactive,Inactive
1223,1.22498504E-26,Inactive,Inactive
1122,1.1335788E-26,Inactive,Inactive
961,1.0617024E-26,Inactive,Inactive
1300,9.955374E-27,Inactive,Inactive
2141,9.110854E-27,Inactive,Inactive
1558,8.3100965E-27,Inactive,Inactive
226,7.224924E-27,Inactive,Inactive
1286,6.623442E-27,Inactive,Inactive
996,5.860907E-27,Inactive,Inactive
1874,5.7920953E-27,Inactive,Inactive
1619,5.5210403E-27,Inactive,Inactive
1522,5.2299082E-27,Inactive,Inactive
1353,4.7592706E-27,Inactive,Inactive
1230,4.713793E-27,Inactive,Inactive
1010,4.47546E-27,Inactive,Inactive
1958,4.290909E-27,Inactive,Inactive
1828,4.114142E-27,Inactive,Inactive
892,3.817652E-27,Inactive,Inactive
797,3.560289E-27,Inactive,Inactive
341,3.364673E-27,Inactive,Inactive
1234,3.248687E-27,Inactive,Inactive
968,3.0049568E-27,Inactive,Inactive
628,2.7112955E-27,Inactive,Inactive
1208,2.3248249E-27,Inactive,Inactive
1019,2.0281506E-27,Inactive,Inactive
1864,1.6267581E-27,Inactive,Inactive
2037,1.6098862E-27,Inactive,Inactive
279,1.5323773E-27,Inactive,Inactive
1233,1.5210846E-27,Inactive,Inactive
233,1.2469884E-27,Inactive,Inactive
1988,1.1488847E-27,Inactive,Inactive
697,1.0263865E-27,Inactive,Inactive
536,1.0246026E-27,Inactive,Inactive
2063,9.919696E-28,Inactive,Inactive
1437,8.434681E-28,Inactive,Inactive
165,8.156951E-28,Inactive,Inactive
266,5.9320043E-28,Inactive,Inactive
1395,5.859809E-28,Inactive,Inactive
714,4.357E-28,Inactive,Inactive
969,4.2381836E-28,Inactive,Inactive
1384,3.9653535E-28,Inactive,Inactive
817,3.5617272E-28,Inactive,Inactive
2160,3.5196813E-28,Inactive,Inactive
2070,2.53605E-28,Inactive,Inactive
647,2.0779653E-28,Inactive,Inactive
1506,2.02207E-28,Inactive,Inactive
2191,1.8513558E-28,Inactive,Inactive
1694,1.764919E-28,Inactive,Inactive
1465,1.5208924E-28,Inactive,Inactive
512,1.3640682E-28,Inactive,Inactive
1550,1.3083532E-28,Inactive,Inactive
1920,1.2955595E-28,Inactive,Inactive
735,1.2282311E-28,Inactive,Inactive
1467,1.0765177E-28,Inactive,Inactive
420,9.820069E-29,Inactive,Inactive
308,8.4297875E-29,Inactive,Inactive
1989,7.8705655E-29,Inactive,Inactive
255,7.553128E-29,Inactive,Inactive
1968,7.175149E-29,Inactive,Inactive
1171,7.1742184E-29,Inactive,Inactive
783,6.820819E-29,Inactive,Inactive
1047,6.202329E-29,Inactive,Inactive
543,5.836159E-29,Inactive,Inactive
922,5.6592753E-29,Inactive,Inactive
1586,5.594069E-29,Inactive,Inactive
2149,3.777203E-29,Inactive,Inactive
2033,3.4309533E-29,Inactive,Inactive
635,3.096866E-29,Inactive,Inactive
1934,3.017037E-29,Inactive,Inactive
1612,2.7400103E-29,Inactive,Inactive
408,2.653603E-29,Inactive,Inactive
1147,2.6396904E-29,Inactive,Inactive
1109,2.5194445E-29,Inactive,Inactive
1105,2.0082319E-29,Inactive,Inactive
1777,1.9864108E-29,Inactive,Inactive
539,1.775222E-29,Inactive,Inactive
582,1.6556738E-29,Inactive,Inactive
880,1.6483636E-29,Inactive,Inactive
1052,1.6162347E-29,Inactive,Inactive
1541,1.5926955E-29,Inactive,Inactive
1164,1.5429163E-29,Inactive,Inactive
1055,1.4724857E-29,Inactive,Inactive
684,1.3879766E-29,Inactive,Inactive
471,1.3036247E-29,Inactive,Inactive
357,1.2996028E-29,Inactive,Inactive
2059,1.2614745E-29,Inactive,Inactive
667,1.12914045E-29,Inactive,Inactive
220,1.0295069E-29,Inactive,Inactive
1404,1.0268007E-29,Inactive,Inactive
1886,1.0123094E-29,Inactive,Inactive
541,9.974289E-30,Inactive,Inactive
1277,9.763698E-30,Inactive,Inactive
1229,9.597231E-30,Inactive,Inactive
981,7.856313E-30,Inactive,Inactive
787,6.6164864E-30,Inactive,Inactive
288,6.502884E-30,Inactive,Inactive
660,6.493811E-30,Inactive,Inactive
1131,6.244656E-30,Inactive,Inactive
1768,5.822436E-30,Inactive,Inactive
640,5.5513163E-30,Inactive,Inactive
2121,5.2769344E-30,Inactive,Inactive
772,4.5799603E-30,Inactive,Inactive
206,4.3552837E-30,Inactive,Inactive
998,3.946245E-30,Inactive,Inactive
1537,3.392545E-30,Inactive,Inactive
1700,3.3365867E-30,Inactive,Inactive
435,2.9734237E-30,Inactive,Inactive
1517,2.7737568E-30,Inactive,Inactive
1075,2.6179982E-30,Inactive,Inactive
475,2.515477E-30,Inactive,Inactive
1065,2.4999225E-30,Inactive,Inactive
1328,2.3522614E-30,Inactive,Inactive
1178,2.3124385E-30,Inactive,Inactive
1472,2.2663975E-30,Inactive,Inactive
1942,2.1880535E-30,Inactive,Inactive
1345,2.1245236E-30,Inactive,Inactive
569,2.0746127E-30,Inactive,Inactive
1562,1.8796262E-30,Inactive,Inactive
398,1.8728126E-30,Inactive,Inactive
94,1.7263692E-30,Inactive,Inactive
2061,1.6853232E-30,Inactive,Inactive
917,1.6535837E-30,Inactive,Inactive
605,1.65139E-30,Inactive,Inactive
615,1.6258744E-30,Inactive,Inactive
915,1.4687768E-30,Inactive,Inactive
1658,1.2844271E-30,Inactive,Inactive
592,1.2405292E-30,Inactive,Inactive
863,1.1942346E-30,Inactive,Inactive
1334,1.1906956E-30,Inactive,Inactive
560,1.1785307E-30,Inactive,Inactive
745,1.1665079E-30,Inactive,Inactive
1909,1.1644094E-30,Inactive,Inactive
661,1.1282658E-30,Inactive,Inactive
103,1.1020538E-30,Inactive,Inactive
1093,1.0428067E-30,Inactive,Inactive
177,1.0082661E-30,Inactive,Inactive
1913,8.510361E-31,Inactive,Inactive
1807,7.972756E-31,Inactive,Inactive
670,7.4989167E-31,Inactive,Inactive
1434,6.910856E-31,Inactive,Inactive
822,6.8749906E-31,Inactive,Inactive
77,6.7117366E-31,Inactive,Inactive
978,6.10542E-31,Inactive,Inactive
1397,5.8442626E-31,Inactive,Inactive
124,5.141828E-31,Inactive,Inactive
78,5.1275684E-31,Inactive,Inactive
2178,4.151766E-31,Inactive,Inactive
70,3.8953765E-31,Inactive,Inactive
2148,3.8198871E-31,Inactive,Inactive
1262,3.7717568E-31,Inactive,Inactive
1935,3.621235E-31,Inactive,Inactive
483,3.4945378E-31,Inactive,Inactive
201,3.4352454E-31,Inactive,Inactive
1747,3.2929236E-31,Inactive,Inactive
1196,3.1405718E-31,Inactive,Inactive
1754,3.0197053E-31,Inactive,Inactive
1454,2.7317212E-31,Inactive,Inactive
1392,2.7084575E-31,Inactive,Inactive
2168,2.592446E-31,Inactive,Inactive
80,2.583206E-31,Inactive,Inactive
538,2.4586955E-31,Inactive,Inactive
342,2.4190077E-31,Inactive,Inactive
2078,1.9864693E-31,Inactive,Inactive
1688,1.9500403E-31,Inactive,Inactive
2107,1.9318705E-31,Inactive,Inactive
2198,1.8872052E-31,Inactive,Inactive
1898,1.8502375E-31,Inactive,Inactive
2006,1.8113524E-31,Inactive,Inactive
387,1.6985601E-31,Inactive,Inactive
305,1.3671553E-31,Inactive,Inactive
344,1.0320223E-31,Inactive,Inactive
442,1.0155031E-31,Inactive,Inactive
1443,9.616571E-32,Inactive,Inactive
338,9.534021E-32,Inactive,Inactive
2038,8.850958E-32,Inactive,Inactive
1442,8.8106017E-32,Inactive,Inactive
1861,8.3047524E-32,Inactive,Inactive
360,7.8630216E-32,Inactive,Inactive
1029,7.506611E-32,Inactive,Inactive
1426,7.218542E-32,Inactive,Inactive
1778,6.4190796E-32,Inactive,Inactive
2076,6.136542E-32,Inactive,Inactive
997,5.011825E-32,Inactive,Inactive
1618,3.5980037E-32,Inactive,Inactive
1064,3.4426295E-32,Inactive,Inactive
742,3.357446E-32,Inactive,Inactive
1556,3.1069074E-32,Inactive,Inactive
126,2.9392725E-32,Inactive,Inactive
329,2.8417855E-32,Inactive,Inactive
994,2.6008344E-32,Inactive,Inactive
927,2.5994262E-32,Inactive,Inactive
1309,2.5837862E-32,Inactive,Inactive
277,2.5148603E-32,Inactive,Inactive
388,2.5132874E-32,Inactive,Inactive
827,2.3810402E-32,Inactive,Inactive
299,2.3704187E-32,Inactive,Inactive
834,2.2624562E-32,Inactive,Inactive
225,1.661676E-32,Inactive,Inactive
1709,1.6461304E-32,Inactive,Inactive
1602,1.5933554E-32,Inactive,Inactive
376,1.2524055E-32,Inactive,Inactive
99,1.168609E-32,Inactive,Inactive
1359,1.1584095E-32,Inactive,Inactive
1224,1.0917177E-32,Inactive,Inactive
1376,1.0289752E-32,Inactive,Inactive
1949,9.720611E-33,Inactive,Inactive
1646,8.806665E-33,Inactive,Inactive
1761,8.432922E-33,Inactive,Inactive
1209,7.955613E-33,Inactive,Inactive
2166,7.716671E-33,Inactive,Inactive
1625,7.219006E-33,Inactive,Inactive
657,7.091704E-33,Inactive,Inactive
218,7.0103126E-33,Inactive,Inactive
1776,5.701736E-33,Inactive,Inactive
508,4.1066498E-33,Inactive,Inactive
883,3.6446797E-33,Inactive,Inactive
2023,3.5757947E-33,Inactive,Inactive
693,3.2111718E-33,Inactive,Inactive
1830,2.8660507E-33,Inactive,Inactive
192,2.8095443E-33,Inactive,Inactive
144,2.7744403E-33,Inactive,Inactive
1938,2.4115055E-33,Inactive,Inactive
810,2.3790687E-33,Inactive,Inactive
1092,2.004034E-33,Inactive,Inactive
1000,1.404967E-33,Inactive,Inactive
1173,1.1792259E-33,Inactive,Inactive
1914,1.1345697E-33,Inactive,Inactive
1682,1.0877057E-33,Inactive,Inactive
1206,1.0062012E-33,Inactive,Inactive
835,8.988823E-34,Inactive,Inactive
1565,8.64915E-34,Inactive,Inactive
624,8.041622E-34,Inactive,Inactive
15,6.617634E-34,Inactive,Active
664,6.1275995E-34,Inactive,Inactive
1419,5.452911E-34,Inactive,Inactive
705,5.042349E-34,Inactive,Inactive
2046,4.325901E-34,Inactive,Inactive
940,3.970427E-34,Inactive,Inactive
841,3.6941028E-34,Inactive,Inactive
1240,3.681414E-34,Inactive,Inactive
1819,3.4449641E-34,Inactive,Inactive
1536,3.1178746E-34,Inactive,Inactive
318,3.0185143E-34,Inactive,Inactive
1214,2.8137795E-34,Inactive,Inactive
290,2.7752115E-34,Inactive,Inactive
1281,2.5052636E-34,Inactive,Inactive
614,2.4959724E-34,Inactive,Inactive
367,2.4155463E-34,Inactive,Inactive
1279,2.3600402E-34,Inactive,Inactive
181,1.711925E-34,Inactive,Inactive
1009,1.4792097E-34,Inactive,Inactive
2057,1.4710391E-34,Inactive,Inactive
497,1.3848896E-34,Inactive,Inactive
2002,1.2619091E-34,Inactive,Inactive
1022,1.0321192E-34,Inactive,Inactive
2008,8.103978E-35,Inactive,Inactive
1922,7.7976234E-35,Inactive,Inactive
1160,6.985586E-35,Inactive,Inactive
1274,6.492779E-35,Inactive,Inactive
487,6.0947035E-35,Inactive,Inactive
719,5.567568E-35,Inactive,Inactive
1090,5.236155E-35,Inactive,Inactive
1598,5.21236E-35,Inactive,Inactive
1320,4.9472907E-35,Inactive,Inactive
921,4.7782795E-35,Inactive,Inactive
394,4.424584E-35,Inactive,Inactive
903,3.5915396E-35,Inactive,Inactive
115,3.4403528E-35,Inactive,Inactive
43,3.2150416E-35,Inactive,Inactive
689,2.6749786E-35,Inactive,Inactive
1696,2.5735423E-35,Inactive,Inactive
1340,2.2494666E-35,Inactive,Inactive
736,2.1490449E-35,Inactive,Inactive
1405,1.6667204E-35,Inactive,Inactive
759,1.5269386E-35,Inactive,Inactive
439,1.3787165E-35,Inactive,Inactive
1812,1.274229E-35,Inactive,Inactive
1626,7.2438505E-36,Inactive,Inactive
1957,6.625913E-36,Inactive,Inactive
231,6.521595E-36,Inactive,Inactive
304,6.326109E-36,Inactive,Inactive
240,5.7846497E-36,Inactive,Inactive
1574,5.490393E-36,Inactive,Inactive
944,5.4696138E-36,Inactive,Inactive
213,4.5220322E-36,Inactive,Inactive
515,4.376221E-36,Inactive,Inactive
758,4.0245877E-36,Inactive,Inactive
182,3.8226615E-36,Inactive,Inactive
205,3.5570284E-36,Inactive,Inactive
2176,2.6135198E-36,Inactive,Inactive
2005,2.5764976E-36,Inactive,Inactive
1363,2.3908467E-36,Inactive,Inactive
668,1.9508909E-36,Inactive,Inactive
1318,1.8897144E-36,Inactive,Inactive
868,1.6016033E-36,Inactive,Inactive
22,1.2633143E-36,Inactive,Active
1587,1.2181381E-36,Inactive,Inactive
1261,1.1649656E-36,Inactive,Inactive
1048,1.1077912E-36,Inactive,Inactive
476,1.0702404E-36,Inactive,Inactive
96,1.0567715E-36,Inactive,Inactive
44,1.0450974E-36,Inactive,Inactive
1910,9.954145E-37,Inactive,Inactive
945,9.206221E-37,Inactive,Inactive
46,9.201024E-37,Inactive,Inactive
2157,8.506051E-37,Inactive,Inactive
547,8.4119575E-37,Inactive,Inactive
270,7.3214383E-37,Inactive,Inactive
1108,6.873029E-37,Inactive,Inactive
912,6.192139E-37,Inactive,Inactive
53,5.6186405E-37,Inactive,Inactive
1728,4.632005E-37,Inactive,Inactive
353,4.5788434E-37,Inactive,Inactive
563,3.7170962E-37,Inactive,Inactive
2110,2.9802605E-37,Inactive,Inactive
485,2.428005E-37,Inactive,Inactive
364,2.340233E-37,Inactive,Inactive
1020,2.0652799E-37,Inactive,Inactive
1130,1.457447E-37,Inactive,Inactive
1876,1.3443647E-37,Inactive,Inactive
1671,1.2660298E-37,Inactive,Inactive
30,1.1725668E-37,Inactive,Active
1447,1.1108671E-37,Inactive,Inactive
291,1.0800131E-37,Inactive,Inactive
421,1.0514349E-37,Inactive,Inactive
1559,9.744384E-38,Inactive,Inactive
746,7.312531E-38,Inactive,Inactive
1247,7.30478E-38,Inactive,Inactive
1973,6.091045E-38,Inactive,Inactive
2080,3.9679966E-38,Inactive,Inactive
2015,3.3884964E-38,Inactive,Inactive
2027,3.0427862E-38,Inactive,Inactive
433,3.0276186E-38,Inactive,Inactive
1926,2.5696437E-38,Inactive,Inactive
2155,2.2367904E-38,Inactive,Inactive
1416,1.9441728E-38,Inactive,Inactive
294,1.9026604E-38,Inactive,Inactive
666,1.843151E-38,Inactive,Inactive
2204,1.6983272E-38,Inactive,Inactive
407,1.4993861E-38,Inactive,Inactive
704,1.241992E-38,Inactive,Inactive
1297,1.1939473E-38,Inactive,Inactive
1,0,Inactive,Active
3,0,Inactive,Active
11,0,Inactive,Active
14,0,Inactive,Active
16,0,Inactive,Active
17,0,Inactive,Active
19,0,Inactive,Active
20,0,Inactive,Active
21,0,Inactive,Active
23,0,Inactive,Active
25,0,Inactive,Active
37,0,Inactive,Inactive
38,0,Inactive,Inactive
39,0,Inactive,Inactive
40,0,Inactive,Inactive
41,0,Inactive,Inactive
42,0,Inactive,Inactive
45,0,Inactive,Inactive
47,0,Inactive,Inactive
48,0,Inactive,Inactive
49,0,Inactive,Inactive
50,0,Inactive,Inactive
51,0,Inactive,Inactive
54,0,Inactive,Inactive
55,0,Inactive,Inactive
57,0,Inactive,Inactive
58,0,Inactive,Inactive
59,0,Inactive,Inactive
60,0,Inactive,Inactive
61,0,Inactive,Inactive
62,0,Inactive,Inactive
63,0,Inactive,Inactive
64,0,Inactive,Inactive
65,0,Inactive,Inactive
66,0,Inactive,Inactive
67,0,Inactive,Inactive
68,0,Inactive,Inactive
69,0,Inactive,Inactive
71,0,Inactive,Inactive
72,0,Inactive,Inactive
73,0,Inactive,Inactive
75,0,Inactive,Inactive
76,0,Inactive,Inactive
79,0,Inactive,Inactive
81,0,Inactive,Inactive
82,0,Inactive,Inactive
83,0,Inactive,Inactive
84,0,Inactive,Inactive
86,0,Inactive,Inactive
87,0,Inactive,Inactive
88,0,Inactive,Inactive
89,0,Inactive,Inactive
90,0,Inactive,Inactive
91,0,Inactive,Inactive
92,0,Inactive,Inactive
93,0,Inactive,Inactive
95,0,Inactive,Inactive
97,0,Inactive,Inactive
98,0,Inactive,Inactive
100,0,Inactive,Inactive
102,0,Inactive,Inactive
104,0,Inactive,Inactive
105,0,Inactive,Inactive
106,0,Inactive,Inactive
107,0,Inactive,Inactive
108,0,Inactive,Inactive
109,0,Inactive,Inactive
110,0,Inactive,Inactive
111,0,Inactive,Inactive
112,0,Inactive,Inactive
113,0,Inactive,Inactive
114,0,Inactive,Inactive
117,0,Inactive,Inactive
118,0,Inactive,Inactive
119,0,Inactive,Inactive
120,0,Inactive,Inactive
121,0,Inactive,Inactive
122,0,Inactive,Inactive
123,0,Inactive,Inactive
125,0,Inactive,Inactive
127,0,Inactive,Inactive
128,0,Inactive,Inactive
129,0,Inactive,Inactive
130,0,Inactive,Inactive
131,0,Inactive,Inactive
132,0,Inactive,Inactive
133,0,Inactive,Inactive
134,0,Inactive,Inactive
135,0,Inactive,Inactive
136,0,Inactive,Inactive
137,0,Inactive,Inactive
138,0,Inactive,Inactive
139,0,Inactive,Inactive
140,0,Inactive,Inactive
142,0,Inactive,Inactive
143,0,Inactive,Inactive
145,0,Inactive,Inactive
146,0,Inactive,Inactive
147,0,Inactive,Inactive
148,0,Inactive,Inactive
149,0,Inactive,Inactive
150,0,Inactive,Inactive
151,0,Inactive,Inactive
152,0,Inactive,Inactive
154,0,Inactive,Inactive
156,0,Inactive,Inactive
157,0,Inactive,Inactive
159,0,Inactive,Inactive
161,0,Inactive,Inactive
162,0,Inactive,Inactive
163,0,Inactive,Inactive
164,0,Inactive,Inactive
166,0,Inactive,Inactive
167,0,Inactive,Inactive
168,0,Inactive,Inactive
169,0,Inactive,Inactive
170,0,Inactive,Inactive
171,0,Inactive,Inactive
172,0,Inactive,Inactive
173,0,Inactive,Inactive
174,0,Inactive,Inactive
175,0,Inactive,Inactive
176,0,Inactive,Inactive
178,0,Inactive,Inactive
179,0,Inactive,Inactive
180,0,Inactive,Inactive
183,0,Inactive,Inactive
184,0,Inactive,Inactive
185,0,Inactive,Inactive
186,0,Inactive,Inactive
188,0,Inactive,Inactive
189,0,Inactive,Inactive
190,0,Inactive,Inactive
191,0,Inactive,Inactive
193,0,Inactive,Inactive
194,0,Inactive,Inactive
195,0,Inactive,Inactive
197,0,Inactive,Inactive
198,0,Inactive,Inactive
199,0,Inactive,Inactive
200,0,Inactive,Inactive
202,0,Inactive,Inactive
203,0,Inactive,Inactive
204,0,Inactive,Inactive
207,0,Inactive,Inactive
209,0,Inactive,Inactive
210,0,Inactive,Inactive
211,0,Inactive,Inactive
212,0,Inactive,Inactive
214,0,Inactive,Inactive
215,0,Inactive,Inactive
216,0,Inactive,Inactive
217,0,Inactive,Inactive
219,0,Inactive,Inactive
221,0,Inactive,Inactive
222,0,Inactive,Inactive
223,0,Inactive,Inactive
224,0,Inactive,Inactive
227,0,Inactive,Inactive
228,0,Inactive,Inactive
229,0,Inactive,Inactive
230,0,Inactive,Inactive
232,0,Inactive,Inactive
234,0,Inactive,Inactive
235,0,Inactive,Inactive
236,0,Inactive,Inactive
237,0,Inactive,Inactive
238,0,Inactive,Inactive
241,0,Inactive,Inactive
242,0,Inactive,Inactive
243,0,Inactive,Inactive
244,0,Inactive,Inactive
245,0,Inactive,Inactive
246,0,Inactive,Inactive
247,0,Inactive,Inactive
249,0,Inactive,Inactive
250,0,Inactive,Inactive
251,0,Inactive,Inactive
253,0,Inactive,Inactive
254,0,Inactive,Inactive
