No.,Active_Prob,Predicted_Class,Real_Class
79,0.9818546,Active,Inactive
785,0.9816158,Active,Inactive
464,0.979696,Active,Inactive
164,0.97939694,Active,Inactive
887,0.97938126,Active,Inactive
450,0.9789922,Active,Inactive
408,0.97859734,Active,Inactive
777,0.978515,Active,Inactive
170,0.9784807,Active,Inactive
21,0.97825515,Active,Active
801,0.97768855,Active,Inactive
380,0.97767204,Active,Inactive
940,0.977046,Active,Inactive
327,0.9769275,Active,Inactive
274,0.9767406,Active,Inactive
505,0.976235,Active,Inactive
67,0.9762233,Active,Inactive
800,0.9747041,Active,Inactive
195,0.97453594,Active,Inactive
3,0.97442853,Active,Active
294,0.97393805,Active,Inactive
287,0.9736867,Active,Inactive
745,0.9733187,Active,Inactive
884,0.97276914,Active,Inactive
1013,0.9722914,Active,Inactive
176,0.9722784,Active,Inactive
273,0.971573,Active,Inactive
583,0.9712135,Active,Inactive
283,0.9710634,Active,Inactive
453,0.9710057,Active,Inactive
369,0.9693401,Active,Inactive
201,0.96816033,Active,Inactive
296,0.9672593,Active,Inactive
145,0.96700007,Active,Inactive
1101,0.9662709,Active,Inactive
53,0.9660609,Active,Inactive
441,0.9659562,Active,Inactive
62,0.96403325,Active,Inactive
279,0.96389544,Active,Inactive
1215,0.96387804,Active,Inactive
132,0.96375334,Active,Inactive
167,0.9631006,Active,Inactive
1034,0.96226144,Active,Inactive
957,0.96197045,Active,Inactive
61,0.9603021,Active,Inactive
418,0.96019554,Active,Inactive
770,0.95996284,Active,Inactive
545,0.9596579,Active,Inactive
94,0.9593438,Active,Inactive
207,0.95931494,Active,Inactive
927,0.9579529,Active,Inactive
295,0.95756674,Active,Inactive
1233,0.9574468,Active,Inactive
188,0.9567616,Active,Inactive
360,0.9564494,Active,Inactive
52,0.9549649,Active,Inactive
88,0.9542278,Active,Inactive
298,0.9536615,Active,Inactive
1185,0.950029,Active,Inactive
27,0.9491122,Active,Active
803,0.9487549,Active,Inactive
1041,0.94829524,Active,Inactive
85,0.9478506,Active,Inactive
948,0.94659376,Active,Inactive
497,0.9463184,Active,Inactive
1124,0.9447452,Active,Inactive
959,0.944049,Active,Inactive
1196,0.94394016,Active,Inactive
1011,0.9430813,Active,Inactive
750,0.9427074,Active,Inactive
774,0.94226754,Active,Inactive
73,0.9422581,Active,Inactive
969,0.94083095,Active,Inactive
607,0.9388845,Active,Inactive
807,0.9370389,Active,Inactive
903,0.93627244,Active,Inactive
1202,0.9357052,Active,Inactive
778,0.9354843,Active,Inactive
260,0.93367237,Active,Inactive
316,0.93347985,Active,Inactive
436,0.9334777,Active,Inactive
710,0.93270653,Active,Inactive
885,0.9318422,Active,Inactive
156,0.93180263,Active,Inactive
664,0.9317099,Active,Inactive
1203,0.9315791,Active,Inactive
71,0.93151486,Active,Inactive
1224,0.93140125,Active,Inactive
266,0.9310045,Active,Inactive
320,0.9309453,Active,Inactive
416,0.92950535,Active,Inactive
509,0.9259701,Active,Inactive
1150,0.92558575,Active,Inactive
289,0.92522186,Active,Inactive
1115,0.9252106,Active,Inactive
840,0.9249285,Active,Inactive
1167,0.9233388,Active,Inactive
968,0.9231678,Active,Inactive
208,0.922176,Active,Inactive
995,0.92199075,Active,Inactive
10,0.9215646,Active,Active
1126,0.9209918,Active,Inactive
69,0.91895485,Active,Inactive
247,0.9185604,Active,Inactive
798,0.91761696,Active,Inactive
25,0.9172605,Active,Active
1038,0.9168614,Active,Inactive
759,0.91624904,Active,Inactive
551,0.9155761,Active,Inactive
752,0.9143958,Active,Inactive
193,0.91293883,Active,Inactive
772,0.9108243,Active,Inactive
269,0.9108242,Active,Inactive
330,0.90936565,Active,Inactive
311,0.9089869,Active,Inactive
50,0.9085796,Active,Inactive
349,0.90796214,Active,Inactive
690,0.90683115,Active,Inactive
91,0.9048544,Active,Inactive
14,0.9047579,Active,Active
964,0.903047,Active,Inactive
20,0.902249,Active,Active
18,0.9022002,Active,Active
362,0.90157676,Active,Inactive
566,0.90106344,Active,Inactive
760,0.90033317,Active,Inactive
748,0.8997235,Active,Inactive
958,0.89855486,Active,Inactive
147,0.89688253,Active,Inactive
304,0.894827,Active,Inactive
758,0.89402914,Active,Inactive
1071,0.8925171,Active,Inactive
1055,0.89202476,Active,Inactive
115,0.89154935,Active,Inactive
402,0.8889913,Active,Inactive
154,0.8879442,Active,Inactive
382,0.8876297,Active,Inactive
1110,0.8875036,Active,Inactive
1070,0.88714635,Active,Inactive
740,0.8866387,Active,Inactive
1161,0.8855968,Active,Inactive
904,0.88476515,Active,Inactive
714,0.8821374,Active,Inactive
1174,0.8813454,Active,Inactive
376,0.88041663,Active,Inactive
431,0.879299,Active,Inactive
804,0.87659335,Active,Inactive
731,0.8765789,Active,Inactive
60,0.87456477,Active,Inactive
65,0.8730135,Active,Inactive
370,0.8716194,Active,Inactive
318,0.8710749,Active,Inactive
590,0.87067753,Active,Inactive
169,0.87001514,Active,Inactive
1031,0.8675653,Active,Inactive
99,0.8663676,Active,Inactive
1017,0.86498505,Active,Inactive
248,0.8645253,Active,Inactive
1106,0.85924816,Active,Inactive
1105,0.8591676,Active,Inactive
897,0.85880435,Active,Inactive
1184,0.8561975,Active,Inactive
81,0.8560481,Active,Inactive
411,0.8555563,Active,Inactive
539,0.8544822,Active,Inactive
256,0.8543987,Active,Inactive
1091,0.85292244,Active,Inactive
55,0.8519052,Active,Inactive
1151,0.851334,Active,Inactive
251,0.8511616,Active,Inactive
1095,0.85115147,Active,Inactive
554,0.8495075,Active,Inactive
301,0.84936494,Active,Inactive
444,0.8487193,Active,Inactive
754,0.8478974,Active,Inactive
213,0.8469771,Active,Inactive
228,0.84649056,Active,Inactive
650,0.8460409,Active,Inactive
1211,0.84582293,Active,Inactive
203,0.84541774,Active,Inactive
561,0.8445792,Active,Inactive
1159,0.84415317,Active,Inactive
896,0.8436687,Active,Inactive
916,0.8407279,Active,Inactive
385,0.8406855,Active,Inactive
786,0.840349,Active,Inactive
395,0.83908165,Active,Inactive
137,0.83724105,Active,Inactive
949,0.8368399,Active,Inactive
130,0.8360424,Active,Inactive
222,0.8359803,Active,Inactive
781,0.8356905,Active,Inactive
246,0.8351239,Active,Inactive
219,0.82926357,Active,Inactive
921,0.82675827,Active,Inactive
356,0.8242307,Active,Inactive
930,0.82304287,Active,Inactive
109,0.82277477,Active,Inactive
348,0.8225523,Active,Inactive
363,0.82167685,Active,Inactive
962,0.8207754,Active,Inactive
1027,0.8200847,Active,Inactive
157,0.81909394,Active,Inactive
42,0.8183532,Active,Inactive
241,0.8183355,Active,Inactive
1210,0.81808627,Active,Inactive
185,0.81484735,Active,Inactive
178,0.81370735,Active,Inactive
379,0.81343067,Active,Inactive
899,0.81206286,Active,Inactive
493,0.8103424,Active,Inactive
153,0.81013036,Active,Inactive
953,0.80679536,Active,Inactive
809,0.8061789,Active,Inactive
440,0.8052858,Active,Inactive
303,0.7961533,Active,Inactive
190,0.7955642,Active,Inactive
1049,0.791927,Active,Inactive
1226,0.7901399,Active,Inactive
639,0.78995055,Active,Inactive
97,0.7885628,Active,Inactive
730,0.7875352,Active,Inactive
513,0.78662694,Active,Inactive
1234,0.78660727,Active,Inactive
729,0.78566474,Active,Inactive
422,0.78325105,Active,Inactive
985,0.77896416,Active,Inactive
773,0.7766787,Active,Inactive
1085,0.7747935,Active,Inactive
346,0.7738719,Active,Inactive
1003,0.7732542,Active,Inactive
86,0.77213395,Active,Inactive
291,0.77075887,Active,Inactive
434,0.76872486,Active,Inactive
420,0.7583698,Active,Inactive
302,0.75818264,Active,Inactive
735,0.7577166,Active,Inactive
199,0.75591767,Active,Inactive
278,0.7548336,Active,Inactive
1123,0.75147176,Active,Inactive
1149,0.7509254,Active,Inactive
886,0.7494334,Active,Inactive
1014,0.74920815,Active,Inactive
711,0.74758303,Active,Inactive
448,0.74738485,Active,Inactive
232,0.7459011,Active,Inactive
902,0.74413,Active,Inactive
126,0.7413476,Active,Inactive
1168,0.7413109,Active,Inactive
514,0.7407178,Active,Inactive
1108,0.7394749,Active,Inactive
47,0.7392032,Active,Inactive
119,0.73874766,Active,Inactive
325,0.7343763,Active,Inactive
233,0.7341498,Active,Inactive
337,0.73267365,Active,Inactive
1143,0.7310708,Active,Inactive
56,0.7281308,Active,Inactive
1100,0.72809297,Active,Inactive
151,0.727084,Active,Inactive
35,0.72191393,Active,Active
1,0.7164936,Active,Active
8,0.7159776,Active,Active
215,0.71538645,Active,Inactive
5,0.7132366,Active,Active
1166,0.7077528,Active,Inactive
331,0.7073759,Active,Inactive
437,0.7050972,Active,Inactive
1179,0.704657,Active,Inactive
666,0.7028833,Active,Inactive
1067,0.7012132,Active,Inactive
44,0.6998183,Active,Inactive
571,0.69797665,Active,Inactive
1090,0.69653887,Active,Inactive
826,0.6959512,Active,Inactive
383,0.69581306,Active,Inactive
197,0.69463235,Active,Inactive
982,0.69439924,Active,Inactive
1119,0.69309974,Active,Inactive
229,0.6923759,Active,Inactive
63,0.69167054,Active,Inactive
842,0.6914544,Active,Inactive
1029,0.6911357,Active,Inactive
339,0.6902714,Active,Inactive
609,0.6876346,Active,Inactive
747,0.68522274,Active,Inactive
830,0.6842016,Active,Inactive
237,0.68340904,Active,Inactive
762,0.6785598,Active,Inactive
377,0.67832536,Active,Inactive
89,0.6781821,Active,Inactive
366,0.6776721,Active,Inactive
1018,0.67435926,Active,Inactive
255,0.6707138,Active,Inactive
70,0.67061114,Active,Inactive
282,0.66997296,Active,Inactive
417,0.6696373,Active,Inactive
1153,0.66448534,Active,Inactive
678,0.66417897,Active,Inactive
209,0.6608906,Active,Inactive
101,0.65980434,Active,Inactive
321,0.658399,Active,Inactive
184,0.6564744,Active,Inactive
496,0.6535444,Active,Inactive
300,0.6526115,Active,Inactive
412,0.6523856,Active,Inactive
357,0.65151,Active,Inactive
114,0.64976174,Active,Inactive
452,0.64946663,Active,Inactive
428,0.6484595,Active,Inactive
192,0.64808226,Active,Inactive
172,0.64710915,Active,Inactive
709,0.64538896,Active,Inactive
879,0.64392453,Active,Inactive
121,0.64248973,Active,Inactive
451,0.64043605,Active,Inactive
200,0.63962483,Active,Inactive
632,0.6387729,Active,Inactive
384,0.63747805,Active,Inactive
637,0.63732266,Active,Inactive
1107,0.63387275,Active,Inactive
212,0.6318802,Active,Inactive
150,0.6312954,Active,Inactive
124,0.6311532,Active,Inactive
410,0.6288676,Active,Inactive
552,0.62242013,Active,Inactive
1222,0.6213805,Active,Inactive
543,0.618061,Active,Inactive
1035,0.6086625,Active,Inactive
1219,0.6049943,Active,Inactive
364,0.6026963,Active,Inactive
780,0.6024413,Active,Inactive
1042,0.6018438,Active,Inactive
812,0.6002178,Active,Inactive
335,0.59927887,Active,Inactive
1120,0.5982655,Active,Inactive
406,0.5947356,Active,Inactive
525,0.5940966,Active,Inactive
221,0.5903593,Active,Inactive
915,0.5885128,Active,Inactive
764,0.5861187,Active,Inactive
217,0.58505434,Active,Inactive
288,0.5841993,Active,Inactive
1138,0.5819398,Active,Inactive
432,0.5780585,Active,Inactive
1221,0.57650685,Active,Inactive
421,0.5723283,Active,Inactive
891,0.57076883,Active,Inactive
474,0.5674089,Active,Inactive
183,0.565263,Active,Inactive
580,0.5630652,Active,Inactive
584,0.562768,Active,Inactive
257,0.5626088,Active,Inactive
107,0.5617127,Active,Inactive
810,0.55984753,Active,Inactive
1227,0.559164,Active,Inactive
425,0.55767816,Active,Inactive
705,0.5559126,Active,Inactive
64,0.54850733,Active,Inactive
910,0.5483275,Active,Inactive
935,0.5467654,Active,Inactive
1125,0.54638875,Active,Inactive
992,0.5443124,Active,Inactive
1212,0.5416112,Active,Inactive
956,0.54126847,Active,Inactive
372,0.5412237,Active,Inactive
782,0.53328943,Active,Inactive
1193,0.53204525,Active,Inactive
419,0.5317826,Active,Inactive
753,0.5288624,Active,Inactive
593,0.52449757,Active,Inactive
442,0.5171943,Active,Inactive
1169,0.51272124,Active,Inactive
794,0.5116078,Active,Inactive
619,0.51062065,Active,Inactive
743,0.5031271,Active,Inactive
591,0.50120044,Active,Inactive
979,0.49935547,Inactive,Inactive
74,0.49910054,Inactive,Inactive
106,0.49812686,Inactive,Inactive
350,0.49557576,Inactive,Inactive
660,0.49238193,Inactive,Inactive
87,0.49042776,Inactive,Inactive
986,0.48964575,Inactive,Inactive
498,0.48731387,Inactive,Inactive
392,0.48646635,Inactive,Inactive
340,0.48618564,Inactive,Inactive
769,0.4845317,Inactive,Inactive
36,0.4842449,Inactive,Active
1180,0.48252288,Inactive,Inactive
1155,0.48211315,Inactive,Inactive
1225,0.48007873,Inactive,Inactive
24,0.47440287,Inactive,Active
468,0.47208548,Inactive,Inactive
51,0.47202414,Inactive,Inactive
973,0.47184008,Inactive,Inactive
1117,0.4713697,Inactive,Inactive
334,0.46947107,Inactive,Inactive
576,0.4650231,Inactive,Inactive
895,0.46300423,Inactive,Inactive
606,0.46238714,Inactive,Inactive
790,0.45854688,Inactive,Inactive
863,0.45660686,Inactive,Inactive
414,0.4510701,Inactive,Inactive
503,0.45034084,Inactive,Inactive
875,0.44761714,Inactive,Inactive
276,0.44699344,Inactive,Inactive
818,0.4354551,Inactive,Inactive
535,0.43066475,Inactive,Inactive
365,0.4304289,Inactive,Inactive
634,0.43014959,Inactive,Inactive
575,0.42735526,Inactive,Inactive
1020,0.4264378,Inactive,Inactive
1092,0.42589173,Inactive,Inactive
673,0.42521554,Inactive,Inactive
1046,0.4236504,Inactive,Inactive
907,0.4221671,Inactive,Inactive
265,0.42128056,Inactive,Inactive
945,0.4184178,Inactive,Inactive
1056,0.41338274,Inactive,Inactive
454,0.41188988,Inactive,Inactive
17,0.41179782,Inactive,Active
550,0.4116752,Inactive,Inactive
399,0.40795815,Inactive,Inactive
40,0.4063223,Inactive,Inactive
1209,0.40567836,Inactive,Inactive
742,0.3976775,Inactive,Inactive
98,0.395896,Inactive,Inactive
1103,0.39489406,Inactive,Inactive
627,0.39187106,Inactive,Inactive
586,0.3905372,Inactive,Inactive
850,0.38727474,Inactive,Inactive
914,0.38360882,Inactive,Inactive
252,0.3788259,Inactive,Inactive
856,0.37629986,Inactive,Inactive
397,0.37589663,Inactive,Inactive
1182,0.37499827,Inactive,Inactive
367,0.37477523,Inactive,Inactive
128,0.3692966,Inactive,Inactive
633,0.3691738,Inactive,Inactive
1128,0.3608842,Inactive,Inactive
1099,0.35756758,Inactive,Inactive
202,0.35388446,Inactive,Inactive
600,0.35140306,Inactive,Inactive
919,0.35063902,Inactive,Inactive
78,0.34735674,Inactive,Inactive
38,0.34583563,Inactive,Active
223,0.34224296,Inactive,Inactive
942,0.34177566,Inactive,Inactive
663,0.3383779,Inactive,Inactive
934,0.33679998,Inactive,Inactive
996,0.3365269,Inactive,Inactive
1133,0.3351087,Inactive,Inactive
987,0.33371836,Inactive,Inactive
481,0.33350068,Inactive,Inactive
1002,0.33092898,Inactive,Inactive
828,0.33060646,Inactive,Inactive
120,0.3301773,Inactive,Inactive
510,0.32657552,Inactive,Inactive
478,0.31922853,Inactive,Inactive
29,0.31505048,Inactive,Active
245,0.31377643,Inactive,Inactive
1004,0.31360668,Inactive,Inactive
1152,0.30733794,Inactive,Inactive
373,0.30549356,Inactive,Inactive
433,0.3050611,Inactive,Inactive
922,0.3021605,Inactive,Inactive
1051,0.30199414,Inactive,Inactive
864,0.30135512,Inactive,Inactive
48,0.30121976,Inactive,Inactive
744,0.30024952,Inactive,Inactive
1024,0.29965377,Inactive,Inactive
1201,0.2978861,Inactive,Inactive
702,0.29235357,Inactive,Inactive
732,0.2908991,Inactive,Inactive
981,0.29085225,Inactive,Inactive
866,0.28995997,Inactive,Inactive
926,0.28957915,Inactive,Inactive
297,0.2883436,Inactive,Inactive
359,0.28799313,Inactive,Inactive
880,0.28612384,Inactive,Inactive
381,0.2829529,Inactive,Inactive
829,0.2825904,Inactive,Inactive
1113,0.28236228,Inactive,Inactive
1022,0.28223893,Inactive,Inactive
787,0.28164196,Inactive,Inactive
113,0.28096604,Inactive,Inactive
1000,0.28027278,Inactive,Inactive
783,0.27824578,Inactive,Inactive
1096,0.27692103,Inactive,Inactive
923,0.27658847,Inactive,Inactive
386,0.27446562,Inactive,Inactive
846,0.27342564,Inactive,Inactive
983,0.27325296,Inactive,Inactive
123,0.27156526,Inactive,Inactive
104,0.27088514,Inactive,Inactive
613,0.26885378,Inactive,Inactive
701,0.26690137,Inactive,Inactive
100,0.2636097,Inactive,Inactive
462,0.26238817,Inactive,Inactive
12,0.25994253,Inactive,Active
526,0.25388682,Inactive,Inactive
1079,0.25118697,Inactive,Inactive
253,0.24895775,Inactive,Inactive
290,0.2481173,Inactive,Inactive
725,0.24388534,Inactive,Inactive
460,0.24267396,Inactive,Inactive
1199,0.24123329,Inactive,Inactive
76,0.24016866,Inactive,Inactive
158,0.23702547,Inactive,Inactive
918,0.2361621,Inactive,Inactive
741,0.23584121,Inactive,Inactive
1019,0.23337924,Inactive,Inactive
125,0.23164007,Inactive,Inactive
819,0.22971898,Inactive,Inactive
906,0.22851491,Inactive,Inactive
1160,0.22466063,Inactive,Inactive
458,0.22392324,Inactive,Inactive
537,0.2236028,Inactive,Inactive
175,0.21878687,Inactive,Inactive
950,0.2166296,Inactive,Inactive
989,0.21429703,Inactive,Inactive
708,0.2138114,Inactive,Inactive
82,0.21126026,Inactive,Inactive
717,0.2089327,Inactive,Inactive
227,0.20369926,Inactive,Inactive
784,0.20314404,Inactive,Inactive
133,0.20275885,Inactive,Inactive
908,0.2024791,Inactive,Inactive
869,0.20098326,Inactive,Inactive
230,0.20094338,Inactive,Inactive
837,0.20075753,Inactive,Inactive
598,0.19157338,Inactive,Inactive
231,0.18344453,Inactive,Inactive
976,0.18202588,Inactive,Inactive
1039,0.18192399,Inactive,Inactive
946,0.17852947,Inactive,Inactive
954,0.17848384,Inactive,Inactive
854,0.17400149,Inactive,Inactive
831,0.17295173,Inactive,Inactive
118,0.17240235,Inactive,Inactive
353,0.1689119,Inactive,Inactive
315,0.16877899,Inactive,Inactive
721,0.16489589,Inactive,Inactive
112,0.16475827,Inactive,Inactive
449,0.16433421,Inactive,Inactive
635,0.16401953,Inactive,Inactive
951,0.16042683,Inactive,Inactive
398,0.15802771,Inactive,Inactive
314,0.15547743,Inactive,Inactive
644,0.1534312,Inactive,Inactive
581,0.15260747,Inactive,Inactive
585,0.1518592,Inactive,Inactive
1021,0.15088433,Inactive,Inactive
587,0.14698038,Inactive,Inactive
695,0.14603263,Inactive,Inactive
1214,0.14493665,Inactive,Inactive
706,0.14433342,Inactive,Inactive
262,0.14392641,Inactive,Inactive
355,0.13999546,Inactive,Inactive
313,0.13936833,Inactive,Inactive
1087,0.13850102,Inactive,Inactive
139,0.13807726,Inactive,Inactive
1058,0.13609025,Inactive,Inactive
955,0.1355328,Inactive,Inactive
629,0.134695,Inactive,Inactive
521,0.13412726,Inactive,Inactive
492,0.13404259,Inactive,Inactive
390,0.13122499,Inactive,Inactive
659,0.13057825,Inactive,Inactive
1228,0.12743032,Inactive,Inactive
519,0.12505487,Inactive,Inactive
1235,0.12438002,Inactive,Inactive
802,0.12425327,Inactive,Inactive
1176,0.12324104,Inactive,Inactive
900,0.12210259,Inactive,Inactive
59,0.12201524,Inactive,Inactive
1116,0.12058669,Inactive,Inactive
882,0.11623612,Inactive,Inactive
342,0.11449373,Inactive,Inactive
855,0.11401093,Inactive,Inactive
405,0.11370608,Inactive,Inactive
292,0.11326951,Inactive,Inactive
378,0.11322895,Inactive,Inactive
409,0.10971317,Inactive,Inactive
117,0.10970786,Inactive,Inactive
506,0.109644085,Inactive,Inactive
870,0.108638346,Inactive,Inactive
249,0.1075865,Inactive,Inactive
723,0.106841475,Inactive,Inactive
32,0.10430238,Inactive,Active
652,0.10376018,Inactive,Inactive
236,0.10292649,Inactive,Inactive
686,0.09979004,Inactive,Inactive
984,0.09617734,Inactive,Inactive
30,0.09452298,Inactive,Active
813,0.09368831,Inactive,Inactive
322,0.09277323,Inactive,Inactive
1109,0.09256399,Inactive,Inactive
704,0.092561126,Inactive,Inactive
1229,0.09142238,Inactive,Inactive
860,0.090020835,Inactive,Inactive
459,0.08743429,Inactive,Inactive
171,0.0870516,Inactive,Inactive
952,0.08543301,Inactive,Inactive
843,0.084474236,Inactive,Inactive
1197,0.0832113,Inactive,Inactive
512,0.082892925,Inactive,Inactive
43,0.0823966,Inactive,Inactive
1206,0.0817776,Inactive,Inactive
1146,0.0800927,Inactive,Inactive
388,0.07886866,Inactive,Inactive
72,0.07850379,Inactive,Inactive
894,0.07838017,Inactive,Inactive
