ID,Score,Real_Class
ZINC04691868,8.6,Inactive
ZINC02588288,8.6,Inactive
ZINC18077245,8.6,Inactive
ZINC04768957,8.6,Inactive
ZINC29590263,8.6,Inactive
ZINC06458905,8.6,Inactive
ZINC03259652,8.6,Inactive
ZINC20425174,8.6,Inactive
ZINC14946118,8.6,Inactive
ZINC08384625,8.6,Inactive
ZINC08425955,8.6,Inactive
ZINC05889453,8.6,Inactive
ZINC21079972,8.6,Inactive
ZINC14946790,8.6,Inactive
ZINC01287719,8.6,Inactive
ZINC30792017,8.6,Inactive
BDB50215707,8.5,Active
BDB50215694,8.5,Active
BDB50215706,8.5,Active
ZINC15826142,8.5,Inactive
ZINC08384594,8.5,Inactive
ZINC15162339,8.5,Inactive
ZINC14944100,8.5,Inactive
ZINC05063022,8.5,Inactive
ZINC05105597,8.5,Inactive
ZINC14948798,8.5,Inactive
ZINC27963357,8.5,Inactive
ZINC03285154,8.5,Inactive
ZINC05085724,8.5,Inactive
ZINC02932738,8.5,Inactive
ZINC14581178,8.5,Inactive
ZINC22453359,8.5,Inactive
ZINC15228296,8.5,Inactive
ZINC10555060,8.5,Inactive
ZINC03079739,8.5,Inactive
ZINC04063872,8.5,Inactive
ZINC08438023,8.5,Inactive
ZINC04048486,8.5,Inactive
ZINC02132221,8.5,Inactive
BDB50215691,8.4,Active
BDB50215673,8.4,Active
ZINC06361308,8.4,Inactive
ZINC31905721,8.4,Inactive
ZINC14963282,8.4,Inactive
ZINC14946119,8.4,Inactive
ZINC09354187,8.4,Inactive
ZINC17307080,8.4,Inactive
ZINC04208877,8.4,Inactive
ZINC29748846,8.4,Inactive
ZINC06077040,8.4,Inactive
ZINC20115959,8.4,Inactive
ZINC12565985,8.4,Inactive
ZINC06156943,8.4,Inactive
ZINC10547456,8.4,Inactive
ZINC12647582,8.4,Inactive
ZINC29748946,8.4,Inactive
ZINC13940522,8.4,Inactive
ZINC00825240,8.4,Inactive
ZINC03088978,8.4,Inactive
ZINC00692711,8.4,Inactive
ZINC06924825,8.4,Inactive
ZINC08446446,8.4,Inactive
ZINC14297748,8.4,Inactive
ZINC04914459,8.4,Inactive
ZINC14159589,8.4,Inactive
ZINC03419458,8.4,Inactive
ZINC04527622,8.4,Inactive
ZINC05085717,8.4,Inactive
ZINC05822958,8.4,Inactive
ZINC21080705,8.4,Inactive
ZINC17307407,8.4,Inactive
ZINC09812701,8.4,Inactive
BDB50013219,8.3,Active
BDB50215704,8.3,Active
BDB50215708,8.3,Active
BDB50215703,8.3,Active
ZINC01631758,8.3,Inactive
ZINC29747690,8.3,Inactive
ZINC09461105,8.3,Inactive
ZINC05839992,8.3,Inactive
ZINC14956556,8.3,Inactive
ZINC14978244,8.3,Inactive
ZINC28660753,8.3,Inactive
ZINC10660501,8.3,Inactive
ZINC04068896,8.3,Inactive
ZINC12900885,8.3,Inactive
ZINC13749384,8.3,Inactive
ZINC23254586,8.3,Inactive
ZINC00695539,8.3,Inactive
ZINC06973610,8.3,Inactive
ZINC20080879,8.3,Inactive
ZINC28129680,8.3,Inactive
ZINC18071279,8.3,Inactive
ZINC09253878,8.3,Inactive
ZINC28929533,8.3,Inactive
ZINC23111683,8.3,Inactive
ZINC27286405,8.3,Inactive
ZINC20837977,8.3,Inactive
ZINC17307412,8.3,Inactive
ZINC06146207,8.3,Inactive
ZINC20425082,8.3,Inactive
ZINC14580443,8.3,Inactive
ZINC21084261,8.3,Inactive
ZINC10188444,8.3,Inactive
ZINC27815228,8.3,Inactive
ZINC17204030,8.3,Inactive
ZINC27408102,8.3,Inactive
ZINC08427025,8.3,Inactive
ZINC20907466,8.3,Inactive
ZINC20909010,8.3,Inactive
ZINC31842125,8.3,Inactive
BDB50013210,8.2,Active
BDB50013215,8.2,Active
BDB50215696,8.2,Active
ZINC23474832,8.2,Inactive
ZINC20911014,8.2,Inactive
ZINC15280135,8.2,Inactive
ZINC09674205,8.2,Inactive
ZINC27163823,8.2,Inactive
ZINC08446445,8.2,Inactive
ZINC06229189,8.2,Inactive
ZINC13978911,8.2,Inactive
ZINC08452647,8.2,Inactive
ZINC29491979,8.2,Inactive
ZINC27945397,8.2,Inactive
ZINC03937838,8.2,Inactive
ZINC04068964,8.2,Inactive
ZINC23417381,8.2,Inactive
ZINC20287365,8.2,Inactive
ZINC18953806,8.2,Inactive
ZINC08396840,8.2,Inactive
ZINC02132225,8.2,Inactive
ZINC29747832,8.2,Inactive
ZINC02624340,8.2,Inactive
ZINC04647457,8.2,Inactive
ZINC09908065,8.2,Inactive
ZINC02233250,8.2,Inactive
ZINC08396775,8.2,Inactive
ZINC02932781,8.2,Inactive
ZINC06229188,8.2,Inactive
ZINC05941340,8.2,Inactive
ZINC27439698,8.2,Inactive
ZINC15166886,8.2,Inactive
ZINC20685938,8.2,Inactive
ZINC17315510,8.2,Inactive
ZINC15875410,8.2,Inactive
ZINC06601669,8.2,Inactive
ZINC05085714,8.2,Inactive
ZINC04044961,8.2,Inactive
ZINC06472012,8.2,Inactive
ZINC14957311,8.2,Inactive
ZINC06146303,8.2,Inactive
ZINC27376921,8.2,Inactive
ZINC02495666,8.2,Inactive
ZINC29724974,8.2,Inactive
ZINC10219314,8.2,Inactive
ZINC29802499,8.2,Inactive
BDB50013216,8.1,Active
BDB50013217,8.1,Active
BDB50215692,8.1,Active
BDB50215687,8.1,Active
ZINC02852384,8.1,Inactive
ZINC09648375,8.1,Inactive
ZINC08386277,8.1,Inactive
ZINC22447045,8.1,Inactive
ZINC28855033,8.1,Inactive
ZINC16885100,8.1,Inactive
ZINC06135763,8.1,Inactive
ZINC10836576,8.1,Inactive
ZINC20914254,8.1,Inactive
ZINC31707892,8.1,Inactive
ZINC04458647,8.1,Inactive
ZINC14964599,8.1,Inactive
ZINC02967493,8.1,Inactive
ZINC10956796,8.1,Inactive
ZINC25109053,8.1,Inactive
ZINC26794156,8.1,Inactive
ZINC26390519,8.1,Inactive
ZINC17194836,8.1,Inactive
ZINC04917380,8.1,Inactive
ZINC05106545,8.1,Inactive
ZINC05189651,8.1,Inactive
ZINC03306007,8.1,Inactive
ZINC02387946,8.1,Inactive
ZINC28212967,8.1,Inactive
ZINC24784985,8.1,Inactive
ZINC06162576,8.1,Inactive
ZINC25390046,8.1,Inactive
ZINC11387024,8.1,Inactive
ZINC27428697,8.1,Inactive
ZINC03939214,8.1,Inactive
ZINC17307223,8.1,Inactive
ZINC14580448,8.1,Inactive
ZINC11087547,8.1,Inactive
ZINC11792743,8.1,Inactive
ZINC03439608,8.1,Inactive
ZINC01270761,8.1,Inactive
ZINC14962144,8.1,Inactive
ZINC14742814,8.1,Inactive
ZINC20329068,8.1,Inactive
ZINC14158209,8.1,Inactive
ZINC21320823,8.1,Inactive
ZINC14943505,8.1,Inactive
ZINC02948891,8.1,Inactive
ZINC23802442,8.1,Inactive
ZINC14159094,8.1,Inactive
ZINC26406548,8.1,Inactive
ZINC31783037,8.1,Inactive
ZINC09908066,8.1,Inactive
ZINC06146162,8.1,Inactive
ZINC04044940,8.1,Inactive
ZINC01134474,8.1,Inactive
ZINC03618731,8.1,Inactive
ZINC06135758,8.1,Inactive
ZINC17307222,8.1,Inactive
ZINC04098456,8.1,Inactive
ZINC29424312,8.1,Inactive
ZINC23875875,8.1,Inactive
BDB50215682,8,Active
BDB50007286,8,Active
ZINC09209423,8,Inactive
ZINC13744227,8,Inactive
ZINC20292462,8,Inactive
ZINC24716311,8,Inactive
ZINC11527065,8,Inactive
ZINC31784419,8,Inactive
ZINC22978860,8,Inactive
ZINC22418668,8,Inactive
ZINC30626346,8,Inactive
ZINC16217093,8,Inactive
ZINC05822745,8,Inactive
ZINC30737623,8,Inactive
ZINC08435200,8,Inactive
ZINC14946117,8,Inactive
ZINC08398330,8,Inactive
ZINC20424784,8,Inactive
ZINC25574707,8,Inactive
ZINC00962960,8,Inactive
ZINC14944841,8,Inactive
ZINC04335854,8,Inactive
ZINC08399384,8,Inactive
ZINC15482568,8,Inactive
ZINC14943133,8,Inactive
ZINC11491945,8,Inactive
ZINC12528835,8,Inactive
ZINC12520184,8,Inactive
ZINC22957779,8,Inactive
ZINC20102969,8,Inactive
ZINC22287099,8,Inactive
ZINC26942951,8,Inactive
ZINC30920331,8,Inactive
ZINC29565882,8,Inactive
ZINC08441578,8,Inactive
ZINC08445202,8,Inactive
ZINC21076436,8,Inactive
ZINC06005102,8,Inactive
ZINC08452635,8,Inactive
ZINC14957302,8,Inactive
ZINC21037779,8,Inactive
ZINC20072895,8,Inactive
ZINC09589880,8,Inactive
ZINC06196126,8,Inactive
ZINC08398697,8,Inactive
ZINC05889125,8,Inactive
ZINC27203859,8,Inactive
ZINC20685933,8,Inactive
ZINC25032772,8,Inactive
ZINC28214722,8,Inactive
ZINC16119887,8,Inactive
ZINC12547571,8,Inactive
ZINC08696038,8,Inactive
ZINC02307369,8,Inactive
ZINC16363089,8,Inactive
ZINC08796970,8,Inactive
ZINC06134839,8,Inactive
ZINC14978683,8,Inactive
ZINC04211827,8,Inactive
ZINC04230246,8,Inactive
ZINC14943513,8,Inactive
ZINC18181130,8,Inactive
ZINC03270904,8,Inactive
ZINC15186885,8,Inactive
ZINC14410576,8,Inactive
ZINC04360464,8,Inactive
ZINC23379703,8,Inactive
ZINC09827939,8,Inactive
ZINC30016885,8,Inactive
BDB50215689,7.9,Active
ZINC00735544,7.9,Inactive
ZINC08758486,7.9,Inactive
ZINC14949593,7.9,Inactive
ZINC06146432,7.9,Inactive
ZINC18077327,7.9,Inactive
ZINC26893750,7.9,Inactive
ZINC20424565,7.9,Inactive
ZINC24891531,7.9,Inactive
ZINC17157938,7.9,Inactive
ZINC27432581,7.9,Inactive
ZINC06585087,7.9,Inactive
ZINC07327400,7.9,Inactive
ZINC05933210,7.9,Inactive
ZINC13628778,7.9,Inactive
ZINC23340020,7.9,Inactive
ZINC31525025,7.9,Inactive
ZINC22248515,7.9,Inactive
ZINC28282662,7.9,Inactive
ZINC31372609,7.9,Inactive
ZINC29565887,7.9,Inactive
ZINC14943516,7.9,Inactive
ZINC13147688,7.9,Inactive
ZINC14951356,7.9,Inactive
ZINC20907043,7.9,Inactive
ZINC27250760,7.9,Inactive
ZINC12525161,7.9,Inactive
ZINC21082198,7.9,Inactive
ZINC20259106,7.9,Inactive
ZINC14651400,7.9,Inactive
ZINC28754396,7.9,Inactive
ZINC16333521,7.9,Inactive
ZINC11069689,7.9,Inactive
ZINC16052280,7.9,Inactive
ZINC20904998,7.9,Inactive
ZINC26676018,7.9,Inactive
ZINC04147416,7.9,Inactive
ZINC02853667,7.9,Inactive
ZINC02862083,7.9,Inactive
ZINC09512810,7.9,Inactive
ZINC09354897,7.9,Inactive
ZINC14159107,7.9,Inactive
ZINC20907313,7.9,Inactive
ZINC05124483,7.9,Inactive
ZINC08452651,7.9,Inactive
ZINC01660721,7.9,Inactive
ZINC12103046,7.9,Inactive
ZINC05542157,7.9,Inactive
ZINC05891709,7.9,Inactive
ZINC03053843,7.9,Inactive
ZINC02313639,7.9,Inactive
ZINC14042140,7.9,Inactive
ZINC29901700,7.9,Inactive
ZINC15314484,7.9,Inactive
ZINC02857930,7.8,Inactive
ZINC21325573,7.8,Inactive
ZINC12137693,7.8,Inactive
ZINC20375512,7.8,Inactive
ZINC09572526,7.8,Inactive
ZINC20921511,7.8,Inactive
ZINC16869756,7.8,Inactive
ZINC08444023,7.8,Inactive
ZINC14943027,7.8,Inactive
ZINC08427376,7.8,Inactive
ZINC29069567,7.8,Inactive
ZINC06472007,7.8,Inactive
ZINC20914107,7.8,Inactive
ZINC16219248,7.8,Inactive
ZINC02855052,7.8,Inactive
ZINC18773252,7.8,Inactive
ZINC21037356,7.8,Inactive
ZINC08439061,7.8,Inactive
ZINC06090010,7.8,Inactive
ZINC25435932,7.8,Inactive
ZINC06501978,7.8,Inactive
ZINC16909035,7.8,Inactive
ZINC29749771,7.8,Inactive
ZINC20912453,7.8,Inactive
ZINC14542356,7.8,Inactive
ZINC03220855,7.8,Inactive
ZINC08758720,7.8,Inactive
ZINC15166889,7.8,Inactive
ZINC27671417,7.8,Inactive
ZINC28139040,7.8,Inactive
ZINC27777504,7.8,Inactive
ZINC28875624,7.8,Inactive
ZINC04326271,7.8,Inactive
ZINC10261056,7.8,Inactive
ZINC04211759,7.8,Inactive
ZINC15776990,7.8,Inactive
ZINC10626372,7.8,Inactive
ZINC24974381,7.8,Inactive
ZINC17418626,7.8,Inactive
ZINC21442023,7.8,Inactive
ZINC14006038,7.8,Inactive
ZINC27460628,7.8,Inactive
ZINC22361566,7.8,Inactive
ZINC12190023,7.8,Inactive
ZINC26694413,7.8,Inactive
ZINC15283330,7.8,Inactive
ZINC10059925,7.8,Inactive
ZINC01237234,7.8,Inactive
ZINC14942987,7.8,Inactive
ZINC24983694,7.8,Inactive
ZINC27395161,7.8,Inactive
ZINC24959960,7.8,Inactive
ZINC17361077,7.8,Inactive
ZINC29714210,7.8,Inactive
ZINC13623550,7.8,Inactive
BDB50007277,7.7,Active
ZINC03982221,7.7,Inactive
ZINC10478975,7.7,Inactive
ZINC08671163,7.7,Inactive
ZINC27457877,7.7,Inactive
ZINC27725893,7.7,Inactive
ZINC04346153,7.7,Inactive
ZINC14964022,7.7,Inactive
ZINC13498823,7.7,Inactive
ZINC28947773,7.7,Inactive
ZINC02146144,7.7,Inactive
ZINC31784423,7.7,Inactive
ZINC12516090,7.7,Inactive
ZINC25893075,7.7,Inactive
ZINC22406954,7.7,Inactive
ZINC14707413,7.7,Inactive
ZINC20836722,7.7,Inactive
ZINC20907322,7.7,Inactive
ZINC15482566,7.7,Inactive
ZINC04302817,7.7,Inactive
ZINC31604266,7.7,Inactive
ZINC16052448,7.7,Inactive
ZINC28570521,7.7,Inactive
ZINC14943028,7.7,Inactive
ZINC01660723,7.7,Inactive
ZINC17016082,7.7,Inactive
ZINC27598814,7.7,Inactive
ZINC26798437,7.7,Inactive
ZINC05731846,7.7,Inactive
ZINC14943131,7.7,Inactive
ZINC08796497,7.7,Inactive
ZINC11945116,7.7,Inactive
ZINC25600423,7.7,Inactive
ZINC24931431,7.7,Inactive
ZINC14006031,7.7,Inactive
ZINC08796366,7.7,Inactive
ZINC06078455,7.7,Inactive
ZINC08430061,7.7,Inactive
ZINC06093328,7.7,Inactive
ZINC21317181,7.7,Inactive
ZINC22585412,7.7,Inactive
ZINC32024031,7.7,Inactive
ZINC19314297,7.7,Inactive
ZINC06005114,7.7,Inactive
ZINC08417281,7.7,Inactive
ZINC25829333,7.7,Inactive
ZINC29069574,7.7,Inactive
ZINC21039487,7.7,Inactive
ZINC16671423,7.7,Inactive
ZINC02637059,7.7,Inactive
ZINC20424438,7.7,Inactive
ZINC03146728,7.7,Inactive
ZINC29884620,7.7,Inactive
ZINC10012781,7.7,Inactive
ZINC12554611,7.7,Inactive
ZINC25982755,7.7,Inactive
ZINC24170623,7.7,Inactive
ZINC26406382,7.7,Inactive
BDB50013211,7.6,Active
BDB50013212,7.6,Active
BDB50279858,7.6,Active
ZINC04208883,7.6,Inactive
ZINC14971791,7.6,Inactive
ZINC21038552,7.6,Inactive
ZINC13143623,7.6,Inactive
ZINC29747691,7.6,Inactive
ZINC20110791,7.6,Inactive
ZINC27850421,7.6,Inactive
ZINC14273859,7.6,Inactive
ZINC26326834,7.6,Inactive
ZINC22447065,7.6,Inactive
ZINC03830460,7.6,Inactive
ZINC12475445,7.6,Inactive
ZINC04836833,7.6,Inactive
ZINC19473099,7.6,Inactive
ZINC16884655,7.6,Inactive
ZINC10530484,7.6,Inactive
ZINC13678272,7.6,Inactive
ZINC20907316,7.6,Inactive
ZINC08431760,7.6,Inactive
ZINC06458914,7.6,Inactive
ZINC13527788,7.6,Inactive
ZINC13364613,7.6,Inactive
ZINC14943219,7.6,Inactive
ZINC14156169,7.6,Inactive
ZINC29357326,7.6,Inactive
ZINC21152163,7.6,Inactive
ZINC22716118,7.6,Inactive
ZINC21075855,7.6,Inactive
ZINC04418644,7.6,Inactive
ZINC26178659,7.6,Inactive
ZINC25929693,7.6,Inactive
ZINC16052279,7.6,Inactive
ZINC05010945,7.6,Inactive
ZINC10729513,7.6,Inactive
ZINC09561969,7.6,Inactive
ZINC08794831,7.6,Inactive
ZINC11305343,7.6,Inactive
ZINC14971782,7.6,Inactive
ZINC13855035,7.6,Inactive
ZINC24002093,7.6,Inactive
ZINC09598435,7.6,Inactive
ZINC14946114,7.6,Inactive
ZINC21036914,7.6,Inactive
ZINC12005545,7.6,Inactive
ZINC31083417,7.6,Inactive
ZINC30990743,7.6,Inactive
ZINC14946736,7.6,Inactive
ZINC05542161,7.6,Inactive
ZINC05742097,7.6,Inactive
ZINC12563885,7.6,Inactive
ZINC20424653,7.6,Inactive
ZINC03251112,7.6,Inactive
ZINC14943519,7.6,Inactive
ZINC11321631,7.6,Inactive
ZINC23555445,7.6,Inactive
ZINC23370373,7.6,Inactive
ZINC15548292,7.6,Inactive
ZINC20958888,7.6,Inactive
ZINC31953276,7.6,Inactive
ZINC03281306,7.6,Inactive
ZINC28215205,7.6,Inactive
ZINC16673672,7.5,Inactive
ZINC24375154,7.5,Inactive
ZINC08430066,7.5,Inactive
ZINC14040575,7.5,Inactive
ZINC21968645,7.5,Inactive
ZINC04237038,7.5,Inactive
ZINC17063290,7.5,Inactive
ZINC13997519,7.5,Inactive
ZINC00138172,7.5,Inactive
ZINC08871047,7.5,Inactive
ZINC04089857,7.5,Inactive
ZINC14530904,7.5,Inactive
ZINC14479685,7.5,Inactive
ZINC05185538,7.5,Inactive
ZINC06056704,7.5,Inactive
ZINC23511425,7.5,Inactive
ZINC14943030,7.5,Inactive
ZINC12573487,7.5,Inactive
ZINC19901146,7.5,Inactive
ZINC31721415,7.5,Inactive
ZINC24635031,7.5,Inactive
ZINC12042566,7.5,Inactive
ZINC28115980,7.5,Inactive
ZINC08399544,7.5,Inactive
ZINC15535327,7.5,Inactive
ZINC06714142,7.5,Inactive
ZINC22549401,7.5,Inactive
ZINC29747839,7.5,Inactive
ZINC08743247,7.5,Inactive
ZINC15026217,7.5,Inactive
ZINC18052854,7.5,Inactive
ZINC02140024,7.5,Inactive
ZINC24974389,7.5,Inactive
ZINC14971795,7.5,Inactive
ZINC15896174,7.5,Inactive
ZINC22678052,7.5,Inactive
ZINC23140308,7.5,Inactive
ZINC31604660,7.5,Inactive
ZINC26108807,7.5,Inactive
ZINC04018612,7.5,Inactive
ZINC23357775,7.5,Inactive
ZINC05124487,7.5,Inactive
ZINC30961399,7.5,Inactive
ZINC04990461,7.5,Inactive
ZINC14783858,7.5,Inactive
ZINC07431491,7.5,Inactive
ZINC29976203,7.5,Inactive
ZINC30644743,7.5,Inactive
ZINC25117936,7.5,Inactive
ZINC29352934,7.5,Inactive
ZINC22902141,7.5,Inactive
ZINC30803125,7.5,Inactive
ZINC12621077,7.5,Inactive
ZINC13501233,7.5,Inactive
ZINC29666885,7.5,Inactive
ZINC15909500,7.5,Inactive
ZINC14978278,7.4,Inactive
ZINC31362792,7.4,Inactive
ZINC08794782,7.4,Inactive
ZINC01442079,7.4,Inactive
ZINC16660613,7.4,Inactive
ZINC13624798,7.4,Inactive
ZINC26937153,7.4,Inactive
ZINC17263368,7.4,Inactive
ZINC08416933,7.4,Inactive
ZINC09357077,7.4,Inactive
ZINC18152485,7.4,Inactive
ZINC04974923,7.4,Inactive
ZINC14943503,7.4,Inactive
ZINC08396661,7.4,Inactive
ZINC16070168,7.4,Inactive
ZINC15806184,7.4,Inactive
ZINC02055474,7.4,Inactive
ZINC04891672,7.4,Inactive
ZINC15063336,7.4,Inactive
ZINC28538674,7.4,Inactive
ZINC15808232,7.4,Inactive
ZINC08453601,7.4,Inactive
ZINC05440405,7.4,Inactive
ZINC06135922,7.4,Inactive
ZINC14413098,7.4,Inactive
ZINC29062303,7.4,Inactive
ZINC06600688,7.4,Inactive
ZINC14041889,7.4,Inactive
ZINC14946753,7.4,Inactive
ZINC26598625,7.4,Inactive
ZINC15995205,7.4,Inactive
ZINC23058892,7.4,Inactive
ZINC04044957,7.4,Inactive
ZINC21080913,7.4,Inactive
ZINC29565897,7.4,Inactive
ZINC25618243,7.4,Inactive
ZINC15495744,7.4,Inactive
ZINC20918144,7.4,Inactive
ZINC08616778,7.4,Inactive
ZINC27041976,7.4,Inactive
ZINC25655253,7.4,Inactive
ZINC04190742,7.4,Inactive
ZINC17981693,7.4,Inactive
ZINC00920383,7.4,Inactive
ZINC08444441,7.4,Inactive
ZINC23966789,7.4,Inactive
ZINC14522796,7.4,Inactive
ZINC13618472,7.4,Inactive
ZINC21083809,7.4,Inactive
ZINC21457061,7.4,Inactive
ZINC14530905,7.4,Inactive
ZINC05724358,7.4,Inactive
ZINC17100458,7.4,Inactive
ZINC28568793,7.4,Inactive
ZINC21084061,7.4,Inactive
ZINC06826497,7.4,Inactive
ZINC20171717,7.4,Inactive
ZINC31570482,7.4,Inactive
ZINC10535630,7.4,Inactive
ZINC08465495,7.4,Inactive
ZINC27812518,7.4,Inactive
ZINC11582932,7.4,Inactive
ZINC14447974,7.4,Inactive
ZINC28137415,7.4,Inactive
ZINC14745914,7.4,Inactive
ZINC29096536,7.4,Inactive
BDB50013221,7.3,Active
ZINC16102225,7.3,Inactive
ZINC14946752,7.3,Inactive
ZINC17418623,7.3,Inactive
ZINC19325977,7.3,Inactive
ZINC12803011,7.3,Inactive
ZINC29096370,7.3,Inactive
ZINC28633365,7.3,Inactive
ZINC20912448,7.3,Inactive
ZINC14947144,7.3,Inactive
ZINC09598434,7.3,Inactive
ZINC21082182,7.3,Inactive
ZINC20119677,7.3,Inactive
ZINC31567756,7.3,Inactive
ZINC23050247,7.3,Inactive
ZINC11708729,7.3,Inactive
ZINC16795075,7.3,Inactive
ZINC21371427,7.3,Inactive
ZINC04027167,7.3,Inactive
ZINC02088612,7.3,Inactive
ZINC28568909,7.3,Inactive
ZINC06005108,7.3,Inactive
ZINC14569535,7.3,Inactive
ZINC20905079,7.3,Inactive
ZINC08670784,7.3,Inactive
ZINC09854850,7.3,Inactive
ZINC24646845,7.3,Inactive
ZINC20082721,7.3,Inactive
ZINC27758928,7.3,Inactive
ZINC27812263,7.3,Inactive
ZINC14943514,7.3,Inactive
ZINC31228557,7.3,Inactive
ZINC07797262,7.3,Inactive
ZINC08439511,7.3,Inactive
ZINC04296272,7.3,Inactive
ZINC17306969,7.3,Inactive
ZINC26903002,7.3,Inactive
ZINC24792896,7.3,Inactive
ZINC23012080,7.3,Inactive
ZINC28689166,7.3,Inactive
ZINC10823448,7.3,Inactive
