ID,Score,Real_Class
ZINC15826142,6.50308640284,Inactive
ZINC05723916,6.50205587541,Inactive
ZINC04018262,6.50179024535,Inactive
ZINC08384594,6.5016195009,Inactive
ZINC11298007,6.50111057531,Inactive
ZINC14946118,6.50011024988,Inactive
ZINC04354636,6.49814827439,Inactive
ZINC04335854,6.49473115764,Inactive
ZINC04211825,6.49376559756,Inactive
ZINC14943027,6.4926761703,Inactive
ZINC17654019,6.48891145241,Inactive
ZINC15228296,6.4853717022,Inactive
ZINC14956551,6.48333263941,Inactive
ZINC14943219,6.48181529453,Inactive
ZINC31841763,6.48124458429,Inactive
ZINC10555060,6.4804379266,Inactive
ZINC17307412,6.48009246672,Inactive
ZINC14943516,6.47283205575,Inactive
ZINC08398703,6.46985811041,Inactive
ZINC22471839,6.46750878025,Inactive
ZINC16052280,6.46199048962,Inactive
ZINC00825240,6.46146309311,Inactive
ZINC29491979,6.46080851063,Inactive
ZINC04213510,6.45705409232,Inactive
ZINC16052279,6.45641035659,Inactive
ZINC06906533,6.45573254412,Inactive
BDB50215706,6.45466433053,Active
ZINC10547456,6.45409182877,Inactive
ZINC04791962,6.45195627584,Inactive
ZINC04063872,6.45166283518,Inactive
ZINC04208877,6.45076137515,Inactive
ZINC15162339,6.45069955283,Inactive
ZINC04527622,6.45053879582,Inactive
ZINC14943028,6.44919718066,Inactive
ZINC14977739,6.44876509125,Inactive
ZINC14944097,6.44433009459,Inactive
ZINC14971782,6.44231871315,Inactive
ZINC04068947,6.44228894135,Inactive
ZINC14957302,6.4403042156,Inactive
BDB50215694,6.43481909488,Active
ZINC31362792,6.4337633905,Inactive
ZINC04211827,6.43341126375,Inactive
ZINC05371588,6.43217101966,Inactive
ZINC06458905,6.43184861102,Inactive
ZINC06041759,6.42914671465,Inactive
ZINC17418623,6.42797742674,Inactive
ZINC30961399,6.42630188667,Inactive
ZINC16909035,6.42332365751,Inactive
ZINC14946119,6.42283369856,Inactive
ZINC04917380,6.42214039306,Inactive
ZINC03285150,6.42136523689,Inactive
ZINC06156943,6.4191734074,Inactive
ZINC14949593,6.41902409772,Inactive
ZINC05889453,6.41807407289,Inactive
ZINC00902653,6.41777021416,Inactive
ZINC24891531,6.41641390983,Inactive
ZINC17063290,6.41636068196,Inactive
ZINC09209423,6.41627985374,Inactive
ZINC08435200,6.41450118689,Inactive
ZINC14542356,6.41440921619,Inactive
ZINC17418626,6.41417016314,Inactive
ZINC14973093,6.41395204254,Inactive
ZINC13940522,6.41366656703,Inactive
ZINC05519380,6.4133727918,Inactive
ZINC16884655,6.41336617538,Inactive
ZINC04209669,6.41219498563,Inactive
ZINC04282832,6.41026544601,Inactive
ZINC10059925,6.40976991762,Inactive
ZINC12658489,6.40838618267,Inactive
ZINC22834799,6.40763700901,Inactive
ZINC01660723,6.40709637945,Inactive
ZINC08871047,6.40591313678,Inactive
ZINC24716311,6.40503212494,Inactive
ZINC13628778,6.40385481847,Inactive
ZINC04335686,6.40355598474,Inactive
ZINC14971050,6.40200729129,Inactive
ZINC11460170,6.40170629892,Inactive
ZINC14946114,6.40102906082,Inactive
ZINC09130519,6.40013521787,Inactive
ZINC04208883,6.39662565116,Inactive
ZINC04768957,6.39424320016,Inactive
ZINC08446446,6.39415542847,Inactive
ZINC08448562,6.39408381404,Inactive
ZINC12927653,6.39316171178,Inactive
ZINC14971795,6.39250766583,Inactive
ZINC06005108,6.38946537518,Inactive
ZINC05542157,6.38902019994,Inactive
ZINC15482566,6.38725191741,Inactive
ZINC06239727,6.38372301026,Inactive
ZINC01660721,6.38358398975,Inactive
ZINC13609833,6.38221165981,Inactive
ZINC16363089,6.38054886726,Inactive
ZINC13744227,6.38040782601,Inactive
ZINC30900238,6.37988756733,Inactive
ZINC14946647,6.37898988141,Inactive
ZINC17306969,6.37789617665,Inactive
ZINC05891709,6.37685566873,Inactive
ZINC14944841,6.37674818291,Inactive
ZINC09648375,6.37560959577,Inactive
ZINC14946790,6.37353188955,Inactive
ZINC04302824,6.37339674804,Inactive
ZINC09598434,6.37322590621,Inactive
ZINC01442079,6.37294977758,Inactive
ZINC22007497,6.37275297989,Inactive
ZINC26406382,6.37234052845,Inactive
ZINC14945351,6.3714903247,Inactive
ZINC14964022,6.37006428174,Inactive
ZINC03939214,6.36888640168,Inactive
ZINC03937838,6.36691813726,Inactive
ZINC14943505,6.36618603158,Inactive
ZINC03281306,6.36618273517,Inactive
ZINC23254586,6.36436347426,Inactive
BDB50215703,6.36431427234,Active
ZINC14707413,6.36407268167,Inactive
ZINC08214783,6.36378393798,Inactive
ZINC20914254,6.36376877734,Inactive
ZINC14951356,6.36355438519,Inactive
ZINC14946753,6.3619902619,Inactive
ZINC01287719,6.36035212448,Inactive
ZINC20424718,6.35797957708,Inactive
ZINC14442112,6.3572257062,Inactive
ZINC14297748,6.35697670317,Inactive
ZINC14945353,6.35642280147,Inactive
ZINC20424565,6.35588391698,Inactive
ZINC14942814,6.35497625625,Inactive
ZINC05063018,6.35413055581,Inactive
ZINC14947918,6.35399483034,Inactive
ZINC02862083,6.35070849493,Inactive
ZINC15315271,6.35062738435,Inactive
ZINC16688935,6.34999829843,Inactive
ZINC18077245,6.34717125978,Inactive
ZINC20685938,6.34545685584,Inactive
ZINC08441578,6.34491722755,Inactive
BDB50215673,6.34475596217,Active
ZINC26379186,6.34411260095,Inactive
ZINC06077040,6.34395747361,Inactive
ZINC03870533,6.34378744702,Inactive
ZINC19480601,6.34233811326,Inactive
ZINC04068896,6.34187418502,Inactive
ZINC08399544,6.34043736473,Inactive
ZINC06924825,6.34035146684,Inactive
ZINC05889125,6.33797520298,Inactive
ZINC29901700,6.33781982284,Inactive
ZINC06511955,6.33761867719,Inactive
ZINC08407767,6.3365342312,Inactive
ZINC14943503,6.33562332528,Inactive
ZINC03301280,6.33538088342,Inactive
ZINC14944102,6.33468092413,Inactive
ZINC00902663,6.33396771756,Inactive
ZINC28754396,6.33365944434,Inactive
ZINC11945116,6.33258080818,Inactive
ZINC28538674,6.33241436021,Inactive
ZINC16885100,6.33223381597,Inactive
ZINC15171678,6.32959127573,Inactive
ZINC05124487,6.32950741687,Inactive
ZINC04230246,6.32807292806,Inactive
ZINC08758720,6.3278505548,Inactive
ZINC29749817,6.32734695304,Inactive
ZINC08797071,6.32583959423,Inactive
ZINC01631758,6.32580824247,Inactive
ZINC14946120,6.32510469098,Inactive
ZINC02968854,6.3242329888,Inactive
ZINC03456346,6.32378881432,Inactive
ZINC28568793,6.32207120579,Inactive
ZINC14040575,6.32160086013,Inactive
ZINC14943133,6.32068425823,Inactive
ZINC09680692,6.32061852815,Inactive
ZINC05124483,6.32017505507,Inactive
ZINC19901146,6.32004607375,Inactive
ZINC05063022,6.31968743808,Inactive
ZINC17307407,6.31903464919,Inactive
ZINC29884620,6.31722600729,Inactive
ZINC20072895,6.31587623722,Inactive
ZINC03031896,6.31548708464,Inactive
ZINC23357775,6.31358841248,Inactive
ZINC04282272,6.3131378046,Inactive
ZINC14530905,6.3126069952,Inactive
ZINC21457061,6.31167938394,Inactive
ZINC30792017,6.31140125543,Inactive
ZINC13855035,6.31105561348,Inactive
ZINC24784985,6.3110020147,Inactive
ZINC08439057,6.3101876187,Inactive
ZINC31447572,6.31011284615,Inactive
ZINC21457069,6.30878929614,Inactive
ZINC14949517,6.30840464694,Inactive
ZINC06472012,6.30703493552,Inactive
ZINC03618731,6.30685862755,Inactive
ZINC05760711,6.3052263834,Inactive
ZINC02140024,6.3051399399,Inactive
ZINC08430061,6.30389591334,Inactive
ZINC08439511,6.30336415206,Inactive
ZINC08444441,6.30021408561,Inactive
ZINC32024031,6.2981182982,Inactive
ZINC04211759,6.29719786947,Inactive
ZINC06134839,6.29712877773,Inactive
ZINC04068527,6.296768353,Inactive
ZINC04014946,6.29629003536,Inactive
ZINC08396840,6.29625827226,Inactive
ZINC02234033,6.29593710049,Inactive
ZINC14535393,6.29342289758,Inactive
ZINC04044957,6.29247967216,Inactive
BDB50007286,6.29246171188,Active
ZINC28111687,6.29245400644,Inactive
ZINC16884844,6.29146105039,Inactive
ZINC01425290,6.29085128978,Inactive
ZINC08444023,6.29055100865,Inactive
ZINC17014995,6.28945230504,Inactive
ZINC28538665,6.2893474324,Inactive
ZINC10833322,6.28861901572,Inactive
ZINC29749819,6.2884212698,Inactive
ZINC22447045,6.28711278849,Inactive
ZINC17965722,6.28650198379,Inactive
ZINC01270761,6.28595513777,Inactive
ZINC06090013,6.28506542406,Inactive
ZINC28214722,6.28506425989,Inactive
ZINC20424571,6.28502348711,Inactive
ZINC21039487,6.28383456873,Inactive
ZINC29565887,6.2819180777,Inactive
ZINC26837773,6.28165239404,Inactive
ZINC28541058,6.27968513072,Inactive
ZINC20920275,6.27953828506,Inactive
ZINC21037356,6.27919506555,Inactive
ZINC03088978,6.2791379202,Inactive
ZINC08696038,6.27852701159,Inactive
ZINC12791658,6.27741681072,Inactive
ZINC31604266,6.27668217263,Inactive
ZINC06146162,6.27616327229,Inactive
ZINC03285154,6.27609936648,Inactive
ZINC05496125,6.27557571765,Inactive
ZINC11527065,6.27518671053,Inactive
ZINC04237038,6.27511469576,Inactive
ZINC04208844,6.27503357849,Inactive
ZINC22716118,6.27421279246,Inactive
ZINC09461105,6.27348030715,Inactive
ZINC21860587,6.27338270615,Inactive
ZINC08722037,6.27312072689,Inactive
ZINC06973610,6.27290430878,Inactive
ZINC20115959,6.27174693793,Inactive
ZINC21080705,6.27163240901,Inactive
ZINC02948818,6.27109829531,Inactive
ZINC27598814,6.27088306709,Inactive
ZINC10626372,6.27019797177,Inactive
ZINC15186885,6.2700319253,Inactive
ZINC02854940,6.2694351136,Inactive
ZINC14964599,6.2687367752,Inactive
ZINC14946736,6.2672733485,Inactive
ZINC11296837,6.26620280922,Inactive
ZINC11814036,6.26612628385,Inactive
ZINC20424784,6.26540188841,Inactive
ZINC01630656,6.26473438351,Inactive
ZINC06488750,6.26469705001,Inactive
ZINC14533637,6.26354472804,Inactive
ZINC14569535,6.26289637366,Inactive
ZINC04914459,6.26267909151,Inactive
ZINC08625303,6.26209007143,Inactive
ZINC17307222,6.26058283027,Inactive
ZINC25829333,6.25909647261,Inactive
ZINC14156169,6.25708173612,Inactive
ZINC08438023,6.25628023493,Inactive
ZINC09572526,6.25556494548,Inactive
ZINC20424438,6.25540666182,Inactive
ZINC23360475,6.25531244794,Inactive
ZINC02450800,6.25493909755,Inactive
ZINC09674205,6.25478360239,Inactive
ZINC08836223,6.25384333445,Inactive
ZINC14157902,6.25350582368,Inactive
ZINC04990461,6.25266854163,Inactive
ZINC08398694,6.25264821546,Inactive
ZINC14946679,6.25197775333,Inactive
ZINC12520184,6.25079454828,Inactive
ZINC27432581,6.2506595336,Inactive
ZINC14963282,6.25065287465,Inactive
ZINC28879271,6.25050271159,Inactive
ZINC17307223,6.25045014045,Inactive
ZINC28129680,6.24979052593,Inactive
ZINC04068807,6.2493139222,Inactive
ZINC08445208,6.24822981783,Inactive
ZINC14947144,6.24791834635,Inactive
BDB50160720,6.24778357594,Active
ZINC18077327,6.24766943261,Inactive
ZINC14978244,6.24653865495,Inactive
ZINC06135763,6.24624286975,Inactive
ZINC29069567,6.24295158866,Inactive
ZINC12621077,6.24135040634,Inactive
ZINC20907043,6.24117461146,Inactive
ZINC24974389,6.24020828598,Inactive
ZINC09354187,6.23966568956,Inactive
ZINC27777504,6.23757672648,Inactive
ZINC09598435,6.23706802234,Inactive
ZINC16665507,6.23689830343,Inactive
ZINC23802442,6.23663470263,Inactive
ZINC02140021,6.23660741239,Inactive
ZINC19314297,6.23569106223,Inactive
ZINC29565882,6.23536771882,Inactive
ZINC30920331,6.2352009856,Inactive
ZINC20856666,6.23486113092,Inactive
ZINC10729513,6.23460680352,Inactive
ZINC06458914,6.23372178571,Inactive
ZINC03618727,6.23335411153,Inactive
ZINC20909010,6.23314202026,Inactive
ZINC29714210,6.23290963309,Inactive
ZINC30626346,6.23021830219,Inactive
ZINC25390046,6.22990114822,Inactive
ZINC21083809,6.22833893308,Inactive
ZINC08439061,6.22787295891,Inactive
ZINC27671417,6.22777920831,Inactive
ZINC19325977,6.22764439864,Inactive
ZINC25783361,6.22742244712,Inactive
ZINC06156953,6.22648469055,Inactive
ZINC06601669,6.22530904037,Inactive
ZINC20080879,6.22474788372,Inactive
ZINC29747690,6.22381009901,Inactive
ZINC08417281,6.22365830254,Inactive
ZINC14159094,6.2227949856,Inactive
ZINC27457877,6.22274786135,Inactive
ZINC14745914,6.2222645435,Inactive
ZINC13967958,6.22224426426,Inactive
ZINC04068971,6.22220143965,Inactive
ZINC14946752,6.22192754184,Inactive
ZINC02975721,6.22175827257,Inactive
ZINC04877106,6.22069881377,Inactive
ZINC04068624,6.22049885005,Inactive
ZINC05839992,6.22049800068,Inactive
ZINC12103046,6.21996173888,Inactive
ZINC21861440,6.21979519441,Inactive
ZINC14530904,6.2188781163,Inactive
ZINC23474832,6.21859702747,Inactive
ZINC31525025,6.2184299353,Inactive
ZINC05822958,6.21753791894,Inactive
ZINC13998798,6.21723328051,Inactive
ZINC15283330,6.21684566779,Inactive
ZINC08396775,6.21664836021,Inactive
ZINC03439608,6.21656353736,Inactive
ZINC06462149,6.21640453656,Inactive
ZINC21037779,6.21620409835,Inactive
ZINC25182109,6.21613428566,Inactive
ZINC02132221,6.21585808076,Inactive
ZINC00735544,6.21564380368,Inactive
ZINC09354897,6.2153460365,Inactive
ZINC01134474,6.21493111359,Inactive
ZINC15166886,6.21473885504,Inactive
ZINC08836649,6.21467815047,Inactive
ZINC09512810,6.21436292634,Inactive
ZINC14432559,6.21435523787,Inactive
ZINC10261056,6.21299369819,Inactive
ZINC21320823,6.21292659771,Inactive
ZINC12005545,6.21283570039,Inactive
ZINC21325469,6.21271779224,Inactive
ZINC00846682,6.21193344375,Inactive
ZINC04191127,6.21112310953,Inactive
ZINC28212967,6.2108894187,Inactive
ZINC16671423,6.20929166103,Inactive
ZINC31516724,6.20898346101,Inactive
ZINC14945145,6.20807597102,Inactive
ZINC08426079,6.20736141556,Inactive
ZINC04018612,6.20579064273,Inactive
ZINC16119887,6.20512918671,Inactive
ZINC13618472,6.20496647072,Inactive
ZINC20424653,6.20345470855,Inactive
ZINC17315510,6.20322613505,Inactive
ZINC14957098,6.20306075462,Inactive
ZINC08452651,6.20280534196,Inactive
ZINC08743247,6.20214472958,Inactive
ZINC02055474,6.20193998816,Inactive
ZINC08465495,6.20166451612,Inactive
ZINC14159107,6.20090695871,Inactive
ZINC26627357,6.20046159996,Inactive
ZINC22965795,6.19988280388,Inactive
ZINC31453866,6.19963859201,Inactive
ZINC14413098,6.19955328496,Inactive
ZINC06041760,6.19954968406,Inactive
ZINC21084061,6.19923167994,Inactive
ZINC29747839,6.19720122347,Inactive
ZINC08386277,6.19705300346,Inactive
ZINC29290068,6.19681238824,Inactive
ZINC13143623,6.19658763821,Inactive
ZINC23966789,6.19633580901,Inactive
ZINC20911014,6.19578458993,Inactive
ZINC15026217,6.19576377964,Inactive
ZINC02932781,6.19486251388,Inactive
ZINC12042566,6.1945281031,Inactive
ZINC06162576,6.19434452462,Inactive
ZINC20685933,6.19394757213,Inactive
ZINC11087547,6.19373442006,Inactive
ZINC04044940,6.1936136613,Inactive
ZINC02140022,6.19351623775,Inactive
ZINC29069574,6.19334848697,Inactive
ZINC30803125,6.19304241423,Inactive
ZINC14948798,6.19274461942,Inactive
ZINC08794281,6.19272909234,Inactive
ZINC25600423,6.19177354749,Inactive
ZINC04326271,6.19169951325,Inactive
ZINC17016082,6.19039352497,Inactive
ZINC29565892,6.19028873581,Inactive
ZINC05478286,6.19021969104,Inactive
ZINC06600688,6.19007901662,Inactive
ZINC20424802,6.18988930338,Inactive
ZINC02948891,6.18932177363,Inactive
ZINC14410576,6.18812281698,Inactive
ZINC25655253,6.18811884572,Inactive
ZINC28855033,6.18762671766,Inactive
ZINC21325573,6.18717009534,Inactive
ZINC15808232,6.18675994081,Inactive
ZINC27163823,6.18646707805,Inactive
ZINC14580448,6.18607275015,Inactive
ZINC02856843,6.18491980427,Inactive
ZINC30016885,6.18447952266,Inactive
ZINC25032772,6.18387699881,Inactive
ZINC06146207,6.18353670699,Inactive
ZINC27963357,6.1829099852,Inactive
ZINC13498823,6.18222453309,Inactive
ZINC04047442,6.181716986,Inactive
ZINC28995812,6.1813593009,Inactive
ZINC20527577,6.181125212,Inactive
ZINC20375512,6.18033806694,Inactive
ZINC17263368,6.17992262189,Inactive
ZINC04068965,6.17873015332,Inactive
ZINC12565985,6.17780664402,Inactive
ZINC00920383,6.17698625389,Inactive
ZINC15314484,6.17661386757,Inactive
ZINC10219314,6.17555201437,Inactive
ZINC17102380,6.17505142571,Inactive
ZINC21442023,6.17453863439,Inactive
ZINC04418644,6.17405139591,Inactive
ZINC14942987,6.17402079574,Inactive
ZINC24792896,6.17371432459,Inactive
ZINC14158209,6.17306861138,Inactive
ZINC20914107,6.17276032255,Inactive
ZINC20214660,6.17231204854,Inactive
ZINC03982221,6.17178412286,Inactive
ZINC08398512,6.17177643222,Inactive
ZINC12900885,6.17153803614,Inactive
ZINC14946758,6.17140147791,Inactive
ZINC02975722,6.17128960678,Inactive
ZINC10188444,6.17101322162,Inactive
ZINC09135243,6.17015837754,Inactive
ZINC09827939,6.16998755499,Inactive
ZINC04287276,6.16994499119,Inactive
ZINC08796366,6.16961672525,Inactive
ZINC06135922,6.16956597579,Inactive
ZINC28307283,6.16955650256,Inactive
ZINC18953806,6.16953179062,Inactive
ZINC04118420,6.1694042673,Inactive
ZINC04296272,6.16937171127,Inactive
ZINC05519412,6.16858279851,Inactive
ZINC08453602,6.16691797993,Inactive
ZINC02588288,6.16634910151,Inactive
ZINC12137693,6.16605162163,Inactive
ZINC08758486,6.16593322287,Inactive
ZINC26893750,6.16503730941,Inactive
ZINC05941340,6.16449986031,Inactive
ZINC20425146,6.16360575272,Inactive
ZINC21075595,6.16354693417,Inactive
ZINC20425174,6.16305306993,Inactive
ZINC14040705,6.16214458428,Inactive
ZINC15166889,6.16209996133,Inactive
ZINC29724974,6.16204348691,Inactive
ZINC08794831,6.16103372549,Inactive
ZINC02085306,6.1606002419,Inactive
ZINC01650233,6.16059290085,Inactive
ZINC22453359,6.16034089383,Inactive
ZINC03146728,6.15860446979,Inactive
ZINC05440405,6.15799377286,Inactive
ZINC20259106,6.1579412557,Inactive
ZINC31784423,6.15787610462,Inactive
ZINC16658101,6.15782289374,Inactive
ZINC04068747,6.15724452293,Inactive
ZINC25033420,6.15675311798,Inactive
ZINC08431760,6.15654429878,Inactive
ZINC21320843,6.15566274441,Inactive
ZINC00695539,6.15556692066,Inactive
ZINC08396661,6.15495839951,Inactive
ZINC02855052,6.15425814758,Inactive
ZINC08427376,6.15354889781,Inactive
ZINC08452647,6.15305161921,Inactive
ZINC20836496,6.1525923377,Inactive
ZINC31905721,6.15252559555,Inactive
ZINC03259652,6.15248685299,Inactive
ZINC13128676,6.15237562887,Inactive
ZINC22585412,6.15198547682,Inactive
ZINC06301345,6.15112338613,Inactive
ZINC31348291,6.15096592848,Inactive
ZINC02233250,6.15081933733,Inactive
ZINC02088612,6.15005355792,Inactive
ZINC27815228,6.14943898071,Inactive
ZINC04068576,6.14929799699,Inactive
ZINC04098456,6.14893120079,Inactive
ZINC04068803,6.14886900819,Inactive
ZINC29749771,6.14868716908,Inactive
ZINC05189651,6.14839974396,Inactive
ZINC18052854,6.14832433046,Inactive
ZINC29464726,6.14825995296,Inactive
ZINC29748946,6.14728995763,Inactive
ZINC20171717,6.14713866149,Inactive
ZINC30744708,6.14689760135,Inactive
ZINC20292462,6.14639021245,Inactive
ZINC12528835,6.1458980997,Inactive
ZINC24974381,6.14586873779,Inactive
ZINC14581178,6.14513854638,Inactive
ZINC20287365,6.1447515919,Inactive
ZINC22847198,6.14434828524,Inactive
ZINC21080913,6.14428183015,Inactive
ZINC25478571,6.14407439017,Inactive
ZINC12525161,6.14395212867,Inactive
ZINC09854850,6.14380887903,Inactive
ZINC12647582,6.14373648092,Inactive
ZINC08453601,6.14327656469,Inactive
ZINC26598625,6.14318248127,Inactive
ZINC14978683,6.14316115902,Inactive
ZINC25418934,6.14311871666,Inactive
ZINC20907466,6.14294808305,Inactive
ZINC25435932,6.14257916169,Inactive
ZINC02495666,6.14239058513,Inactive
ZINC14965985,6.14119252435,Inactive
ZINC12529047,6.14066925738,Inactive
ZINC08397414,6.14007511701,Inactive
ZINC08796497,6.13988857074,Inactive
ZINC14944086,6.13958591758,Inactive
ZINC21075855,6.13948358026,Inactive
ZINC21038552,6.13799159417,Inactive
ZINC05724358,6.13778063716,Inactive
ZINC13968079,6.13650304348,Inactive
ZINC10836576,6.13614772686,Inactive
ZINC24170623,6.13584576689,Inactive
ZINC20110791,6.13522795068,Inactive
ZINC28139040,6.13445001654,Inactive
ZINC11792743,6.13360815433,Inactive
ZINC27850421,6.13347801942,Inactive
ZINC16251578,6.13275706695,Inactive
ZINC21079972,6.13250995868,Inactive
ZINC20425082,6.13244190416,Inactive
ZINC15548292,6.13183309987,Inactive
ZINC08794782,6.13145551617,Inactive
ZINC00692711,6.13140829707,Inactive
ZINC26792087,6.13028809094,Inactive
ZINC14524883,6.13019005011,Inactive
ZINC27439698,6.12951994923,Inactive
ZINC20131727,6.12890866154,Inactive
ZINC08445202,6.12876399332,Inactive
ZINC11708729,6.12827912063,Inactive
ZINC06041023,6.1280902828,Inactive
ZINC11305343,6.12759217893,Inactive
ZINC14978278,6.12749270439,Inactive
ZINC08446445,6.12714754542,Inactive
ZINC20425025,6.12650820153,Inactive
ZINC14041889,6.12646908263,Inactive
ZINC03220855,6.12614096712,Inactive
ZINC16102225,6.12560042152,Inactive
ZINC06273829,6.12543319653,Inactive
ZINC27377270,6.12246914402,Inactive
ZINC14006031,6.12240901228,Inactive
ZINC16052448,6.12186315188,Inactive
ZINC29747832,6.12088815135,Inactive
ZINC25255388,6.12070259577,Inactive
ZINC10477205,6.12059983379,Inactive
ZINC17204030,6.11974451652,Inactive
ZINC10660501,6.1186179795,Inactive
ZINC06229189,6.11858905822,Inactive
ZINC31570482,6.1182336867,Inactive
ZINC03419458,6.11805678354,Inactive
ZINC04302817,6.11770416042,Inactive
ZINC20837977,6.11723715666,Inactive
ZINC20833965,6.11713209392,Inactive
ZINC05010945,6.11704653006,Inactive
ZINC24983694,6.1168536943,Inactive
ZINC02637059,6.1160177859,Inactive
ZINC26794156,6.11586816474,Inactive
ZINC08416933,6.11567945125,Inactive
ZINC16225448,6.11488066531,Inactive
ZINC04068946,6.11482147101,Inactive
ZINC09598009,6.11455327771,Inactive
BDB50013215,6.11337411465,Active
ZINC31180798,6.11328884399,Inactive
ZINC14479685,6.11282872904,Inactive
ZINC02852384,6.11275346415,Inactive
ZINC29747691,6.11260702143,Inactive
ZINC06196126,6.11246975142,Inactive
ZINC17352942,6.11230053824,Inactive
ZINC06361308,6.11219521244,Inactive
ZINC21371427,6.11214225476,Inactive
ZINC02932738,6.11199087621,Inactive
ZINC29493015,6.11189191383,Inactive
ZINC29590263,6.1118422198,Inactive
ZINC04068782,6.11171070352,Inactive
ZINC04787370,6.1114321697,Inactive
ZINC12803011,6.11125609176,Inactive
ZINC14159589,6.1110928316,Inactive
ZINC15535327,6.11104522033,Inactive
ZINC14580443,6.11086890298,Inactive
ZINC20102969,6.11083875589,Inactive
ZINC14273859,6.11052273511,Inactive
ZINC08427215,6.11043951929,Inactive
ZINC31228557,6.11036349541,Inactive
ZINC08427025,6.11027936891,Inactive
ZINC20918164,6.10984485563,Inactive
ZINC26178659,6.10953643643,Inactive
ZINC28570521,6.10942393179,Inactive
ZINC14522796,6.10891503227,Inactive
ZINC24121902,6.1086239975,Inactive
ZINC15875410,6.10824300615,Inactive
ZINC10823448,6.10772273862,Inactive
ZINC29565897,6.10605409059,Inactive
ZINC22447065,6.10602132241,Inactive
ZINC08671163,6.10547067848,Inactive
ZINC29096370,6.1051238055,Inactive
ZINC24646845,6.10509201322,Inactive
ZINC10834998,6.1046348883,Inactive
ZINC25109053,6.10454371246,Inactive
ZINC08794787,6.1039726391,Inactive
