ID,Score,Real_Class
CHEMBL220059,0.75764,Inactive
CHEMBL215126,0.75755,Inactive
CHEMBL605088,0.75692,Inactive
CHEMBL4167180,0.7559,Inactive
CHEMBL401580,0.7556,Inactive
CHEMBL3827709,0.75495,Inactive
CHEMBL294807,0.75463,Inactive
CHEMBL3904658,0.75352,Inactive
CHEMBL221490,0.75341,Inactive
CHEMBL4292598,0.75313,Inactive
CHEMBL109241,0.75304,Inactive
CHEMBL392058,0.75137,Inactive
CHEMBL3984358,0.75036,Inactive
CHEMBL234662,0.74995,Inactive
CHEMBL4467075,0.74655,Inactive
CHEMBL373318,0.74627,Inactive
CHEMBL107991,0.74529,Inactive
CHEMBL2031857,0.74379,Inactive
CHEMBL2204699,0.74378,Inactive
CHEMBL398486,0.74376,Inactive
CHEMBL2035065,0.74338,Inactive
CHEMBL1365675,0.74333,Inactive
CHEMBL1813194,0.74326,Inactive
CHEMBL368931,0.74011,Inactive
CHEMBL4164753,0.73973,Inactive
CHEMBL1813191,0.73918,Inactive
CHEMBL2153843,0.73822,Inactive
CHEMBL4291932,0.7379,Inactive
CHEMBL19641,0.73739,Inactive
CHEMBL470559,0.73497,Inactive
CHEMBL219586,0.73288,Active
CHEMBL2031953,0.73217,Inactive
CHEMBL2037082,0.73177,Inactive
CHEMBL2204694,0.7317,Inactive
CHEMBL425431,0.73153,Inactive
CHEMBL598371,0.73055,Inactive
CHEMBL25710,0.72974,Active
CHEMBL238946,0.72928,Inactive
CHEMBL86688,0.72909,Inactive
CHEMBL1630715,0.72882,Inactive
CHEMBL246201,0.72836,Inactive
CHEMBL583378,0.72621,Inactive
CHEMBL4276781,0.72617,Inactive
CHEMBL4166946,0.72605,Inactive
CHEMBL3905699,0.72488,Inactive
CHEMBL392950,0.72429,Inactive
CHEMBL38508,0.72415,Inactive
CHEMBL1867438,0.72346,Inactive
CHEMBL1488668,0.72336,Inactive
CHEMBL230063,0.72277,Inactive
CHEMBL1872535,0.72271,Inactive
CHEMBL108829,0.72264,Inactive
CHEMBL220597,0.72112,Active
CHEMBL190352,0.72088,Inactive
CHEMBL515972,0.72053,Inactive
CHEMBL373591,0.71907,Inactive
CHEMBL238970,0.7185,Inactive
CHEMBL246801,0.71775,Inactive
CHEMBL1828827,0.71767,Inactive
CHEMBL393777,0.71751,Inactive
CHEMBL2035059,0.71637,Inactive
CHEMBL2180629,0.7163,Inactive
CHEMBL419019,0.71611,Inactive
CHEMBL1089501,0.71566,Active
CHEMBL86658,0.7136,Active
CHEMBL248413,0.7136,Inactive
CHEMBL393938,0.71332,Inactive
CHEMBL117764,0.71328,Inactive
CHEMBL1903400,0.71254,Inactive
CHEMBL486176,0.71212,Inactive
CHEMBL253924,0.71169,Inactive
CHEMBL2036280,0.71067,Inactive
CHEMBL4176938,0.71043,Inactive
CHEMBL3901479,0.71024,Active
CHEMBL360420,0.71002,Inactive
CHEMBL4458366,0.70973,Inactive
CHEMBL1884140,0.7096,Inactive
CHEMBL236664,0.70902,Inactive
CHEMBL220431,0.70885,Inactive
CHEMBL289887,0.70845,Inactive
CHEMBL499038,0.70826,Inactive
CHEMBL1630385,0.70809,Inactive
CHEMBL3946222,0.70617,Inactive
CHEMBL219686,0.70544,Inactive
CHEMBL219610,0.70539,Inactive
CHEMBL393778,0.70518,Inactive
CHEMBL230372,0.70492,Inactive
CHEMBL4164018,0.70382,Inactive
CHEMBL2035060,0.7026,Inactive
CHEMBL236875,0.70245,Inactive
CHEMBL3894017,0.70173,Inactive
CHEMBL1977129,0.70059,Inactive
CHEMBL279053,0.69953,Inactive
CHEMBL1778837,0.69941,Inactive
CHEMBL4548257,0.69915,Inactive
CHEMBL206285,0.6984,Inactive
CHEMBL4461490,0.69827,Inactive
CHEMBL2147415,0.6982,Inactive
CHEMBL2204702,0.69752,Inactive
CHEMBL2113107,0.6968,Inactive
CHEMBL3932461,0.69664,Inactive
CHEMBL489765,0.69562,Inactive
CHEMBL2031956,0.69545,Inactive
CHEMBL2204689,0.69478,Inactive
CHEMBL469745,0.69415,Inactive
CHEMBL401616,0.69381,Active
CHEMBL4281316,0.69356,Inactive
CHEMBL3927519,0.69248,Inactive
CHEMBL294878,0.69227,Inactive
CHEMBL395558,0.6917,Inactive
CHEMBL3397557,0.69123,Inactive
CHEMBL3753029,0.69049,Inactive
CHEMBL221146,0.69039,Inactive
CHEMBL2031952,0.69031,Inactive
CHEMBL3765559,0.6897,Inactive
CHEMBL236877,0.68956,Inactive
CHEMBL4483327,0.68938,Inactive
CHEMBL540732,0.68905,Inactive
CHEMBL3907572,0.68847,Inactive
CHEMBL4175461,0.68801,Inactive
CHEMBL237086,0.68781,Inactive
CHEMBL2204691,0.68703,Inactive
CHEMBL3978096,0.68673,Inactive
CHEMBL23588,0.68668,Inactive
CHEMBL1169827,0.68637,Inactive
CHEMBL200610,0.68565,Inactive
CHEMBL189547,0.68482,Inactive
CHEMBL1813187,0.68443,Inactive
CHEMBL278590,0.68416,Active
CHEMBL474551,0.68269,Inactive
CHEMBL282686,0.6821,Inactive
CHEMBL1760556,0.68158,Inactive
CHEMBL375747,0.68156,Inactive
CHEMBL595,0.68128,Inactive
CHEMBL117796,0.68123,Active
CHEMBL219609,0.68079,Inactive
CHEMBL363154,0.68042,Inactive
CHEMBL4072125,0.6798,Inactive
CHEMBL2204609,0.67958,Inactive
CHEMBL4281988,0.67932,Inactive
CHEMBL4470507,0.67911,Inactive
CHEMBL4165852,0.67908,Inactive
CHEMBL503990,0.67848,Inactive
CHEMBL246623,0.67815,Inactive
CHEMBL3818059,0.6771,Inactive
CHEMBL239563,0.67701,Inactive
CHEMBL213314,0.6759,Inactive
CHEMBL170408,0.67551,Inactive
CHEMBL3765679,0.67528,Inactive
CHEMBL476897,0.67515,Inactive
CHEMBL3973122,0.6747,Inactive
CHEMBL4208928,0.67391,Inactive
CHEMBL76676,0.67357,Active
CHEMBL2204608,0.67328,Inactive
CHEMBL360919,0.67277,Inactive
CHEMBL50259,0.67199,Inactive
CHEMBL3955741,0.67122,Inactive
CHEMBL2204607,0.67045,Inactive
CHEMBL416794,0.67035,Inactive
CHEMBL1934470,0.67005,Inactive
CHEMBL514696,0.66942,Inactive
CHEMBL39129,0.669,Inactive
CHEMBL288341,0.6666,Inactive
CHEMBL280293,0.66654,Inactive
CHEMBL495817,0.66639,Inactive
CHEMBL515003,0.66474,Inactive
CHEMBL435512,0.66461,Inactive
CHEMBL371120,0.66378,Inactive
CHEMBL52426,0.66368,Inactive
CHEMBL200811,0.66344,Inactive
CHEMBL180928,0.66287,Inactive
CHEMBL220205,0.66259,Inactive
CHEMBL2035061,0.66225,Inactive
CHEMBL489363,0.66177,Inactive
CHEMBL153057,0.66137,Inactive
CHEMBL219617,0.66123,Inactive
CHEMBL369890,0.66067,Inactive
CHEMBL376537,0.65967,Inactive
CHEMBL3398448,0.65929,Inactive
CHEMBL475988,0.65823,Inactive
CHEMBL247660,0.65796,Inactive
CHEMBL104494,0.65785,Inactive
CHEMBL374323,0.65728,Inactive
CHEMBL1813195,0.65723,Inactive
CHEMBL2112052,0.65682,Inactive
CHEMBL213315,0.6561,Inactive
CHEMBL3752940,0.65581,Inactive
CHEMBL4533202,0.65549,Inactive
CHEMBL1491825,0.65399,Inactive
CHEMBL4288513,0.65377,Inactive
CHEMBL197971,0.65332,Inactive
CHEMBL3758549,0.6526,Inactive
CHEMBL1778732,0.65023,Inactive
CHEMBL469534,0.64988,Inactive
CHEMBL1081756,0.64724,Inactive
CHEMBL398745,0.64711,Inactive
CHEMBL223247,0.64667,Inactive
CHEMBL398746,0.64645,Inactive
CHEMBL247397,0.64627,Inactive
CHEMBL192774,0.64585,Inactive
CHEMBL377660,0.64557,Inactive
CHEMBL513882,0.6445,Inactive
CHEMBL4288124,0.64365,Inactive
CHEMBL2037585,0.64309,Inactive
CHEMBL1328156,0.64236,Inactive
CHEMBL121,0.64215,Inactive
CHEMBL165539,0.64204,Inactive
CHEMBL108861,0.64149,Inactive
CHEMBL2204695,0.64131,Inactive
CHEMBL112790,0.64114,Inactive
CHEMBL315048,0.64087,Inactive
CHEMBL564368,0.6408,Inactive
CHEMBL1828830,0.64074,Inactive
CHEMBL235143,0.64046,Inactive
CHEMBL373785,0.64035,Inactive
CHEMBL3740002,0.63936,Inactive
CHEMBL4237449,0.63927,Inactive
CHEMBL2204435,0.63842,Inactive
CHEMBL4176512,0.63842,Inactive
CHEMBL426632,0.63778,Inactive
CHEMBL516274,0.63715,Inactive
CHEMBL598609,0.63623,Inactive
CHEMBL1075856,0.63568,Inactive
CHEMBL4073499,0.63556,Active
CHEMBL259873,0.63512,Inactive
CHEMBL489766,0.63465,Inactive
CHEMBL3397556,0.63361,Inactive
CHEMBL109773,0.63348,Inactive
CHEMBL371320,0.63305,Inactive
CHEMBL221254,0.63139,Inactive
CHEMBL166539,0.63119,Inactive
CHEMBL2037584,0.63114,Inactive
CHEMBL477298,0.62939,Inactive
CHEMBL598372,0.62908,Inactive
CHEMBL237710,0.62802,Inactive
CHEMBL3597403,0.62755,Inactive
CHEMBL4647531,0.62671,Inactive
CHEMBL4556277,0.62665,Inactive
CHEMBL198166,0.62657,Inactive
CHEMBL326273,0.62586,Inactive
CHEMBL489563,0.62563,Inactive
CHEMBL393987,0.62545,Inactive
CHEMBL3397558,0.62537,Inactive
CHEMBL2011539,0.62518,Inactive
CHEMBL233785,0.62506,Inactive
CHEMBL1828821,0.62489,Inactive
CHEMBL1081949,0.62392,Inactive
CHEMBL232398,0.62247,Inactive
CHEMBL77040,0.62174,Inactive
CHEMBL489559,0.62163,Inactive
CHEMBL3785872,0.62124,Inactive
CHEMBL391068,0.62075,Inactive
CHEMBL256505,0.61946,Inactive
CHEMBL495818,0.61918,Inactive
CHEMBL234382,0.61804,Inactive
CHEMBL1828823,0.61776,Inactive
CHEMBL220990,0.6175,Inactive
CHEMBL107498,0.61429,Inactive
CHEMBL3947738,0.61341,Inactive
CHEMBL23881,0.6134,Inactive
CHEMBL237306,0.61322,Inactive
CHEMBL491596,0.61188,Inactive
CHEMBL520856,0.61131,Inactive
CHEMBL201202,0.61092,Inactive
CHEMBL324449,0.61092,Inactive
CHEMBL4167873,0.61075,Inactive
CHEMBL4466552,0.60955,Inactive
CHEMBL484264,0.60931,Inactive
CHEMBL221923,0.60922,Inactive
CHEMBL4548975,0.60704,Inactive
CHEMBL407201,0.6068,Inactive
CHEMBL497204,0.60627,Inactive
CHEMBL210057,0.60589,Inactive
CHEMBL391470,0.60552,Inactive
CHEMBL112725,0.60491,Active
CHEMBL293526,0.60463,Inactive
CHEMBL430970,0.60394,Inactive
CHEMBL198708,0.60301,Inactive
CHEMBL486892,0.60261,Inactive
CHEMBL390199,0.60247,Inactive
CHEMBL254742,0.60207,Inactive
CHEMBL3355861,0.60206,Inactive
CHEMBL2147424,0.60167,Inactive
CHEMBL1231797,0.60145,Inactive
CHEMBL458866,0.60145,Inactive
CHEMBL117578,0.60131,Inactive
CHEMBL598156,0.60093,Inactive
CHEMBL2037580,0.60086,Inactive
CHEMBL399310,0.60053,Inactive
CHEMBL583796,0.60032,Inactive
CHEMBL4167731,0.60015,Inactive
CHEMBL323672,0.60006,Inactive
CHEMBL2011545,0.59993,Inactive
CHEMBL199121,0.59902,Inactive
CHEMBL231223,0.59836,Inactive
CHEMBL1927473,0.59831,Active
CHEMBL2204606,0.59783,Inactive
CHEMBL4159072,0.59699,Inactive
CHEMBL200984,0.59676,Inactive
CHEMBL4170144,0.59574,Inactive
CHEMBL208567,0.59567,Inactive
CHEMBL202515,0.59487,Inactive
CHEMBL201880,0.59477,Active
CHEMBL491606,0.59469,Inactive
CHEMBL2375946,0.59355,Inactive
CHEMBL397858,0.59221,Inactive
CHEMBL223379,0.59201,Inactive
CHEMBL4164828,0.59174,Inactive
CHEMBL501980,0.59126,Inactive
CHEMBL231696,0.59125,Inactive
CHEMBL2037579,0.591,Inactive
CHEMBL234665,0.59085,Inactive
CHEMBL460026,0.59081,Inactive
CHEMBL482659,0.59065,Inactive
CHEMBL113324,0.59064,Inactive
CHEMBL220751,0.58963,Inactive
CHEMBL247620,0.58945,Inactive
CHEMBL4169731,0.58882,Inactive
CHEMBL3740369,0.58841,Inactive
CHEMBL180504,0.58742,Inactive
CHEMBL196139,0.58738,Inactive
CHEMBL268513,0.58733,Inactive
CHEMBL88917,0.5866,Inactive
CHEMBL4289610,0.58601,Inactive
CHEMBL4176105,0.58548,Inactive
CHEMBL223356,0.58514,Inactive
CHEMBL683,0.58477,Inactive
CHEMBL120570,0.58459,Inactive
CHEMBL376418,0.58449,Inactive
CHEMBL247399,0.58366,Inactive
CHEMBL482857,0.58344,Inactive
CHEMBL385974,0.58339,Inactive
CHEMBL207442,0.58276,Inactive
CHEMBL359053,0.58241,Inactive
CHEMBL4518775,0.58206,Inactive
CHEMBL4277858,0.58154,Inactive
CHEMBL393766,0.58138,Inactive
CHEMBL3764468,0.58107,Inactive
CHEMBL181656,0.58074,Inactive
CHEMBL1080025,0.58062,Inactive
CHEMBL4082711,0.58043,Inactive
CHEMBL981,0.58003,Inactive
CHEMBL389769,0.57951,Inactive
CHEMBL567389,0.57931,Inactive
CHEMBL4463341,0.57889,Active
CHEMBL1081602,0.57863,Inactive
CHEMBL248259,0.57831,Inactive
CHEMBL3764546,0.57795,Inactive
CHEMBL234909,0.57737,Inactive
CHEMBL118756,0.57663,Active
CHEMBL265421,0.57655,Inactive
CHEMBL471851,0.57641,Inactive
CHEMBL238944,0.5764,Inactive
CHEMBL248186,0.57502,Inactive
CHEMBL230179,0.57465,Inactive
CHEMBL50755,0.57449,Inactive
CHEMBL198170,0.57434,Inactive
CHEMBL4059614,0.57381,Inactive
CHEMBL167043,0.57369,Inactive
CHEMBL1080533,0.57347,Inactive
CHEMBL4160620,0.57298,Inactive
CHEMBL190368,0.57168,Inactive
CHEMBL512715,0.57152,Inactive
CHEMBL1828829,0.57115,Inactive
CHEMBL4176459,0.56995,Inactive
CHEMBL513749,0.56912,Inactive
CHEMBL231428,0.56876,Inactive
CHEMBL1777824,0.5685,Inactive
CHEMBL451321,0.56819,Inactive
CHEMBL234169,0.56814,Inactive
CHEMBL387133,0.56754,Inactive
CHEMBL223629,0.56683,Inactive
CHEMBL427237,0.56669,Inactive
CHEMBL1778829,0.56639,Inactive
CHEMBL393926,0.56626,Inactive
CHEMBL575126,0.56622,Inactive
CHEMBL4165832,0.56587,Inactive
CHEMBL611073,0.56563,Inactive
CHEMBL371087,0.5653,Inactive
CHEMBL502518,0.56529,Inactive
CHEMBL2237302,0.56491,Inactive
CHEMBL260494,0.56485,Inactive
CHEMBL686,0.56484,Inactive
CHEMBL1644614,0.56401,Inactive
CHEMBL1813201,0.56367,Inactive
CHEMBL230304,0.56365,Active
CHEMBL2337126,0.56249,Inactive
CHEMBL234383,0.56217,Inactive
CHEMBL3597411,0.56172,Inactive
CHEMBL3335647,0.56149,Inactive
CHEMBL1760425,0.5613,Inactive
CHEMBL514441,0.56123,Inactive
CHEMBL3764209,0.56106,Inactive
CHEMBL107789,0.56102,Active
CHEMBL4536821,0.56096,Inactive
CHEMBL4174837,0.56089,Inactive
CHEMBL393940,0.56033,Inactive
CHEMBL219872,0.56025,Inactive
CHEMBL486765,0.55928,Inactive
CHEMBL376235,0.55919,Inactive
CHEMBL441343,0.55846,Inactive
CHEMBL1419984,0.55815,Inactive
CHEMBL199782,0.55726,Inactive
CHEMBL33845,0.55628,Inactive
CHEMBL215127,0.55583,Inactive
CHEMBL1934311,0.55575,Inactive
CHEMBL301156,0.55573,Inactive
CHEMBL487087,0.55441,Inactive
CHEMBL377218,0.55434,Inactive
CHEMBL234381,0.55395,Inactive
CHEMBL1082116,0.55364,Inactive
CHEMBL1956877,0.55345,Inactive
CHEMBL2037586,0.55306,Inactive
CHEMBL1956366,0.55249,Inactive
CHEMBL4173286,0.55136,Inactive
CHEMBL2036281,0.55133,Inactive
CHEMBL3765522,0.55127,Inactive
CHEMBL92130,0.55119,Inactive
CHEMBL1934309,0.551,Inactive
CHEMBL597349,0.55099,Inactive
CHEMBL221101,0.55087,Inactive
CHEMBL573018,0.55064,Inactive
CHEMBL563311,0.54992,Inactive
CHEMBL2206305,0.5496,Inactive
CHEMBL106666,0.54951,Inactive
CHEMBL54097,0.54941,Inactive
CHEMBL2204683,0.54906,Inactive
CHEMBL2036997,0.54904,Inactive
CHEMBL4473193,0.54797,Inactive
CHEMBL1080368,0.5478,Inactive
CHEMBL4245943,0.5475,Inactive
CHEMBL2204697,0.5474,Inactive
CHEMBL320361,0.54569,Inactive
CHEMBL478726,0.54496,Inactive
CHEMBL4284280,0.54473,Inactive
CHEMBL2180627,0.54466,Inactive
CHEMBL3751930,0.54418,Inactive
CHEMBL398133,0.54412,Inactive
CHEMBL109731,0.54362,Inactive
CHEMBL454691,0.54342,Inactive
CHEMBL391987,0.54312,Inactive
CHEMBL473096,0.54311,Inactive
CHEMBL4514402,0.54302,Inactive
CHEMBL481551,0.54176,Active
CHEMBL220507,0.54143,Inactive
CHEMBL1606550,0.54121,Inactive
CHEMBL4173802,0.54092,Inactive
CHEMBL4295200,0.54089,Inactive
CHEMBL575348,0.54088,Inactive
CHEMBL3401864,0.54069,Inactive
CHEMBL4246394,0.54021,Inactive
CHEMBL519153,0.53993,Inactive
CHEMBL3355865,0.53982,Inactive
CHEMBL37013,0.53937,Inactive
CHEMBL333890,0.53881,Inactive
CHEMBL512652,0.53856,Inactive
CHEMBL454651,0.53853,Active
CHEMBL113006,0.53781,Inactive
CHEMBL425254,0.53723,Inactive
CHEMBL2159606,0.53704,Inactive
CHEMBL4533822,0.53696,Inactive
CHEMBL4212837,0.53688,Inactive
CHEMBL200571,0.53683,Inactive
CHEMBL419768,0.53642,Inactive
CHEMBL118576,0.53641,Inactive
CHEMBL2037005,0.53627,Inactive
CHEMBL3914680,0.53579,Inactive
CHEMBL4548480,0.53575,Inactive
CHEMBL372412,0.5352,Inactive
CHEMBL575687,0.5352,Inactive
CHEMBL3818537,0.53508,Inactive
CHEMBL3819337,0.53495,Inactive
CHEMBL213524,0.53464,Inactive
CHEMBL3764123,0.53351,Inactive
CHEMBL220508,0.5335,Inactive
CHEMBL2282522,0.53334,Inactive
CHEMBL225936,0.53305,Inactive
CHEMBL4162863,0.53282,Inactive
CHEMBL514871,0.53255,Inactive
CHEMBL424939,0.53235,Inactive
CHEMBL219661,0.53219,Inactive
CHEMBL1090859,0.53133,Inactive
CHEMBL196260,0.53116,Inactive
CHEMBL207449,0.53114,Inactive
CHEMBL231688,0.53076,Inactive
CHEMBL40614,0.53056,Inactive
CHEMBL567390,0.53034,Inactive
CHEMBL2204700,0.5303,Inactive
CHEMBL1172000,0.53028,Inactive
CHEMBL492031,0.53025,Inactive
CHEMBL3765141,0.53024,Inactive
CHEMBL373554,0.53019,Inactive
CHEMBL206794,0.53017,Active
CHEMBL406944,0.53014,Inactive
CHEMBL359892,0.52959,Inactive
CHEMBL247398,0.52924,Inactive
CHEMBL246803,0.52886,Inactive
CHEMBL113587,0.52868,Inactive
CHEMBL254540,0.52857,Inactive
CHEMBL4172725,0.52839,Inactive
CHEMBL3263249,0.52778,Inactive
CHEMBL2147421,0.52741,Inactive
CHEMBL230268,0.52733,Inactive
CHEMBL1670,0.52709,Inactive
CHEMBL574122,0.52701,Inactive
CHEMBL4164769,0.52689,Inactive
CHEMBL3764216,0.52627,Inactive
CHEMBL478334,0.52618,Inactive
CHEMBL2113104,0.52602,Inactive
CHEMBL237730,0.52599,Inactive
CHEMBL583932,0.52514,Inactive
CHEMBL207570,0.52513,Inactive
CHEMBL212911,0.52496,Inactive
CHEMBL1088097,0.52482,Inactive
CHEMBL3600934,0.52426,Inactive
CHEMBL3094426,0.52389,Inactive
CHEMBL196227,0.52344,Inactive
CHEMBL514381,0.52315,Inactive
CHEMBL1903207,0.52307,Inactive
CHEMBL575552,0.52294,Inactive
CHEMBL1778830,0.52277,Inactive
CHEMBL3398450,0.52261,Inactive
CHEMBL3398434,0.5226,Inactive
CHEMBL4172668,0.52257,Inactive
CHEMBL489591,0.5225,Inactive
CHEMBL221100,0.52231,Inactive
CHEMBL3094417,0.52134,Inactive
CHEMBL2204601,0.52118,Inactive
CHEMBL1090860,0.52117,Inactive
CHEMBL4575123,0.52102,Inactive
CHEMBL1321398,0.5204,Inactive
CHEMBL119798,0.52026,Inactive
CHEMBL4215434,0.52022,Inactive
CHEMBL215701,0.52005,Inactive
CHEMBL220060,0.51966,Inactive
CHEMBL2037588,0.5196,Inactive
CHEMBL295416,0.51899,Inactive
CHEMBL501982,0.51848,Inactive
CHEMBL36268,0.51777,Inactive
CHEMBL180926,0.5172,Inactive
CHEMBL230287,0.51654,Inactive
CHEMBL477094,0.51644,Inactive
CHEMBL307728,0.51637,Inactive
CHEMBL200495,0.51628,Active
CHEMBL4443192,0.51627,Inactive
CHEMBL523649,0.5162,Inactive
CHEMBL360368,0.51592,Inactive
CHEMBL238357,0.51529,Inactive
CHEMBL115137,0.51509,Inactive
CHEMBL202087,0.51496,Inactive
CHEMBL525989,0.51478,Inactive
CHEMBL2153840,0.51468,Inactive
CHEMBL426529,0.51463,Inactive
CHEMBL171447,0.51433,Inactive
CHEMBL50143,0.51207,Inactive
CHEMBL3398423,0.51205,Inactive
CHEMBL3335663,0.51188,Inactive
CHEMBL327767,0.51159,Inactive
CHEMBL4532207,0.51158,Inactive
CHEMBL3764948,0.51117,Inactive
CHEMBL230605,0.51046,Inactive
CHEMBL575111,0.51046,Inactive
CHEMBL4436761,0.51,Inactive
CHEMBL478897,0.50995,Inactive
CHEMBL499312,0.50969,Inactive
CHEMBL2180635,0.50938,Inactive
CHEMBL497203,0.50886,Inactive
CHEMBL372850,0.50883,Inactive
CHEMBL2206302,0.50845,Active
CHEMBL1819396,0.50728,Inactive
CHEMBL1778831,0.507,Inactive
CHEMBL549723,0.50636,Active
CHEMBL428929,0.50626,Inactive
CHEMBL419756,0.50625,Inactive
CHEMBL522238,0.50514,Inactive
CHEMBL1082117,0.50498,Inactive
CHEMBL237485,0.50407,Inactive
CHEMBL4284723,0.50382,Inactive
CHEMBL1088096,0.50374,Inactive
CHEMBL2204692,0.50373,Inactive
CHEMBL2180630,0.50317,Inactive
CHEMBL2037577,0.50263,Inactive
CHEMBL381889,0.50217,Inactive
CHEMBL521796,0.50195,Inactive
CHEMBL200732,0.50159,Inactive
CHEMBL559752,0.50151,Inactive
CHEMBL4167706,0.50145,Inactive
CHEMBL213410,0.50056,Inactive
CHEMBL384762,0.50054,Inactive
CHEMBL2011541,0.50039,Inactive
CHEMBL1081963,0.50022,Inactive
CHEMBL1089825,0.50007,Inactive
CHEMBL118274,0.49991,Inactive
CHEMBL390005,0.49971,Inactive
CHEMBL3763887,0.49874,Inactive
CHEMBL426108,0.49792,Inactive
CHEMBL503072,0.4979,Inactive
CHEMBL115604,0.49771,Inactive
CHEMBL4161810,0.49706,Inactive
CHEMBL4638645,0.49675,Inactive
CHEMBL193459,0.4966,Inactive
CHEMBL4163093,0.49635,Inactive
CHEMBL3105681,0.49563,Inactive
CHEMBL604959,0.49539,Inactive
CHEMBL4159849,0.49512,Inactive
CHEMBL572675,0.49474,Inactive
CHEMBL196261,0.49467,Inactive
CHEMBL4162949,0.4929,Inactive
CHEMBL431733,0.49233,Inactive
CHEMBL119795,0.49179,Inactive
CHEMBL3355870,0.49038,Inactive
CHEMBL583774,0.49032,Inactive
CHEMBL408,0.48921,Inactive
CHEMBL1778833,0.48867,Inactive
CHEMBL118900,0.48842,Inactive
CHEMBL232597,0.48836,Active
CHEMBL450774,0.4883,Inactive
CHEMBL220430,0.48796,Inactive
CHEMBL383404,0.48792,Inactive
CHEMBL220628,0.48774,Inactive
CHEMBL218442,0.48772,Inactive
CHEMBL2180619,0.48746,Inactive
CHEMBL148856,0.48711,Inactive
CHEMBL3734886,0.48566,Inactive
CHEMBL2206306,0.48524,Inactive
CHEMBL2204687,0.48512,Inactive
CHEMBL314483,0.4851,Inactive
CHEMBL366157,0.48476,Inactive
CHEMBL401829,0.48476,Inactive
CHEMBL237519,0.48459,Active
CHEMBL496593,0.4845,Inactive
CHEMBL234168,0.48403,Inactive
CHEMBL1778838,0.48335,Inactive
CHEMBL230050,0.48278,Inactive
CHEMBL575347,0.48255,Inactive
CHEMBL247917,0.48252,Inactive
CHEMBL3818601,0.48243,Inactive
CHEMBL1819393,0.48241,Inactive
CHEMBL371097,0.48203,Inactive
CHEMBL3763225,0.48195,Inactive
CHEMBL220836,0.4817,Inactive
CHEMBL3263244,0.48158,Inactive
CHEMBL234170,0.48155,Inactive
